Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4V-01A-11D-A38G-08	185	332	255	28	5
TCGA-ZF-AA4W-01A-12D-A38G-08	151	22	133	199	32
TCGA-ZF-AA4X-01A-11D-A38G-08	375	355	0	0	0
TCGA-ZF-AA51-01A-21D-A391-08	497	138	74	32	4
TCGA-ZF-AA52-01A-12D-A391-08	35	49	19	18	19
TCGA-ZF-AA53-01A-11D-A391-08	148	49	0	0	0
TCGA-ZF-AA54-01A-11D-A391-08	108	34	52	0	0
TCGA-ZF-AA56-01A-31D-A391-08	58	13	2	29	5
TCGA-ZF-AA58-01A-12D-A42E-08	97	42	100	13	2
TCGA-ZF-AA5H-01A-11D-A391-08	15	20	0	36	0
TCGA-ZF-AA5N-01A-11D-A42E-08	9	3	23	20	4
TCGA-ZF-AA5P-01A-11D-A391-08	26	0	0	16	7
