Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-YF-AA3M-01A-11D-A42E-08	24	20	51	7	42	3
TCGA-ZF-A9R0-01A-11D-A38G-08	105	48	0	0	24	0
TCGA-ZF-A9R1-01A-11D-A391-08	32	20	0	0	33	0
TCGA-ZF-A9R2-01A-11D-A391-08	51	17	36	0	16	0
TCGA-ZF-A9R3-01A-11D-A38G-08	22	15	11	1	23	1
TCGA-ZF-A9R4-01A-11D-A38G-08	108	83	0	0	28	0
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	40	0	37	6
TCGA-ZF-A9R7-01A-11D-A38G-08	374	202	0	0	45	0
TCGA-ZF-A9R9-01A-11D-A38G-08	69	51	0	0	42	14
TCGA-ZF-A9RC-01A-11D-A38G-08	90	512	239	0	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	46	38	0	42	16	11
TCGA-ZF-A9RE-01A-11D-A38G-08	0	0	0	0	45	12
TCGA-ZF-A9RF-01A-11D-A38G-08	60	45	0	84	32	0
TCGA-ZF-A9RG-01A-21D-A42E-08	61	111	21	5	1	11
TCGA-ZF-A9RL-01A-11D-A38G-08	104	23	46	68	27	18
TCGA-ZF-A9RM-01A-11D-A38G-08	0	5	30	21	18	0
TCGA-ZF-A9RN-01A-11D-A42E-08	55	15	26	39	23	15
TCGA-ZF-AA4N-01A-11D-A38G-08	42	36	14	19	19	11
TCGA-ZF-AA4R-01A-11D-A38G-08	10	11	8	11	9	2
TCGA-ZF-AA4T-01A-11D-A38G-08	0	9	19	33	27	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	5	20	0	36	0
TCGA-ZF-AA4V-01A-11D-A38G-08	130	217	196	40	16	15
TCGA-ZF-AA4W-01A-12D-A38G-08	115	21	45	86	147	19
TCGA-ZF-AA4X-01A-11D-A38G-08	268	270	0	0	0	31
TCGA-ZF-AA51-01A-21D-A391-08	343	128	31	37	25	5
TCGA-ZF-AA52-01A-12D-A391-08	26	37	19	0	15	15
TCGA-ZF-AA53-01A-11D-A391-08	113	41	0	0	0	0
TCGA-ZF-AA54-01A-11D-A391-08	79	34	43	0	0	0
TCGA-ZF-AA56-01A-31D-A391-08	44	11	0	0	29	0
TCGA-ZF-AA58-01A-12D-A42E-08	77	28	55	24	6	5
TCGA-ZF-AA5H-01A-11D-A391-08	16	19	0	0	25	0
TCGA-ZF-AA5N-01A-11D-A42E-08	6	2	19	8	11	2
TCGA-ZF-AA5P-01A-11D-A391-08	17	3	3	2	13	4
