Samples	SBS96A	SBS96B	SBS96C
TCGA-LD-A9QF-01A-32D-A41F-09	30	0	4
TCGA-LL-A440-01A-11D-A243-09	10	1	0
TCGA-LL-A50Y-01A-11D-A25Q-09	40	3	0
TCGA-LL-A5YL-01A-12D-A29N-09	44	31	12
TCGA-LL-A5YM-01A-11D-A28B-09	28	4	1
TCGA-LL-A5YN-01A-11D-A28B-09	31	1	4
TCGA-LL-A5YO-01A-21D-A28B-09	27	25	3
TCGA-LL-A5YP-01A-21D-A28B-09	66	22	6
TCGA-LL-A6FP-01A-11D-A31U-09	42	20	14
TCGA-LL-A6FQ-01A-11D-A31U-09	44	4	3
TCGA-LL-A6FR-01A-12D-A31U-09	32	5	7
TCGA-LL-A73Y-01A-11D-A33E-09	36	126	11
TCGA-LL-A73Z-01A-11D-A32I-09	51	5	2
TCGA-LL-A740-01A-21D-A32I-09	46	10	5
TCGA-LL-A7SZ-01A-32D-A351-09	46	7	5
TCGA-LL-A7T0-01A-31D-A351-09	54	6	9
TCGA-LL-A8F5-01A-11D-A36J-09	153	25	12
TCGA-LL-A9Q3-01A-11D-A41F-09	46	9	7
TCGA-OK-A5Q2-01A-11D-A27P-09	22	6	10
TCGA-OL-A5D6-01A-21D-A27P-09	38	8	7
TCGA-OL-A5D7-01A-11D-A27P-09	53	15	1
TCGA-OL-A5D8-01A-11D-A27P-09	26	5	2
TCGA-OL-A5DA-01A-11D-A27P-09	29	55	13
TCGA-OL-A5RU-01A-11D-A28B-09	39	2	0
TCGA-OL-A5RV-01A-12D-A28B-09	16	0	2
TCGA-OL-A5RW-01A-11D-A28B-09	87	150	1
TCGA-OL-A5RX-01A-11D-A28B-09	31	2	0
TCGA-OL-A5RY-01A-21D-A28B-09	13	2	1
TCGA-OL-A5RZ-01A-11D-A28B-09	92	21	17
TCGA-OL-A5S0-01A-11D-A28B-09	29	5	4
TCGA-OL-A66H-01A-11D-A29N-09	21	1	0
TCGA-OL-A66I-01A-21D-A29N-09	33	6	5
TCGA-OL-A66J-01A-11D-A29N-09	46	10	4
TCGA-OL-A66K-01A-11D-A29N-09	38	4	1
TCGA-OL-A66L-01A-12D-A31U-09	12	65	8
TCGA-OL-A66N-01A-12D-A31U-09	39	3	4
TCGA-OL-A66O-01A-11D-A31U-09	27	0	0
TCGA-OL-A66P-01A-11D-A31U-09	76	10	12
TCGA-OL-A6VO-01A-12D-A33E-09	30	2	1
TCGA-OL-A6VQ-01A-12D-A41F-09	37	43	8
TCGA-OL-A6VR-01A-32D-A33E-09	9	1	2
TCGA-OL-A97C-01A-32D-A41F-09	59	4	4
TCGA-PE-A5DC-01A-12D-A27P-09	106	23	7
TCGA-PE-A5DD-01A-12D-A27P-09	36	31	4
TCGA-PE-A5DE-01A-11D-A27P-09	13	529	84
TCGA-PL-A8LV-01A-21D-A41F-09	78	52	11
TCGA-PL-A8LX-01A-11D-A41F-09	40	1	2
TCGA-PL-A8LY-01A-11D-A41F-09	6	0	0
TCGA-PL-A8LZ-01A-31D-A36J-09	80	26	15
TCGA-S3-A6ZF-01A-32D-A32I-09	35	5	1
TCGA-S3-A6ZG-01A-22D-A32I-09	36	3	10
TCGA-S3-A6ZH-01A-22D-A32I-09	32	2	7
TCGA-S3-AA0Z-01A-11D-A41F-09	52	20	2
TCGA-S3-AA10-01A-21D-A41F-09	130	36	1
TCGA-S3-AA11-01A-31D-A41F-09	70	7	13
TCGA-S3-AA12-01A-11D-A41F-09	43	7	3
TCGA-S3-AA14-01A-11D-A41F-09	18	5	1
TCGA-S3-AA15-01A-11D-A41F-09	15	31	8
TCGA-S3-AA17-01A-11D-A41F-09	110	23	10
TCGA-UL-AAZ6-01A-11D-A41F-09	96	26	4
TCGA-UU-A93S-01A-21D-A41F-09	143	31	7
TCGA-V7-A7HQ-01A-11D-A33E-09	18	7	0
TCGA-W8-A86G-01A-21D-A36J-09	26	3	1
TCGA-WT-AB41-01A-11D-A41F-09	30	23	1
TCGA-WT-AB44-01A-11D-A41F-09	43	0	5
TCGA-XX-A899-01A-11D-A36J-09	10	23	13
TCGA-XX-A89A-01A-11D-A36J-09	38	169	17
TCGA-Z7-A8R5-01A-42D-A41F-09	33	0	1
TCGA-Z7-A8R6-01A-11D-A41F-09	38	47	11
