	0
4631	ENSG00000211819
4632	ENSG00000211821
4633	ENSG00000211825
4634	ENSG00000211826
4635	ENSG00000211827
4636	ENSG00000211828
4637	ENSG00000211831
4638	ENSG00000211832
4639	ENSG00000211833
4640	ENSG00000211834
4641	ENSG00000211835
4642	ENSG00000211836
4643	ENSG00000211837
4644	ENSG00000211838
4645	ENSG00000211839
4646	ENSG00000211840
4647	ENSG00000211841
4648	ENSG00000211842
4649	ENSG00000211843
4650	ENSG00000211844
4651	ENSG00000211845
4652	ENSG00000211846
4653	ENSG00000211847
4654	ENSG00000211848
4655	ENSG00000211849
4656	ENSG00000211850
4657	ENSG00000211851
4658	ENSG00000211854
4659	ENSG00000211855
4660	ENSG00000211856
4661	ENSG00000211857
4662	ENSG00000211858
4663	ENSG00000211859
4664	ENSG00000211860
4665	ENSG00000211861
4666	ENSG00000211862
4667	ENSG00000211863
4668	ENSG00000211864
4669	ENSG00000211865
4670	ENSG00000211866
4671	ENSG00000211867
4672	ENSG00000211868
4673	ENSG00000211869
4674	ENSG00000211870
4675	ENSG00000211871
4676	ENSG00000211872
4677	ENSG00000211873
4678	ENSG00000211875
4679	ENSG00000211876
4680	ENSG00000211877
4681	ENSG00000211878
4682	ENSG00000211879
4683	ENSG00000211880
4684	ENSG00000211881
4685	ENSG00000211882
4686	ENSG00000211883
4687	ENSG00000211884
4688	ENSG00000211885
4689	ENSG00000211886
4690	ENSG00000211887
4691	ENSG00000211888
4692	ENSG00000211907
4693	ENSG00000211909
4694	ENSG00000211912
4695	ENSG00000211914
4696	ENSG00000211915
4697	ENSG00000211917
4698	ENSG00000211920
4699	ENSG00000211921
4700	ENSG00000211925
4701	ENSG00000211928
4702	ENSG00000211991
4703	ENSG00000211997
4704	ENSG00000212013
4705	ENSG00000212014
4706	ENSG00000212017
4707	ENSG00000212024
4708	ENSG00000212027
4709	ENSG00000212036
4710	ENSG00000212040
4711	ENSG00000212051
4712	ENSG00000212100
4713	ENSG00000212102
4714	ENSG00000212122
4715	ENSG00000212126
4716	ENSG00000212128
4717	ENSG00000212133
4718	ENSG00000212134
4719	ENSG00000212135
4720	ENSG00000212136
4721	ENSG00000212138
4722	ENSG00000212140
4723	ENSG00000212144
4724	ENSG00000212145
4725	ENSG00000212146
4726	ENSG00000212147
4727	ENSG00000212149
4728	ENSG00000212154
4729	ENSG00000212156
4730	ENSG00000212157
4731	ENSG00000212158
4732	ENSG00000212160
4733	ENSG00000212161
4734	ENSG00000212163
4735	ENSG00000212165
4736	ENSG00000212167
4737	ENSG00000212168
4738	ENSG00000212170
4739	ENSG00000212171
4740	ENSG00000212172
4741	ENSG00000212175
4742	ENSG00000212176
4743	ENSG00000212181
4744	ENSG00000212182
4745	ENSG00000212184
4746	ENSG00000212186
4747	ENSG00000212187
4748	ENSG00000212189
4749	ENSG00000212190
4750	ENSG00000212191
4751	ENSG00000212195
4752	ENSG00000212199
4753	ENSG00000212204
4754	ENSG00000212205
4755	ENSG00000212206
4756	ENSG00000212207
4757	ENSG00000212211
4758	ENSG00000212214
4759	ENSG00000212215
4760	ENSG00000212216
4761	ENSG00000212219
4762	ENSG00000212221
4763	ENSG00000212224
4764	ENSG00000212226
4765	ENSG00000212228
4766	ENSG00000212229
4767	ENSG00000212230
4768	ENSG00000212237
4769	ENSG00000212240
4770	ENSG00000212241
4771	ENSG00000212242
4772	ENSG00000212246
4773	ENSG00000212247
4774	ENSG00000212248
4775	ENSG00000212249
4776	ENSG00000212251
4777	ENSG00000212257
4778	ENSG00000212258
4779	ENSG00000212259
4780	ENSG00000212260
4781	ENSG00000212264
4782	ENSG00000212265
4783	ENSG00000212266
4784	ENSG00000212269
4785	ENSG00000212270
4786	ENSG00000212273
4787	ENSG00000212276
4788	ENSG00000212278
4789	ENSG00000212279
4790	ENSG00000212280
4791	ENSG00000212282
4792	ENSG00000212289
4793	ENSG00000212292
4794	ENSG00000212293
4795	ENSG00000212295
4796	ENSG00000212296
4797	ENSG00000212297
4798	ENSG00000212298
4799	ENSG00000212302
4800	ENSG00000212303
4801	ENSG00000212305
4802	ENSG00000212306
4803	ENSG00000212308
4804	ENSG00000212309
4805	ENSG00000212312
4806	ENSG00000212314
4807	ENSG00000212316
4808	ENSG00000212319
4809	ENSG00000212321
4810	ENSG00000212324
4811	ENSG00000212325
4812	ENSG00000212327
4813	ENSG00000212329
4814	ENSG00000212330
4815	ENSG00000212331
4816	ENSG00000212332
4817	ENSG00000212333
4818	ENSG00000212335
4819	ENSG00000212336
4820	ENSG00000212338
4821	ENSG00000212340
4822	ENSG00000212342
4823	ENSG00000212344
4824	ENSG00000212345
4825	ENSG00000212347
4826	ENSG00000212348
4827	ENSG00000212354
4828	ENSG00000212358
4829	ENSG00000212359
4830	ENSG00000212360
4831	ENSG00000212363
4832	ENSG00000212365
4833	ENSG00000212366
4834	ENSG00000212368
4835	ENSG00000212370
4836	ENSG00000212371
4837	ENSG00000212373
4838	ENSG00000212374
4839	ENSG00000212377
4840	ENSG00000212378
4841	ENSG00000212379
4842	ENSG00000212380
4843	ENSG00000212382
4844	ENSG00000212383
4845	ENSG00000212384
4846	ENSG00000212385
4847	ENSG00000212387
4848	ENSG00000212388
4849	ENSG00000212389
4850	ENSG00000212391
4851	ENSG00000212392
4852	ENSG00000212395
4853	ENSG00000212396
4854	ENSG00000212397
4855	ENSG00000212398
4856	ENSG00000212404
4857	ENSG00000212407
4858	ENSG00000212409
4859	ENSG00000212410
4860	ENSG00000212411
4861	ENSG00000212413
4862	ENSG00000212414
4863	ENSG00000212415
4864	ENSG00000212418
4865	ENSG00000212420
4866	ENSG00000212421
4867	ENSG00000212422
4868	ENSG00000212424
4869	ENSG00000212425
4870	ENSG00000212428
4871	ENSG00000212429
4872	ENSG00000212432
4873	ENSG00000212433
4874	ENSG00000212434
4875	ENSG00000212440
4876	ENSG00000212441
4877	ENSG00000212442
4878	ENSG00000212445
4879	ENSG00000212446
4880	ENSG00000212447
4881	ENSG00000212448
4882	ENSG00000212450
4883	ENSG00000212451
4884	ENSG00000212452
4885	ENSG00000212454
4886	ENSG00000212455
4887	ENSG00000212457
4888	ENSG00000212458
4889	ENSG00000212459
4890	ENSG00000212460
4891	ENSG00000212461
4892	ENSG00000212466
4893	ENSG00000212468
4894	ENSG00000212469
4895	ENSG00000212473
4896	ENSG00000212475
4897	ENSG00000212479
4898	ENSG00000212482
4899	ENSG00000212485
4900	ENSG00000212489
4901	ENSG00000212490
4902	ENSG00000212493
4903	ENSG00000212495
4904	ENSG00000212496
4905	ENSG00000212497
4906	ENSG00000212499
4907	ENSG00000212505
4908	ENSG00000212510
4909	ENSG00000212511
4910	ENSG00000212512
4911	ENSG00000212516
4912	ENSG00000212517
4913	ENSG00000212518
4914	ENSG00000212520
4915	ENSG00000212521
4916	ENSG00000212525
4917	ENSG00000212526
4918	ENSG00000212527
4919	ENSG00000212528
4920	ENSG00000212529
4921	ENSG00000212532
4922	ENSG00000212533
4923	ENSG00000212534
4924	ENSG00000212535
4925	ENSG00000212536
4926	ENSG00000212538
4927	ENSG00000212539
4928	ENSG00000212541
4929	ENSG00000212542
4930	ENSG00000212545
4931	ENSG00000212546
4932	ENSG00000212549
4933	ENSG00000212550
4934	ENSG00000212551
4935	ENSG00000212553
4936	ENSG00000212555
4937	ENSG00000212556
4938	ENSG00000212558
4939	ENSG00000212559
4940	ENSG00000212560
4941	ENSG00000212561
4942	ENSG00000212564
4943	ENSG00000212565
4944	ENSG00000212567
4945	ENSG00000212568
4946	ENSG00000212569
4947	ENSG00000212571
4948	ENSG00000212572
4949	ENSG00000212576
4950	ENSG00000212579
4951	ENSG00000212580
4952	ENSG00000212581
4953	ENSG00000212584
4954	ENSG00000212586
4955	ENSG00000212587
4956	ENSG00000212589
4957	ENSG00000212590
4958	ENSG00000212593
4959	ENSG00000212594
4960	ENSG00000212595
4961	ENSG00000212597
4962	ENSG00000212598
4963	ENSG00000212599
4964	ENSG00000212601
4965	ENSG00000212604
4966	ENSG00000212605
4967	ENSG00000212608
4968	ENSG00000212609
4969	ENSG00000212610
4970	ENSG00000212611
4971	ENSG00000212612
4972	ENSG00000212615
4973	ENSG00000212618
4974	ENSG00000212620
4975	ENSG00000212623
4976	ENSG00000212624
4977	ENSG00000212625
4978	ENSG00000212626
4979	ENSG00000212628
4980	ENSG00000212657
4981	ENSG00000212658
4982	ENSG00000212659
4983	ENSG00000212663
4984	ENSG00000212712
4985	ENSG00000212717
4986	ENSG00000212721
4987	ENSG00000212722
4988	ENSG00000212724
4989	ENSG00000212725
4990	ENSG00000212769
4991	ENSG00000212855
4992	ENSG00000212856
4993	ENSG00000212900
4994	ENSG00000212901
4995	ENSG00000212930
4996	ENSG00000212933
4997	ENSG00000212935
4998	ENSG00000212938
4999	ENSG00000212939
5000	ENSG00000212989
5001	ENSG00000213014
5002	ENSG00000213016
5003	ENSG00000213022
5004	ENSG00000213028
5005	ENSG00000213030
5006	ENSG00000213032
5007	ENSG00000213035
5008	ENSG00000213045
5009	ENSG00000213048
5010	ENSG00000213060
5011	ENSG00000213061
5012	ENSG00000213065
5013	ENSG00000213067
5014	ENSG00000213068
5015	ENSG00000213069
5016	ENSG00000213081
5017	ENSG00000213083
5018	ENSG00000213107
5019	ENSG00000213109
5020	ENSG00000213111
5021	ENSG00000213118
5022	ENSG00000213120
5023	ENSG00000213121
5024	ENSG00000213122
5025	ENSG00000213126
5026	ENSG00000213133
5027	ENSG00000213140
5028	ENSG00000213148
5029	ENSG00000213149
5030	ENSG00000213150
5031	ENSG00000213153
5032	ENSG00000213158
5033	ENSG00000213159
5034	ENSG00000213167
5035	ENSG00000213170
5036	ENSG00000213172
5037	ENSG00000213174
5038	ENSG00000213180
5039	ENSG00000213181
5040	ENSG00000213182
5041	ENSG00000213188
5042	ENSG00000213201
5043	ENSG00000213209
5044	ENSG00000213210
5045	ENSG00000213215
5046	ENSG00000213218
5047	ENSG00000213232
5048	ENSG00000213233
5049	ENSG00000213238
5050	ENSG00000213244
5051	ENSG00000213247
5052	ENSG00000213262
5053	ENSG00000213264
5054	ENSG00000213272
5055	ENSG00000213277
5056	ENSG00000213295
5057	ENSG00000213301
5058	ENSG00000213302
5059	ENSG00000213304
5060	ENSG00000213310
5061	ENSG00000213318
5062	ENSG00000213328
5063	ENSG00000213338
5064	ENSG00000213358
5065	ENSG00000213373
5066	ENSG00000213384
5067	ENSG00000213391
5068	ENSG00000213393
5069	ENSG00000213400
5070	ENSG00000213416
5071	ENSG00000213417
5072	ENSG00000213421
5073	ENSG00000213435
5074	ENSG00000213439
5075	ENSG00000213449
5076	ENSG00000213451
5077	ENSG00000213461
5078	ENSG00000213470
5079	ENSG00000213483
5080	ENSG00000213484
5081	ENSG00000213486
5082	ENSG00000213487
5083	ENSG00000213488
5084	ENSG00000213489
5085	ENSG00000213495
5086	ENSG00000213498
5087	ENSG00000213519
5088	ENSG00000213525
5089	ENSG00000213527
5090	ENSG00000213529
5091	ENSG00000213536
5092	ENSG00000213540
5093	ENSG00000213543
5094	ENSG00000213547
5095	ENSG00000213548
5096	ENSG00000213549
5097	ENSG00000213556
5098	ENSG00000213557
5099	ENSG00000213558
5100	ENSG00000213561
5101	ENSG00000213568
5102	ENSG00000213587
5103	ENSG00000213594
5104	ENSG00000213600
5105	ENSG00000213604
5106	ENSG00000213605
5107	ENSG00000213607
5108	ENSG00000213608
5109	ENSG00000213620
5110	ENSG00000213642
5111	ENSG00000213643
5112	ENSG00000213645
5113	ENSG00000213652
5114	ENSG00000213655
5115	ENSG00000213657
5116	ENSG00000213663
5117	ENSG00000213664
5118	ENSG00000213669
5119	ENSG00000213697
5120	ENSG00000213698
5121	ENSG00000213703
5122	ENSG00000213706
5123	ENSG00000213708
5124	ENSG00000213716
5125	ENSG00000213724
5126	ENSG00000213726
5127	ENSG00000213727
5128	ENSG00000213729
5129	ENSG00000213731
5130	ENSG00000213736
5131	ENSG00000213739
5132	ENSG00000213744
5133	ENSG00000213747
5134	ENSG00000213752
5135	ENSG00000213778
5136	ENSG00000213779
5137	ENSG00000213781
5138	ENSG00000213783
5139	ENSG00000213787
5140	ENSG00000213798
5141	ENSG00000213816
5142	ENSG00000213822
5143	ENSG00000213854
5144	ENSG00000213863
5145	ENSG00000213873
5146	ENSG00000213877
5147	ENSG00000213880
5148	ENSG00000213882
5149	ENSG00000213892
5150	ENSG00000213896
5151	ENSG00000213900
5152	ENSG00000213911
5153	ENSG00000213916
5154	ENSG00000213921
5155	ENSG00000213926
5156	ENSG00000213931
5157	ENSG00000213934
5158	ENSG00000213940
5159	ENSG00000213954
5160	ENSG00000213972
5161	ENSG00000213981
5162	ENSG00000213987
5163	ENSG00000213994
5164	ENSG00000214009
5165	ENSG00000214015
5166	ENSG00000214020
5167	ENSG00000214024
5168	ENSG00000214025
5169	ENSG00000214031
5170	ENSG00000214041
5171	ENSG00000214042
5172	ENSG00000214043
5173	ENSG00000214047
5174	ENSG00000214051
5175	ENSG00000214064
5176	ENSG00000214067
5177	ENSG00000214070
5178	ENSG00000214071
5179	ENSG00000214073
5180	ENSG00000214074
5181	ENSG00000214111
5182	ENSG00000214124
5183	ENSG00000214125
5184	ENSG00000214142
5185	ENSG00000214147
5186	ENSG00000214161
5187	ENSG00000214178
5188	ENSG00000214190
5189	ENSG00000214195
5190	ENSG00000214200
5191	ENSG00000214210
5192	ENSG00000214211
5193	ENSG00000214215
5194	ENSG00000214245
5195	ENSG00000214254
5196	ENSG00000214255
5197	ENSG00000214266
5198	ENSG00000214268
5199	ENSG00000214281
5200	ENSG00000214283
5201	ENSG00000214285
5202	ENSG00000214286
5203	ENSG00000214288
5204	ENSG00000214295
5205	ENSG00000214298
5206	ENSG00000214301
5207	ENSG00000214305
5208	ENSG00000214318
5209	ENSG00000214321
5210	ENSG00000214324
5211	ENSG00000214326
5212	ENSG00000214329
5213	ENSG00000214330
5214	ENSG00000214344
5215	ENSG00000214347
5216	ENSG00000214351
5217	ENSG00000214360
5218	ENSG00000214369
5219	ENSG00000214374
5220	ENSG00000214381
5221	ENSG00000214405
5222	ENSG00000214414
5223	ENSG00000214428
5224	ENSG00000214429
5225	ENSG00000214433
5226	ENSG00000214457
5227	ENSG00000214484
5228	ENSG00000214487
5229	ENSG00000214510
5230	ENSG00000214511
5231	ENSG00000214513
5232	ENSG00000214518
5233	ENSG00000214525
5234	ENSG00000214526
5235	ENSG00000214560
5236	ENSG00000214563
5237	ENSG00000214581
5238	ENSG00000214602
5239	ENSG00000214604
5240	ENSG00000214607
5241	ENSG00000214614
5242	ENSG00000214626
5243	ENSG00000214628
5244	ENSG00000214641
5245	ENSG00000214642
5246	ENSG00000214643
5247	ENSG00000214651
5248	ENSG00000214657
5249	ENSG00000214660
5250	ENSG00000214668
5251	ENSG00000214669
5252	ENSG00000214671
5253	ENSG00000214676
5254	ENSG00000214681
5255	ENSG00000214684
5256	ENSG00000214686
5257	ENSG00000214691
5258	ENSG00000214695
5259	ENSG00000214700
5260	ENSG00000214702
5261	ENSG00000214717
5262	ENSG00000214720
5263	ENSG00000214727
5264	ENSG00000214732
5265	ENSG00000214743
5266	ENSG00000214745
5267	ENSG00000214748
5268	ENSG00000214754
5269	ENSG00000214759
5270	ENSG00000214772
5271	ENSG00000214773
5272	ENSG00000214788
5273	ENSG00000214797
5274	ENSG00000214803
5275	ENSG00000214819
5276	ENSG00000214823
5277	ENSG00000214825
5278	ENSG00000214835
5279	ENSG00000214843
5280	ENSG00000214853
5281	ENSG00000214866
5282	ENSG00000214869
5283	ENSG00000214875
5284	ENSG00000214878
5285	ENSG00000214880
5286	ENSG00000214883
5287	ENSG00000214886
5288	ENSG00000214888
5289	ENSG00000214890
5290	ENSG00000214891
5291	ENSG00000214903
5292	ENSG00000214904
5293	ENSG00000214915
5294	ENSG00000214919
5295	ENSG00000214929
5296	ENSG00000214930
5297	ENSG00000214942
5298	ENSG00000214943
5299	ENSG00000214976
5300	ENSG00000214978
5301	ENSG00000214992
5302	ENSG00000215000
5303	ENSG00000215004
5304	ENSG00000215029
5305	ENSG00000215037
5306	ENSG00000215043
5307	ENSG00000215054
5308	ENSG00000215065
5309	ENSG00000215085
5310	ENSG00000215088
5311	ENSG00000215094
5312	ENSG00000215096
5313	ENSG00000215112
5314	ENSG00000215117
5315	ENSG00000215120
5316	ENSG00000215124
5317	ENSG00000215127
5318	ENSG00000215131
5319	ENSG00000215151
5320	ENSG00000215159
5321	ENSG00000215160
5322	ENSG00000215162
5323	ENSG00000215165
5324	ENSG00000215168
5325	ENSG00000215174
5326	ENSG00000215184
5327	ENSG00000215186
5328	ENSG00000215196
5329	ENSG00000215197
5330	ENSG00000215203
5331	ENSG00000215206
5332	ENSG00000215223
5333	ENSG00000215227
5334	ENSG00000215231
5335	ENSG00000215236
5336	ENSG00000215263
5337	ENSG00000215264
5338	ENSG00000215267
5339	ENSG00000215278
5340	ENSG00000215286
5341	ENSG00000215288
5342	ENSG00000215296
5343	ENSG00000215297
5344	ENSG00000215310
5345	ENSG00000215313
5346	ENSG00000215339
5347	ENSG00000215343
5348	ENSG00000215351
5349	ENSG00000215353
5350	ENSG00000215354
5351	ENSG00000215356
5352	ENSG00000215357
5353	ENSG00000215365
5354	ENSG00000215367
5355	ENSG00000215368
5356	ENSG00000215369
5357	ENSG00000215371
5358	ENSG00000215372
5359	ENSG00000215373
5360	ENSG00000215378
5361	ENSG00000215380
5362	ENSG00000215397
5363	ENSG00000215398
5364	ENSG00000215399
5365	ENSG00000215403
5366	ENSG00000215409
5367	ENSG00000215418
5368	ENSG00000215444
5369	ENSG00000215448
5370	ENSG00000215450
5371	ENSG00000215454
5372	ENSG00000215455
5373	ENSG00000215457
5374	ENSG00000215474
5375	ENSG00000215477
5376	ENSG00000215478
5377	ENSG00000215486
5378	ENSG00000215498
5379	ENSG00000215506
5380	ENSG00000215507
5381	ENSG00000215512
5382	ENSG00000215520
5383	ENSG00000215533
5384	ENSG00000215537
5385	ENSG00000215540
5386	ENSG00000215545
5387	ENSG00000215546
5388	ENSG00000215547
5389	ENSG00000215560
5390	ENSG00000215562
5391	ENSG00000215567
5392	ENSG00000215568
5393	ENSG00000215580
5394	ENSG00000215583
5395	ENSG00000215589
5396	ENSG00000215601
5397	ENSG00000215603
5398	ENSG00000215604
5399	ENSG00000215720
5400	ENSG00000215734
5401	ENSG00000215760
5402	ENSG00000215765
5403	ENSG00000215771
5404	ENSG00000215785
5405	ENSG00000215796
5406	ENSG00000215800
5407	ENSG00000215802
5408	ENSG00000215805
5409	ENSG00000215812
5410	ENSG00000215834
5411	ENSG00000215838
5412	ENSG00000215841
5413	ENSG00000215846
5414	ENSG00000215853
5415	ENSG00000215867
5416	ENSG00000215873
5417	ENSG00000215874
5418	ENSG00000215875
5419	ENSG00000215878
5420	ENSG00000215881
5421	ENSG00000215887
5422	ENSG00000215893
5423	ENSG00000215905
5424	ENSG00000215906
5425	ENSG00000215909
5426	ENSG00000215930
5427	ENSG00000215938
5428	ENSG00000215939
5429	ENSG00000215943
5430	ENSG00000215952
5431	ENSG00000215957
5432	ENSG00000215961
5433	ENSG00000215966
5434	ENSG00000215973
5435	ENSG00000215991
5436	ENSG00000216001
5437	ENSG00000216005
5438	ENSG00000216009
5439	ENSG00000216031
5440	ENSG00000216035
5441	ENSG00000216056
5442	ENSG00000216058
5443	ENSG00000216060
5444	ENSG00000216064
5445	ENSG00000216069
5446	ENSG00000216075
5447	ENSG00000216077
5448	ENSG00000216098
5449	ENSG00000216099
5450	ENSG00000216101
5451	ENSG00000216135
5452	ENSG00000216141
5453	ENSG00000216171
5454	ENSG00000216179
5455	ENSG00000216191
5456	ENSG00000216192
5457	ENSG00000216195
5458	ENSG00000216265
5459	ENSG00000216307
5460	ENSG00000216316
5461	ENSG00000216324
5462	ENSG00000216347
5463	ENSG00000216352
5464	ENSG00000216359
5465	ENSG00000216360
5466	ENSG00000216364
5467	ENSG00000216365
5468	ENSG00000216378
5469	ENSG00000216425
5470	ENSG00000216436
5471	ENSG00000216439
5472	ENSG00000216444
5473	ENSG00000216471
5474	ENSG00000216475
5475	ENSG00000216516
5476	ENSG00000216518
5477	ENSG00000216519
5478	ENSG00000216523
5479	ENSG00000216548
5480	ENSG00000216560
5481	ENSG00000216616
5482	ENSG00000216621
5483	ENSG00000216629
5484	ENSG00000216636
5485	ENSG00000216639
5486	ENSG00000216642
5487	ENSG00000216663
5488	ENSG00000216671
5489	ENSG00000216687
5490	ENSG00000216708
5491	ENSG00000216710
5492	ENSG00000216713
5493	ENSG00000216718
5494	ENSG00000216723
5495	ENSG00000216753
5496	ENSG00000216754
5497	ENSG00000216762
5498	ENSG00000216777
5499	ENSG00000216781
5500	ENSG00000216802
5501	ENSG00000216809
5502	ENSG00000216811
5503	ENSG00000216813
5504	ENSG00000216824
5505	ENSG00000216844
5506	ENSG00000216853
5507	ENSG00000216859
5508	ENSG00000216901
5509	ENSG00000216902
5510	ENSG00000216904
5511	ENSG00000216913
5512	ENSG00000216917
5513	ENSG00000216938
5514	ENSG00000216966
5515	ENSG00000216977
5516	ENSG00000216998
5517	ENSG00000217004
5518	ENSG00000217030
5519	ENSG00000217041
5520	ENSG00000217044
5521	ENSG00000217067
5522	ENSG00000217078
5523	ENSG00000217083
5524	ENSG00000217085
5525	ENSG00000217089
5526	ENSG00000217120
5527	ENSG00000217135
5528	ENSG00000217159
5529	ENSG00000217160
5530	ENSG00000217169
5531	ENSG00000217178
5532	ENSG00000217179
5533	ENSG00000217181
5534	ENSG00000217195
5535	ENSG00000217227
5536	ENSG00000217228
5537	ENSG00000217231
5538	ENSG00000217258
5539	ENSG00000217261
5540	ENSG00000217268
5541	ENSG00000217272
5542	ENSG00000217314
5543	ENSG00000217315
5544	ENSG00000217327
5545	ENSG00000217330
5546	ENSG00000217331
5547	ENSG00000217334
5548	ENSG00000217372
5549	ENSG00000217377
5550	ENSG00000217379
5551	ENSG00000217408
5552	ENSG00000217447
5553	ENSG00000217477
5554	ENSG00000217482
5555	ENSG00000217483
5556	ENSG00000217488
5557	ENSG00000217495
5558	ENSG00000217512
5559	ENSG00000217514
5560	ENSG00000217527
5561	ENSG00000217557
5562	ENSG00000217566
5563	ENSG00000217585
5564	ENSG00000217612
5565	ENSG00000217631
5566	ENSG00000217644
5567	ENSG00000217646
5568	ENSG00000217653
5569	ENSG00000217680
5570	ENSG00000217684
5571	ENSG00000217686
5572	ENSG00000217707
5573	ENSG00000217718
5574	ENSG00000217733
5575	ENSG00000217746
5576	ENSG00000217767
5577	ENSG00000217770
5578	ENSG00000217776
5579	ENSG00000217783
5580	ENSG00000217786
5581	ENSG00000217805
5582	ENSG00000217809
5583	ENSG00000217811
5584	ENSG00000217825
5585	ENSG00000217862
5586	ENSG00000217874
5587	ENSG00000217878
5588	ENSG00000217896
5589	ENSG00000218016
5590	ENSG00000218020
5591	ENSG00000218029
5592	ENSG00000218048
5593	ENSG00000218049
5594	ENSG00000218089
5595	ENSG00000218107
5596	ENSG00000218109
5597	ENSG00000218125
5598	ENSG00000218143
5599	ENSG00000218173
5600	ENSG00000218186
5601	ENSG00000218189
5602	ENSG00000218194
5603	ENSG00000218198
5604	ENSG00000218213
5605	ENSG00000218233
5606	ENSG00000218261
5607	ENSG00000218274
5608	ENSG00000218281
5609	ENSG00000218300
5610	ENSG00000218337
5611	ENSG00000218347
5612	ENSG00000218351
5613	ENSG00000218359
5614	ENSG00000218363
5615	ENSG00000218410
5616	ENSG00000218424
5617	ENSG00000218428
5618	ENSG00000218454
5619	ENSG00000218459
5620	ENSG00000218472
5621	ENSG00000218475
5622	ENSG00000218476
5623	ENSG00000218483
5624	ENSG00000218490
5625	ENSG00000218499
5626	ENSG00000218520
5627	ENSG00000218521
5628	ENSG00000218536
5629	ENSG00000218561
5630	ENSG00000218574
5631	ENSG00000218577
5632	ENSG00000218617
5633	ENSG00000218643
5634	ENSG00000218672
5635	ENSG00000218682
5636	ENSG00000218689
5637	ENSG00000218690
5638	ENSG00000218698
5639	ENSG00000218716
5640	ENSG00000218725
5641	ENSG00000218732
5642	ENSG00000218748
5643	ENSG00000218749
5644	ENSG00000218754
5645	ENSG00000218757
5646	ENSG00000218766
5647	ENSG00000218776
5648	ENSG00000218792
5649	ENSG00000218793
5650	ENSG00000218806
5651	ENSG00000218809
5652	ENSG00000218813
5653	ENSG00000218819
5654	ENSG00000218823
5655	ENSG00000218834
5656	ENSG00000218839
5657	ENSG00000218868
5658	ENSG00000218870
5659	ENSG00000218872
5660	ENSG00000218893
5661	ENSG00000218896
5662	ENSG00000218965
5663	ENSG00000218986
5664	ENSG00000218991
5665	ENSG00000219027
5666	ENSG00000219061
5667	ENSG00000219073
5668	ENSG00000219074
5669	ENSG00000219087
5670	ENSG00000219088
5671	ENSG00000219095
5672	ENSG00000219139
5673	ENSG00000219150
5674	ENSG00000219159
5675	ENSG00000219186
5676	ENSG00000219188
5677	ENSG00000219190
5678	ENSG00000219222
5679	ENSG00000219240
5680	ENSG00000219253
5681	ENSG00000219262
5682	ENSG00000219273
5683	ENSG00000219280
5684	ENSG00000219284
5685	ENSG00000219297
5686	ENSG00000219298
5687	ENSG00000219302
5688	ENSG00000219314
5689	ENSG00000219355
5690	ENSG00000219361
5691	ENSG00000219368
5692	ENSG00000219375
5693	ENSG00000219384
5694	ENSG00000219387
5695	ENSG00000219392
5696	ENSG00000219404
5697	ENSG00000219409
5698	ENSG00000219430
5699	ENSG00000219433
5700	ENSG00000219445
5701	ENSG00000219453
5702	ENSG00000219463
5703	ENSG00000219491
5704	ENSG00000219492
5705	ENSG00000219500
5706	ENSG00000219549
5707	ENSG00000219559
5708	ENSG00000219575
5709	ENSG00000219582
5710	ENSG00000219592
5711	ENSG00000219604
5712	ENSG00000219608
5713	ENSG00000219619
5714	ENSG00000219622
5715	ENSG00000219627
5716	ENSG00000219653
5717	ENSG00000219666
5718	ENSG00000219669
5719	ENSG00000219681
5720	ENSG00000219700
5721	ENSG00000219702
5722	ENSG00000219703
5723	ENSG00000219712
5724	ENSG00000219722
5725	ENSG00000219736
5726	ENSG00000219738
5727	ENSG00000219757
5728	ENSG00000219758
5729	ENSG00000219770
5730	ENSG00000219776
5731	ENSG00000219784
5732	ENSG00000219807
5733	ENSG00000219863
5734	ENSG00000219867
5735	ENSG00000219870
5736	ENSG00000219881
5737	ENSG00000219902
5738	ENSG00000219940
5739	ENSG00000219941
5740	ENSG00000219992
5741	ENSG00000219993
5742	ENSG00000220030
5743	ENSG00000220069
5744	ENSG00000220076
5745	ENSG00000220091
5746	ENSG00000220105
5747	ENSG00000220110
5748	ENSG00000220113
5749	ENSG00000220125
5750	ENSG00000220130
5751	ENSG00000220131
5752	ENSG00000220132
5753	ENSG00000220139
5754	ENSG00000220154
5755	ENSG00000220181
5756	ENSG00000220184
5757	ENSG00000220204
5758	ENSG00000220212
5759	ENSG00000220237
5760	ENSG00000220240
5761	ENSG00000220256
5762	ENSG00000220291
5763	ENSG00000220311
5764	ENSG00000220326
5765	ENSG00000220340
5766	ENSG00000220343
5767	ENSG00000220347
5768	ENSG00000220349
5769	ENSG00000220377
5770	ENSG00000220392
5771	ENSG00000220418
5772	ENSG00000220446
5773	ENSG00000220447
5774	ENSG00000220483
5775	ENSG00000220505
5776	ENSG00000220506
5777	ENSG00000220514
5778	ENSG00000220515
5779	ENSG00000220537
5780	ENSG00000220540
5781	ENSG00000220548
5782	ENSG00000220553
5783	ENSG00000220556
5784	ENSG00000220557
5785	ENSG00000220575
5786	ENSG00000220581
5787	ENSG00000220585
5788	ENSG00000220586
5789	ENSG00000220598
5790	ENSG00000220600
5791	ENSG00000220635
5792	ENSG00000220643
5793	ENSG00000220660
5794	ENSG00000220694
5795	ENSG00000220702
5796	ENSG00000220721
