Samples	SBS96A	SBS96B	SBS96C
TCGA-R3-A69X-01A-22D-A30E-08	1.47E+00	3.88E-01	1.43E+00
TCGA-S5-A6DX-01A-11D-A31L-08	5.74E+00	6.90E-01	5.57E+00
TCGA-S5-AA26-01A-11D-A38G-08	1.45E+00	4.12E-01	1.42E+00
TCGA-SY-A9G0-01A-12D-A38G-08	2.62E-01	2.33E-01	1.86E-01
TCGA-SY-A9G5-01A-11D-A38G-08	9.16E+00	2.87E-01	9.28E+00
TCGA-UY-A78K-01A-11D-A339-08	1.48E+00	1.16E+00	7.75E-01
TCGA-UY-A78L-01A-12D-A339-08	2.08E+00	4.19E-01	2.12E+00
TCGA-UY-A78M-01A-21D-A34U-08	9.54E-01	3.81E-01	8.71E-01
TCGA-UY-A78N-01A-12D-A339-08	3.09E-01	3.57E-01	3.69E-01
TCGA-UY-A78O-01A-12D-A339-08	1.01E+00	5.37E-01	7.23E-01
TCGA-UY-A78P-01A-12D-A364-08	2.09E+00	3.17E-01	2.12E+00
TCGA-UY-A8OB-01A-12D-A42E-08	4.53E-01	6.85E-01	5.98E-01
TCGA-UY-A8OC-01A-11D-A364-08	7.63E-01	3.29E-01	6.58E-01
TCGA-UY-A8OD-01A-11D-A364-08	4.29E-01	2.93E-01	3.86E-01
TCGA-UY-A9PA-01A-11D-A38G-08	5.11E-01	3.92E-01	6.01E-01
TCGA-UY-A9PB-01A-11D-A38G-08	3.28E+00	8.34E-01	3.28E+00
TCGA-UY-A9PD-01A-11D-A38G-08	1.41E+00	5.05E-01	1.38E+00
TCGA-UY-A9PE-01A-11D-A38G-08	1.27E+00	5.52E-01	9.88E-01
TCGA-UY-A9PF-01A-11D-A38G-08	1.05E+01	7.23E-01	1.08E+01
TCGA-UY-A9PH-01A-11D-A38G-08	4.20E+00	4.62E-01	4.24E+00
TCGA-XF-A8HB-01A-11D-A364-08	2.62E-01	6.10E-01	5.29E-01
TCGA-XF-A8HC-01A-11D-A364-08	1.99E+00	4.52E-01	2.13E+00
TCGA-XF-A8HD-01A-11D-A364-08	3.31E+00	6.37E-01	3.11E+00
TCGA-XF-A8HE-01A-11D-A364-08	4.98E+00	3.00E-01	4.95E+00
TCGA-XF-A8HF-01A-11D-A364-08	4.25E-01	3.69E-01	2.93E-01
TCGA-XF-A8HG-01A-11D-A364-08	1.77E+00	5.90E-01	1.56E+00
TCGA-XF-A8HH-01A-11D-A38G-08	8.90E-01	4.09E-01	7.08E-01
TCGA-XF-A8HI-01A-11D-A38G-08	7.84E-01	2.92E-01	7.26E-01
TCGA-XF-A9SG-01A-12D-A42E-08	2.04E+00	3.93E-01	2.12E+00
TCGA-XF-A9SH-01A-11D-A391-08	2.98E-01	2.17E-01	2.31E-01
TCGA-XF-A9SI-01A-11D-A391-08	3.08E+00	3.34E-01	3.16E+00
TCGA-XF-A9SJ-01A-11D-A391-08	3.45E+00	5.39E-01	3.58E+00
TCGA-XF-A9SK-01A-11D-A42E-08	1.06E+00	4.49E-01	8.76E-01
TCGA-XF-A9SL-01A-11D-A391-08	3.29E-01	2.46E-01	2.47E-01
TCGA-XF-A9SM-01A-11D-A42E-08	2.22E+00	4.14E-01	2.38E+00
TCGA-XF-A9SP-01A-11D-A391-08	1.98E+00	6.77E-01	1.61E+00
TCGA-XF-A9ST-01A-11D-A42E-08	1.96E+00	7.77E-01	1.64E+00
TCGA-XF-A9SU-01A-31D-A391-08	1.72E-01	3.04E-01	2.45E-01
TCGA-XF-A9SV-01A-21D-A42E-08	3.32E-01	3.73E-01	2.82E-01
TCGA-XF-A9SW-01A-11D-A42E-08	5.13E-01	3.36E-01	3.85E-01
TCGA-XF-A9SX-01A-21D-A391-08	3.54E-01	2.94E-01	2.87E-01
TCGA-XF-A9SY-01A-21D-A42E-08	9.78E-01	9.52E-01	5.46E-01
TCGA-XF-A9SZ-01A-11D-A391-08	1.19E+00	4.43E-01	1.17E+00
TCGA-XF-A9T0-01A-11D-A391-08	1.14E+01	1.05E+00	1.13E+01
TCGA-XF-A9T2-01A-11D-A42E-08	6.38E-01	3.00E-01	6.79E-01
TCGA-XF-A9T3-01A-11D-A42E-08	7.26E-01	5.64E-01	5.36E-01
TCGA-XF-A9T4-01A-11D-A391-08	2.70E-01	2.17E-01	2.32E-01
TCGA-XF-A9T5-01A-11D-A42E-08	6.04E+00	7.44E-01	6.47E+00
TCGA-XF-A9T6-01A-11D-A42E-08	1.85E+00	6.37E-01	1.67E+00
TCGA-XF-A9T8-01A-11D-A391-08	5.35E+00	7.02E-01	5.66E+00
TCGA-XF-AAME-01A-12D-A42E-08	9.57E-03	3.08E-02	2.98E-02
TCGA-XF-AAMF-01A-21D-A42E-08	5.22E-01	2.77E-01	4.47E-01
TCGA-XF-AAMG-01A-11D-A42E-08	5.23E+00	1.17E+00	4.52E+00
TCGA-XF-AAMH-01A-11D-A42E-08	1.39E-01	1.92E-01	1.53E-01
TCGA-XF-AAMJ-01A-11D-A42E-08	1.26E-01	2.52E-01	2.25E-01
TCGA-XF-AAML-01A-11D-A42E-08	6.02E+00	6.14E-01	5.96E+00
TCGA-XF-AAMQ-01A-11D-A42E-08	1.85E+00	4.58E-01	1.79E+00
TCGA-XF-AAMR-01A-31D-A42E-08	9.61E-01	3.13E-01	9.23E-01
TCGA-XF-AAMT-01A-11D-A42E-08	2.78E-01	3.40E-01	2.43E-01
TCGA-XF-AAMW-01A-11D-A42E-08	5.83E-02	1.43E-01	1.32E-01
TCGA-XF-AAMX-01A-11D-A42E-08	1.07E+00	6.61E-01	7.04E-01
TCGA-XF-AAMY-01A-11D-A42E-08	8.32E-01	3.27E-01	7.58E-01
TCGA-XF-AAMZ-01A-11D-A42E-08	1.10E+00	6.62E-01	7.62E-01
TCGA-XF-AAN0-01A-11D-A42E-08	3.58E+00	5.03E-01	3.55E+00
TCGA-XF-AAN1-01A-31D-A42E-08	2.78E-01	3.61E-01	2.68E-01
TCGA-XF-AAN2-01A-11D-A42E-08	4.66E+00	5.10E-01	4.63E+00
TCGA-XF-AAN3-01A-11D-A42E-08	1.39E+00	3.59E-01	1.35E+00
TCGA-XF-AAN4-01A-11D-A42E-08	1.71E-01	1.71E-01	4.88E-02
TCGA-XF-AAN5-01A-11D-A42E-08	1.30E+00	5.22E-01	1.07E+00
TCGA-XF-AAN7-01A-11D-A42E-08	4.48E-01	3.51E-01	5.07E-01
TCGA-XF-AAN8-01A-11D-A42E-08	0.00E+00	0.00E+00	0.00E+00
TCGA-YC-A89H-01A-11D-A364-08	3.54E+01	2.03E+00	3.69E+01
TCGA-YC-A8S6-01A-31D-A38G-08	6.38E-01	3.73E-01	4.51E-01
TCGA-YC-A9TC-01A-22D-A391-08	4.74E-01	3.64E-01	3.33E-01
TCGA-YF-AA3L-01A-11D-A38G-08	6.28E-01	5.13E-01	4.16E-01
TCGA-YF-AA3M-01A-11D-A42E-08	5.86E-01	3.99E-01	4.98E-01
TCGA-ZF-A9R0-01A-11D-A38G-08	1.48E+00	3.74E-01	1.40E+00
TCGA-ZF-A9R1-01A-11D-A391-08	5.28E-01	3.38E-01	4.10E-01
TCGA-ZF-A9R2-01A-11D-A391-08	6.02E-01	3.77E-01	5.89E-01
TCGA-ZF-A9R3-01A-11D-A38G-08	4.99E-01	2.92E-01	4.33E-01
TCGA-ZF-A9R4-01A-11D-A38G-08	2.24E+00	4.43E-01	2.18E+00
TCGA-ZF-A9R5-01A-12D-A42E-08	1.34E-01	2.31E-01	2.12E-01
TCGA-ZF-A9R7-01A-11D-A38G-08	5.97E+00	4.85E-01	6.24E+00
TCGA-ZF-A9R9-01A-11D-A38G-08	1.75E+00	5.00E-01	1.55E+00
TCGA-ZF-A9RC-01A-11D-A38G-08	1.49E+01	1.14E+00	1.54E+01
TCGA-ZF-A9RD-01A-11D-A42E-08	1.42E+00	4.54E-01	1.29E+00
TCGA-ZF-A9RE-01A-11D-A38G-08	1.47E-01	3.58E-01	3.63E-01
TCGA-ZF-A9RF-01A-11D-A38G-08	9.90E-01	5.50E-01	7.76E-01
TCGA-ZF-A9RG-01A-21D-A42E-08	3.29E+00	4.40E-01	3.29E+00
TCGA-ZF-A9RL-01A-11D-A38G-08	7.90E-01	6.33E-01	4.80E-01
TCGA-ZF-A9RM-01A-11D-A38G-08	2.07E-01	2.17E-01	1.69E-01
TCGA-ZF-A9RN-01A-11D-A42E-08	6.81E-01	4.76E-01	4.49E-01
TCGA-ZF-AA4N-01A-11D-A38G-08	1.01E+00	4.77E-01	7.41E-01
TCGA-ZF-AA4R-01A-11D-A38G-08	2.62E-01	2.16E-01	1.70E-01
TCGA-ZF-AA4T-01A-11D-A38G-08	2.72E-01	2.54E-01	3.14E-01
TCGA-ZF-AA4U-01A-11D-A38G-08	1.62E-01	2.58E-01	2.09E-01
TCGA-ZF-AA4V-01A-11D-A38G-08	7.23E+00	9.55E-01	7.58E+00
TCGA-ZF-AA4W-01A-12D-A38G-08	9.50E-01	1.53E+00	9.55E-01
TCGA-ZF-AA4X-01A-11D-A38G-08	8.24E+00	2.58E-02	8.24E+00
TCGA-ZF-AA51-01A-21D-A391-08	4.17E+00	7.16E-01	4.35E+00
TCGA-ZF-AA52-01A-12D-A391-08	1.39E+00	4.31E-01	1.21E+00
TCGA-ZF-AA53-01A-11D-A391-08	1.33E+00	1.79E-01	1.38E+00
TCGA-ZF-AA54-01A-11D-A391-08	1.09E+00	3.78E-01	1.03E+00
TCGA-ZF-AA56-01A-31D-A391-08	4.77E-01	3.50E-01	3.68E-01
TCGA-ZF-AA58-01A-12D-A42E-08	9.00E-01	4.49E-01	7.87E-01
TCGA-ZF-AA5H-01A-11D-A391-08	4.26E-01	2.68E-01	4.50E-01
TCGA-ZF-AA5N-01A-11D-A42E-08	1.90E-01	2.34E-01	1.80E-01
TCGA-ZF-AA5P-01A-11D-A391-08	2.18E-01	2.89E-01	2.27E-01
