Samples	SBS96A
TCGA-D8-A1X5-01A-11D-A14G-09	0.00E+00
TCGA-D8-A1X6-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1X9-01A-12D-A159-09	0.00E+00
TCGA-D8-A1XC-01A-11D-A14G-09	0.00E+00
TCGA-D8-A1XF-01A-11D-A14G-09	0.00E+00
TCGA-D8-A1XJ-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1XK-01A-21D-A14K-09	0.00E+00
TCGA-D8-A1XL-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1XM-01A-21D-A14K-09	0.00E+00
TCGA-D8-A1XQ-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1XS-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1XT-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1XU-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1XV-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1XW-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1XZ-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1Y0-01A-11D-A14K-09	0.00E+00
TCGA-D8-A1Y1-01A-21D-A14K-09	0.00E+00
TCGA-D8-A1Y2-01A-11D-A159-09	0.00E+00
TCGA-D8-A1Y3-01A-11D-A159-09	0.00E+00
TCGA-D8-A27F-01A-11D-A16D-09	0.00E+00
TCGA-D8-A27G-01A-11D-A16D-09	0.00E+00
TCGA-D8-A27K-01A-11D-A16D-09	0.00E+00
TCGA-D8-A27M-01A-11D-A16D-09	0.00E+00
TCGA-D8-A27P-01A-11D-A16D-09	0.00E+00
TCGA-D8-A27V-01A-12D-A17D-09	0.00E+00
TCGA-D8-A27W-01A-11D-A16D-09	0.00E+00
TCGA-D8-A3Z6-01A-11D-A23C-09	0.00E+00
TCGA-D8-A73U-01A-11D-A33E-09	0.00E+00
TCGA-D8-A73W-01A-22D-A351-09	0.00E+00
TCGA-E2-A10A-01A-21D-A10Y-09	0.00E+00
TCGA-E2-A10C-01A-21D-A10M-09	0.00E+00
TCGA-E2-A14N-01A-31D-A135-09	0.00E+00
TCGA-E2-A14O-01A-31D-A10Y-09	0.00E+00
TCGA-E2-A14P-01A-31D-A12B-09	0.00E+00
TCGA-E2-A14Q-01A-11D-A12B-09	0.00E+00
TCGA-E2-A14R-01A-11D-A10Y-09	0.00E+00
TCGA-E2-A14T-01A-11D-A10Y-09	0.00E+00
TCGA-E2-A14V-01A-11D-A12B-09	0.00E+00
TCGA-E2-A14Y-01A-21D-A12B-09	0.00E+00
TCGA-E2-A14Z-01A-11D-A10Y-09	0.00E+00
TCGA-E2-A152-01A-11D-A12B-09	0.00E+00
TCGA-E2-A155-01A-11D-A12B-09	0.00E+00
TCGA-E2-A156-01A-11D-A12B-09	0.00E+00
TCGA-E2-A158-01A-11D-A12B-09	0.00E+00
TCGA-E2-A159-01A-11D-A10Y-09	0.00E+00
TCGA-E2-A15A-01A-11D-A12B-09	0.00E+00
TCGA-E2-A15D-01A-11D-A10Y-09	0.00E+00
TCGA-E2-A15E-01A-11D-A12B-09	0.00E+00
TCGA-E2-A15G-01A-11D-A12B-09	0.00E+00
TCGA-E2-A15I-01A-21D-A135-09	0.00E+00
TCGA-E2-A15K-01A-11D-A12Q-09	0.00E+00
TCGA-E2-A15L-01A-11D-A12B-09	0.00E+00
TCGA-E2-A15M-01A-11D-A12B-09	0.00E+00
TCGA-E2-A15R-01A-11D-A10Y-09	0.00E+00
TCGA-E2-A15S-01A-11D-A10Y-09	0.00E+00
TCGA-E2-A15T-01A-11D-A10Y-09	0.00E+00
TCGA-E2-A1AZ-01A-11D-A12Q-09	0.00E+00
TCGA-E2-A1B0-01A-11D-A12Q-09	0.00E+00
TCGA-E2-A1B4-01A-11D-A12Q-09	0.00E+00
TCGA-E2-A1B6-01A-31D-A12Q-09	0.00E+00
TCGA-E2-A1BC-01A-11D-A14G-09	0.00E+00
TCGA-E2-A1BD-01A-11D-A12Q-09	0.00E+00
TCGA-E2-A1IE-01A-11D-A188-09	0.00E+00
TCGA-E2-A1IF-01A-11D-A142-09	0.00E+00
TCGA-E2-A1IG-01A-11D-A142-09	0.00E+00
TCGA-E2-A1IH-01A-11D-A188-09	0.00E+00
TCGA-E2-A1II-01A-11D-A142-09	0.00E+00
TCGA-E2-A1IL-01A-11D-A14G-09	0.00E+00
TCGA-E2-A1IN-01A-11D-A13L-09	0.00E+00
TCGA-E2-A1L7-01A-11D-A142-09	0.00E+00
TCGA-E2-A1LA-01A-11D-A142-09	0.00E+00
TCGA-E2-A1LB-01A-11D-A142-09	0.00E+00
TCGA-E2-A1LG-01A-21D-A14K-09	0.00E+00
TCGA-E2-A1LH-01A-11D-A14G-09	0.00E+00
TCGA-E2-A1LK-01A-21D-A14G-09	0.00E+00
TCGA-E2-A1LL-01A-11D-A142-09	0.00E+00
TCGA-E2-A1LS-01A-12D-A159-09	0.00E+00
TCGA-E2-A2P6-01A-11D-A19Y-09	0.00E+00
TCGA-E2-A56Z-01A-12D-A29N-09	0.00E+00
TCGA-E2-A570-01A-11D-A29N-09	0.00E+00
TCGA-E2-A573-01A-11D-A29N-09	0.00E+00
TCGA-E2-A574-01A-11D-A29N-09	0.00E+00
TCGA-E2-A576-01A-11D-A31U-09	0.00E+00
TCGA-E2-A9RU-01A-11D-A41F-09	0.00E+00
TCGA-E9-A1N4-01A-11D-A14K-09	0.00E+00
TCGA-E9-A1N5-01A-11D-A14G-09	0.00E+00
TCGA-E9-A1N8-01A-11D-A142-09	0.00E+00
TCGA-E9-A1N9-01A-11D-A14G-09	0.00E+00
TCGA-E9-A1NA-01A-11D-A142-09	0.00E+00
TCGA-E9-A1NC-01A-12W-A16L-09	0.00E+00
TCGA-E9-A1ND-01A-11D-A142-09	0.00E+00
TCGA-E9-A1NE-01A-21D-A14K-09	0.00E+00
TCGA-E9-A1NG-01A-21D-A14K-09	0.00E+00
TCGA-E9-A1NI-01A-11W-A16H-09	0.00E+00
TCGA-E9-A1QZ-01A-21D-A167-09	0.00E+00
TCGA-E9-A1R2-01A-11D-A14G-09	0.00E+00
TCGA-E9-A1R3-01A-31D-A14K-09	0.00E+00
TCGA-E9-A1R4-01A-21D-A14G-09	0.00E+00
TCGA-E9-A1R5-01A-11D-A14K-09	0.00E+00
TCGA-E9-A1R6-01A-11D-A14G-09	0.00E+00
TCGA-E9-A1R7-01A-11D-A14K-09	0.00E+00
TCGA-E9-A1RA-01A-11D-A14G-09	0.00E+00
TCGA-E9-A1RD-01A-11D-A159-09	0.00E+00
TCGA-E9-A1RE-01A-11D-A159-09	0.00E+00
TCGA-E9-A1RF-01A-11D-A159-09	0.00E+00
TCGA-E9-A1RH-01A-21D-A167-09	0.00E+00
TCGA-E9-A226-01A-21D-A159-09	0.00E+00
TCGA-E9-A22E-01A-11D-A159-09	0.00E+00
TCGA-E9-A22G-01A-11D-A159-09	0.00E+00
TCGA-E9-A244-01A-11D-A167-09	0.00E+00
TCGA-E9-A245-01A-22D-A16D-09	0.00E+00
TCGA-E9-A247-01A-11D-A167-09	0.00E+00
TCGA-E9-A295-01A-11D-A16D-09	0.00E+00
TCGA-E9-A2JS-01A-11D-A17W-09	0.00E+00
TCGA-E9-A3HO-01A-11D-A20S-09	0.00E+00
TCGA-E9-A3QA-01A-61D-A228-09	0.00E+00
TCGA-E9-A3X8-01A-31D-A22X-09	0.00E+00
TCGA-E9-A54Y-01A-11D-A25Q-09	0.00E+00
TCGA-E9-A5FK-01A-11D-A27P-09	0.00E+00
TCGA-E9-A5FL-01A-11D-A27P-09	0.00E+00
TCGA-E9-A6HE-01A-11D-A31U-09	0.00E+00
TCGA-EW-A1IW-01A-11D-A13L-09	0.00E+00
TCGA-EW-A1IX-01A-12D-A142-09	0.00E+00
TCGA-EW-A1IY-01A-11D-A188-09	0.00E+00
TCGA-EW-A1IZ-01A-11D-A188-09	0.00E+00
TCGA-EW-A1J2-01A-21D-A13L-09	0.00E+00
TCGA-EW-A1J5-01A-11D-A13L-09	0.00E+00
TCGA-EW-A1J6-01A-11D-A188-09	0.00E+00
TCGA-EW-A1OV-01A-11D-A142-09	0.00E+00
TCGA-EW-A1OY-01A-11D-A142-09	0.00E+00
TCGA-EW-A1OZ-01A-11D-A142-09	0.00E+00
TCGA-EW-A1P0-01A-11D-A142-09	0.00E+00
TCGA-EW-A1P5-01A-11D-A142-09	0.00E+00
TCGA-EW-A1P6-01A-11D-A142-09	0.00E+00
TCGA-EW-A1P7-01A-21D-A142-09	0.00E+00
TCGA-EW-A1PA-01A-11D-A142-09	0.00E+00
TCGA-EW-A1PB-01A-11D-A142-09	0.00E+00
TCGA-EW-A1PD-01A-11D-A142-09	0.00E+00
TCGA-EW-A1PE-01A-11D-A142-09	0.00E+00
TCGA-EW-A1PG-01A-11D-A142-09	0.00E+00
TCGA-EW-A1PH-01A-11D-A14K-09	0.00E+00
TCGA-EW-A2FR-01A-11D-A21Q-09	0.00E+00
TCGA-EW-A2FV-01A-11D-A17D-09	0.00E+00
TCGA-EW-A423-01A-11D-A243-09	0.00E+00
TCGA-EW-A6S9-01A-22D-A33E-09	0.00E+00
TCGA-EW-A6SA-01A-21D-A32I-09	0.00E+00
TCGA-EW-A6SB-01A-12D-A32I-09	0.00E+00
TCGA-EW-A6SD-01A-12D-A33E-09	0.00E+00
TCGA-GI-A2C8-01A-11D-A16D-09	0.00E+00
TCGA-GM-A2D9-01A-11D-A18P-09	0.00E+00
TCGA-GM-A2DA-01A-11D-A18P-09	0.00E+00
TCGA-GM-A2DD-01A-11D-A17W-09	0.00E+00
TCGA-GM-A2DF-01A-11D-A17W-09	0.00E+00
TCGA-GM-A2DH-01A-11D-A17W-09	0.00E+00
TCGA-GM-A2DI-01A-31D-A18P-09	0.00E+00
TCGA-GM-A2DK-01A-21D-A17W-09	0.00E+00
TCGA-GM-A2DL-01A-11D-A18P-09	0.00E+00
TCGA-GM-A2DM-01A-11D-A17W-09	0.00E+00
TCGA-GM-A2DO-01A-11D-A19Y-09	0.00E+00
TCGA-GM-A3NW-01A-21D-A228-09	0.00E+00
TCGA-GM-A3XL-01A-11D-A22X-09	0.00E+00
TCGA-GM-A4E0-01A-12D-A25Q-09	0.00E+00
TCGA-GM-A5PX-01A-12D-A28B-09	0.00E+00
TCGA-HN-A2NL-01A-11D-A18P-09	0.00E+00
TCGA-JL-A3YX-01A-11D-A22X-09	0.00E+00
TCGA-LD-A74U-01A-13D-A33E-09	0.00E+00
TCGA-LD-A7W5-01A-22D-A351-09	0.00E+00
TCGA-LL-A440-01A-11D-A243-09	0.00E+00
TCGA-LL-A5YN-01A-11D-A28B-09	0.00E+00
TCGA-LL-A5YO-01A-21D-A28B-09	0.00E+00
TCGA-LL-A5YP-01A-21D-A28B-09	0.00E+00
TCGA-LL-A6FQ-01A-11D-A31U-09	0.00E+00
TCGA-LL-A73Y-01A-11D-A33E-09	0.00E+00
TCGA-LL-A73Z-01A-11D-A32I-09	0.00E+00
TCGA-LL-A740-01A-21D-A32I-09	0.00E+00
TCGA-LL-A7T0-01A-31D-A351-09	0.00E+00
TCGA-LL-A8F5-01A-11D-A36J-09	0.00E+00
TCGA-LL-A9Q3-01A-11D-A41F-09	0.00E+00
TCGA-OK-A5Q2-01A-11D-A27P-09	0.00E+00
TCGA-OL-A5D7-01A-11D-A27P-09	0.00E+00
TCGA-OL-A5DA-01A-11D-A27P-09	0.00E+00
TCGA-OL-A5RW-01A-11D-A28B-09	0.00E+00
TCGA-OL-A5RZ-01A-11D-A28B-09	0.00E+00
TCGA-OL-A5S0-01A-11D-A28B-09	0.00E+00
TCGA-OL-A66I-01A-21D-A29N-09	0.00E+00
TCGA-OL-A66J-01A-11D-A29N-09	0.00E+00
TCGA-OL-A66K-01A-11D-A29N-09	0.00E+00
TCGA-OL-A66L-01A-12D-A31U-09	0.00E+00
TCGA-OL-A66N-01A-12D-A31U-09	0.00E+00
TCGA-OL-A66O-01A-11D-A31U-09	0.00E+00
TCGA-OL-A66P-01A-11D-A31U-09	0.00E+00
TCGA-OL-A6VQ-01A-12D-A41F-09	0.00E+00
TCGA-OL-A97C-01A-32D-A41F-09	0.00E+00
TCGA-PE-A5DC-01A-12D-A27P-09	0.00E+00
TCGA-PE-A5DE-01A-11D-A27P-09	0.00E+00
TCGA-PL-A8LV-01A-21D-A41F-09	0.00E+00
TCGA-PL-A8LX-01A-11D-A41F-09	0.00E+00
TCGA-PL-A8LZ-01A-31D-A36J-09	0.00E+00
TCGA-S3-A6ZF-01A-32D-A32I-09	0.00E+00
TCGA-S3-A6ZG-01A-22D-A32I-09	0.00E+00
TCGA-S3-AA0Z-01A-11D-A41F-09	0.00E+00
TCGA-S3-AA17-01A-11D-A41F-09	0.00E+00
TCGA-UL-AAZ6-01A-11D-A41F-09	0.00E+00
TCGA-UU-A93S-01A-21D-A41F-09	0.00E+00
TCGA-V7-A7HQ-01A-11D-A33E-09	0.00E+00
TCGA-WT-AB41-01A-11D-A41F-09	0.00E+00
TCGA-WT-AB44-01A-11D-A41F-09	0.00E+00
TCGA-XX-A899-01A-11D-A36J-09	0.00E+00
TCGA-XX-A89A-01A-11D-A36J-09	0.00E+00
TCGA-Z7-A8R6-01A-11D-A41F-09	0.00E+00
