Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4W-01A-12D-A38G-08	145	22	101	187	27
TCGA-ZF-AA4X-01A-11D-A38G-08	297	292	2	4	26
TCGA-ZF-AA51-01A-21D-A391-08	399	155	66	27	0
TCGA-ZF-AA52-01A-12D-A391-08	31	44	10	23	17
TCGA-ZF-AA53-01A-11D-A391-08	113	37	0	14	0
TCGA-ZF-AA54-01A-11D-A391-08	86	38	27	22	0
TCGA-ZF-AA56-01A-31D-A391-08	45	11	7	30	4
TCGA-ZF-AA58-01A-12D-A42E-08	83	31	83	11	4
TCGA-ZF-AA5H-01A-11D-A391-08	14	17	8	27	0
TCGA-ZF-AA5N-01A-11D-A42E-08	8	1	23	18	1
TCGA-ZF-AA5P-01A-11D-A391-08	17	3	4	15	6
