Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-EW-A1J6-01A-11D-A188-09	0	15	25	0
TCGA-EW-A1OV-01A-11D-A142-09	83	9	7	7
TCGA-EW-A1OX-01A-11D-A142-09	6	8	14	1
TCGA-EW-A1OY-01A-11D-A142-09	7	35	13	7
TCGA-EW-A1OZ-01A-11D-A142-09	11	29	18	5
TCGA-EW-A1P0-01A-11D-A142-09	0	5	17	0
TCGA-EW-A1P1-01A-31D-A14G-09	0	6	18	0
TCGA-EW-A1P3-01A-11D-A142-09	2	14	8	0
TCGA-EW-A1P4-01A-21D-A142-09	9	23	31	2
TCGA-EW-A1P5-01A-11D-A142-09	0	22	0	0
TCGA-EW-A1P6-01A-11D-A142-09	0	14	7	2
TCGA-EW-A1P7-01A-21D-A142-09	0	4	14	0
TCGA-EW-A1P8-01A-11D-A142-09	8	14	14	3
TCGA-EW-A1PA-01A-11D-A142-09	7	9	22	6
TCGA-EW-A1PB-01A-11D-A142-09	71	5	60	1
TCGA-EW-A1PD-01A-11D-A142-09	18	6	54	1
TCGA-EW-A1PE-01A-11D-A142-09	7	14	10	4
TCGA-EW-A1PG-01A-11D-A142-09	0	4	8	2
TCGA-EW-A1PH-01A-11D-A14K-09	5	22	14	4
TCGA-EW-A2FR-01A-11D-A21Q-09	17	26	0	0
TCGA-EW-A2FS-01A-11D-A17D-09	3	18	15	0
TCGA-EW-A2FV-01A-11D-A17D-09	1	11	12	6
TCGA-EW-A2FW-01A-11D-A17D-09	3	17	0	0
TCGA-EW-A423-01A-11D-A243-09	14	34	9	5
TCGA-EW-A6S9-01A-22D-A33E-09	1	13	5	4
TCGA-EW-A6SA-01A-21D-A32I-09	11	37	29	11
TCGA-EW-A6SB-01A-12D-A32I-09	5	34	16	4
TCGA-EW-A6SC-01A-12D-A32I-09	6	16	0	0
TCGA-EW-A6SD-01A-12D-A33E-09	26	18	4	5
TCGA-GI-A2C8-01A-11D-A16D-09	15	35	68	4
TCGA-GM-A2D9-01A-11D-A18P-09	418	30	6	25
TCGA-GM-A2DA-01A-11D-A18P-09	6	12	10	7
TCGA-GM-A2DB-01A-31D-A19Y-09	9	26	62	12
TCGA-GM-A2DC-01A-11D-A18P-09	0	23	0	0
TCGA-GM-A2DD-01A-11D-A17W-09	5	24	26	4
TCGA-GM-A2DF-01A-11D-A17W-09	7	23	11	2
TCGA-GM-A2DH-01A-11D-A17W-09	98	15	63	7
TCGA-GM-A2DI-01A-31D-A18P-09	46	9	0	6
TCGA-GM-A2DK-01A-21D-A17W-09	2	16	7	3
TCGA-GM-A2DL-01A-11D-A18P-09	11	12	16	7
TCGA-GM-A2DM-01A-11D-A17W-09	2	3	10	5
TCGA-GM-A2DN-01A-11D-A17W-09	2	4	12	0
TCGA-GM-A2DO-01A-11D-A19Y-09	166	2	10	15
TCGA-GM-A3NW-01A-21D-A228-09	34	19	9	5
TCGA-GM-A3XL-01A-11D-A22X-09	33	19	60	0
TCGA-GM-A4E0-01A-12D-A25Q-09	0	11	16	6
TCGA-GM-A5PV-01A-11D-A28B-09	8	6	12	2
TCGA-GM-A5PX-01A-12D-A28B-09	6	19	5	2
TCGA-HN-A2NL-01A-11D-A18P-09	4	20	48	5
TCGA-HN-A2OB-01A-21D-A27P-09	3	11	2	1
TCGA-JL-A3YX-01A-11D-A22X-09	14	20	0	0
TCGA-LD-A66U-01A-11D-A31U-09	1	14	9	3
TCGA-LD-A74U-01A-13D-A33E-09	210	27	12	20
TCGA-LD-A7W5-01A-22D-A351-09	13	21	7	1
TCGA-LD-A7W6-01A-81D-A351-09	3	15	10	2
TCGA-LD-A9QF-01A-32D-A41F-09	0	22	0	0
TCGA-LL-A440-01A-11D-A243-09	1	0	5	0
TCGA-LL-A50Y-01A-11D-A25Q-09	4	33	0	0
TCGA-LL-A5YL-01A-12D-A29N-09	23	24	8	9
TCGA-LL-A5YM-01A-11D-A28B-09	1	17	4	1
TCGA-LL-A5YN-01A-11D-A28B-09	1	12	12	3
TCGA-LL-A5YO-01A-21D-A28B-09	8	2	28	3
TCGA-LL-A5YP-01A-21D-A28B-09	7	5	59	5
TCGA-LL-A6FP-01A-11D-A31U-09	13	17	19	8
TCGA-LL-A6FQ-01A-11D-A31U-09	3	38	2	4
TCGA-LL-A6FR-01A-12D-A31U-09	0	27	0	7
TCGA-LL-A73Y-01A-11D-A33E-09	87	17	8	13
TCGA-LL-A73Z-01A-11D-A32I-09	2	20	23	1
TCGA-LL-A740-01A-21D-A32I-09	5	24	17	5
TCGA-LL-A7SZ-01A-32D-A351-09	5	29	4	8
TCGA-LL-A7T0-01A-31D-A351-09	7	29	5	6
TCGA-LL-A8F5-01A-11D-A36J-09	9	47	91	6
TCGA-LL-A9Q3-01A-11D-A41F-09	3	34	8	5
TCGA-OK-A5Q2-01A-11D-A27P-09	2	17	2	8
TCGA-OL-A5D6-01A-21D-A27P-09	7	14	17	5
TCGA-OL-A5D7-01A-11D-A27P-09	12	14	28	1
TCGA-OL-A5D8-01A-11D-A27P-09	1	16	6	1
TCGA-OL-A5DA-01A-11D-A27P-09	44	21	7	11
TCGA-OL-A5RU-01A-11D-A28B-09	2	24	8	1
TCGA-OL-A5RV-01A-12D-A28B-09	0	8	7	1
TCGA-OL-A5RW-01A-11D-A28B-09	104	0	81	0
TCGA-OL-A5RX-01A-11D-A28B-09	3	25	0	0
TCGA-OL-A5RY-01A-21D-A28B-09	0	5	4	1
TCGA-OL-A5RZ-01A-11D-A28B-09	11	42	34	17
TCGA-OL-A5S0-01A-11D-A28B-09	4	22	2	4
TCGA-OL-A66H-01A-11D-A29N-09	0	11	9	0
TCGA-OL-A66I-01A-21D-A29N-09	5	13	18	0
TCGA-OL-A66J-01A-11D-A29N-09	7	35	8	3
TCGA-OL-A66K-01A-11D-A29N-09	0	34	0	0
TCGA-OL-A66L-01A-12D-A31U-09	50	14	0	7
TCGA-OL-A66N-01A-12D-A31U-09	3	27	12	0
TCGA-OL-A66O-01A-11D-A31U-09	0	17	9	0
TCGA-OL-A66P-01A-11D-A31U-09	6	24	50	11
TCGA-OL-A6VO-01A-12D-A33E-09	1	15	2	1
TCGA-OL-A6VQ-01A-12D-A41F-09	24	11	30	4
TCGA-OL-A6VR-01A-32D-A33E-09	1	7	0	2
TCGA-OL-A97C-01A-32D-A41F-09	1	27	28	2
TCGA-PE-A5DC-01A-12D-A27P-09	15	30	59	5
TCGA-PE-A5DD-01A-12D-A27P-09	21	23	10	6
TCGA-PE-A5DE-01A-11D-A27P-09	422	21	6	57
TCGA-PL-A8LV-01A-21D-A41F-09	32	19	54	4
TCGA-PL-A8LX-01A-11D-A41F-09	1	30	3	1
TCGA-PL-A8LY-01A-11D-A41F-09	0	2	4	0
TCGA-PL-A8LZ-01A-31D-A36J-09	8	17	55	8
TCGA-S3-A6ZF-01A-32D-A32I-09	1	28	6	1
TCGA-S3-A6ZG-01A-22D-A32I-09	3	27	6	6
TCGA-S3-A6ZH-01A-22D-A32I-09	0	26	0	4
TCGA-S3-AA0Z-01A-11D-A41F-09	12	24	20	1
TCGA-S3-AA10-01A-21D-A41F-09	13	17	100	0
TCGA-S3-AA11-01A-31D-A41F-09	2	10	53	6
TCGA-S3-AA12-01A-11D-A41F-09	5	15	23	4
TCGA-S3-AA14-01A-11D-A41F-09	6	13	2	1
TCGA-S3-AA15-01A-11D-A41F-09	26	5	5	3
TCGA-S3-AA17-01A-11D-A41F-09	11	27	69	14
TCGA-UL-AAZ6-01A-11D-A41F-09	17	29	47	5
TCGA-UU-A93S-01A-21D-A41F-09	16	34	96	0
TCGA-V7-A7HQ-01A-11D-A33E-09	4	7	11	1
TCGA-W8-A86G-01A-21D-A36J-09	2	18	7	1
TCGA-WT-AB41-01A-11D-A41F-09	19	18	4	4
TCGA-WT-AB44-01A-11D-A41F-09	1	33	3	5
TCGA-XX-A899-01A-11D-A36J-09	15	7	9	7
TCGA-XX-A89A-01A-11D-A36J-09	151	26	3	11
TCGA-Z7-A8R5-01A-42D-A41F-09	0	28	0	0
TCGA-Z7-A8R6-01A-11D-A41F-09	43	28	0	7
