Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-YF-AA3M-01A-11D-A42E-08	22	21	54	19	45	3
TCGA-ZF-A9R0-01A-11D-A38G-08	108	49	3	0	22	12
TCGA-ZF-A9R1-01A-11D-A391-08	34	19	0	10	34	3
TCGA-ZF-A9R2-01A-11D-A391-08	53	18	32	16	16	0
TCGA-ZF-A9R3-01A-11D-A38G-08	22	17	11	5	26	2
TCGA-ZF-A9R4-01A-11D-A38G-08	107	81	0	14	27	5
TCGA-ZF-A9R5-01A-12D-A42E-08	1	0	37	13	41	6
TCGA-ZF-A9R7-01A-11D-A38G-08	401	217	0	0	37	21
TCGA-ZF-A9R9-01A-11D-A38G-08	67	50	22	0	41	10
TCGA-ZF-A9RC-01A-11D-A38G-08	97	551	239	0	20	0
TCGA-ZF-A9RD-01A-11D-A42E-08	56	43	1	41	19	9
TCGA-ZF-A9RE-01A-11D-A38G-08	3	0	4	9	36	11
TCGA-ZF-A9RF-01A-11D-A38G-08	70	41	32	59	34	0
TCGA-ZF-A9RG-01A-21D-A42E-08	62	117	24	7	1	12
TCGA-ZF-A9RL-01A-11D-A38G-08	122	21	42	72	31	21
TCGA-ZF-A9RM-01A-11D-A38G-08	0	6	34	27	18	2
TCGA-ZF-A9RN-01A-11D-A42E-08	61	13	22	48	28	15
TCGA-ZF-AA4N-01A-11D-A38G-08	45	42	16	21	20	10
TCGA-ZF-AA4R-01A-11D-A38G-08	14	13	3	14	11	1
TCGA-ZF-AA4T-01A-11D-A38G-08	3	9	28	30	29	0
TCGA-ZF-AA4U-01A-11D-A38G-08	2	4	20	4	38	0
TCGA-ZF-AA4V-01A-11D-A38G-08	142	251	213	39	23	20
TCGA-ZF-AA4W-01A-12D-A38G-08	130	23	30	115	157	27
TCGA-ZF-AA4X-01A-11D-A38G-08	287	289	0	16	4	25
TCGA-ZF-AA51-01A-21D-A391-08	383	159	29	55	21	0
TCGA-ZF-AA52-01A-12D-A391-08	29	44	17	0	19	16
TCGA-ZF-AA53-01A-11D-A391-08	110	39	3	0	12	0
TCGA-ZF-AA54-01A-11D-A391-08	83	38	25	9	18	0
TCGA-ZF-AA56-01A-31D-A391-08	42	12	0	14	26	3
TCGA-ZF-AA58-01A-12D-A42E-08	79	31	53	37	8	4
TCGA-ZF-AA5H-01A-11D-A391-08	13	17	7	6	23	0
TCGA-ZF-AA5N-01A-11D-A42E-08	8	1	21	4	16	1
TCGA-ZF-AA5P-01A-11D-A391-08	16	3	3	4	13	6
