Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-FJ-A3ZE-01A-11D-A23M-08	6.65E-02	2.63E-01	1.14E-01	3.92E-01	3.41E-01	3.12E-01
TCGA-FJ-A3ZF-01A-11D-A23M-08	1.01E-01	1.30E-01	1.22E-01	1.24E-01	1.52E-01	1.37E-01
TCGA-FJ-A871-01A-11D-A34U-08	0.00E+00	7.12E-03	0.00E+00	6.57E-03	1.11E-02	5.95E-03
TCGA-FT-A3EE-01A-11D-A202-08	1.17E-01	9.03E-02	5.25E-02	6.00E-02	9.04E-02	9.98E-02
TCGA-FT-A61P-01A-11D-A30E-08	1.24E-01	1.44E-01	6.71E-02	1.68E-01	1.42E-01	1.87E-01
TCGA-G2-A2EC-01A-11D-A17V-08	7.53E-02	9.18E-02	4.56E-02	1.32E-01	1.14E-01	1.14E-01
TCGA-G2-A2EF-01A-12D-A18F-08	1.63E-01	1.42E-01	1.37E-01	8.42E-02	9.60E-02	7.84E-02
TCGA-G2-A2EJ-01A-11D-A17V-08	1.22E-01	1.92E-01	1.94E-01	7.60E-02	7.73E-02	1.34E-01
TCGA-G2-A2EK-01A-22D-A18F-08	6.41E-02	8.29E-02	7.49E-02	1.01E-01	8.41E-02	1.07E-01
TCGA-G2-A2EL-01A-12D-A18F-08	1.92E-01	2.08E-01	1.94E-01	1.30E-01	8.61E-02	1.22E-01
TCGA-G2-A2EO-01A-11D-A17V-08	2.93E-01	5.31E-01	5.30E-01	2.14E-01	1.72E-01	2.20E-01
TCGA-G2-A2ES-01A-11D-A17V-08	2.33E-01	2.86E-01	1.13E-01	4.01E-01	3.14E-01	3.52E-01
TCGA-G2-A3IB-01A-11D-A20D-08	6.72E-02	4.97E-02	4.45E-02	2.53E-02	1.77E-02	2.16E-02
TCGA-G2-A3IE-01A-11D-A20D-08	1.98E-01	3.07E-01	3.39E-01	1.98E-01	9.61E-02	1.57E-01
TCGA-G2-A3VY-01A-11D-A22Z-08	2.43E-01	4.31E-01	4.66E-01	3.18E-01	2.12E-01	2.13E-01
TCGA-G2-AA3B-01A-11D-A391-08	2.33E-01	3.80E-01	4.03E-01	2.03E-01	1.34E-01	1.62E-01
TCGA-G2-AA3C-01A-21D-A391-08	1.19E-01	1.19E-01	1.14E-01	4.70E-02	8.94E-02	6.70E-02
TCGA-G2-AA3D-01A-11D-A391-08	1.35E-01	1.72E-01	1.83E-01	5.94E-02	2.97E-02	5.15E-02
TCGA-G2-AA3F-01A-12D-A42E-08	5.17E-02	4.50E-02	3.93E-02	3.69E-02	1.74E-02	3.31E-02
TCGA-GC-A3BM-01A-11D-A22Z-08	1.29E-01	1.24E-01	7.40E-02	4.09E-02	9.24E-02	4.29E-02
TCGA-GC-A3I6-01A-11D-A20D-08	1.31E-01	1.11E-01	8.29E-02	8.42E-02	4.54E-02	1.08E-01
TCGA-GC-A3OO-01A-11D-A22Z-08	1.23E-01	1.08E-01	8.90E-02	3.11E-02	1.60E-02	1.64E-02
TCGA-GC-A3RB-01A-12D-A21Z-08	1.21E-01	1.09E-01	7.04E-02	1.03E-01	7.43E-02	9.23E-02
TCGA-GC-A3RC-01A-11D-A22Z-08	2.23E-01	2.30E-01	9.47E-02	2.79E-01	2.76E-01	2.35E-01
TCGA-GC-A3RD-01A-12D-A22Z-08	3.00E-02	4.74E-02	5.96E-02	4.07E-02	3.08E-02	6.10E-02
TCGA-GC-A3WC-01A-31D-A22Z-08	7.36E-02	8.39E-02	9.82E-02	8.94E-02	1.11E-01	6.69E-02
TCGA-GC-A3YS-01A-11D-A23M-08	1.06E-01	1.11E-01	9.27E-02	7.79E-02	1.34E-01	1.07E-01
TCGA-GC-A4ZW-01A-11D-A26M-08	2.10E-01	3.76E-01	3.75E-01	2.07E-01	8.55E-02	1.82E-01
TCGA-GC-A6I1-01A-12D-A31L-08	1.32E-01	1.63E-01	1.64E-01	8.58E-02	9.66E-02	8.28E-02
TCGA-GC-A6I3-01A-11D-A31L-08	5.98E-02	1.27E-01	1.32E-01	1.14E-01	1.18E-01	1.18E-01
TCGA-GD-A2C5-01A-12D-A17V-08	1.54E-01	1.36E-01	9.60E-02	1.22E-01	9.18E-02	1.40E-01
TCGA-GD-A3OP-01A-21D-A21Z-08	1.13E-01	1.21E-01	1.16E-01	6.53E-02	7.33E-02	9.88E-02
TCGA-GD-A3OQ-01A-32D-A21Z-08	6.39E-02	6.81E-02	4.16E-02	1.05E-01	8.94E-02	1.03E-01
TCGA-GD-A3OS-01A-12D-A21Z-08	6.39E-02	4.93E-02	8.22E-03	7.66E-02	8.88E-02	5.51E-02
TCGA-GD-A6C6-01A-21D-A31L-08	1.25E-01	1.38E-01	1.37E-01	9.35E-02	9.77E-02	1.16E-01
TCGA-GD-A76B-01A-11D-A32B-08	9.43E-02	1.27E-01	1.41E-01	8.98E-02	7.59E-02	1.00E-01
TCGA-GU-A42P-01A-11D-A23U-08	1.51E-01	1.67E-01	1.85E-01	1.34E-01	1.38E-01	1.49E-01
TCGA-GU-A42Q-01A-11D-A23U-08	1.55E-01	1.47E-01	1.16E-01	5.47E-02	4.72E-02	5.01E-02
TCGA-GU-A42R-01A-11D-A23M-08	1.06E-01	1.21E-01	1.23E-01	6.60E-02	7.56E-02	8.67E-02
TCGA-GU-A762-01A-11D-A339-08	4.01E-02	5.32E-02	4.57E-02	6.36E-02	7.06E-02	6.78E-02
TCGA-GU-A763-01A-11D-A32B-08	0.00E+00	3.06E-02	3.42E-02	3.37E-02	1.89E-02	2.43E-02
TCGA-GU-A764-01A-11D-A34U-08	6.15E-02	4.95E-02	1.91E-02	6.60E-02	8.13E-02	5.69E-02
TCGA-GU-A766-01A-11D-A32B-08	9.84E-02	9.40E-02	9.90E-02	2.74E-02	5.46E-02	1.75E-02
TCGA-GU-A767-01A-11D-A32B-08	7.42E-02	1.41E-01	1.24E-01	2.15E-01	1.59E-01	1.90E-01
TCGA-GU-AATO-01A-11D-A391-08	1.49E-01	1.61E-01	1.50E-01	3.64E-02	1.66E-02	3.27E-02
TCGA-GU-AATP-01A-11D-A391-08	1.91E-01	1.78E-01	1.27E-01	1.14E-01	9.82E-02	1.01E-01
TCGA-GU-AATQ-01A-11D-A391-08	5.50E-02	8.81E-02	8.21E-02	1.32E-01	8.12E-02	1.29E-01
TCGA-GV-A3JV-01A-11D-A21Z-08	5.91E-02	6.11E-02	4.51E-02	5.14E-02	4.27E-02	6.85E-02
TCGA-GV-A3JW-01A-11D-A20D-08	6.93E-02	7.44E-02	1.95E-02	6.66E-02	5.19E-02	9.59E-02
TCGA-GV-A3JX-01A-11D-A20D-08	1.59E-01	1.83E-01	1.94E-01	1.04E-01	1.25E-01	1.23E-01
TCGA-GV-A3JZ-01A-11D-A21A-08	2.31E-01	2.56E-01	2.43E-01	1.09E-01	8.02E-02	1.15E-01
TCGA-GV-A3QF-01A-31D-A22Z-08	7.91E-02	8.66E-02	1.19E-01	1.02E-01	8.63E-02	8.79E-02
TCGA-GV-A3QG-01A-11D-A21Z-08	6.32E-02	6.53E-02	5.18E-02	8.20E-02	4.57E-02	6.57E-02
TCGA-GV-A3QH-01A-11D-A21Z-08	5.93E-02	1.03E-01	1.15E-01	1.39E-01	1.43E-01	1.54E-01
TCGA-GV-A3QI-01A-11D-A21Z-08	1.40E-01	1.33E-01	9.98E-02	2.19E-01	1.31E-01	2.04E-01
TCGA-GV-A3QK-01B-11D-A23M-08	7.76E-02	6.60E-02	7.66E-02	1.68E-02	1.38E-02	5.83E-02
TCGA-GV-A40E-01A-12D-A23M-08	4.32E-02	4.82E-02	7.43E-02	6.80E-02	7.53E-02	8.04E-02
TCGA-GV-A40G-01A-11D-A23M-08	8.62E-02	7.18E-02	4.96E-02	6.27E-02	7.98E-02	7.00E-02
TCGA-GV-A6ZA-01A-12D-A339-08	1.45E-01	1.21E-01	1.25E-01	7.26E-02	5.60E-02	9.13E-02
TCGA-H4-A2HO-01A-11D-A17V-08	3.82E-02	7.52E-02	8.32E-02	4.26E-02	2.87E-02	2.86E-02
TCGA-H4-A2HQ-01A-11D-A17V-08	1.39E-01	1.91E-01	2.12E-01	1.70E-01	1.00E-01	1.78E-01
TCGA-HQ-A2OE-01A-11D-A202-08	6.99E-02	6.44E-02	4.75E-02	8.04E-02	8.07E-02	8.81E-02
TCGA-HQ-A2OF-01A-11D-A26M-08	5.63E-02	6.10E-02	2.27E-02	5.45E-02	7.50E-02	8.91E-02
TCGA-HQ-A5ND-01A-11D-A26M-08	6.26E-02	4.60E-02	2.80E-02	7.31E-02	4.44E-02	7.24E-02
TCGA-HQ-A5NE-01A-12D-A289-08	1.72E-01	1.35E-01	1.39E-01	1.20E-01	1.27E-01	9.97E-02
TCGA-K4-A3WS-01A-11D-A22Z-08	1.13E-01	1.49E-01	1.55E-01	1.91E-01	1.36E-01	1.45E-01
TCGA-K4-A3WU-01B-11D-A23M-08	7.57E-02	1.08E-01	1.27E-01	6.47E-02	8.48E-02	9.40E-02
TCGA-K4-A3WV-01A-11D-A22Z-08	5.38E-02	4.05E-02	1.14E-02	3.29E-02	5.77E-02	3.64E-02
TCGA-K4-A4AB-01B-12D-A289-08	8.79E-02	6.89E-02	6.32E-02	8.97E-02	6.55E-02	7.81E-02
TCGA-K4-A4AC-01A-21D-A26M-08	9.70E-02	9.91E-02	9.60E-02	1.05E-01	4.63E-02	1.11E-01
TCGA-K4-A54R-01A-11D-A26M-08	4.47E-01	4.32E-01	3.31E-01	1.57E-01	1.28E-01	1.40E-01
TCGA-K4-A5RH-01A-11D-A30E-08	9.48E-02	1.19E-01	1.17E-01	9.19E-02	3.87E-02	6.02E-02
TCGA-K4-A5RI-01A-11D-A289-08	6.51E-02	7.91E-02	9.75E-02	8.36E-02	3.78E-02	8.39E-02
TCGA-K4-A5RJ-01A-11D-A289-08	1.58E-01	1.41E-01	1.62E-01	9.70E-02	8.59E-02	9.93E-02
TCGA-K4-A6FZ-01A-11D-A31L-08	1.03E-01	1.58E-01	1.45E-01	1.94E-01	1.25E-01	1.82E-01
TCGA-K4-A6MB-01A-11D-A31L-08	1.51E-01	1.62E-01	1.79E-01	9.81E-02	1.17E-01	1.03E-01
TCGA-K4-A83P-01A-11D-A34U-08	1.30E-01	1.24E-01	9.94E-02	1.11E-01	1.27E-01	1.43E-01
TCGA-K4-AAQO-01A-11D-A38G-08	1.50E-01	1.42E-01	1.25E-01	1.54E-01	1.20E-01	1.55E-01
TCGA-KQ-A41N-01A-11D-A339-08	1.29E-01	1.19E-01	7.54E-02	1.66E-01	1.26E-01	1.94E-01
TCGA-KQ-A41O-01A-12D-A34U-08	5.73E-02	1.16E-01	1.07E-01	1.53E-01	1.08E-01	1.46E-01
TCGA-KQ-A41P-01A-12D-A339-08	1.36E-01	1.39E-01	1.45E-01	3.61E-02	4.63E-02	3.10E-02
TCGA-KQ-A41Q-01A-11D-A339-08	1.40E-01	1.51E-01	1.17E-01	1.31E-01	1.21E-01	1.13E-01
TCGA-KQ-A41R-01A-21D-A34U-08	4.87E-01	5.03E-01	1.64E-01	4.92E-01	3.54E-01	4.69E-01
TCGA-KQ-A41S-01A-12D-A339-08	1.33E-01	1.24E-01	1.13E-01	8.98E-02	5.76E-02	7.16E-02
TCGA-LC-A66R-01A-41D-A30E-08	2.00E-03	6.52E-02	7.90E-02	5.18E-02	4.62E-02	4.48E-02
TCGA-LT-A5Z6-01A-11D-A289-08	2.63E-01	3.03E-01	2.80E-01	1.24E-01	1.41E-01	1.32E-01
TCGA-LT-A8JT-01A-11D-A364-08	3.53E-02	2.97E-02	1.34E-02	3.32E-02	2.08E-02	2.91E-02
TCGA-MV-A51V-01A-11D-A26M-08	5.44E-01	8.74E-01	8.74E-01	4.08E-01	1.93E-01	2.96E-01
TCGA-PQ-A6FI-01A-11D-A31L-08	9.49E-02	9.11E-02	1.98E-02	6.29E-02	7.84E-02	8.74E-02
TCGA-PQ-A6FN-01A-11D-A31L-08	7.91E-02	7.06E-02	2.85E-02	5.76E-02	4.35E-02	5.32E-02
TCGA-R3-A69X-01A-22D-A30E-08	1.29E-01	1.38E-01	1.41E-01	8.88E-02	5.92E-02	7.29E-02
TCGA-S5-A6DX-01A-11D-A31L-08	3.54E-01	3.79E-01	3.58E-01	1.85E-01	1.60E-01	1.78E-01
TCGA-S5-AA26-01A-11D-A38G-08	1.26E-01	2.50E-01	2.38E-01	1.24E-01	6.33E-02	1.22E-01
TCGA-SY-A9G0-01A-12D-A38G-08	2.00E-03	4.39E-02	1.13E-02	7.28E-02	5.29E-02	7.24E-02
TCGA-SY-A9G5-01A-11D-A38G-08	3.48E-01	4.77E-01	4.97E-01	2.44E-01	7.06E-02	1.89E-01
TCGA-UY-A78K-01A-11D-A339-08	4.87E-02	2.53E-01	1.84E-01	3.17E-01	2.93E-01	2.99E-01
TCGA-UY-A78L-01A-12D-A339-08	8.58E-02	8.47E-02	9.03E-02	5.96E-02	8.14E-02	5.87E-02
TCGA-UY-A78M-01A-21D-A34U-08	1.38E-01	1.25E-01	4.17E-02	1.12E-01	8.38E-02	9.73E-02
TCGA-UY-A78N-01A-12D-A339-08	9.13E-02	1.27E-01	4.21E-02	2.16E-01	1.83E-01	2.32E-01
TCGA-UY-A78O-01A-12D-A339-08	7.94E-02	1.10E-01	1.11E-01	9.15E-02	4.26E-02	1.07E-01
TCGA-UY-A78P-01A-12D-A364-08	1.59E-01	1.51E-01	1.51E-01	6.36E-02	1.01E-01	5.77E-02
TCGA-UY-A8OB-01A-12D-A42E-08	6.66E-02	1.47E-01	8.34E-02	2.02E-01	2.03E-01	2.17E-01
TCGA-UY-A8OC-01A-11D-A364-08	5.97E-02	4.85E-02	6.23E-02	4.00E-02	1.78E-02	7.09E-02
TCGA-UY-A8OD-01A-11D-A364-08	5.04E-02	4.61E-02	2.23E-02	2.36E-02	2.79E-02	2.72E-02
TCGA-UY-A9PA-01A-11D-A38G-08	7.07E-02	1.14E-01	9.64E-02	1.35E-01	8.61E-02	1.08E-01
TCGA-UY-A9PB-01A-11D-A38G-08	1.80E-01	1.98E-01	1.90E-01	2.77E-01	2.24E-01	2.68E-01
TCGA-UY-A9PD-01A-11D-A38G-08	1.26E-01	1.29E-01	9.22E-02	1.43E-01	8.68E-02	1.64E-01
TCGA-UY-A9PE-01A-11D-A38G-08	1.02E-01	1.34E-01	1.18E-01	2.27E-01	1.09E-01	2.27E-01
TCGA-UY-A9PF-01A-11D-A38G-08	8.35E-01	8.33E-01	3.11E-02	2.21E-01	2.06E-01	1.59E-01
TCGA-UY-A9PH-01A-11D-A38G-08	2.48E-01	2.61E-01	2.45E-01	1.03E-01	6.44E-02	9.48E-02
TCGA-XF-A8HB-01A-11D-A364-08	5.96E-02	7.72E-02	8.89E-03	7.69E-02	8.21E-02	7.35E-02
TCGA-XF-A8HC-01A-11D-A364-08	9.26E-02	5.57E-02	2.25E-02	5.92E-02	6.19E-02	8.77E-02
TCGA-XF-A8HD-01A-11D-A364-08	2.10E-01	2.43E-01	2.35E-01	1.29E-01	1.50E-01	8.57E-02
TCGA-XF-A8HE-01A-11D-A364-08	1.65E-01	1.57E-01	1.68E-01	5.51E-02	5.03E-02	4.69E-02
TCGA-XF-A8HF-01A-11D-A364-08	8.29E-02	1.08E-01	6.77E-02	1.51E-01	1.15E-01	1.31E-01
TCGA-XF-A8HG-01A-11D-A364-08	1.21E-01	1.07E-01	1.03E-01	1.05E-01	1.21E-01	1.08E-01
TCGA-XF-A8HH-01A-11D-A38G-08	1.01E-01	9.99E-02	8.51E-02	4.04E-02	3.04E-02	4.07E-02
TCGA-XF-A8HI-01A-11D-A38G-08	3.43E-02	2.65E-02	4.89E-03	6.31E-03	1.12E-02	3.38E-02
TCGA-XF-A9SG-01A-12D-A42E-08	9.87E-02	8.98E-02	4.19E-02	8.05E-02	7.82E-02	9.90E-02
TCGA-XF-A9SH-01A-11D-A391-08	3.75E-02	3.80E-02	4.47E-03	4.78E-02	4.88E-02	6.11E-02
TCGA-XF-A9SI-01A-11D-A391-08	1.33E-01	1.22E-01	1.25E-01	6.11E-02	3.42E-02	4.78E-02
TCGA-XF-A9SJ-01A-11D-A391-08	2.07E-01	1.99E-01	1.76E-01	1.02E-01	8.57E-02	1.43E-01
TCGA-XF-A9SK-01A-11D-A42E-08	9.76E-02	1.30E-01	1.07E-01	1.39E-01	1.03E-01	1.14E-01
TCGA-XF-A9SL-01A-11D-A391-08	6.10E-02	8.87E-02	9.04E-02	7.75E-02	5.37E-02	5.98E-02
TCGA-XF-A9SM-01A-11D-A42E-08	1.23E-01	9.33E-02	9.50E-02	3.86E-02	3.63E-02	4.73E-02
TCGA-XF-A9SP-01A-11D-A391-08	1.32E-01	1.37E-01	1.44E-01	1.04E-01	1.09E-01	1.08E-01
TCGA-XF-A9ST-01A-11D-A42E-08	1.67E-01	2.66E-01	2.02E-01	3.36E-01	2.03E-01	3.33E-01
TCGA-XF-A9SU-01A-31D-A391-08	4.51E-02	4.34E-02	2.83E-03	6.11E-02	3.95E-02	5.79E-02
TCGA-XF-A9SV-01A-21D-A42E-08	6.36E-02	5.54E-02	1.35E-02	5.33E-02	3.89E-02	7.01E-02
TCGA-XF-A9SW-01A-11D-A42E-08	3.74E-02	3.58E-02	4.00E-03	8.22E-03	8.22E-03	7.98E-03
TCGA-XF-A9SX-01A-21D-A391-08	2.44E-02	3.71E-02	1.16E-02	7.42E-02	3.72E-02	7.96E-02
TCGA-XF-A9SY-01A-21D-A42E-08	7.47E-02	1.89E-01	7.20E-02	2.88E-01	2.40E-01	2.42E-01
TCGA-XF-A9SZ-01A-11D-A391-08	9.02E-02	6.25E-02	5.16E-02	5.94E-02	6.65E-02	6.03E-02
TCGA-XF-A9T0-01A-11D-A391-08	6.72E-01	7.55E-01	9.73E-02	6.12E-01	4.40E-01	5.77E-01
TCGA-XF-A9T2-01A-11D-A42E-08	7.12E-02	7.49E-02	8.87E-02	3.71E-02	2.02E-02	2.11E-02
TCGA-XF-A9T3-01A-11D-A42E-08	1.31E-01	2.23E-01	9.83E-02	3.53E-01	2.99E-01	3.26E-01
TCGA-XF-A9T4-01A-11D-A391-08	2.21E-02	1.63E-02	5.95E-03	1.29E-02	3.46E-03	1.60E-02
TCGA-XF-A9T5-01A-11D-A42E-08	2.75E-01	2.36E-01	2.32E-01	1.16E-01	1.01E-01	9.45E-02
TCGA-XF-A9T6-01A-11D-A42E-08	2.72E-01	2.82E-01	2.15E-02	2.43E-01	2.20E-01	2.07E-01
TCGA-XF-A9T8-01A-11D-A391-08	2.40E-01	2.92E-01	3.07E-01	1.77E-01	1.85E-01	1.42E-01
TCGA-XF-AAMF-01A-21D-A42E-08	7.57E-02	7.68E-02	7.48E-02	8.67E-02	7.09E-02	7.96E-02
TCGA-XF-AAMG-01A-11D-A42E-08	4.27E-01	4.55E-01	4.29E-01	2.74E-01	1.60E-01	2.78E-01
TCGA-XF-AAMH-01A-11D-A42E-08	5.24E-02	5.38E-02	1.33E-02	7.80E-02	5.45E-02	6.75E-02
TCGA-XF-AAMJ-01A-11D-A42E-08	7.39E-03	1.40E-02	5.95E-03	1.67E-02	2.21E-02	1.95E-02
TCGA-XF-AAML-01A-11D-A42E-08	2.52E-01	2.35E-01	2.00E-01	1.01E-01	1.01E-01	1.31E-01
TCGA-XF-AAMQ-01A-11D-A42E-08	9.75E-02	1.03E-01	8.77E-02	4.63E-02	2.91E-02	7.82E-02
TCGA-XF-AAMR-01A-31D-A42E-08	9.32E-02	8.36E-02	7.03E-02	9.75E-02	5.22E-02	8.26E-02
TCGA-XF-AAMT-01A-11D-A42E-08	3.96E-02	8.58E-02	7.14E-02	1.02E-01	6.01E-02	9.63E-02
TCGA-XF-AAMW-01A-11D-A42E-08	3.11E-02	4.84E-02	1.73E-02	6.24E-02	7.71E-02	4.53E-02
TCGA-XF-AAMX-01A-11D-A42E-08	1.17E-01	1.22E-01	1.23E-01	1.36E-01	9.24E-02	1.24E-01
TCGA-XF-AAMY-01A-11D-A42E-08	6.78E-02	6.37E-02	6.45E-02	6.06E-02	7.38E-02	5.71E-02
TCGA-XF-AAMZ-01A-11D-A42E-08	1.28E-01	1.25E-01	1.06E-01	1.06E-01	1.42E-01	1.11E-01
TCGA-XF-AAN0-01A-11D-A42E-08	1.55E-01	1.87E-01	1.81E-01	6.85E-02	2.99E-02	6.80E-02
TCGA-XF-AAN1-01A-31D-A42E-08	4.12E-02	4.13E-02	7.47E-03	5.51E-02	4.87E-02	5.39E-02
TCGA-XF-AAN2-01A-11D-A42E-08	2.63E-01	2.39E-01	1.79E-01	1.18E-01	1.24E-01	1.20E-01
TCGA-XF-AAN3-01A-11D-A42E-08	6.86E-02	6.06E-02	4.06E-02	8.22E-03	1.06E-02	8.22E-03
TCGA-XF-AAN5-01A-11D-A42E-08	1.00E-01	1.40E-01	1.44E-01	6.05E-02	3.22E-02	4.75E-02
TCGA-XF-AAN7-01A-11D-A42E-08	1.74E-02	6.55E-02	4.46E-02	9.06E-02	8.27E-02	1.12E-01
TCGA-XF-AAN8-01A-11D-A42E-08	0.00E+00	1.38E-02	3.46E-03	2.19E-02	1.61E-02	2.12E-02
TCGA-YC-A89H-01A-11D-A364-08	1.79E+00	1.90E+00	6.06E-02	5.97E-01	4.61E-01	5.57E-01
TCGA-YC-A8S6-01A-31D-A38G-08	4.00E-03	6.86E-02	8.11E-02	6.13E-02	7.06E-02	5.18E-02
TCGA-YC-A9TC-01A-22D-A391-08	0.00E+00	8.87E-02	9.72E-02	8.20E-02	7.52E-02	8.49E-02
TCGA-YF-AA3L-01A-11D-A38G-08	7.16E-02	1.13E-01	1.08E-01	1.61E-01	1.66E-01	1.51E-01
TCGA-YF-AA3M-01A-11D-A42E-08	8.09E-02	1.16E-01	7.81E-02	1.39E-01	1.20E-01	1.29E-01
TCGA-ZF-A9R0-01A-11D-A38G-08	1.04E-01	1.26E-01	1.25E-01	1.01E-01	1.04E-01	9.38E-02
TCGA-ZF-A9R1-01A-11D-A391-08	3.46E-02	2.91E-02	0.00E+00	2.16E-02	3.96E-02	2.16E-02
TCGA-ZF-A9R2-01A-11D-A391-08	5.27E-02	8.68E-02	7.43E-02	1.11E-01	9.09E-02	9.74E-02
TCGA-ZF-A9R3-01A-11D-A38G-08	6.07E-02	6.29E-02	9.04E-02	4.83E-02	7.43E-02	6.98E-02
TCGA-ZF-A9R4-01A-11D-A38G-08	1.03E-01	1.05E-01	1.08E-01	6.77E-02	9.42E-02	9.86E-02
TCGA-ZF-A9R5-01A-12D-A42E-08	1.62E-02	6.28E-02	1.36E-02	1.04E-01	6.21E-02	9.51E-02
TCGA-ZF-A9R7-01A-11D-A38G-08	2.59E-01	3.85E-01	4.11E-01	1.33E-01	7.31E-02	1.44E-01
TCGA-ZF-A9R9-01A-11D-A38G-08	1.27E-01	9.83E-02	8.32E-02	5.01E-02	6.96E-02	6.44E-02
TCGA-ZF-A9RC-01A-11D-A38G-08	5.79E-01	5.20E-01	2.86E-01	3.81E-01	3.16E-01	4.23E-01
TCGA-ZF-A9RD-01A-11D-A42E-08	8.00E-02	1.12E-01	1.22E-01	1.09E-01	9.84E-02	7.72E-02
TCGA-ZF-A9RE-01A-11D-A38G-08	0.00E+00	1.43E-02	8.34E-03	2.17E-02	2.14E-02	1.44E-02
TCGA-ZF-A9RF-01A-11D-A38G-08	7.97E-02	8.65E-02	9.32E-02	8.93E-02	9.33E-02	1.04E-01
TCGA-ZF-A9RG-01A-21D-A42E-08	2.05E-01	1.90E-01	1.21E-01	8.78E-02	7.03E-02	1.09E-01
TCGA-ZF-A9RL-01A-11D-A38G-08	1.21E-01	2.03E-01	2.03E-01	1.78E-01	1.58E-01	1.69E-01
TCGA-ZF-A9RM-01A-11D-A38G-08	6.76E-02	7.74E-02	7.07E-02	6.09E-02	2.20E-02	6.57E-02
TCGA-ZF-A9RN-01A-11D-A42E-08	1.00E-01	1.05E-01	1.41E-01	1.13E-01	1.01E-01	8.01E-02
TCGA-ZF-AA4N-01A-11D-A38G-08	9.25E-02	1.11E-01	8.87E-02	1.16E-01	1.29E-01	1.08E-01
TCGA-ZF-AA4R-01A-11D-A38G-08	0.00E+00	4.50E-02	5.35E-02	5.16E-02	3.03E-02	4.12E-02
TCGA-ZF-AA4T-01A-11D-A38G-08	3.25E-02	5.36E-02	1.69E-02	8.34E-02	6.11E-02	7.76E-02
TCGA-ZF-AA4U-01A-11D-A38G-08	0.00E+00	6.19E-02	6.02E-02	7.60E-02	5.63E-02	6.43E-02
TCGA-ZF-AA4V-01A-11D-A38G-08	3.84E-01	3.46E-01	1.56E-01	2.07E-01	1.82E-01	2.06E-01
TCGA-ZF-AA4W-01A-12D-A38G-08	7.17E-02	1.35E-01	7.69E-02	2.16E-01	2.24E-01	1.93E-01
TCGA-ZF-AA4X-01A-11D-A38G-08	2.39E-01	3.71E-01	3.64E-01	1.40E-01	7.85E-02	1.21E-01
TCGA-ZF-AA51-01A-21D-A391-08	2.29E-01	4.31E-01	4.49E-01	1.97E-01	1.40E-01	1.76E-01
TCGA-ZF-AA52-01A-12D-A391-08	1.09E-01	1.01E-01	4.73E-02	1.24E-02	1.15E-02	1.47E-02
TCGA-ZF-AA53-01A-11D-A391-08	7.76E-02	7.84E-02	9.13E-02	5.04E-02	1.23E-02	4.42E-02
TCGA-ZF-AA54-01A-11D-A391-08	8.98E-02	1.02E-01	1.20E-01	6.42E-02	8.85E-02	5.13E-02
TCGA-ZF-AA56-01A-31D-A391-08	3.38E-02	3.47E-02	3.32E-02	1.23E-02	8.89E-03	1.26E-02
TCGA-ZF-AA58-01A-12D-A42E-08	1.05E-01	9.03E-02	8.79E-02	1.01E-01	1.08E-01	7.56E-02
TCGA-ZF-AA5H-01A-11D-A391-08	5.04E-02	4.80E-02	1.20E-02	7.42E-02	2.39E-02	8.18E-02
TCGA-ZF-AA5N-01A-11D-A42E-08	2.83E-03	1.88E-02	1.93E-02	2.16E-02	6.57E-03	1.49E-02
TCGA-ZF-AA5P-01A-11D-A391-08	0.00E+00	1.96E-02	3.42E-02	2.96E-02	2.34E-02	2.35E-02
