Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-EW-A1J6-01A-11D-A188-09	2	15	23	0
TCGA-EW-A1OV-01A-11D-A142-09	88	11	0	7
TCGA-EW-A1OX-01A-11D-A142-09	6	7	15	1
TCGA-EW-A1OY-01A-11D-A142-09	7	34	14	7
TCGA-EW-A1OZ-01A-11D-A142-09	11	30	17	5
TCGA-EW-A1P0-01A-11D-A142-09	1	5	16	0
TCGA-EW-A1P1-01A-31D-A14G-09	0	5	17	2
TCGA-EW-A1P3-01A-11D-A142-09	3	15	6	0
TCGA-EW-A1P4-01A-21D-A142-09	8	22	33	2
TCGA-EW-A1P5-01A-11D-A142-09	0	21	0	1
TCGA-EW-A1P6-01A-11D-A142-09	1	14	6	2
TCGA-EW-A1P7-01A-21D-A142-09	0	4	14	0
TCGA-EW-A1P8-01A-11D-A142-09	8	13	15	3
TCGA-EW-A1PA-01A-11D-A142-09	8	9	21	6
TCGA-EW-A1PB-01A-11D-A142-09	67	3	66	1
TCGA-EW-A1PD-01A-11D-A142-09	18	6	54	1
TCGA-EW-A1PE-01A-11D-A142-09	8	15	8	4
TCGA-EW-A1PG-01A-11D-A142-09	0	4	8	2
TCGA-EW-A1PH-01A-11D-A14K-09	5	22	14	4
TCGA-EW-A2FR-01A-11D-A21Q-09	14	19	10	0
TCGA-EW-A2FS-01A-11D-A17D-09	3	17	16	0
TCGA-EW-A2FV-01A-11D-A17D-09	1	11	12	6
TCGA-EW-A2FW-01A-11D-A17D-09	3	17	0	0
TCGA-EW-A423-01A-11D-A243-09	15	33	9	5
TCGA-EW-A6S9-01A-22D-A33E-09	1	13	5	4
TCGA-EW-A6SA-01A-21D-A32I-09	11	37	29	11
TCGA-EW-A6SB-01A-12D-A32I-09	5	33	17	4
TCGA-EW-A6SC-01A-12D-A32I-09	6	13	3	0
TCGA-EW-A6SD-01A-12D-A33E-09	26	18	4	5
TCGA-GI-A2C8-01A-11D-A16D-09	15	34	69	4
TCGA-GM-A2D9-01A-11D-A18P-09	427	29	0	23
TCGA-GM-A2DA-01A-11D-A18P-09	6	12	10	7
TCGA-GM-A2DB-01A-31D-A19Y-09	9	25	63	12
TCGA-GM-A2DC-01A-11D-A18P-09	0	21	1	1
TCGA-GM-A2DD-01A-11D-A17W-09	5	23	27	4
TCGA-GM-A2DF-01A-11D-A17W-09	6	23	12	2
TCGA-GM-A2DH-01A-11D-A17W-09	89	11	76	7
TCGA-GM-A2DI-01A-31D-A18P-09	47	9	0	5
TCGA-GM-A2DK-01A-21D-A17W-09	3	16	6	3
TCGA-GM-A2DL-01A-11D-A18P-09	11	12	16	7
TCGA-GM-A2DM-01A-11D-A17W-09	2	3	10	5
TCGA-GM-A2DN-01A-11D-A17W-09	3	4	11	0
TCGA-GM-A2DO-01A-11D-A19Y-09	165	2	11	15
TCGA-GM-A3NW-01A-21D-A228-09	36	20	6	5
TCGA-GM-A3XL-01A-11D-A22X-09	31	16	65	0
TCGA-GM-A4E0-01A-12D-A25Q-09	0	11	16	6
TCGA-GM-A5PV-01A-11D-A28B-09	8	6	12	2
TCGA-GM-A5PX-01A-12D-A28B-09	6	19	5	2
TCGA-HN-A2NL-01A-11D-A18P-09	4	19	49	5
TCGA-HN-A2OB-01A-21D-A27P-09	3	11	2	1
TCGA-JL-A3YX-01A-11D-A22X-09	12	18	4	0
TCGA-LD-A66U-01A-11D-A31U-09	1	15	8	3
TCGA-LD-A74U-01A-13D-A33E-09	219	30	0	20
TCGA-LD-A7W5-01A-22D-A351-09	13	21	7	1
TCGA-LD-A7W6-01A-81D-A351-09	3	16	9	2
TCGA-LD-A9QF-01A-32D-A41F-09	0	18	3	1
TCGA-LL-A440-01A-11D-A243-09	2	0	4	0
TCGA-LL-A50Y-01A-11D-A25Q-09	4	27	6	0
TCGA-LL-A5YL-01A-12D-A29N-09	24	27	4	9
TCGA-LL-A5YM-01A-11D-A28B-09	1	18	3	1
TCGA-LL-A5YN-01A-11D-A28B-09	1	13	11	3
TCGA-LL-A5YO-01A-21D-A28B-09	8	2	28	3
TCGA-LL-A5YP-01A-21D-A28B-09	8	5	58	5
TCGA-LL-A6FP-01A-11D-A31U-09	14	18	17	8
TCGA-LL-A6FQ-01A-11D-A31U-09	3	39	1	4
TCGA-LL-A6FR-01A-12D-A31U-09	0	20	8	6
TCGA-LL-A73Y-01A-11D-A33E-09	81	13	19	12
TCGA-LL-A73Z-01A-11D-A32I-09	2	20	23	1
TCGA-LL-A740-01A-21D-A32I-09	5	25	16	5
TCGA-LL-A7SZ-01A-32D-A351-09	5	30	3	8
TCGA-LL-A7T0-01A-31D-A351-09	7	29	5	6
TCGA-LL-A8F5-01A-11D-A36J-09	9	46	92	6
TCGA-LL-A9Q3-01A-11D-A41F-09	3	35	7	5
TCGA-OK-A5Q2-01A-11D-A27P-09	2	18	1	8
TCGA-OL-A5D6-01A-21D-A27P-09	8	15	15	5
TCGA-OL-A5D7-01A-11D-A27P-09	12	14	28	1
TCGA-OL-A5D8-01A-11D-A27P-09	2	15	6	1
TCGA-OL-A5DA-01A-11D-A27P-09	45	21	6	11
TCGA-OL-A5RU-01A-11D-A28B-09	2	24	8	1
TCGA-OL-A5RV-01A-12D-A28B-09	0	8	7	1
TCGA-OL-A5RW-01A-11D-A28B-09	92	12	81	0
TCGA-OL-A5RX-01A-11D-A28B-09	2	21	5	0
TCGA-OL-A5RY-01A-21D-A28B-09	0	5	4	1
TCGA-OL-A5RZ-01A-11D-A28B-09	11	44	32	17
TCGA-OL-A5S0-01A-11D-A28B-09	4	22	2	4
TCGA-OL-A66H-01A-11D-A29N-09	1	11	8	0
TCGA-OL-A66I-01A-21D-A29N-09	5	13	18	0
TCGA-OL-A66J-01A-11D-A29N-09	7	36	7	3
TCGA-OL-A66K-01A-11D-A29N-09	1	33	0	0
TCGA-OL-A66L-01A-12D-A31U-09	50	14	0	7
TCGA-OL-A66N-01A-12D-A31U-09	4	27	11	0
TCGA-OL-A66O-01A-11D-A31U-09	0	16	10	0
TCGA-OL-A66P-01A-11D-A31U-09	7	24	49	11
TCGA-OL-A6VO-01A-12D-A33E-09	1	15	2	1
TCGA-OL-A6VQ-01A-12D-A41F-09	25	12	28	4
TCGA-OL-A6VR-01A-32D-A33E-09	1	7	0	2
TCGA-OL-A97C-01A-32D-A41F-09	1	26	28	3
TCGA-PE-A5DC-01A-12D-A27P-09	16	30	58	5
TCGA-PE-A5DD-01A-12D-A27P-09	22	24	8	6
TCGA-PE-A5DE-01A-11D-A27P-09	430	21	0	55
TCGA-PL-A8LV-01A-21D-A41F-09	31	18	55	5
TCGA-PL-A8LX-01A-11D-A41F-09	1	30	3	1
TCGA-PL-A8LY-01A-11D-A41F-09	0	2	4	0
TCGA-PL-A8LZ-01A-31D-A36J-09	9	18	52	9
TCGA-S3-A6ZF-01A-32D-A32I-09	1	27	7	1
TCGA-S3-A6ZG-01A-22D-A32I-09	3	28	5	6
TCGA-S3-A6ZH-01A-22D-A32I-09	0	22	5	3
TCGA-S3-AA0Z-01A-11D-A41F-09	12	24	20	1
TCGA-S3-AA10-01A-21D-A41F-09	13	16	101	0
TCGA-S3-AA11-01A-31D-A41F-09	3	11	51	6
TCGA-S3-AA12-01A-11D-A41F-09	5	15	23	4
TCGA-S3-AA14-01A-11D-A41F-09	6	13	2	1
TCGA-S3-AA15-01A-11D-A41F-09	25	5	6	3
TCGA-S3-AA17-01A-11D-A41F-09	11	26	70	14
TCGA-UL-AAZ6-01A-11D-A41F-09	18	29	45	6
TCGA-UU-A93S-01A-21D-A41F-09	17	34	94	1
TCGA-V7-A7HQ-01A-11D-A33E-09	4	7	11	1
TCGA-W8-A86G-01A-21D-A36J-09	2	19	6	1
TCGA-WT-AB41-01A-11D-A41F-09	21	20	0	4
TCGA-WT-AB44-01A-11D-A41F-09	1	33	3	5
TCGA-XX-A899-01A-11D-A36J-09	14	7	10	7
TCGA-XX-A89A-01A-11D-A36J-09	139	21	21	10
TCGA-Z7-A8R5-01A-42D-A41F-09	0	27	0	1
TCGA-Z7-A8R6-01A-11D-A41F-09	43	28	0	7
