Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-E2-A9RU-01A-11D-A41F-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-E9-A1N4-01A-11D-A14K-09	3.49E-02	4.94E-02	3.68E-02	3.14E-02
TCGA-E9-A1N5-01A-11D-A14G-09	8.46E-02	1.16E-01	7.98E-02	8.42E-02
TCGA-E9-A1N8-01A-11D-A142-09	8.33E-02	6.31E-02	8.38E-02	8.10E-02
TCGA-E9-A1N9-01A-11D-A14G-09	4.23E-02	1.71E-02	4.76E-02	4.92E-02
TCGA-E9-A1NA-01A-11D-A142-09	1.07E-01	1.01E-01	9.51E-02	9.68E-02
TCGA-E9-A1NC-01A-12W-A16L-09	1.53E-01	1.06E-01	1.59E-01	1.43E-01
TCGA-E9-A1ND-01A-11D-A142-09	4.23E-02	4.65E-02	4.09E-02	4.35E-02
TCGA-E9-A1NE-01A-21D-A14K-09	8.45E-02	5.14E-02	7.83E-02	8.39E-02
TCGA-E9-A1NG-01A-21D-A14K-09	4.73E-02	4.41E-02	4.09E-02	4.02E-02
TCGA-E9-A1NI-01A-11W-A16H-09	4.69E-02	3.02E-02	4.73E-02	4.35E-02
TCGA-E9-A1QZ-01A-21D-A167-09	4.73E-02	3.49E-02	3.68E-02	4.85E-02
TCGA-E9-A1R2-01A-11D-A14G-09	8.13E-02	5.48E-02	6.77E-02	7.70E-02
TCGA-E9-A1R3-01A-31D-A14K-09	4.35E-02	2.88E-02	4.99E-02	4.16E-02
TCGA-E9-A1R4-01A-21D-A14G-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-E9-A1R5-01A-11D-A14K-09	4.69E-02	4.51E-02	4.46E-02	3.38E-02
TCGA-E9-A1R6-01A-11D-A14G-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-E9-A1R7-01A-11D-A14K-09	4.46E-02	4.16E-02	4.35E-02	4.41E-02
TCGA-E9-A1RA-01A-11D-A14G-09	4.69E-02	4.09E-02	4.16E-02	4.35E-02
TCGA-E9-A1RD-01A-11D-A159-09	8.95E-02	6.70E-02	7.97E-02	7.56E-02
TCGA-E9-A1RE-01A-11D-A159-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-E9-A1RF-01A-11D-A159-09	7.72E-02	7.11E-02	8.20E-02	7.84E-02
TCGA-E9-A1RH-01A-21D-A167-09	5.92E-02	6.21E-02	8.93E-02	7.34E-02
TCGA-E9-A226-01A-21D-A159-09	7.13E-02	7.93E-02	5.87E-02	6.95E-02
TCGA-E9-A22E-01A-11D-A159-09	5.06E-02	4.58E-02	8.41E-02	7.85E-02
TCGA-E9-A22G-01A-11D-A159-09	9.77E-02	1.12E-01	1.03E-01	8.21E-02
TCGA-E9-A244-01A-11D-A167-09	8.04E-02	3.51E-02	1.08E-01	1.18E-01
TCGA-E9-A245-01A-22D-A16D-09	4.41E-02	4.23E-02	4.65E-02	4.02E-02
TCGA-E9-A247-01A-11D-A167-09	4.94E-02	3.38E-02	4.02E-02	4.41E-02
TCGA-E9-A295-01A-11D-A16D-09	7.58E-02	6.04E-02	7.31E-02	8.32E-02
TCGA-E9-A2JS-01A-11D-A17W-09	8.54E-02	6.04E-02	8.40E-02	7.59E-02
TCGA-E9-A3HO-01A-11D-A20S-09	1.13E-01	8.76E-02	1.31E-01	1.24E-01
TCGA-E9-A3QA-01A-61D-A228-09	9.74E-02	9.33E-02	8.42E-02	9.19E-02
TCGA-E9-A3X8-01A-31D-A22X-09	8.14E-02	5.66E-02	8.10E-02	7.81E-02
TCGA-E9-A54Y-01A-11D-A25Q-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-E9-A5FK-01A-11D-A27P-09	1.13E-01	7.50E-02	8.15E-02	1.17E-01
TCGA-E9-A5FL-01A-11D-A27P-09	8.52E-02	6.37E-02	8.56E-02	8.09E-02
TCGA-E9-A6HE-01A-11D-A31U-09	4.94E-02	3.14E-02	3.94E-02	4.56E-02
TCGA-EW-A1IW-01A-11D-A13L-09	7.71E-02	8.37E-02	4.79E-02	7.26E-02
TCGA-EW-A1IX-01A-12D-A142-09	4.69E-02	3.68E-02	4.09E-02	4.65E-02
TCGA-EW-A1IY-01A-11D-A188-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-EW-A1IZ-01A-11D-A188-09	1.93E-01	1.25E-01	1.49E-01	1.80E-01
TCGA-EW-A1J2-01A-21D-A13L-09	1.00E-01	6.97E-02	7.18E-02	8.70E-02
TCGA-EW-A1J5-01A-11D-A13L-09	1.67E-01	2.82E-01	2.39E-01	1.41E-01
TCGA-EW-A1J6-01A-11D-A188-09	4.46E-02	3.94E-02	4.23E-02	4.65E-02
TCGA-EW-A1OV-01A-11D-A142-09	4.92E-02	4.61E-02	3.59E-02	3.59E-02
TCGA-EW-A1OY-01A-11D-A142-09	4.35E-02	4.56E-02	4.09E-02	4.35E-02
TCGA-EW-A1OZ-01A-11D-A142-09	4.56E-02	3.49E-02	4.35E-02	4.69E-02
TCGA-EW-A1P0-01A-11D-A142-09	4.73E-02	4.41E-02	4.09E-02	4.02E-02
TCGA-EW-A1P5-01A-11D-A142-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-EW-A1P6-01A-11D-A142-09	7.99E-02	6.04E-02	7.71E-02	6.95E-02
TCGA-EW-A1P7-01A-21D-A142-09	3.78E-02	4.76E-02	2.56E-02	3.02E-02
TCGA-EW-A1PA-01A-11D-A142-09	8.23E-02	7.18E-02	9.03E-02	7.36E-02
TCGA-EW-A1PB-01A-11D-A142-09	8.93E-02	1.17E-01	8.62E-02	7.46E-02
TCGA-EW-A1PD-01A-11D-A142-09	1.06E-01	1.07E-01	9.81E-02	9.26E-02
TCGA-EW-A1PE-01A-11D-A142-09	7.45E-02	6.96E-02	8.21E-02	6.48E-02
TCGA-EW-A1PG-01A-11D-A142-09	4.82E-02	4.23E-02	4.23E-02	3.86E-02
TCGA-EW-A1PH-01A-11D-A14K-09	4.61E-02	4.16E-02	4.41E-02	4.16E-02
TCGA-EW-A2FR-01A-11D-A21Q-09	4.61E-02	4.16E-02	4.51E-02	4.02E-02
TCGA-EW-A2FV-01A-11D-A17D-09	4.23E-02	1.71E-02	4.76E-02	4.92E-02
TCGA-EW-A423-01A-11D-A243-09	8.53E-02	7.29E-02	6.74E-02	6.82E-02
TCGA-EW-A6S9-01A-22D-A33E-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-EW-A6SA-01A-21D-A32I-09	1.05E-01	8.22E-02	1.11E-01	1.01E-01
TCGA-EW-A6SB-01A-12D-A32I-09	8.86E-02	6.74E-02	8.22E-02	7.56E-02
TCGA-EW-A6SD-01A-12D-A33E-09	7.23E-02	8.99E-02	7.80E-02	9.89E-02
TCGA-GI-A2C8-01A-11D-A16D-09	5.48E-02	6.53E-02	6.86E-02	8.99E-02
TCGA-GM-A2D9-01A-11D-A18P-09	3.29E-01	3.75E-01	2.11E-01	2.04E-01
TCGA-GM-A2DA-01A-11D-A18P-09	4.23E-02	1.71E-02	4.76E-02	4.92E-02
TCGA-GM-A2DD-01A-11D-A17W-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-GM-A2DF-01A-11D-A17W-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-GM-A2DH-01A-11D-A17W-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-GM-A2DI-01A-31D-A18P-09	5.62E-02	7.87E-02	7.87E-02	4.86E-02
TCGA-GM-A2DK-01A-21D-A17W-09	4.23E-02	4.16E-02	4.41E-02	4.56E-02
TCGA-GM-A2DL-01A-11D-A18P-09	3.68E-02	2.88E-02	4.94E-02	3.68E-02
TCGA-GM-A2DM-01A-11D-A17W-09	4.69E-02	3.02E-02	4.73E-02	4.35E-02
TCGA-GM-A2DO-01A-11D-A19Y-09	6.74E-02	1.19E-01	1.08E-01	8.45E-02
TCGA-GM-A3NW-01A-21D-A228-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-GM-A3XL-01A-11D-A22X-09	6.34E-02	6.21E-02	8.64E-02	6.74E-02
TCGA-GM-A4E0-01A-12D-A25Q-09	3.78E-02	5.00E-02	3.68E-02	3.27E-02
TCGA-GM-A5PX-01A-12D-A28B-09	4.16E-02	4.23E-02	4.69E-02	4.23E-02
TCGA-HN-A2NL-01A-11D-A18P-09	4.51E-02	4.02E-02	4.69E-02	4.02E-02
TCGA-JL-A3YX-01A-11D-A22X-09	1.45E-01	9.02E-02	1.07E-01	1.35E-01
TCGA-LD-A74U-01A-13D-A33E-09	1.21E-01	1.90E-01	1.27E-01	1.25E-01
TCGA-LD-A7W5-01A-22D-A351-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-LL-A440-01A-11D-A243-09	4.94E-02	3.14E-02	3.94E-02	4.56E-02
TCGA-LL-A5YN-01A-11D-A28B-09	4.23E-02	3.68E-02	4.69E-02	4.56E-02
TCGA-LL-A5YO-01A-21D-A28B-09	4.56E-02	3.49E-02	4.35E-02	4.69E-02
TCGA-LL-A5YP-01A-21D-A28B-09	7.71E-02	6.95E-02	7.72E-02	8.31E-02
TCGA-LL-A6FQ-01A-11D-A31U-09	0.00E+00	4.38E-02	3.94E-02	5.75E-02
TCGA-LL-A73Y-01A-11D-A33E-09	1.14E-01	1.32E-01	6.37E-02	7.50E-02
TCGA-LL-A73Z-01A-11D-A32I-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-LL-A740-01A-21D-A32I-09	8.93E-02	6.44E-02	6.83E-02	6.18E-02
TCGA-LL-A7T0-01A-31D-A351-09	8.35E-02	1.19E-01	7.53E-02	1.08E-01
TCGA-LL-A8F5-01A-11D-A36J-09	1.20E-01	1.03E-01	1.05E-01	1.05E-01
TCGA-LL-A9Q3-01A-11D-A41F-09	4.29E-02	4.46E-02	4.09E-02	4.51E-02
TCGA-OK-A5Q2-01A-11D-A27P-09	9.57E-02	7.71E-02	1.06E-01	8.23E-02
TCGA-OL-A5D7-01A-11D-A27P-09	4.56E-02	3.49E-02	4.35E-02	4.69E-02
TCGA-OL-A5DA-01A-11D-A27P-09	7.98E-02	5.18E-02	8.65E-02	8.49E-02
TCGA-OL-A5RW-01A-11D-A28B-09	8.92E-02	1.06E-01	1.05E-01	9.48E-02
TCGA-OL-A5RZ-01A-11D-A28B-09	6.17E-02	4.79E-02	5.45E-02	8.40E-02
TCGA-OL-A5S0-01A-11D-A28B-09	8.08E-02	6.52E-02	7.26E-02	8.23E-02
TCGA-OL-A66I-01A-21D-A29N-09	8.62E-02	1.06E-01	8.92E-02	9.96E-02
TCGA-OL-A66J-01A-11D-A29N-09	9.29E-02	6.92E-02	7.91E-02	1.08E-01
TCGA-OL-A66K-01A-11D-A29N-09	0.00E+00	4.38E-02	3.94E-02	5.75E-02
TCGA-OL-A66L-01A-12D-A31U-09	4.77E-02	8.04E-02	5.45E-02	4.77E-02
TCGA-OL-A66N-01A-12D-A31U-09	1.01E-01	8.93E-02	1.00E-01	1.13E-01
TCGA-OL-A66O-01A-11D-A31U-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-OL-A66P-01A-11D-A31U-09	5.71E-02	5.75E-02	6.15E-02	8.16E-02
TCGA-OL-A6VQ-01A-12D-A41F-09	1.10E-01	9.82E-02	8.99E-02	9.00E-02
TCGA-OL-A97C-01A-32D-A41F-09	8.10E-02	6.97E-02	7.84E-02	8.73E-02
TCGA-PE-A5DC-01A-12D-A27P-09	1.49E-01	1.24E-01	1.41E-01	1.37E-01
TCGA-PE-A5DE-01A-11D-A27P-09	2.63E-01	3.36E-01	2.34E-01	1.97E-01
TCGA-PL-A8LV-01A-21D-A41F-09	4.69E-02	4.09E-02	4.16E-02	4.35E-02
TCGA-PL-A8LX-01A-11D-A41F-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-PL-A8LZ-01A-31D-A36J-09	4.85E-02	4.69E-02	3.86E-02	3.38E-02
TCGA-S3-A6ZF-01A-32D-A32I-09	7.72E-02	6.97E-02	7.97E-02	8.33E-02
TCGA-S3-A6ZG-01A-22D-A32I-09	7.58E-02	6.89E-02	7.17E-02	7.74E-02
TCGA-S3-AA0Z-01A-11D-A41F-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-S3-AA17-01A-11D-A41F-09	9.78E-02	9.37E-02	1.18E-01	9.15E-02
TCGA-UL-AAZ6-01A-11D-A41F-09	1.57E-01	1.34E-01	1.39E-01	1.34E-01
TCGA-UU-A93S-01A-21D-A41F-09	1.10E-01	8.35E-02	1.08E-01	1.09E-01
TCGA-V7-A7HQ-01A-11D-A33E-09	4.73E-02	3.49E-02	3.68E-02	4.85E-02
TCGA-WT-AB41-01A-11D-A41F-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-WT-AB44-01A-11D-A41F-09	4.46E-02	4.16E-02	4.35E-02	4.41E-02
TCGA-XX-A899-01A-11D-A36J-09	1.10E-01	7.75E-02	1.11E-01	1.23E-01
TCGA-XX-A89A-01A-11D-A36J-09	1.65E-01	2.42E-01	1.35E-01	1.53E-01
TCGA-Z7-A8R6-01A-11D-A41F-09	2.88E-02	4.09E-02	2.56E-02	2.19E-02
