Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-YF-AA3M-01A-11D-A42E-08	24	20	53	5	42	3
TCGA-ZF-A9R0-01A-11D-A38G-08	101	47	4	0	21	4
TCGA-ZF-A9R1-01A-11D-A391-08	27	18	6	7	27	0
TCGA-ZF-A9R2-01A-11D-A391-08	45	15	24	22	14	0
TCGA-ZF-A9R3-01A-11D-A38G-08	22	15	11	1	23	1
TCGA-ZF-A9R4-01A-11D-A38G-08	92	74	0	31	19	3
TCGA-ZF-A9R5-01A-12D-A42E-08	1	0	35	7	35	5
TCGA-ZF-A9R7-01A-11D-A38G-08	367	202	0	0	40	12
TCGA-ZF-A9R9-01A-11D-A38G-08	63	47	17	0	37	12
TCGA-ZF-A9RC-01A-11D-A38G-08	86	505	229	0	21	0
TCGA-ZF-A9RD-01A-11D-A42E-08	45	38	0	44	15	11
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	9	0	35	9
TCGA-ZF-A9RF-01A-11D-A38G-08	55	42	15	80	29	0
TCGA-ZF-A9RG-01A-21D-A42E-08	61	112	24	2	1	10
TCGA-ZF-A9RL-01A-11D-A38G-08	101	24	46	70	27	18
TCGA-ZF-A9RM-01A-11D-A38G-08	0	4	32	18	17	3
TCGA-ZF-A9RN-01A-11D-A42E-08	53	15	25	42	23	15
TCGA-ZF-AA4N-01A-11D-A38G-08	40	37	14	20	19	11
TCGA-ZF-AA4R-01A-11D-A38G-08	10	12	8	11	8	2
TCGA-ZF-AA4T-01A-11D-A38G-08	1	8	21	30	28	0
TCGA-ZF-AA4U-01A-11D-A38G-08	1	5	19	2	34	0
TCGA-ZF-AA4V-01A-11D-A38G-08	128	215	205	33	18	15
TCGA-ZF-AA4W-01A-12D-A38G-08	114	21	57	74	147	20
TCGA-ZF-AA4X-01A-11D-A38G-08	256	264	0	16	6	27
TCGA-ZF-AA51-01A-21D-A391-08	343	132	45	18	27	4
TCGA-ZF-AA52-01A-12D-A391-08	26	37	19	0	15	15
TCGA-ZF-AA53-01A-11D-A391-08	103	38	0	0	13	0
TCGA-ZF-AA54-01A-11D-A391-08	71	32	26	18	9	0
TCGA-ZF-AA56-01A-31D-A391-08	40	10	0	6	24	4
TCGA-ZF-AA58-01A-12D-A42E-08	74	28	57	25	6	5
TCGA-ZF-AA5H-01A-11D-A391-08	13	16	1	9	21	0
TCGA-ZF-AA5N-01A-11D-A42E-08	5	2	20	8	11	2
TCGA-ZF-AA5P-01A-11D-A391-08	17	3	3	2	13	4
