NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
51	7.086	170.859	2.359	92.41	2.481	0.322	30000.0
52	7.214	170.186	2.419	92.936	2.531	0.316	40000.0
53	7.184	169.563	2.385	92.48	2.495	0.323	20000.0
54	7.102	169.759	2.355	92.4	2.449	0.324	20000.0
55	7.123	170.888	2.359	92.669	2.492	0.318	20000.0
56	7.004	169.913	2.331	92.22	2.454	0.328	30000.0
57	6.989	169.042	2.341	91.848	2.487	0.325	20000.0
58	7.181	169.419	2.364	92.502	2.521	0.318	20000.0
59	7.14	170.588	2.403	92.313	2.428	0.331	30000.0
60	7.173	170.361	2.429	92.182	2.442	0.327	20000.0
61	7.049	170.093	2.352	92.437	2.494	0.325	30000.0
62	7.073	169.32	2.363	92.128	2.456	0.333	30000.0
63	6.951	169.484	2.332	92.216	2.511	0.324	20000.0
64	6.996	170.3	2.372	92.357	2.495	0.325	50000.0
65	7.229	170.686	2.399	93.08	2.562	0.309	20000.0
66	6.994	169.808	2.339	92.037	2.518	0.325	30000.0
67	7.059	171.893	2.341	92.791	2.54	0.309	20000.0
68	7.112	170.624	2.384	92.694	2.528	0.313	20000.0
69	7.173	171.198	2.385	92.776	2.496	0.316	20000.0
70	7.087	169.793	2.378	92.303	2.5	0.326	30000.0
71	7.061	170.984	2.387	92.712	2.508	0.318	20000.0
72	7.187	171.304	2.409	92.656	2.453	0.316	30000.0
73	7.035	171.262	2.351	92.583	2.509	0.321	20000.0
74	7.011	169.662	2.345	91.916	2.503	0.326	40000.0
75	7.114	169.798	2.398	92.109	2.446	0.332	20000.0
76	7.109	170.371	2.384	92.522	2.509	0.315	30000.0
77	7.025	170.451	2.366	92.486	2.464	0.321	60000.0
78	7.25	169.595	2.402	92.812	2.538	0.316	30000.0
79	7.134	170.248	2.374	92.347	2.527	0.317	20000.0
80	7.099	171.972	2.375	92.821	2.507	0.315	20000.0
81	7.191	172.105	2.417	92.946	2.494	0.308	20000.0
82	7.159	171.576	2.397	92.764	2.48	0.315	20000.0
83	6.992	170.601	2.343	92.361	2.522	0.322	20000.0
84	7.172	170.559	2.4	92.553	2.451	0.322	30000.0
85	7.097	171.07	2.385	92.66	2.496	0.317	30000.0
86	7.138	170.714	2.385	92.966	2.498	0.315	20000.0
87	7.176	170.79	2.403	92.457	2.463	0.325	30000.0
88	7.011	169.026	2.354	92.052	2.45	0.335	20000.0
89	6.988	169.446	2.335	92.049	2.51	0.326	20000.0
