Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-XF-AAMJ-01A-11D-A42E-08	3	0	0	0	33	4	2
TCGA-XF-AAML-01A-11D-A42E-08	155	214	167	10	9	0	30
TCGA-XF-AAMQ-01A-11D-A42E-08	64	65	88	0	16	0	10
TCGA-XF-AAMR-01A-31D-A42E-08	34	38	0	5	15	8	6
TCGA-XF-AAMT-01A-11D-A42E-08	7	0	52	0	13	34	2
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	2	12	1	15	3
TCGA-XF-AAMX-01A-11D-A42E-08	88	42	54	36	28	94	25
TCGA-XF-AAMY-01A-11D-A42E-08	24	28	52	0	28	0	0
TCGA-XF-AAMZ-01A-11D-A42E-08	134	38	0	1	52	33	22
TCGA-XF-AAN0-01A-11D-A42E-08	191	109	124	0	4	0	25
TCGA-XF-AAN1-01A-31D-A42E-08	0	2	46	20	28	0	4
TCGA-XF-AAN2-01A-11D-A42E-08	225	162	156	0	1	0	2
TCGA-XF-AAN3-01A-11D-A42E-08	90	59	0	14	14	1	1
TCGA-XF-AAN4-01A-11D-A42E-08	16	0	7	8	3	0	1
TCGA-XF-AAN5-01A-11D-A42E-08	185	19	105	0	20	5	14
TCGA-XF-AAN7-01A-11D-A42E-08	0	23	14	38	42	35	0
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	1	1	0
TCGA-YC-A89H-01A-11D-A364-08	55	1675	0	199	71	65	17
TCGA-YC-A8S6-01A-31D-A38G-08	35	15	35	0	8	0	16
TCGA-YC-A9TC-01A-22D-A391-08	37	11	37	0	23	12	3
TCGA-YF-AA3L-01A-11D-A38G-08	17	12	141	75	35	56	10
TCGA-YF-AA3M-01A-11D-A42E-08	32	24	0	63	42	29	0
TCGA-ZF-A9R0-01A-11D-A38G-08	115	55	30	1	24	0	0
TCGA-ZF-A9R1-01A-11D-A391-08	32	22	0	4	26	12	0
TCGA-ZF-A9R2-01A-11D-A391-08	57	21	18	31	9	23	0
TCGA-ZF-A9R3-01A-11D-A38G-08	23	10	34	0	26	0	3
TCGA-ZF-A9R4-01A-11D-A38G-08	35	61	186	0	2	0	0
TCGA-ZF-A9R5-01A-12D-A42E-08	1	0	0	45	29	18	5
TCGA-ZF-A9R7-01A-11D-A38G-08	527	233	0	0	41	0	20
TCGA-ZF-A9R9-01A-11D-A38G-08	64	61	40	10	32	0	18
TCGA-ZF-A9RC-01A-11D-A38G-08	90	712	135	227	14	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	65	47	31	8	16	28	9
TCGA-ZF-A9RE-01A-11D-A38G-08	0	0	9	9	35	4	8
TCGA-ZF-A9RF-01A-11D-A38G-08	21	29	169	2	23	24	11
TCGA-ZF-A9RG-01A-21D-A42E-08	80	139	42	13	3	0	11
TCGA-ZF-A9RL-01A-11D-A38G-08	152	22	16	52	33	76	22
TCGA-ZF-A9RM-01A-11D-A38G-08	1	4	4	37	18	22	4
TCGA-ZF-A9RN-01A-11D-A42E-08	83	24	12	15	29	50	15
TCGA-ZF-AA4N-01A-11D-A38G-08	42	39	41	13	16	18	12
TCGA-ZF-AA4R-01A-11D-A38G-08	7	5	35	1	7	9	1
TCGA-ZF-AA4T-01A-11D-A38G-08	0	11	14	17	31	34	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	4	10	24	30	7	0
TCGA-ZF-AA4V-01A-11D-A38G-08	118	305	171	188	11	8	4
TCGA-ZF-AA4W-01A-12D-A38G-08	79	9	164	12	145	101	27
TCGA-ZF-AA4X-01A-11D-A38G-08	273	295	142	0	0	0	20
TCGA-ZF-AA51-01A-21D-A391-08	463	145	43	39	19	33	3
TCGA-ZF-AA52-01A-12D-A391-08	35	49	0	24	14	0	18
TCGA-ZF-AA53-01A-11D-A391-08	127	45	17	0	8	0	0
TCGA-ZF-AA54-01A-11D-A391-08	50	20	122	1	1	0	0
TCGA-ZF-AA56-01A-31D-A391-08	53	14	0	0	22	13	5
TCGA-ZF-AA58-01A-12D-A42E-08	85	42	25	49	7	44	2
TCGA-ZF-AA5H-01A-11D-A391-08	7	16	19	1	24	4	0
TCGA-ZF-AA5N-01A-11D-A42E-08	8	3	1	18	16	9	4
TCGA-ZF-AA5P-01A-11D-A391-08	10	0	26	0	8	0	5
