Samples	SBS96A	SBS96B
TCGA-BH-A0DQ-01A-11D-A099-09	32	2
TCGA-BH-A0DS-01A-11W-A071-09	64	6
TCGA-BH-A0DT-01A-21D-A12B-09	12	3
TCGA-BH-A0DV-01A-21D-A12Q-09	8	6
TCGA-BH-A0DX-01A-11D-A10Y-09	27	41
TCGA-BH-A0DZ-01A-11W-A019-09	0	369
TCGA-BH-A0E0-01A-11W-A071-09	44	0
TCGA-BH-A0E1-01A-11W-A071-09	26	14
TCGA-BH-A0E2-01A-11W-A071-09	60	7
TCGA-BH-A0E7-01A-11W-A050-09	47	1
TCGA-BH-A0E9-01B-11D-A10Y-09	29	2
TCGA-BH-A0EA-01A-11D-A10Y-09	23	3
TCGA-BH-A0EB-01A-11W-A050-09	54	9
TCGA-BH-A0EE-01A-11W-A050-09	104	64
TCGA-BH-A0EI-01A-11D-A10Y-09	19	1
TCGA-BH-A0GY-01A-11W-A071-09	65	5
TCGA-BH-A0GZ-01A-11W-A071-09	35	6
TCGA-BH-A0H0-01A-11W-A071-09	25	4
TCGA-BH-A0H3-01A-11D-A12Q-09	14	1
TCGA-BH-A0H5-01A-21D-A10Y-09	15	129
TCGA-BH-A0H6-01A-21W-A071-09	29	0
TCGA-BH-A0H7-01A-13W-A071-09	67	19
TCGA-BH-A0H9-01A-11W-A071-09	38	16
TCGA-BH-A0HA-01A-11D-A12Q-09	310	13
TCGA-BH-A0HB-01A-11W-A071-09	42	7
TCGA-BH-A0HF-01A-11W-A071-09	1188	311
TCGA-BH-A0HI-01A-11D-A099-09	24	7
TCGA-BH-A0HK-01A-11W-A071-09	56	91
TCGA-BH-A0HL-01A-11W-A050-09	40	4
TCGA-BH-A0HN-01A-11D-A099-09	26	3
TCGA-BH-A0HO-01A-11W-A050-09	25	0
TCGA-BH-A0HP-01A-12D-A099-09	1	307
TCGA-BH-A0HQ-01A-11W-A050-09	40	15
TCGA-BH-A0HU-01A-11W-A050-09	38	5
TCGA-BH-A0HW-01A-11W-A050-09	37	0
TCGA-BH-A0HX-01A-21W-A071-09	65	23
TCGA-BH-A0HY-01A-11W-A071-09	69	7
TCGA-BH-A0RX-01A-21D-A099-09	39	2
TCGA-BH-A0W3-01A-11D-A10G-09	17	3
TCGA-BH-A0W4-01A-11D-A10G-09	29	7
TCGA-BH-A0W5-01A-11D-A10G-09	23	0
TCGA-BH-A0W7-01A-11D-A10Y-09	0	239
TCGA-BH-A0WA-01A-11D-A10G-09	77	25
TCGA-BH-A18F-01A-11D-A12B-09	35	16
TCGA-BH-A18G-01A-11D-A12B-09	1427	0
TCGA-BH-A18H-01A-11D-A12B-09	38	15
TCGA-BH-A18I-01A-11D-A12B-09	22	3
TCGA-BH-A18J-01A-11D-A12B-09	14	91
TCGA-BH-A18K-01A-11D-A12B-09	30	32
TCGA-BH-A18L-01A-32D-A12B-09	60	1
TCGA-BH-A18M-01A-11D-A12B-09	13	2
TCGA-BH-A18N-01A-11D-A12B-09	38	0
TCGA-BH-A18P-01A-11D-A12B-09	23	344
TCGA-BH-A18Q-01A-12D-A12B-09	72	17
TCGA-BH-A18R-01A-11D-A12B-09	26	8
TCGA-BH-A18S-01A-11D-A12B-09	30	3
TCGA-BH-A18T-01A-11D-A12B-09	63	23
TCGA-BH-A18U-01A-21D-A12B-09	66	81
TCGA-BH-A18V-01A-11D-A12B-09	79	148
TCGA-BH-A1EN-01A-11D-A17G-09	63	7
TCGA-BH-A1EO-01A-11D-A135-09	36	2
TCGA-BH-A1ES-01A-11D-A135-09	10	5
TCGA-BH-A1ET-01A-11D-A135-09	33	1
TCGA-BH-A1EU-01A-11D-A135-09	20	1
TCGA-BH-A1EV-01A-11D-A135-09	54	55
TCGA-BH-A1EW-01A-11D-A135-09	9	2
TCGA-BH-A1EX-01A-11D-A13L-09	25	0
TCGA-BH-A1EY-01A-11D-A13L-09	35	13
TCGA-BH-A1F0-01A-11D-A135-09	62	18
TCGA-BH-A1F2-01A-31D-A13L-09	47	11
TCGA-BH-A1F5-01A-12D-A13L-09	36	5
TCGA-BH-A1F6-01A-11D-A13L-09	42	6
TCGA-BH-A1F8-01A-11D-A13L-09	42	131
TCGA-BH-A1FC-01A-11D-A13L-09	74	29
TCGA-BH-A1FD-01A-11W-A14Q-09	39	2
TCGA-BH-A1FE-01A-11D-A13L-09	16	9
TCGA-BH-A1FG-01A-11D-A13L-09	25	1
TCGA-BH-A1FH-01A-12D-A13L-09	20	1
TCGA-BH-A1FJ-01A-11D-A13L-09	33	2
TCGA-BH-A1FL-01A-11D-A13L-09	21	2
TCGA-BH-A1FM-01A-11D-A13L-09	43	14
TCGA-BH-A1FN-01A-11D-A13L-09	34	97
TCGA-BH-A1FR-01A-11D-A13L-09	15	1
TCGA-BH-A1FU-01A-11D-A14G-09	88	26
TCGA-BH-A201-01A-11D-A14K-09	20	3
TCGA-BH-A202-01A-11D-A14K-09	24	4
TCGA-BH-A203-01A-12D-A167-09	70	13
TCGA-BH-A204-01A-11D-A159-09	44	6
TCGA-BH-A208-01A-11D-A159-09	36	49
TCGA-BH-A209-01A-11D-A17G-09	14	102
TCGA-BH-A28Q-01A-11D-A16D-09	25	0
TCGA-BH-A2L8-01A-11D-A18P-09	0	543
TCGA-BH-A42U-01A-12D-A243-09	12	12
TCGA-BH-A42V-01A-11D-A243-09	20	37
TCGA-BH-A5IZ-01A-11D-A27P-09	76	18
TCGA-BH-A5J0-01A-11D-A27P-09	41	48
TCGA-BH-A6R8-01A-21D-A33E-09	33	6
TCGA-BH-A6R9-01A-21D-A32I-09	21	1
TCGA-BH-A8FY-01A-11D-A36J-09	40	7
TCGA-BH-A8FZ-01A-11D-A351-09	70	12
TCGA-BH-A8G0-01A-11D-A351-09	23	0
TCGA-BH-AB28-01A-31D-A41F-09	32	4
TCGA-C8-A12K-01A-21D-A10Y-09	76	83
TCGA-C8-A12L-01A-11D-A10Y-09	71	3
TCGA-C8-A12M-01A-11D-A135-09	74	0
TCGA-C8-A12N-01A-11D-A10Y-09	22	3
TCGA-C8-A12O-01A-11D-A10Y-09	37	2
TCGA-C8-A12P-01A-11D-A10Y-09	66	118
TCGA-C8-A12Q-01A-11D-A10Y-09	40	83
TCGA-C8-A12T-01A-11D-A10Y-09	15	173
TCGA-C8-A12U-01A-11D-A10Y-09	51	8
TCGA-C8-A12V-01A-11D-A10Y-09	44	4
TCGA-C8-A12W-01A-11D-A10Y-09	66	1
TCGA-C8-A12X-01A-11D-A10Y-09	57	3
TCGA-C8-A12Y-01A-11D-A12B-09	43	4
TCGA-C8-A12Z-01A-11D-A10Y-09	37	18
TCGA-C8-A130-01A-31D-A10Y-09	42	5
TCGA-C8-A131-01A-11D-A10Y-09	54	11
TCGA-C8-A132-01A-31D-A10Y-09	33	46
TCGA-C8-A133-01A-32D-A12B-09	24	7
TCGA-C8-A134-01A-11D-A10Y-09	91	11
TCGA-C8-A135-01A-11D-A10Y-09	64	8
TCGA-C8-A137-01A-11D-A10Y-09	35	23
TCGA-C8-A138-01A-11D-A10Y-09	44	2
TCGA-C8-A1HE-01A-11D-A188-09	28	36
TCGA-C8-A1HF-01A-11D-A135-09	23	14
TCGA-C8-A1HG-01A-11D-A135-09	49	7
TCGA-C8-A1HI-01A-11D-A135-09	50	8
TCGA-C8-A1HJ-01A-11D-A13L-09	97	20
TCGA-C8-A1HK-01A-21D-A13L-09	32	30
TCGA-C8-A1HL-01A-11D-A135-09	28	0
TCGA-C8-A1HM-01A-12D-A135-09	19	406
TCGA-C8-A1HN-01A-11D-A135-09	57	2
TCGA-C8-A1HO-01A-11D-A13L-09	29	8
TCGA-C8-A26V-01A-11D-A16D-09	35	50
TCGA-C8-A26W-01A-11D-A16D-09	29	32
TCGA-C8-A26X-01A-31D-A16D-09	65	5
TCGA-C8-A26Y-01A-11D-A16D-09	15	793
TCGA-C8-A26Z-01A-11D-A16D-09	43	2
TCGA-C8-A273-01A-11D-A16D-09	17	1
TCGA-C8-A274-01A-11D-A16D-09	23	216
TCGA-C8-A275-01A-21D-A16D-09	25	96
TCGA-C8-A278-01A-11D-A167-09	30	13
TCGA-C8-A27A-01A-11D-A167-09	28	8
TCGA-C8-A27B-01A-11D-A167-09	44	113
TCGA-C8-A3M7-01A-12D-A21Q-09	61	145
TCGA-C8-A3M8-01A-11D-A20S-09	47	6
TCGA-C8-A8HP-01A-11D-A36J-09	29	212
TCGA-C8-A8HQ-01A-11D-A36J-09	34	302
TCGA-C8-A8HR-01A-11D-A36J-09	47	8
TCGA-C8-A9FZ-01A-11D-A41F-09	26	1
TCGA-D8-A13Y-01A-11D-A10Y-09	46	24
TCGA-D8-A13Z-01A-11D-A10Y-09	86	15
TCGA-D8-A140-01A-11D-A10Y-09	99	26
TCGA-D8-A141-01A-11D-A10Y-09	20	0
TCGA-D8-A142-01A-11D-A10Y-09	131	15
TCGA-D8-A143-01A-11D-A10Y-09	49	3
TCGA-D8-A145-01A-11D-A10Y-09	40	3
TCGA-D8-A146-01A-31D-A10Y-09	34	6
TCGA-D8-A147-01A-11D-A10Y-09	96	90
TCGA-D8-A1J8-01A-11D-A13L-09	372	508
TCGA-D8-A1J9-01A-11D-A13L-09	12	232
TCGA-D8-A1JA-01A-11D-A13L-09	0	1073
TCGA-D8-A1JB-01A-11D-A13L-09	37	11
TCGA-D8-A1JC-01A-11D-A13L-09	47	64
TCGA-D8-A1JD-01A-11D-A13L-09	80	27
TCGA-D8-A1JE-01A-11D-A13L-09	33	2
TCGA-D8-A1JF-01A-11D-A13L-09	41	3
TCGA-D8-A1JG-01B-11D-A13L-09	129	21
TCGA-D8-A1JH-01A-11D-A188-09	25	4
TCGA-D8-A1JI-01A-11D-A13L-09	35	1
TCGA-D8-A1JJ-01A-31D-A14K-09	43	38
TCGA-D8-A1JK-01A-11D-A13L-09	176	42
TCGA-D8-A1JL-01A-11D-A13L-09	99	22
TCGA-D8-A1JM-01A-11D-A13L-09	48	3
TCGA-D8-A1JN-01A-11D-A13L-09	59	135
TCGA-D8-A1JP-01A-11D-A13L-09	97	23
TCGA-D8-A1JS-01A-11D-A13L-09	23	2
TCGA-D8-A1JT-01A-31D-A13L-09	37	1
TCGA-D8-A1JU-01A-11D-A13L-09	16	1
TCGA-D8-A1X5-01A-11D-A14G-09	52	7
TCGA-D8-A1X6-01A-11D-A14K-09	35	3
TCGA-D8-A1X7-01A-11D-A14K-09	27	3
TCGA-D8-A1X8-01A-11D-A14K-09	44	3
TCGA-D8-A1X9-01A-12D-A159-09	79	16
TCGA-D8-A1XA-01A-11D-A14G-09	23	1
TCGA-D8-A1XB-01A-11D-A14G-09	30	7
TCGA-D8-A1XC-01A-11D-A14G-09	28	2
TCGA-D8-A1XF-01A-11D-A14G-09	50	5
TCGA-D8-A1XG-01A-11D-A14G-09	31	0
TCGA-D8-A1XJ-01A-11D-A14K-09	61	32
TCGA-D8-A1XK-01A-21D-A14K-09	1195	0
TCGA-D8-A1XL-01A-11D-A14K-09	87	14
TCGA-D8-A1XM-01A-21D-A14K-09	40	23
TCGA-D8-A1XO-01A-11D-A14K-09	21	7
TCGA-D8-A1XQ-01A-11D-A14K-09	910	22
TCGA-D8-A1XR-01A-11D-A14K-09	24	2
TCGA-D8-A1XS-01A-11D-A14K-09	19	6
TCGA-D8-A1XT-01A-11D-A14K-09	30	6
TCGA-D8-A1XU-01A-11D-A14K-09	18	10
TCGA-D8-A1XV-01A-11D-A14K-09	26	5
TCGA-D8-A1XW-01A-11D-A14K-09	87	27
TCGA-D8-A1XY-01A-11D-A14K-09	53	4
TCGA-D8-A1XZ-01A-11D-A14K-09	72	7
TCGA-D8-A1Y0-01A-11D-A14K-09	56	21
TCGA-D8-A1Y1-01A-21D-A14K-09	219	9
TCGA-D8-A1Y2-01A-11D-A159-09	15	5
TCGA-D8-A1Y3-01A-11D-A159-09	59	2
TCGA-D8-A27E-01A-11D-A16D-09	11	2
TCGA-D8-A27F-01A-11D-A16D-09	46	19
TCGA-D8-A27G-01A-11D-A16D-09	0	1034
TCGA-D8-A27I-01A-11D-A16D-09	28	8
TCGA-D8-A27K-01A-11D-A16D-09	21	1
TCGA-D8-A27L-01A-11D-A16D-09	23	25
TCGA-D8-A27M-01A-11D-A16D-09	56	18
TCGA-D8-A27N-01A-11D-A16D-09	49	3
TCGA-D8-A27P-01A-11D-A16D-09	26	2
TCGA-D8-A27R-01A-11D-A16D-09	28	6
TCGA-D8-A27T-01A-11D-A16D-09	25	4
TCGA-D8-A27V-01A-12D-A17D-09	17	221
TCGA-D8-A27W-01A-11D-A16D-09	42	3
TCGA-D8-A3Z6-01A-11D-A23C-09	30	7
TCGA-D8-A4Z1-01A-21D-A25Q-09	17	56
TCGA-D8-A73U-01A-11D-A33E-09	38	150
TCGA-D8-A73W-01A-22D-A351-09	41	5
TCGA-D8-A73X-01A-11D-A32I-09	40	6
TCGA-E2-A10A-01A-21D-A10Y-09	15	6
TCGA-E2-A10C-01A-21D-A10M-09	0	450
TCGA-E2-A14N-01A-31D-A135-09	66	16
TCGA-E2-A14O-01A-31D-A10Y-09	30	2
TCGA-E2-A14P-01A-31D-A12B-09	70	25
TCGA-E2-A14Q-01A-11D-A12B-09	28	6
TCGA-E2-A14R-01A-11D-A10Y-09	108	30
TCGA-E2-A14T-01A-11D-A10Y-09	32	6
TCGA-E2-A14V-01A-11D-A12B-09	68	42
TCGA-E2-A14W-01A-11D-A12B-09	66	19
TCGA-E2-A14X-01A-11D-A10Y-09	33	5
TCGA-E2-A14Y-01A-21D-A12B-09	13	28
TCGA-E2-A14Z-01A-11D-A10Y-09	46	33
TCGA-E2-A150-01A-11D-A12B-09	72	7
TCGA-E2-A152-01A-11D-A12B-09	31	122
TCGA-E2-A153-01A-12D-A12B-09	22	2
TCGA-E2-A154-01A-11D-A10Y-09	52	0
TCGA-E2-A155-01A-11D-A12B-09	65	13
TCGA-E2-A156-01A-11D-A12B-09	20	2
TCGA-E2-A158-01A-11D-A12B-09	77	4
TCGA-E2-A159-01A-11D-A10Y-09	9	153
TCGA-E2-A15A-01A-11D-A12B-09	54	2
TCGA-E2-A15C-01A-31D-A12B-09	41	1
TCGA-E2-A15D-01A-11D-A10Y-09	26	1
TCGA-E2-A15E-01A-11D-A12B-09	36	5
TCGA-E2-A15G-01A-11D-A12B-09	60	8
TCGA-E2-A15H-01A-11D-A12B-09	34	0
TCGA-E2-A15I-01A-21D-A135-09	28	5
TCGA-E2-A15J-01A-11D-A12Q-09	26	0
TCGA-E2-A15K-01A-11D-A12Q-09	46	4
TCGA-E2-A15L-01A-11D-A12B-09	32	3
TCGA-E2-A15M-01A-11D-A12B-09	79	33
TCGA-E2-A15O-01A-11D-A10Y-09	33	2
TCGA-E2-A15P-01A-11D-A10Y-09	28	2
TCGA-E2-A15R-01A-11D-A10Y-09	36	5
TCGA-E2-A15S-01A-11D-A10Y-09	49	14
TCGA-E2-A15T-01A-11D-A10Y-09	39	1
TCGA-E2-A1AZ-01A-11D-A12Q-09	32	33
TCGA-E2-A1B0-01A-11D-A12Q-09	50	6
TCGA-E2-A1B1-01A-21D-A12Q-09	23	33
TCGA-E2-A1B4-01A-11D-A12Q-09	30	12
TCGA-E2-A1B5-01A-21D-A12Q-09	22	19
TCGA-E2-A1B6-01A-31D-A12Q-09	43	3
TCGA-E2-A1BC-01A-11D-A14G-09	35	2
TCGA-E2-A1BD-01A-11D-A12Q-09	35	0
TCGA-E2-A1IE-01A-11D-A188-09	28	0
TCGA-E2-A1IF-01A-11D-A142-09	17	0
TCGA-E2-A1IG-01A-11D-A142-09	45	1
TCGA-E2-A1IH-01A-11D-A188-09	41	41
TCGA-E2-A1II-01A-11D-A142-09	30	1
TCGA-E2-A1IJ-01A-11D-A142-09	15	2
TCGA-E2-A1IK-01A-11D-A17G-09	13	3
TCGA-E2-A1IL-01A-11D-A14G-09	32	0
TCGA-E2-A1IN-01A-11D-A13L-09	14	208
TCGA-E2-A1IO-01A-11D-A142-09	9	2
TCGA-E2-A1IU-01A-11D-A14G-09	21	10
TCGA-E2-A1L6-01A-11D-A13L-09	19	4
TCGA-E2-A1L7-01A-11D-A142-09	59	8
TCGA-E2-A1L8-01A-11D-A13L-09	25	8
TCGA-E2-A1L9-01A-11D-A13L-09	27	1
TCGA-E2-A1LA-01A-11D-A142-09	86	14
TCGA-E2-A1LB-01A-11D-A142-09	26	29
TCGA-E2-A1LG-01A-21D-A14K-09	8	169
TCGA-E2-A1LH-01A-11D-A14G-09	117	86
TCGA-E2-A1LI-01A-12D-A159-09	10	17
TCGA-E2-A1LK-01A-21D-A14G-09	51	2
TCGA-E2-A1LL-01A-11D-A142-09	56	16
TCGA-E2-A1LS-01A-12D-A159-09	64	6
TCGA-E2-A2P6-01A-11D-A19Y-09	50	123
TCGA-E2-A56Z-01A-12D-A29N-09	51	2
TCGA-E2-A570-01A-11D-A29N-09	26	2
TCGA-E2-A572-01A-13D-A31U-09	23	2
TCGA-E2-A573-01A-11D-A29N-09	61	9
TCGA-E2-A574-01A-11D-A29N-09	72	75
TCGA-E2-A576-01A-11D-A31U-09	58	4
TCGA-E2-A9RU-01A-11D-A41F-09	78	23
TCGA-E9-A1N3-01A-12D-A159-09	28	4
TCGA-E9-A1N4-01A-11D-A14K-09	20	13
TCGA-E9-A1N5-01A-11D-A14G-09	27	16
TCGA-E9-A1N8-01A-11D-A142-09	22	10
TCGA-E9-A1N9-01A-11D-A14G-09	57	9
TCGA-E9-A1NA-01A-11D-A142-09	81	27
TCGA-E9-A1NC-01A-12W-A16L-09	184	34
TCGA-E9-A1ND-01A-11D-A142-09	84	22
TCGA-E9-A1NE-01A-21D-A14K-09	42	9
TCGA-E9-A1NF-01A-11D-A14G-09	33	22
TCGA-E9-A1NG-01A-21D-A14K-09	19	2
TCGA-E9-A1NH-01A-11D-A14G-09	31	1
TCGA-E9-A1NI-01A-11W-A16H-09	155	2
TCGA-E9-A1QZ-01A-21D-A167-09	21	0
TCGA-E9-A1R0-01A-22D-A16D-09	28	10
TCGA-E9-A1R2-01A-11D-A14G-09	33	21
TCGA-E9-A1R3-01A-31D-A14K-09	20	5
TCGA-E9-A1R4-01A-21D-A14G-09	51	95
TCGA-E9-A1R5-01A-11D-A14K-09	37	5
TCGA-E9-A1R6-01A-11D-A14G-09	31	1
TCGA-E9-A1R7-01A-11D-A14K-09	42	14
TCGA-E9-A1RA-01A-11D-A14G-09	19	4
TCGA-E9-A1RB-01A-11D-A17G-09	36	0
TCGA-E9-A1RC-01A-11D-A159-09	49	1
TCGA-E9-A1RD-01A-11D-A159-09	12	8
TCGA-E9-A1RE-01A-11D-A159-09	56	2
TCGA-E9-A1RF-01A-11D-A159-09	132	25
TCGA-E9-A1RG-01A-11D-A14G-09	33	8
TCGA-E9-A1RH-01A-21D-A167-09	86	21
TCGA-E9-A1RI-01A-11D-A167-09	20	3
TCGA-E9-A226-01A-21D-A159-09	33	33
TCGA-E9-A227-01A-11D-A159-09	12	4
TCGA-E9-A228-01A-31D-A159-09	38	14
TCGA-E9-A229-01A-31D-A17G-09	24	5
TCGA-E9-A22A-01A-11D-A159-09	17	15
TCGA-E9-A22B-01A-11D-A159-09	56	15
TCGA-E9-A22D-01A-11D-A159-09	22	1
TCGA-E9-A22E-01A-11D-A159-09	84	60
TCGA-E9-A22G-01A-11D-A159-09	90	15
TCGA-E9-A22H-01A-11D-A159-09	24	2
TCGA-E9-A243-01A-21D-A167-09	57	26
TCGA-E9-A244-01A-11D-A167-09	94	7
TCGA-E9-A245-01A-22D-A16D-09	26	6
TCGA-E9-A247-01A-11D-A167-09	51	3
TCGA-E9-A248-01A-11D-A167-09	20	3
TCGA-E9-A249-01A-11D-A167-09	23	1
TCGA-E9-A24A-01A-11D-A167-09	21	0
TCGA-E9-A295-01A-11D-A16D-09	82	9
TCGA-E9-A2JS-01A-11D-A17W-09	70	4
TCGA-E9-A2JT-01A-22D-A18P-09	3	19
TCGA-E9-A3HO-01A-11D-A20S-09	50	18
TCGA-E9-A3QA-01A-61D-A228-09	28	46
TCGA-E9-A3X8-01A-31D-A22X-09	24	11
TCGA-E9-A54Y-01A-11D-A25Q-09	43	9
TCGA-E9-A5FK-01A-11D-A27P-09	25	4
TCGA-E9-A5FL-01A-11D-A27P-09	95	35
TCGA-E9-A5UO-01A-11D-A28B-09	33	1
TCGA-E9-A6HE-01A-11D-A31U-09	21	0
TCGA-EW-A1IW-01A-11D-A13L-09	39	71
TCGA-EW-A1IX-01A-12D-A142-09	8	40
TCGA-EW-A1IY-01A-11D-A188-09	20	15
TCGA-EW-A1IZ-01A-11D-A188-09	400	0
TCGA-EW-A1J1-01A-11D-A188-09	22	1
TCGA-EW-A1J2-01A-21D-A13L-09	23	5
TCGA-EW-A1J3-01A-11D-A13L-09	25	3
TCGA-EW-A1J5-01A-11D-A13L-09	0	486
TCGA-EW-A1J6-01A-11D-A188-09	38	4
TCGA-EW-A1OV-01A-11D-A142-09	14	118
TCGA-EW-A1OX-01A-11D-A142-09	26	11
TCGA-EW-A1OY-01A-11D-A142-09	60	8
TCGA-EW-A1OZ-01A-11D-A142-09	61	9
TCGA-EW-A1P0-01A-11D-A142-09	20	1
TCGA-EW-A1P1-01A-31D-A14G-09	26	1
TCGA-EW-A1P3-01A-11D-A142-09	26	3
TCGA-EW-A1P4-01A-21D-A142-09	62	13
TCGA-EW-A1P5-01A-11D-A142-09	22	0
TCGA-EW-A1P6-01A-11D-A142-09	27	1
TCGA-EW-A1P7-01A-21D-A142-09	22	0
TCGA-EW-A1P8-01A-11D-A142-09	38	10
TCGA-EW-A1PA-01A-11D-A142-09	32	12
TCGA-EW-A1PB-01A-11D-A142-09	47	111
TCGA-EW-A1PD-01A-11D-A142-09	53	35
TCGA-EW-A1PE-01A-11D-A142-09	24	10
TCGA-EW-A1PG-01A-11D-A142-09	13	2
TCGA-EW-A1PH-01A-11D-A14K-09	44	5
TCGA-EW-A2FR-01A-11D-A21Q-09	33	17
TCGA-EW-A2FS-01A-11D-A17D-09	40	4
TCGA-EW-A2FV-01A-11D-A17D-09	34	2
TCGA-EW-A2FW-01A-11D-A17D-09	23	2
TCGA-EW-A423-01A-11D-A243-09	57	16
TCGA-EW-A6S9-01A-22D-A33E-09	25	1
TCGA-EW-A6SA-01A-21D-A32I-09	91	16
TCGA-EW-A6SB-01A-12D-A32I-09	65	8
TCGA-EW-A6SC-01A-12D-A32I-09	28	5
TCGA-EW-A6SD-01A-12D-A33E-09	31	35
TCGA-GI-A2C8-01A-11D-A16D-09	104	25
TCGA-GM-A2D9-01A-11D-A18P-09	2	563
TCGA-GM-A2DA-01A-11D-A18P-09	31	8
TCGA-GM-A2DB-01A-31D-A19Y-09	110	13
TCGA-GM-A2DC-01A-11D-A18P-09	25	0
TCGA-GM-A2DD-01A-11D-A17W-09	59	7
TCGA-GM-A2DF-01A-11D-A17W-09	37	10
TCGA-GM-A2DH-01A-11D-A17W-09	76	133
TCGA-GM-A2DI-01A-31D-A18P-09	14	57
TCGA-GM-A2DK-01A-21D-A17W-09	25	5
TCGA-GM-A2DL-01A-11D-A18P-09	34	16
TCGA-GM-A2DM-01A-11D-A17W-09	19	4
TCGA-GM-A2DN-01A-11D-A17W-09	18	3
TCGA-GM-A2DO-01A-11D-A19Y-09	12	199
TCGA-GM-A3NW-01A-21D-A228-09	41	50
TCGA-GM-A3XL-01A-11D-A22X-09	67	66
TCGA-GM-A4E0-01A-12D-A25Q-09	38	0
TCGA-GM-A5PV-01A-11D-A28B-09	26	14
TCGA-GM-A5PX-01A-12D-A28B-09	25	10
TCGA-HN-A2NL-01A-11D-A18P-09	75	10
TCGA-HN-A2OB-01A-21D-A27P-09	17	3
TCGA-JL-A3YX-01A-11D-A22X-09	20	23
TCGA-LD-A66U-01A-11D-A31U-09	33	1
TCGA-LD-A74U-01A-13D-A33E-09	39	284
TCGA-LD-A7W5-01A-22D-A351-09	44	11
TCGA-LD-A7W6-01A-81D-A351-09	38	8
TCGA-LD-A9QF-01A-32D-A41F-09	34	0
TCGA-LL-A440-01A-11D-A243-09	10	1
TCGA-LL-A50Y-01A-11D-A25Q-09	41	2
TCGA-LL-A5YL-01A-12D-A29N-09	54	33
TCGA-LL-A5YM-01A-11D-A28B-09	29	4
TCGA-LL-A5YN-01A-11D-A28B-09	35	1
TCGA-LL-A5YO-01A-21D-A28B-09	27	28
TCGA-LL-A5YP-01A-21D-A28B-09	71	23
TCGA-LL-A6FP-01A-11D-A31U-09	55	21
TCGA-LL-A6FQ-01A-11D-A31U-09	48	3
TCGA-LL-A6FR-01A-12D-A31U-09	38	6
TCGA-LL-A73Y-01A-11D-A33E-09	33	140
TCGA-LL-A73Z-01A-11D-A32I-09	54	4
TCGA-LL-A740-01A-21D-A32I-09	51	10
TCGA-LL-A7SZ-01A-32D-A351-09	52	6
TCGA-LL-A7T0-01A-31D-A351-09	63	6
TCGA-LL-A8F5-01A-11D-A36J-09	166	24
TCGA-LL-A9Q3-01A-11D-A41F-09	52	10
TCGA-OK-A5Q2-01A-11D-A27P-09	31	7
TCGA-OL-A5D6-01A-21D-A27P-09	45	8
TCGA-OL-A5D7-01A-11D-A27P-09	53	16
TCGA-OL-A5D8-01A-11D-A27P-09	28	5
TCGA-OL-A5DA-01A-11D-A27P-09	37	60
TCGA-OL-A5RU-01A-11D-A28B-09	40	1
TCGA-OL-A5RV-01A-12D-A28B-09	18	0
TCGA-OL-A5RW-01A-11D-A28B-09	67	171
TCGA-OL-A5RX-01A-11D-A28B-09	32	1
TCGA-OL-A5RY-01A-21D-A28B-09	14	2
TCGA-OL-A5RZ-01A-11D-A28B-09	108	22
TCGA-OL-A5S0-01A-11D-A28B-09	33	5
TCGA-OL-A66H-01A-11D-A29N-09	22	0
TCGA-OL-A66I-01A-21D-A29N-09	38	6
TCGA-OL-A66J-01A-11D-A29N-09	50	10
TCGA-OL-A66K-01A-11D-A29N-09	40	3
TCGA-OL-A66L-01A-12D-A31U-09	15	70
TCGA-OL-A66N-01A-12D-A31U-09	44	2
TCGA-OL-A66O-01A-11D-A31U-09	27	0
TCGA-OL-A66P-01A-11D-A31U-09	88	10
TCGA-OL-A6VO-01A-12D-A33E-09	31	2
TCGA-OL-A6VQ-01A-12D-A41F-09	40	48
TCGA-OL-A6VR-01A-32D-A33E-09	11	1
TCGA-OL-A97C-01A-32D-A41F-09	65	2
TCGA-PE-A5DC-01A-12D-A27P-09	113	23
TCGA-PE-A5DD-01A-12D-A27P-09	37	34
TCGA-PE-A5DE-01A-11D-A27P-09	64	562
TCGA-PL-A8LV-01A-21D-A41F-09	84	57
TCGA-PL-A8LX-01A-11D-A41F-09	43	0
TCGA-PL-A8LY-01A-11D-A41F-09	6	0
TCGA-PL-A8LZ-01A-31D-A36J-09	93	28
TCGA-S3-A6ZF-01A-32D-A32I-09	37	4
TCGA-S3-A6ZG-01A-22D-A32I-09	45	4
TCGA-S3-A6ZH-01A-22D-A32I-09	39	2
TCGA-S3-AA0Z-01A-11D-A41F-09	52	22
TCGA-S3-AA10-01A-21D-A41F-09	130	37
TCGA-S3-AA11-01A-31D-A41F-09	82	8
TCGA-S3-AA12-01A-11D-A41F-09	47	6
TCGA-S3-AA14-01A-11D-A41F-09	19	5
TCGA-S3-AA15-01A-11D-A41F-09	20	34
TCGA-S3-AA17-01A-11D-A41F-09	120	23
TCGA-UL-AAZ6-01A-11D-A41F-09	99	27
TCGA-UU-A93S-01A-21D-A41F-09	150	31
TCGA-V7-A7HQ-01A-11D-A33E-09	17	8
TCGA-W8-A86G-01A-21D-A36J-09	28	2
TCGA-WT-AB41-01A-11D-A41F-09	29	25
TCGA-WT-AB44-01A-11D-A41F-09	48	0
TCGA-XX-A899-01A-11D-A36J-09	22	24
TCGA-XX-A89A-01A-11D-A36J-09	38	186
