NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
164	74.6	108.87	13.021	70.377	1.062	0.587	20000.0
165	74.773	109.134	13.002	70.689	1.065	0.582	30000.0
166	74.508	109.121	12.923	70.52	1.061	0.584	30000.0
167	74.78	108.732	13.038	70.63	1.061	0.583	40000.0
168	74.898	109.16	13.021	70.514	1.061	0.584	20000.0
169	75.382	109.675	13.188	70.783	1.066	0.582	40000.0
170	74.844	108.906	13.1	70.417	1.062	0.587	30000.0
171	74.687	108.694	13.062	70.415	1.055	0.589	30000.0
172	74.715	109.077	13.011	70.449	1.061	0.584	50000.0
173	74.578	108.722	12.953	70.485	1.059	0.583	20000.0
174	74.537	108.664	12.909	70.254	1.057	0.589	20000.0
175	74.613	108.848	12.963	70.43	1.059	0.586	20000.0
176	75.183	109.3	13.105	70.727	1.07	0.581	30000.0
177	74.644	109.097	12.992	70.584	1.064	0.586	20000.0
178	74.954	109.436	13.119	70.851	1.068	0.583	40000.0
179	74.753	108.79	13.009	70.289	1.053	0.589	40000.0
180	74.689	108.836	13.076	70.463	1.057	0.59	20000.0
181	75.096	109.294	13.089	70.623	1.066	0.585	30000.0
182	75.399	109.567	13.18	70.602	1.069	0.584	20000.0
183	74.989	108.93	13.208	70.492	1.061	0.587	30000.0
184	74.731	108.96	13.057	70.502	1.065	0.586	30000.0
185	74.601	109.071	12.997	70.578	1.066	0.582	30000.0
186	74.943	109.243	13.054	70.674	1.062	0.584	20000.0
187	75.04	109.021	13.076	70.476	1.063	0.585	20000.0
188	74.838	109.68	12.971	70.86	1.07	0.58	20000.0
189	74.951	109.07	13.026	70.379	1.062	0.587	30000.0
190	74.61	108.629	13.06	70.356	1.056	0.589	20000.0
191	74.608	109.185	13.012	70.53	1.067	0.583	20000.0
192	74.804	109.261	13.086	70.633	1.068	0.583	30000.0
193	74.881	109.066	13.034	70.701	1.066	0.582	50000.0
194	74.789	108.659	13.099	70.454	1.059	0.587	30000.0
195	74.479	108.756	12.922	70.392	1.056	0.587	50000.0
196	74.732	109.361	12.995	70.757	1.072	0.58	20000.0
197	74.686	108.662	13.055	70.312	1.056	0.589	20000.0
198	74.481	109.13	13.034	70.727	1.063	0.581	40000.0
199	74.987	108.795	13.093	70.227	1.056	0.592	40000.0
200	74.912	109.002	13.094	70.584	1.06	0.586	30000.0
201	75.141	108.905	13.148	70.559	1.061	0.586	20000.0
202	74.923	109.42	13.039	70.6	1.064	0.585	20000.0
203	74.947	109.272	13.151	70.632	1.062	0.584	30000.0
204	74.819	108.809	13.011	70.543	1.056	0.585	30000.0
205	74.435	108.763	12.944	70.419	1.061	0.585	30000.0
206	75.186	109.243	13.152	70.742	1.062	0.583	20000.0
207	75.315	109.271	13.196	70.727	1.066	0.583	40000.0
208	74.841	109.108	13.121	70.539	1.061	0.585	20000.0
209	74.46	109.004	12.996	70.501	1.062	0.586	20000.0
210	75.0	109.404	13.082	70.75	1.07	0.581	50000.0
211	74.459	108.779	12.978	70.518	1.059	0.585	30000.0
212	74.43	108.639	13.026	70.328	1.059	0.589	20000.0
213	75.143	109.338	13.176	70.779	1.062	0.583	40000.0
214	74.932	109.386	13.114	70.602	1.066	0.584	30000.0
215	74.588	108.644	13.039	70.289	1.056	0.586	50000.0
216	74.382	108.498	13.0	70.365	1.054	0.587	20000.0
217	74.667	108.443	13.074	70.165	1.051	0.593	20000.0
218	74.641	108.968	13.001	70.648	1.06	0.583	30000.0
219	74.336	108.599	12.928	70.094	1.055	0.591	20000.0
220	74.774	108.792	13.0	70.31	1.057	0.588	30000.0
221	74.871	109.175	13.039	70.597	1.066	0.584	30000.0
222	74.911	108.927	13.11	70.555	1.061	0.587	20000.0
223	74.776	108.575	13.111	70.238	1.057	0.59	50000.0
224	74.683	108.717	13.006	70.329	1.056	0.589	30000.0
225	74.794	108.373	13.043	69.977	1.048	0.594	20000.0
226	75.089	109.342	13.166	70.753	1.068	0.581	20000.0
227	75.129	109.143	13.201	70.574	1.059	0.585	30000.0
228	75.192	109.524	13.105	70.902	1.072	0.578	20000.0
229	74.466	108.76	12.974	70.179	1.061	0.59	30000.0
230	74.411	109.118	13.01	70.577	1.065	0.584	40000.0
231	74.927	108.924	13.084	70.448	1.061	0.588	20000.0
232	74.741	109.106	13.019	70.487	1.063	0.585	30000.0
233	74.983	109.01	13.086	70.551	1.063	0.584	40000.0
234	74.864	109.041	13.024	70.537	1.062	0.584	20000.0
235	74.95	109.436	13.055	70.677	1.063	0.585	20000.0
236	74.924	108.972	13.106	70.503	1.063	0.585	20000.0
237	74.918	109.033	13.055	70.37	1.062	0.587	40000.0
238	75.151	109.282	13.142	70.623	1.069	0.581	30000.0
239	75.097	109.34	13.121	70.785	1.068	0.582	40000.0
240	74.529	108.844	13.005	70.421	1.057	0.588	30000.0
241	75.57	110.05	13.185	71.188	1.072	0.579	90000.0
242	74.641	108.775	12.981	70.298	1.059	0.587	20000.0
243	74.627	108.702	12.993	70.247	1.055	0.591	30000.0
