Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-YF-AA3L-01A-11D-A38G-08	65	27	138	95	52	9
TCGA-YF-AA3M-01A-11D-A42E-08	28	24	74	28	52	0
TCGA-ZF-A9R0-01A-11D-A38G-08	136	59	7	0	31	8
TCGA-ZF-A9R1-01A-11D-A391-08	41	23	3	6	37	2
TCGA-ZF-A9R2-01A-11D-A391-08	70	23	45	23	13	0
TCGA-ZF-A9R3-01A-11D-A38G-08	38	16	7	7	34	4
TCGA-ZF-A9R4-01A-11D-A38G-08	146	102	0	21	29	0
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	49	18	40	6
TCGA-ZF-A9R7-01A-11D-A38G-08	566	236	0	0	43	31
TCGA-ZF-A9R9-01A-11D-A38G-08	86	69	22	1	45	17
TCGA-ZF-A9RC-01A-11D-A38G-08	144	789	300	0	20	0
TCGA-ZF-A9RD-01A-11D-A42E-08	80	53	17	38	23	8
TCGA-ZF-A9RE-01A-11D-A38G-08	3	0	6	12	39	11
TCGA-ZF-A9RF-01A-11D-A38G-08	91	42	56	56	40	10
TCGA-ZF-A9RG-01A-21D-A42E-08	99	153	27	6	5	12
TCGA-ZF-A9RL-01A-11D-A38G-08	172	14	49	91	45	25
TCGA-ZF-A9RM-01A-11D-A38G-08	0	7	43	26	23	3
TCGA-ZF-A9RN-01A-11D-A42E-08	90	20	20	60	37	15
TCGA-ZF-AA4N-01A-11D-A38G-08	58	47	29	29	21	11
TCGA-ZF-AA4R-01A-11D-A38G-08	22	10	5	21	12	0
TCGA-ZF-AA4T-01A-11D-A38G-08	1	14	28	37	40	0
TCGA-ZF-AA4U-01A-11D-A38G-08	2	4	26	11	38	0
TCGA-ZF-AA4V-01A-11D-A38G-08	192	355	252	39	30	9
TCGA-ZF-AA4W-01A-12D-A38G-08	145	23	34	172	177	36
TCGA-ZF-AA4X-01A-11D-A38G-08	387	353	0	22	0	22
TCGA-ZF-AA51-01A-21D-A391-08	531	166	60	44	24	0
TCGA-ZF-AA52-01A-12D-A391-08	39	54	19	0	20	20
TCGA-ZF-AA53-01A-11D-A391-08	149	46	1	0	12	0
TCGA-ZF-AA54-01A-11D-A391-08	112	38	30	13	18	0
TCGA-ZF-AA56-01A-31D-A391-08	58	15	1	15	27	4
TCGA-ZF-AA58-01A-12D-A42E-08	92	43	66	57	12	1
TCGA-ZF-AA5H-01A-11D-A391-08	13	19	9	7	30	0
TCGA-ZF-AA5N-01A-11D-A42E-08	10	2	22	4	20	3
TCGA-ZF-AA5P-01A-11D-A391-08	21	1	6	6	11	7
