Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4W-01A-12D-A38G-08	13	25	41	47	11
TCGA-ZF-AA4X-01A-11D-A38G-08	95	63	7	0	10
TCGA-ZF-AA51-01A-21D-A391-08	72	106	4	9	0
TCGA-ZF-AA52-01A-12D-A391-08	7	8	4	6	2
TCGA-ZF-AA53-01A-11D-A391-08	15	26	0	1	0
TCGA-ZF-AA54-01A-11D-A391-08	11	22	0	10	0
TCGA-ZF-AA56-01A-31D-A391-08	7	12	8	2	0
TCGA-ZF-AA58-01A-12D-A42E-08	10	12	31	5	0
TCGA-ZF-AA5H-01A-11D-A391-08	3	0	0	11	0
TCGA-ZF-AA5N-01A-11D-A42E-08	1	3	0	5	2
TCGA-ZF-AA5P-01A-11D-A391-08	0	1	4	0	3
