Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-E2-A14N-01A-31D-A135-09	5	19	36	3	11	6	12
TCGA-E2-A14O-01A-31D-A10Y-09	1	0	8	0	20	7	0
TCGA-E2-A14P-01A-31D-A12B-09	25	6	15	11	29	11	14
TCGA-E2-A14Q-01A-11D-A12B-09	6	1	7	0	20	0	5
TCGA-E2-A14R-01A-11D-A10Y-09	3	34	56	29	6	9	15
TCGA-E2-A14T-01A-11D-A10Y-09	6	5	4	9	14	5	0
TCGA-E2-A14V-01A-11D-A12B-09	23	34	15	5	29	11	5
TCGA-E2-A14W-01A-11D-A12B-09	2	19	34	8	5	6	18
TCGA-E2-A14X-01A-11D-A10Y-09	7	1	5	3	18	5	2
TCGA-E2-A14Y-01A-21D-A12B-09	13	17	0	2	10	0	2
TCGA-E2-A14Z-01A-11D-A10Y-09	28	0	30	0	12	9	8
TCGA-E2-A150-01A-11D-A12B-09	2	7	17	17	17	11	12
TCGA-E2-A152-01A-11D-A12B-09	71	66	0	3	9	16	3
TCGA-E2-A153-01A-12D-A12B-09	5	0	1	2	15	1	0
TCGA-E2-A154-01A-11D-A10Y-09	1	0	19	1	21	10	6
TCGA-E2-A155-01A-11D-A12B-09	15	1	15	16	22	4	11
TCGA-E2-A156-01A-11D-A12B-09	3	2	7	4	7	1	0
TCGA-E2-A158-01A-11D-A12B-09	0	12	33	14	11	4	19
TCGA-E2-A159-01A-11D-A10Y-09	72	90	4	0	12	0	5
TCGA-E2-A15A-01A-11D-A12B-09	0	5	26	3	15	1	12
TCGA-E2-A15C-01A-31D-A12B-09	2	1	7	5	23	0	8
TCGA-E2-A15D-01A-11D-A10Y-09	0	3	2	11	8	4	4
TCGA-E2-A15E-01A-11D-A12B-09	1	9	8	8	16	0	1
TCGA-E2-A15G-01A-11D-A12B-09	10	0	24	3	22	4	10
TCGA-E2-A15H-01A-11D-A12B-09	0	1	3	8	16	1	7
TCGA-E2-A15I-01A-21D-A135-09	5	0	11	0	15	1	5
TCGA-E2-A15J-01A-11D-A12Q-09	1	0	7	5	8	1	4
TCGA-E2-A15K-01A-11D-A12Q-09	1	4	7	7	22	2	13
TCGA-E2-A15L-01A-11D-A12B-09	1	5	3	9	17	1	0
TCGA-E2-A15M-01A-11D-A12B-09	28	16	27	15	29	1	8
TCGA-E2-A15O-01A-11D-A10Y-09	3	0	16	2	14	1	2
TCGA-E2-A15P-01A-11D-A10Y-09	2	0	3	11	9	2	4
TCGA-E2-A15R-01A-11D-A10Y-09	6	0	10	0	25	3	4
TCGA-E2-A15S-01A-11D-A10Y-09	8	5	28	18	4	0	5
TCGA-E2-A15T-01A-11D-A10Y-09	0	4	6	1	21	1	9
TCGA-E2-A1AZ-01A-11D-A12Q-09	11	20	15	6	1	11	2
TCGA-E2-A1B0-01A-11D-A12Q-09	5	5	13	11	15	6	5
TCGA-E2-A1B1-01A-21D-A12Q-09	18	19	1	0	12	0	15
TCGA-E2-A1B4-01A-11D-A12Q-09	8	0	14	5	3	4	9
TCGA-E2-A1B5-01A-21D-A12Q-09	18	8	2	2	10	3	0
TCGA-E2-A1B6-01A-31D-A12Q-09	1	5	23	11	11	0	0
TCGA-E2-A1BC-01A-11D-A14G-09	0	5	15	5	10	0	6
TCGA-E2-A1BD-01A-11D-A12Q-09	0	2	8	0	20	4	5
TCGA-E2-A1IE-01A-11D-A188-09	0	0	15	0	11	0	8
TCGA-E2-A1IF-01A-11D-A142-09	0	0	6	8	1	1	4
TCGA-E2-A1IG-01A-11D-A142-09	2	0	7	4	26	4	7
TCGA-E2-A1IH-01A-11D-A188-09	22	27	6	18	11	1	2
TCGA-E2-A1II-01A-11D-A142-09	0	6	7	5	9	2	3
TCGA-E2-A1IJ-01A-11D-A142-09	1	0	9	2	1	1	3
TCGA-E2-A1IK-01A-11D-A17G-09	0	3	3	2	3	6	0
TCGA-E2-A1IL-01A-11D-A14G-09	0	0	14	3	10	5	5
TCGA-E2-A1IN-01A-11D-A13L-09	107	104	4	15	10	0	1
TCGA-E2-A1IO-01A-11D-A142-09	2	0	5	0	5	2	0
TCGA-E2-A1IU-01A-11D-A14G-09	10	1	8	3	2	7	4
TCGA-E2-A1L6-01A-11D-A13L-09	2	0	4	4	2	6	6
TCGA-E2-A1L7-01A-11D-A142-09	2	7	37	12	5	3	11
TCGA-E2-A1L8-01A-11D-A13L-09	5	1	14	12	5	0	0
TCGA-E2-A1L9-01A-11D-A13L-09	2	0	8	4	11	3	2
TCGA-E2-A1LA-01A-11D-A142-09	2	15	38	27	8	3	15
TCGA-E2-A1LB-01A-11D-A142-09	14	15	11	9	2	5	2
TCGA-E2-A1LG-01A-21D-A14K-09	56	114	0	0	6	6	12
TCGA-E2-A1LH-01A-11D-A14G-09	24	73	65	18	17	7	16
TCGA-E2-A1LI-01A-12D-A159-09	8	8	8	2	1	2	0
TCGA-E2-A1LK-01A-21D-A14G-09	0	6	0	7	36	6	0
TCGA-E2-A1LL-01A-11D-A142-09	6	9	37	15	7	1	4
TCGA-E2-A1LS-01A-12D-A159-09	0	12	26	14	7	5	16
TCGA-E2-A2P6-01A-11D-A19Y-09	116	21	0	10	21	4	17
TCGA-E2-A56Z-01A-12D-A29N-09	2	0	8	15	18	7	7
TCGA-E2-A570-01A-11D-A29N-09	0	3	1	0	15	0	11
TCGA-E2-A572-01A-13D-A31U-09	2	2	3	8	13	0	0
TCGA-E2-A573-01A-11D-A29N-09	1	11	26	17	11	5	6
TCGA-E2-A574-01A-11D-A29N-09	42	49	6	3	27	12	17
TCGA-E2-A576-01A-11D-A31U-09	1	4	11	1	33	6	13
TCGA-E2-A9RU-01A-11D-A41F-09	19	9	1	18	37	15	9
TCGA-E9-A1N3-01A-12D-A159-09	0	4	13	9	3	2	3
TCGA-E9-A1N4-01A-11D-A14K-09	9	8	3	2	9	6	0
TCGA-E9-A1N5-01A-11D-A14G-09	15	1	9	16	0	2	5
TCGA-E9-A1N8-01A-11D-A142-09	4	4	12	10	0	6	0
TCGA-E9-A1N9-01A-11D-A14G-09	9	1	25	12	19	4	0
TCGA-E9-A1NA-01A-11D-A142-09	9	23	51	3	17	8	12
TCGA-E9-A1NC-01A-12W-A16L-09	15	12	110	69	0	0	27
TCGA-E9-A1ND-01A-11D-A142-09	12	16	31	28	22	0	6
TCGA-E9-A1NE-01A-21D-A14K-09	4	4	23	9	4	4	11
TCGA-E9-A1NF-01A-11D-A14G-09	21	0	13	0	11	5	10
TCGA-E9-A1NG-01A-21D-A14K-09	1	0	10	0	4	1	7
TCGA-E9-A1NH-01A-11D-A14G-09	1	3	4	5	11	2	7
TCGA-E9-A1NI-01A-11W-A16H-09	4	0	96	38	4	0	21
TCGA-E9-A1QZ-01A-21D-A167-09	0	0	15	1	7	0	0
TCGA-E9-A1R0-01A-22D-A16D-09	8	5	1	0	17	3	7
TCGA-E9-A1R2-01A-11D-A14G-09	3	18	21	10	4	1	4
TCGA-E9-A1R3-01A-31D-A14K-09	5	0	9	4	4	2	3
TCGA-E9-A1R4-01A-21D-A14G-09	55	39	21	9	9	7	11
TCGA-E9-A1R5-01A-11D-A14K-09	4	2	14	0	19	5	4
TCGA-E9-A1R6-01A-11D-A14G-09	1	1	11	1	14	9	2
TCGA-E9-A1R7-01A-11D-A14K-09	10	2	16	7	10	0	14
TCGA-E9-A1RA-01A-11D-A14G-09	7	0	7	0	7	1	6
TCGA-E9-A1RB-01A-11D-A17G-09	0	0	10	16	6	1	6
TCGA-E9-A1RC-01A-11D-A159-09	1	1	17	8	21	4	2
TCGA-E9-A1RD-01A-11D-A159-09	7	0	6	3	5	0	3
TCGA-E9-A1RE-01A-11D-A159-09	3	1	8	16	23	4	9
TCGA-E9-A1RF-01A-11D-A159-09	6	28	70	10	30	7	21
TCGA-E9-A1RG-01A-11D-A14G-09	5	5	11	9	8	1	3
TCGA-E9-A1RH-01A-21D-A167-09	8	16	23	14	25	9	20
TCGA-E9-A1RI-01A-11D-A167-09	5	0	5	7	4	1	2
TCGA-E9-A226-01A-21D-A159-09	14	30	0	0	13	10	5
TCGA-E9-A227-01A-11D-A159-09	2	3	5	0	1	1	6
TCGA-E9-A228-01A-31D-A159-09	13	4	7	4	22	0	3
TCGA-E9-A229-01A-31D-A17G-09	2	5	0	4	15	2	4
TCGA-E9-A22A-01A-11D-A159-09	10	6	14	0	7	0	0
TCGA-E9-A22B-01A-11D-A159-09	13	6	13	0	28	3	12
TCGA-E9-A22D-01A-11D-A159-09	1	2	0	5	16	8	0
TCGA-E9-A22E-01A-11D-A159-09	16	40	57	11	13	3	11
TCGA-E9-A22G-01A-11D-A159-09	1	15	57	29	0	4	12
TCGA-E9-A22H-01A-11D-A159-09	3	0	4	0	14	1	5
TCGA-E9-A243-01A-21D-A167-09	8	18	24	21	2	3	11
TCGA-E9-A244-01A-11D-A167-09	2	11	49	18	27	0	16
TCGA-E9-A245-01A-22D-A16D-09	2	0	20	2	0	3	8
TCGA-E9-A247-01A-11D-A167-09	0	9	6	23	19	3	0
TCGA-E9-A248-01A-11D-A167-09	4	1	0	8	12	0	0
TCGA-E9-A249-01A-11D-A167-09	1	0	9	7	8	2	0
TCGA-E9-A24A-01A-11D-A167-09	0	0	8	1	9	6	1
TCGA-E9-A295-01A-11D-A16D-09	4	5	39	0	38	11	4
TCGA-E9-A2JS-01A-11D-A17W-09	4	0	27	0	43	9	3
TCGA-E9-A2JT-01A-22D-A18P-09	14	6	1	1	0	2	0
TCGA-E9-A3HO-01A-11D-A20S-09	3	12	28	9	3	0	18
TCGA-E9-A3QA-01A-61D-A228-09	15	22	27	4	2	0	8
TCGA-E9-A3X8-01A-31D-A22X-09	3	9	10	0	10	0	9
TCGA-E9-A54Y-01A-11D-A25Q-09	11	0	16	3	17	3	6
TCGA-E9-A5FK-01A-11D-A27P-09	1	2	7	1	11	3	9
TCGA-E9-A5FL-01A-11D-A27P-09	6	29	47	19	9	9	20
TCGA-E9-A5UO-01A-11D-A28B-09	1	0	9	4	14	0	9
TCGA-E9-A6HE-01A-11D-A31U-09	1	0	0	3	13	2	5
TCGA-EW-A1IW-01A-11D-A13L-09	56	24	4	4	23	0	8
TCGA-EW-A1IX-01A-12D-A142-09	17	18	7	4	0	0	4
TCGA-EW-A1IY-01A-11D-A188-09	15	0	4	1	6	10	5
TCGA-EW-A1IZ-01A-11D-A188-09	10	0	0	220	137	26	43
TCGA-EW-A1J1-01A-11D-A188-09	0	0	13	1	7	4	0
TCGA-EW-A1J2-01A-21D-A13L-09	5	0	7	0	18	6	3
TCGA-EW-A1J3-01A-11D-A13L-09	3	0	4	4	8	1	10
TCGA-EW-A1J5-01A-11D-A13L-09	325	193	0	0	4	3	0
TCGA-EW-A1J6-01A-11D-A188-09	4	0	23	0	14	0	6
TCGA-EW-A1OV-01A-11D-A142-09	99	31	0	4	8	0	1
TCGA-EW-A1OX-01A-11D-A142-09	3	11	8	11	3	1	0
TCGA-EW-A1OY-01A-11D-A142-09	6	5	11	7	34	4	11
TCGA-EW-A1OZ-01A-11D-A142-09	9	5	19	5	30	2	5
TCGA-EW-A1P0-01A-11D-A142-09	0	2	11	4	2	0	7
TCGA-EW-A1P1-01A-31D-A14G-09	0	2	13	7	0	3	4
TCGA-EW-A1P3-01A-11D-A142-09	3	0	9	0	12	0	8
TCGA-EW-A1P4-01A-21D-A142-09	0	19	22	18	10	5	7
TCGA-EW-A1P5-01A-11D-A142-09	0	2	1	5	16	1	1
TCGA-EW-A1P6-01A-11D-A142-09	1	0	7	2	11	2	8
TCGA-EW-A1P7-01A-21D-A142-09	0	0	12	7	1	0	3
TCGA-EW-A1P8-01A-11D-A142-09	3	9	13	10	6	4	8
TCGA-EW-A1PA-01A-11D-A142-09	8	2	20	0	8	8	4
TCGA-EW-A1PB-01A-11D-A142-09	34	81	28	0	8	3	19
TCGA-EW-A1PD-01A-11D-A142-09	10	21	34	8	3	1	17
TCGA-EW-A1PE-01A-11D-A142-09	10	0	12	10	6	2	0
TCGA-EW-A1PG-01A-11D-A142-09	1	0	7	0	3	5	1
TCGA-EW-A1PH-01A-11D-A14K-09	3	8	10	5	23	7	4
TCGA-EW-A2FR-01A-11D-A21Q-09	9	12	6	0	18	1	8
TCGA-EW-A2FS-01A-11D-A17D-09	0	5	13	6	11	2	10
TCGA-EW-A2FV-01A-11D-A17D-09	2	0	12	4	10	5	6
TCGA-EW-A2FW-01A-11D-A17D-09	4	0	3	2	15	0	1
TCGA-EW-A423-01A-11D-A243-09	10	14	0	3	29	3	20
TCGA-EW-A6S9-01A-22D-A33E-09	0	2	3	1	13	3	6
TCGA-EW-A6SA-01A-21D-A32I-09	10	8	25	27	22	8	16
TCGA-EW-A6SB-01A-12D-A32I-09	6	6	18	9	31	4	7
TCGA-EW-A6SC-01A-12D-A32I-09	7	0	5	8	8	0	7
TCGA-EW-A6SD-01A-12D-A33E-09	24	19	5	15	10	1	0
TCGA-GI-A2C8-01A-11D-A16D-09	4	23	60	18	19	3	15
TCGA-GM-A2D9-01A-11D-A18P-09	382	185	0	0	18	6	15
TCGA-GM-A2DA-01A-11D-A18P-09	5	6	7	4	13	6	1
TCGA-GM-A2DB-01A-31D-A19Y-09	4	12	58	3	30	10	13
TCGA-GM-A2DC-01A-11D-A18P-09	0	0	2	0	23	0	2
TCGA-GM-A2DD-01A-11D-A17W-09	3	6	21	20	9	3	10
TCGA-GM-A2DF-01A-11D-A17W-09	3	9	2	2	19	2	15
TCGA-GM-A2DH-01A-11D-A17W-09	39	101	31	6	11	8	28
TCGA-GM-A2DI-01A-31D-A18P-09	42	21	0	0	6	7	1
TCGA-GM-A2DK-01A-21D-A17W-09	6	0	7	6	10	2	2
TCGA-GM-A2DL-01A-11D-A18P-09	10	3	19	0	10	7	5
TCGA-GM-A2DM-01A-11D-A17W-09	3	0	11	7	0	4	0
TCGA-GM-A2DN-01A-11D-A17W-09	3	0	11	3	5	0	1
TCGA-GM-A2DO-01A-11D-A19Y-09	113	87	0	4	0	11	11
TCGA-GM-A3NW-01A-21D-A228-09	39	24	1	1	23	2	8
TCGA-GM-A3XL-01A-11D-A22X-09	14	62	31	11	13	2	18
TCGA-GM-A4E0-01A-12D-A25Q-09	0	0	20	4	11	5	0
TCGA-GM-A5PV-01A-11D-A28B-09	13	0	15	5	6	3	1
TCGA-GM-A5PX-01A-12D-A28B-09	8	3	6	2	12	1	9
TCGA-HN-A2NL-01A-11D-A18P-09	0	11	46	8	15	3	11
TCGA-HN-A2OB-01A-21D-A27P-09	2	1	5	5	6	1	1
TCGA-JL-A3YX-01A-11D-A22X-09	18	4	5	9	10	0	2
TCGA-LD-A66U-01A-11D-A31U-09	1	0	6	11	10	2	8
TCGA-LD-A74U-01A-13D-A33E-09	220	88	0	0	31	1	11
TCGA-LD-A7W5-01A-22D-A351-09	10	6	0	10	22	5	6
TCGA-LD-A7W6-01A-81D-A351-09	7	1	11	3	15	0	12
TCGA-LD-A9QF-01A-32D-A41F-09	0	1	3	5	21	3	1
TCGA-LL-A440-01A-11D-A243-09	1	0	6	0	4	0	2
TCGA-LL-A50Y-01A-11D-A25Q-09	3	0	9	17	14	0	5
TCGA-LL-A5YL-01A-12D-A29N-09	32	3	9	0	24	11	14
TCGA-LL-A5YM-01A-11D-A28B-09	2	4	4	6	11	0	8
TCGA-LL-A5YN-01A-11D-A28B-09	1	0	13	4	9	2	10
TCGA-LL-A5YO-01A-21D-A28B-09	4	21	18	7	0	2	6
TCGA-LL-A5YP-01A-21D-A28B-09	8	6	48	14	0	5	21
TCGA-LL-A6FP-01A-11D-A31U-09	16	0	21	9	11	10	14
TCGA-LL-A6FQ-01A-11D-A31U-09	5	0	7	9	27	2	13
TCGA-LL-A6FR-01A-12D-A31U-09	2	7	3	14	12	5	4
TCGA-LL-A73Y-01A-11D-A33E-09	42	109	0	21	4	9	1
TCGA-LL-A73Z-01A-11D-A32I-09	2	1	20	6	13	0	18
TCGA-LL-A740-01A-21D-A32I-09	7	0	17	7	19	2	17
TCGA-LL-A7SZ-01A-32D-A351-09	8	0	10	19	19	5	0
TCGA-LL-A7T0-01A-31D-A351-09	7	4	16	16	24	7	0
TCGA-LL-A8F5-01A-11D-A36J-09	5	21	79	29	21	8	46
TCGA-LL-A9Q3-01A-11D-A41F-09	12	0	13	13	24	4	3
TCGA-OK-A5Q2-01A-11D-A27P-09	8	0	3	2	18	10	0
TCGA-OL-A5D6-01A-21D-A27P-09	8	0	13	0	21	5	9
TCGA-OL-A5D7-01A-11D-A27P-09	6	13	20	7	14	0	14
TCGA-OL-A5D8-01A-11D-A27P-09	4	2	7	7	12	0	3
TCGA-OL-A5DA-01A-11D-A27P-09	37	34	0	1	17	9	8
TCGA-OL-A5RU-01A-11D-A28B-09	1	2	5	4	20	0	10
TCGA-OL-A5RV-01A-12D-A28B-09	0	0	5	2	10	0	3
TCGA-OL-A5RW-01A-11D-A28B-09	51	112	31	31	0	2	26
TCGA-OL-A5RX-01A-11D-A28B-09	1	2	3	16	12	0	0
TCGA-OL-A5RY-01A-21D-A28B-09	1	2	1	4	6	2	1
TCGA-OL-A5RZ-01A-11D-A28B-09	18	6	48	10	42	11	1
TCGA-OL-A5S0-01A-11D-A28B-09	5	3	1	7	19	2	9
TCGA-OL-A66H-01A-11D-A29N-09	1	0	10	5	6	0	4
TCGA-OL-A66I-01A-21D-A29N-09	4	5	15	1	14	3	9
TCGA-OL-A66J-01A-11D-A29N-09	12	0	7	11	26	1	12
TCGA-OL-A66K-01A-11D-A29N-09	2	2	5	12	19	0	7
TCGA-OL-A66L-01A-12D-A31U-09	57	16	0	7	9	3	0
TCGA-OL-A66N-01A-12D-A31U-09	5	0	10	3	29	2	6
TCGA-OL-A66O-01A-11D-A31U-09	0	2	9	5	11	0	3
TCGA-OL-A66P-01A-11D-A31U-09	6	2	47	22	11	9	12
TCGA-OL-A6VO-01A-12D-A33E-09	1	3	4	4	17	0	4
TCGA-OL-A6VQ-01A-12D-A41F-09	31	4	44	0	11	4	1
TCGA-OL-A6VR-01A-32D-A33E-09	1	0	0	5	5	2	0
TCGA-OL-A97C-01A-32D-A41F-09	1	3	20	16	15	2	14
TCGA-PE-A5DC-01A-12D-A27P-09	10	13	61	18	22	2	21
TCGA-PE-A5DD-01A-12D-A27P-09	31	7	11	4	18	3	6
TCGA-PE-A5DE-01A-11D-A27P-09	434	153	0	0	13	55	27
TCGA-PL-A8LV-01A-21D-A41F-09	20	38	37	21	6	9	17
TCGA-PL-A8LX-01A-11D-A41F-09	1	0	5	23	13	0	4
TCGA-PL-A8LY-01A-11D-A41F-09	0	0	5	1	2	0	0
TCGA-PL-A8LZ-01A-31D-A36J-09	16	0	68	8	9	8	23
TCGA-S3-A6ZF-01A-32D-A32I-09	5	3	4	0	31	0	5
TCGA-S3-A6ZG-01A-22D-A32I-09	4	0	3	9	21	8	10
TCGA-S3-A6ZH-01A-22D-A32I-09	3	0	7	8	17	5	2
TCGA-S3-AA0Z-01A-11D-A41F-09	14	10	17	9	19	0	10
TCGA-S3-AA10-01A-21D-A41F-09	11	18	108	13	10	0	21
TCGA-S3-AA11-01A-31D-A41F-09	2	1	53	11	2	8	15
TCGA-S3-AA12-01A-11D-A41F-09	5	1	21	0	20	2	9
TCGA-S3-AA14-01A-11D-A41F-09	5	4	0	1	15	0	1
TCGA-S3-AA15-01A-11D-A41F-09	13	25	4	6	1	6	1
TCGA-S3-AA17-01A-11D-A41F-09	10	16	59	19	20	12	19
TCGA-UL-AAZ6-01A-11D-A41F-09	15	11	45	33	11	4	20
TCGA-UU-A93S-01A-21D-A41F-09	14	16	88	21	18	6	38
TCGA-V7-A7HQ-01A-11D-A33E-09	1	8	8	3	4	1	6
TCGA-W8-A86G-01A-21D-A36J-09	1	2	4	3	14	0	9
TCGA-WT-AB41-01A-11D-A41F-09	27	0	1	7	15	0	10
TCGA-WT-AB44-01A-11D-A41F-09	0	0	9	10	24	3	9
TCGA-XX-A899-01A-11D-A36J-09	15	11	6	1	3	11	6
TCGA-XX-A89A-01A-11D-A36J-09	82	130	0	0	22	10	6
TCGA-Z7-A8R5-01A-42D-A41F-09	0	0	3	2	29	0	1
TCGA-Z7-A8R6-01A-11D-A41F-09	41	15	0	16	12	7	11
