Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-EW-A1J2-01A-21D-A13L-09	1	11	5	3
TCGA-EW-A1J3-01A-11D-A13L-09	3	13	5	2
TCGA-EW-A1J5-01A-11D-A13L-09	357	1	10	17
TCGA-EW-A1J6-01A-11D-A188-09	2	14	17	1
TCGA-EW-A1OV-01A-11D-A142-09	74	9	8	7
TCGA-EW-A1OX-01A-11D-A142-09	6	8	14	1
TCGA-EW-A1OY-01A-11D-A142-09	6	32	7	8
TCGA-EW-A1OZ-01A-11D-A142-09	9	27	16	5
TCGA-EW-A1P0-01A-11D-A142-09	1	6	9	0
TCGA-EW-A1P1-01A-31D-A14G-09	0	6	15	1
TCGA-EW-A1P3-01A-11D-A142-09	2	13	7	0
TCGA-EW-A1P4-01A-21D-A142-09	8	20	29	2
TCGA-EW-A1P5-01A-11D-A142-09	0	18	0	0
TCGA-EW-A1P6-01A-11D-A142-09	0	14	4	3
TCGA-EW-A1P7-01A-21D-A142-09	0	4	13	0
TCGA-EW-A1P8-01A-11D-A142-09	6	8	17	3
TCGA-EW-A1PA-01A-11D-A142-09	7	7	18	6
TCGA-EW-A1PB-01A-11D-A142-09	63	3	56	2
TCGA-EW-A1PD-01A-11D-A142-09	17	5	49	1
TCGA-EW-A1PE-01A-11D-A142-09	7	12	8	2
TCGA-EW-A1PG-01A-11D-A142-09	0	4	6	2
TCGA-EW-A1PH-01A-11D-A14K-09	4	17	13	1
TCGA-EW-A2FR-01A-11D-A21Q-09	13	17	9	0
TCGA-EW-A2FS-01A-11D-A17D-09	3	15	14	0
TCGA-EW-A2FV-01A-11D-A17D-09	1	10	10	6
TCGA-EW-A2FW-01A-11D-A17D-09	2	16	0	0
TCGA-EW-A423-01A-11D-A243-09	13	30	8	5
TCGA-EW-A6S9-01A-22D-A33E-09	0	14	4	4
TCGA-EW-A6SA-01A-21D-A32I-09	11	33	24	11
TCGA-EW-A6SB-01A-12D-A32I-09	4	32	11	4
TCGA-EW-A6SC-01A-12D-A32I-09	4	12	4	0
TCGA-EW-A6SD-01A-12D-A33E-09	22	18	0	6
TCGA-GI-A2C8-01A-11D-A16D-09	14	29	64	2
TCGA-GM-A2D9-01A-11D-A18P-09	380	21	13	25
TCGA-GM-A2DA-01A-11D-A18P-09	6	13	8	5
TCGA-GM-A2DB-01A-31D-A19Y-09	7	23	60	12
TCGA-GM-A2DC-01A-11D-A18P-09	0	19	1	1
TCGA-GM-A2DD-01A-11D-A17W-09	5	23	23	2
TCGA-GM-A2DF-01A-11D-A17W-09	7	17	14	0
TCGA-GM-A2DH-01A-11D-A17W-09	93	17	49	7
TCGA-GM-A2DI-01A-31D-A18P-09	41	10	0	5
TCGA-GM-A2DK-01A-21D-A17W-09	2	13	6	4
TCGA-GM-A2DL-01A-11D-A18P-09	11	9	16	6
TCGA-GM-A2DM-01A-11D-A17W-09	2	3	8	5
TCGA-GM-A2DN-01A-11D-A17W-09	2	4	10	0
TCGA-GM-A2DO-01A-11D-A19Y-09	148	1	16	13
TCGA-GM-A3NW-01A-21D-A228-09	31	17	7	5
TCGA-GM-A3XL-01A-11D-A22X-09	28	13	54	0
TCGA-GM-A4E0-01A-12D-A25Q-09	0	12	14	4
TCGA-GM-A5PV-01A-11D-A28B-09	7	6	10	2
TCGA-GM-A5PX-01A-12D-A28B-09	6	12	5	3
TCGA-HN-A2NL-01A-11D-A18P-09	4	14	45	5
TCGA-HN-A2OB-01A-21D-A27P-09	3	10	2	1
TCGA-JL-A3YX-01A-11D-A22X-09	12	11	6	0
TCGA-LD-A66U-01A-11D-A31U-09	1	11	8	3
TCGA-LD-A74U-01A-13D-A33E-09	178	23	19	20
TCGA-LD-A7W5-01A-22D-A351-09	12	19	7	0
TCGA-LD-A7W6-01A-81D-A351-09	3	14	8	2
TCGA-LD-A9QF-01A-32D-A41F-09	0	19	2	1
TCGA-LL-A440-01A-11D-A243-09	2	0	2	0
TCGA-LL-A50Y-01A-11D-A25Q-09	3	20	9	0
TCGA-LL-A5YL-01A-12D-A29N-09	21	22	9	6
TCGA-LL-A5YM-01A-11D-A28B-09	1	16	4	1
TCGA-LL-A5YN-01A-11D-A28B-09	0	10	12	3
TCGA-LL-A5YO-01A-21D-A28B-09	9	3	23	3
TCGA-LL-A5YP-01A-21D-A28B-09	7	4	54	3
TCGA-LL-A6FP-01A-11D-A31U-09	13	10	20	8
TCGA-LL-A6FQ-01A-11D-A31U-09	3	28	2	1
TCGA-LL-A6FR-01A-12D-A31U-09	0	17	8	7
TCGA-LL-A73Y-01A-11D-A33E-09	76	14	6	15
TCGA-LL-A73Z-01A-11D-A32I-09	1	17	25	1
TCGA-LL-A740-01A-21D-A32I-09	5	14	19	5
TCGA-LL-A7SZ-01A-32D-A351-09	5	29	4	5
TCGA-LL-A7T0-01A-31D-A351-09	4	25	9	4
TCGA-LL-A8F5-01A-11D-A36J-09	7	47	74	5
TCGA-LL-A9Q3-01A-11D-A41F-09	3	26	8	6
TCGA-OK-A5Q2-01A-11D-A27P-09	2	17	1	7
TCGA-OL-A5D6-01A-21D-A27P-09	7	13	15	5
TCGA-OL-A5D7-01A-11D-A27P-09	11	14	24	1
TCGA-OL-A5D8-01A-11D-A27P-09	1	11	8	2
TCGA-OL-A5DA-01A-11D-A27P-09	41	16	6	11
TCGA-OL-A5RU-01A-11D-A28B-09	2	23	9	0
TCGA-OL-A5RV-01A-12D-A28B-09	0	3	9	2
TCGA-OL-A5RW-01A-11D-A28B-09	98	21	51	0
TCGA-OL-A5RX-01A-11D-A28B-09	3	20	4	0
TCGA-OL-A5RY-01A-21D-A28B-09	0	5	4	0
TCGA-OL-A5RZ-01A-11D-A28B-09	10	37	35	17
TCGA-OL-A5S0-01A-11D-A28B-09	3	17	0	4
TCGA-OL-A66H-01A-11D-A29N-09	1	8	8	0
TCGA-OL-A66I-01A-21D-A29N-09	3	10	17	0
TCGA-OL-A66J-01A-11D-A29N-09	6	28	7	3
TCGA-OL-A66K-01A-11D-A29N-09	1	26	1	1
TCGA-OL-A66L-01A-12D-A31U-09	47	6	3	8
TCGA-OL-A66N-01A-12D-A31U-09	3	21	10	0
TCGA-OL-A66O-01A-11D-A31U-09	0	17	6	0
TCGA-OL-A66P-01A-11D-A31U-09	6	21	43	10
TCGA-OL-A6VO-01A-12D-A33E-09	1	15	2	1
TCGA-OL-A6VQ-01A-12D-A41F-09	23	8	28	3
TCGA-OL-A6VR-01A-32D-A33E-09	1	6	0	2
TCGA-OL-A97C-01A-32D-A41F-09	1	28	22	3
TCGA-PE-A5DC-01A-12D-A27P-09	14	24	55	5
TCGA-PE-A5DD-01A-12D-A27P-09	17	19	12	3
TCGA-PE-A5DE-01A-11D-A27P-09	367	16	12	53
TCGA-PL-A8LV-01A-21D-A41F-09	29	20	49	5
TCGA-PL-A8LX-01A-11D-A41F-09	1	26	4	1
TCGA-PL-A8LY-01A-11D-A41F-09	0	0	5	0
TCGA-PL-A8LZ-01A-31D-A36J-09	7	11	52	8
TCGA-S3-A6ZF-01A-32D-A32I-09	1	19	6	2
TCGA-S3-A6ZG-01A-22D-A32I-09	3	25	2	6
TCGA-S3-A6ZH-01A-22D-A32I-09	0	18	8	3
TCGA-S3-AA0Z-01A-11D-A41F-09	11	18	21	1
TCGA-S3-AA10-01A-21D-A41F-09	10	14	93	0
TCGA-S3-AA11-01A-31D-A41F-09	2	9	52	6
TCGA-S3-AA12-01A-11D-A41F-09	4	13	24	2
TCGA-S3-AA14-01A-11D-A41F-09	6	12	0	1
TCGA-S3-AA15-01A-11D-A41F-09	25	5	4	3
TCGA-S3-AA17-01A-11D-A41F-09	8	28	65	7
TCGA-UL-AAZ6-01A-11D-A41F-09	15	26	42	2
TCGA-UU-A93S-01A-21D-A41F-09	11	35	80	0
TCGA-V7-A7HQ-01A-11D-A33E-09	4	4	11	0
TCGA-W8-A86G-01A-21D-A36J-09	1	16	7	0
TCGA-WT-AB41-01A-11D-A41F-09	19	12	4	1
TCGA-WT-AB44-01A-11D-A41F-09	1	26	2	6
TCGA-XX-A899-01A-11D-A36J-09	12	5	8	5
TCGA-XX-A89A-01A-11D-A36J-09	130	20	0	14
TCGA-Z7-A8R5-01A-42D-A41F-09	0	27	0	0
TCGA-Z7-A8R6-01A-11D-A41F-09	37	24	3	8
