Samples	SBS96A	SBS96B
TCGA-BH-A0DQ-01A-11D-A099-09	28	2
TCGA-BH-A0DS-01A-11W-A071-09	55	5
TCGA-BH-A0DT-01A-21D-A12B-09	10	3
TCGA-BH-A0DV-01A-21D-A12Q-09	3	6
TCGA-BH-A0DX-01A-11D-A10Y-09	25	32
TCGA-BH-A0DZ-01A-11W-A019-09	0	276
TCGA-BH-A0E0-01A-11W-A071-09	33	0
TCGA-BH-A0E1-01A-11W-A071-09	22	8
TCGA-BH-A0E2-01A-11W-A071-09	45	3
TCGA-BH-A0E7-01A-11W-A050-09	37	0
TCGA-BH-A0E9-01B-11D-A10Y-09	24	1
TCGA-BH-A0EA-01A-11D-A10Y-09	17	4
TCGA-BH-A0EB-01A-11W-A050-09	44	6
TCGA-BH-A0EE-01A-11W-A050-09	80	47
TCGA-BH-A0EI-01A-11D-A10Y-09	13	0
TCGA-BH-A0GY-01A-11W-A071-09	46	4
TCGA-BH-A0GZ-01A-11W-A071-09	22	6
TCGA-BH-A0H0-01A-11W-A071-09	14	3
TCGA-BH-A0H3-01A-11D-A12Q-09	12	0
TCGA-BH-A0H5-01A-21D-A10Y-09	16	102
TCGA-BH-A0H6-01A-21W-A071-09	23	0
TCGA-BH-A0H7-01A-13W-A071-09	53	16
TCGA-BH-A0H9-01A-11W-A071-09	31	12
TCGA-BH-A0HA-01A-11D-A12Q-09	254	9
TCGA-BH-A0HB-01A-11W-A071-09	30	6
TCGA-BH-A0HF-01A-11W-A071-09	915	240
TCGA-BH-A0HI-01A-11D-A099-09	22	4
TCGA-BH-A0HK-01A-11W-A071-09	38	69
TCGA-BH-A0HL-01A-11W-A050-09	27	4
TCGA-BH-A0HN-01A-11D-A099-09	18	2
TCGA-BH-A0HO-01A-11W-A050-09	19	0
TCGA-BH-A0HP-01A-12D-A099-09	21	220
TCGA-BH-A0HQ-01A-11W-A050-09	33	9
TCGA-BH-A0HU-01A-11W-A050-09	27	1
TCGA-BH-A0HW-01A-11W-A050-09	23	1
TCGA-BH-A0HX-01A-21W-A071-09	50	21
TCGA-BH-A0HY-01A-11W-A071-09	47	6
TCGA-BH-A0RX-01A-21D-A099-09	30	1
TCGA-BH-A0W3-01A-11D-A10G-09	17	3
TCGA-BH-A0W4-01A-11D-A10G-09	25	5
TCGA-BH-A0W5-01A-11D-A10G-09	15	0
TCGA-BH-A0W7-01A-11D-A10Y-09	0	184
TCGA-BH-A0WA-01A-11D-A10G-09	61	17
TCGA-BH-A18F-01A-11D-A12B-09	29	10
TCGA-BH-A18G-01A-11D-A12B-09	1078	0
TCGA-BH-A18H-01A-11D-A12B-09	27	12
TCGA-BH-A18I-01A-11D-A12B-09	17	2
TCGA-BH-A18J-01A-11D-A12B-09	9	67
TCGA-BH-A18K-01A-11D-A12B-09	21	24
TCGA-BH-A18L-01A-32D-A12B-09	42	2
TCGA-BH-A18M-01A-11D-A12B-09	11	2
TCGA-BH-A18N-01A-11D-A12B-09	30	0
TCGA-BH-A18P-01A-11D-A12B-09	20	261
TCGA-BH-A18Q-01A-12D-A12B-09	50	16
TCGA-BH-A18R-01A-11D-A12B-09	23	7
TCGA-BH-A18S-01A-11D-A12B-09	24	2
TCGA-BH-A18T-01A-11D-A12B-09	47	21
TCGA-BH-A18U-01A-21D-A12B-09	53	65
TCGA-BH-A18V-01A-11D-A12B-09	59	110
TCGA-BH-A1EN-01A-11D-A17G-09	51	4
TCGA-BH-A1EO-01A-11D-A135-09	31	2
TCGA-BH-A1ES-01A-11D-A135-09	9	3
TCGA-BH-A1ET-01A-11D-A135-09	20	1
TCGA-BH-A1EU-01A-11D-A135-09	15	0
TCGA-BH-A1EV-01A-11D-A135-09	42	40
TCGA-BH-A1EW-01A-11D-A135-09	8	0
TCGA-BH-A1EX-01A-11D-A13L-09	15	0
TCGA-BH-A1EY-01A-11D-A13L-09	29	11
TCGA-BH-A1F0-01A-11D-A135-09	53	14
TCGA-BH-A1F2-01A-31D-A13L-09	40	8
TCGA-BH-A1F5-01A-12D-A13L-09	25	4
TCGA-BH-A1F6-01A-11D-A13L-09	31	4
TCGA-BH-A1F8-01A-11D-A13L-09	39	99
TCGA-BH-A1FC-01A-11D-A13L-09	53	24
TCGA-BH-A1FD-01A-11W-A14Q-09	34	1
TCGA-BH-A1FE-01A-11D-A13L-09	12	7
TCGA-BH-A1FG-01A-11D-A13L-09	13	1
TCGA-BH-A1FH-01A-12D-A13L-09	13	1
TCGA-BH-A1FJ-01A-11D-A13L-09	25	1
TCGA-BH-A1FL-01A-11D-A13L-09	16	3
TCGA-BH-A1FM-01A-11D-A13L-09	32	13
TCGA-BH-A1FN-01A-11D-A13L-09	33	74
TCGA-BH-A1FR-01A-11D-A13L-09	12	1
TCGA-BH-A1FU-01A-11D-A14G-09	63	22
TCGA-BH-A201-01A-11D-A14K-09	18	2
TCGA-BH-A202-01A-11D-A14K-09	23	2
TCGA-BH-A203-01A-12D-A167-09	52	10
TCGA-BH-A204-01A-11D-A159-09	28	1
TCGA-BH-A208-01A-11D-A159-09	32	34
TCGA-BH-A209-01A-11D-A17G-09	9	83
TCGA-BH-A28Q-01A-11D-A16D-09	20	0
TCGA-BH-A2L8-01A-11D-A18P-09	0	427
TCGA-BH-A42U-01A-12D-A243-09	8	11
TCGA-BH-A42V-01A-11D-A243-09	14	27
TCGA-BH-A5IZ-01A-11D-A27P-09	58	10
TCGA-BH-A5J0-01A-11D-A27P-09	21	37
TCGA-BH-A6R8-01A-21D-A33E-09	30	4
TCGA-BH-A6R9-01A-21D-A32I-09	12	0
TCGA-BH-A8FY-01A-11D-A36J-09	35	5
TCGA-BH-A8FZ-01A-11D-A351-09	45	10
TCGA-BH-A8G0-01A-11D-A351-09	13	0
TCGA-BH-AB28-01A-31D-A41F-09	23	3
TCGA-C8-A12K-01A-21D-A10Y-09	66	62
TCGA-C8-A12L-01A-11D-A10Y-09	57	3
TCGA-C8-A12M-01A-11D-A135-09	55	0
TCGA-C8-A12N-01A-11D-A10Y-09	19	2
TCGA-C8-A12O-01A-11D-A10Y-09	29	2
TCGA-C8-A12P-01A-11D-A10Y-09	49	85
TCGA-C8-A12Q-01A-11D-A10Y-09	30	65
TCGA-C8-A12T-01A-11D-A10Y-09	12	134
TCGA-C8-A12U-01A-11D-A10Y-09	40	4
TCGA-C8-A12V-01A-11D-A10Y-09	36	2
TCGA-C8-A12W-01A-11D-A10Y-09	47	2
TCGA-C8-A12X-01A-11D-A10Y-09	43	1
TCGA-C8-A12Y-01A-11D-A12B-09	37	4
TCGA-C8-A12Z-01A-11D-A10Y-09	23	17
TCGA-C8-A130-01A-31D-A10Y-09	31	4
TCGA-C8-A131-01A-11D-A10Y-09	40	8
TCGA-C8-A132-01A-31D-A10Y-09	30	38
TCGA-C8-A133-01A-32D-A12B-09	21	3
TCGA-C8-A134-01A-11D-A10Y-09	75	7
TCGA-C8-A135-01A-11D-A10Y-09	44	5
TCGA-C8-A137-01A-11D-A10Y-09	26	8
TCGA-C8-A138-01A-11D-A10Y-09	41	1
TCGA-C8-A1HE-01A-11D-A188-09	21	28
TCGA-C8-A1HF-01A-11D-A135-09	19	11
TCGA-C8-A1HG-01A-11D-A135-09	33	8
TCGA-C8-A1HI-01A-11D-A135-09	38	7
TCGA-C8-A1HJ-01A-11D-A13L-09	72	12
TCGA-C8-A1HK-01A-21D-A13L-09	29	18
TCGA-C8-A1HL-01A-11D-A135-09	22	0
TCGA-C8-A1HM-01A-12D-A135-09	11	303
TCGA-C8-A1HN-01A-11D-A135-09	41	1
TCGA-C8-A1HO-01A-11D-A13L-09	20	4
TCGA-C8-A26V-01A-11D-A16D-09	29	35
TCGA-C8-A26W-01A-11D-A16D-09	12	26
TCGA-C8-A26X-01A-31D-A16D-09	49	6
TCGA-C8-A26Y-01A-11D-A16D-09	9	614
TCGA-C8-A26Z-01A-11D-A16D-09	33	2
TCGA-C8-A273-01A-11D-A16D-09	12	0
TCGA-C8-A274-01A-11D-A16D-09	23	146
TCGA-C8-A275-01A-21D-A16D-09	15	74
TCGA-C8-A278-01A-11D-A167-09	24	8
TCGA-C8-A27A-01A-11D-A167-09	21	7
TCGA-C8-A27B-01A-11D-A167-09	31	90
TCGA-C8-A3M7-01A-12D-A21Q-09	43	93
TCGA-C8-A3M8-01A-11D-A20S-09	30	2
TCGA-C8-A8HP-01A-11D-A36J-09	22	146
TCGA-C8-A8HQ-01A-11D-A36J-09	33	201
TCGA-C8-A8HR-01A-11D-A36J-09	37	9
TCGA-C8-A9FZ-01A-11D-A41F-09	17	1
TCGA-D8-A13Y-01A-11D-A10Y-09	34	18
TCGA-D8-A13Z-01A-11D-A10Y-09	66	11
TCGA-D8-A140-01A-11D-A10Y-09	64	22
TCGA-D8-A141-01A-11D-A10Y-09	8	0
TCGA-D8-A142-01A-11D-A10Y-09	106	10
TCGA-D8-A143-01A-11D-A10Y-09	37	3
TCGA-D8-A145-01A-11D-A10Y-09	28	3
TCGA-D8-A146-01A-31D-A10Y-09	27	5
TCGA-D8-A147-01A-11D-A10Y-09	67	72
TCGA-D8-A1J8-01A-11D-A13L-09	281	400
TCGA-D8-A1J9-01A-11D-A13L-09	14	168
TCGA-D8-A1JA-01A-11D-A13L-09	0	826
TCGA-D8-A1JB-01A-11D-A13L-09	25	9
TCGA-D8-A1JC-01A-11D-A13L-09	37	50
TCGA-D8-A1JD-01A-11D-A13L-09	58	23
TCGA-D8-A1JE-01A-11D-A13L-09	30	2
TCGA-D8-A1JF-01A-11D-A13L-09	34	2
TCGA-D8-A1JG-01B-11D-A13L-09	102	16
TCGA-D8-A1JH-01A-11D-A188-09	19	2
TCGA-D8-A1JI-01A-11D-A13L-09	26	1
TCGA-D8-A1JJ-01A-31D-A14K-09	28	32
TCGA-D8-A1JK-01A-11D-A13L-09	126	35
TCGA-D8-A1JL-01A-11D-A13L-09	81	17
TCGA-D8-A1JM-01A-11D-A13L-09	35	4
TCGA-D8-A1JN-01A-11D-A13L-09	48	94
TCGA-D8-A1JP-01A-11D-A13L-09	78	18
TCGA-D8-A1JS-01A-11D-A13L-09	16	1
TCGA-D8-A1JT-01A-31D-A13L-09	27	1
TCGA-D8-A1JU-01A-11D-A13L-09	11	2
TCGA-D8-A1X5-01A-11D-A14G-09	37	3
TCGA-D8-A1X6-01A-11D-A14K-09	26	3
TCGA-D8-A1X7-01A-11D-A14K-09	22	2
TCGA-D8-A1X8-01A-11D-A14K-09	36	4
TCGA-D8-A1X9-01A-12D-A159-09	61	13
TCGA-D8-A1XA-01A-11D-A14G-09	18	1
TCGA-D8-A1XB-01A-11D-A14G-09	23	5
TCGA-D8-A1XC-01A-11D-A14G-09	25	2
TCGA-D8-A1XF-01A-11D-A14G-09	40	3
TCGA-D8-A1XG-01A-11D-A14G-09	27	0
TCGA-D8-A1XJ-01A-11D-A14K-09	47	28
TCGA-D8-A1XK-01A-21D-A14K-09	919	0
TCGA-D8-A1XL-01A-11D-A14K-09	65	10
TCGA-D8-A1XM-01A-21D-A14K-09	32	21
TCGA-D8-A1XO-01A-11D-A14K-09	12	7
TCGA-D8-A1XQ-01A-11D-A14K-09	692	18
TCGA-D8-A1XR-01A-11D-A14K-09	22	2
TCGA-D8-A1XS-01A-11D-A14K-09	15	7
TCGA-D8-A1XT-01A-11D-A14K-09	26	4
TCGA-D8-A1XU-01A-11D-A14K-09	14	8
TCGA-D8-A1XV-01A-11D-A14K-09	19	5
TCGA-D8-A1XW-01A-11D-A14K-09	66	21
TCGA-D8-A1XY-01A-11D-A14K-09	41	5
TCGA-D8-A1XZ-01A-11D-A14K-09	62	6
TCGA-D8-A1Y0-01A-11D-A14K-09	38	14
TCGA-D8-A1Y1-01A-21D-A14K-09	164	6
TCGA-D8-A1Y2-01A-11D-A159-09	13	4
TCGA-D8-A1Y3-01A-11D-A159-09	49	2
TCGA-D8-A27E-01A-11D-A16D-09	8	2
TCGA-D8-A27F-01A-11D-A16D-09	44	8
TCGA-D8-A27G-01A-11D-A16D-09	0	820
TCGA-D8-A27I-01A-11D-A16D-09	22	7
TCGA-D8-A27K-01A-11D-A16D-09	17	1
TCGA-D8-A27L-01A-11D-A16D-09	19	15
TCGA-D8-A27M-01A-11D-A16D-09	46	12
TCGA-D8-A27N-01A-11D-A16D-09	37	4
TCGA-D8-A27P-01A-11D-A16D-09	21	2
TCGA-D8-A27R-01A-11D-A16D-09	22	3
TCGA-D8-A27T-01A-11D-A16D-09	14	3
TCGA-D8-A27V-01A-12D-A17D-09	6	182
TCGA-D8-A27W-01A-11D-A16D-09	33	3
TCGA-D8-A3Z6-01A-11D-A23C-09	21	3
TCGA-D8-A4Z1-01A-21D-A25Q-09	12	42
TCGA-D8-A73U-01A-11D-A33E-09	20	116
TCGA-D8-A73W-01A-22D-A351-09	31	3
TCGA-D8-A73X-01A-11D-A32I-09	29	5
TCGA-E2-A10A-01A-21D-A10Y-09	13	4
TCGA-E2-A10C-01A-21D-A10M-09	0	323
TCGA-E2-A14N-01A-31D-A135-09	57	11
TCGA-E2-A14O-01A-31D-A10Y-09	22	2
TCGA-E2-A14P-01A-31D-A12B-09	56	18
TCGA-E2-A14Q-01A-11D-A12B-09	20	6
TCGA-E2-A14R-01A-11D-A10Y-09	78	19
TCGA-E2-A14T-01A-11D-A10Y-09	28	2
TCGA-E2-A14V-01A-11D-A12B-09	59	31
TCGA-E2-A14W-01A-11D-A12B-09	57	13
TCGA-E2-A14X-01A-11D-A10Y-09	28	3
TCGA-E2-A14Y-01A-21D-A12B-09	8	24
TCGA-E2-A14Z-01A-11D-A10Y-09	39	19
TCGA-E2-A150-01A-11D-A12B-09	57	5
TCGA-E2-A152-01A-11D-A12B-09	23	89
TCGA-E2-A153-01A-12D-A12B-09	19	3
TCGA-E2-A154-01A-11D-A10Y-09	33	0
TCGA-E2-A155-01A-11D-A12B-09	50	12
TCGA-E2-A156-01A-11D-A12B-09	16	3
TCGA-E2-A158-01A-11D-A12B-09	60	4
TCGA-E2-A159-01A-11D-A10Y-09	14	109
TCGA-E2-A15A-01A-11D-A12B-09	43	2
TCGA-E2-A15C-01A-31D-A12B-09	32	0
TCGA-E2-A15D-01A-11D-A10Y-09	19	0
TCGA-E2-A15E-01A-11D-A12B-09	29	3
TCGA-E2-A15G-01A-11D-A12B-09	43	7
TCGA-E2-A15H-01A-11D-A12B-09	29	0
TCGA-E2-A15I-01A-21D-A135-09	21	6
TCGA-E2-A15J-01A-11D-A12Q-09	22	0
TCGA-E2-A15K-01A-11D-A12Q-09	36	5
TCGA-E2-A15L-01A-11D-A12B-09	26	2
TCGA-E2-A15M-01A-11D-A12B-09	69	23
TCGA-E2-A15O-01A-11D-A10Y-09	28	0
TCGA-E2-A15P-01A-11D-A10Y-09	18	2
TCGA-E2-A15R-01A-11D-A10Y-09	28	3
TCGA-E2-A15S-01A-11D-A10Y-09	35	9
TCGA-E2-A15T-01A-11D-A10Y-09	32	1
TCGA-E2-A1AZ-01A-11D-A12Q-09	32	20
TCGA-E2-A1B0-01A-11D-A12Q-09	40	4
TCGA-E2-A1B1-01A-21D-A12Q-09	20	23
TCGA-E2-A1B4-01A-11D-A12Q-09	24	10
TCGA-E2-A1B5-01A-21D-A12Q-09	16	11
TCGA-E2-A1B6-01A-31D-A12Q-09	35	2
TCGA-E2-A1BC-01A-11D-A14G-09	29	2
TCGA-E2-A1BD-01A-11D-A12Q-09	30	0
TCGA-E2-A1IE-01A-11D-A188-09	23	0
TCGA-E2-A1IF-01A-11D-A142-09	14	0
TCGA-E2-A1IG-01A-11D-A142-09	36	1
TCGA-E2-A1IH-01A-11D-A188-09	26	33
TCGA-E2-A1II-01A-11D-A142-09	28	1
TCGA-E2-A1IJ-01A-11D-A142-09	10	3
TCGA-E2-A1IK-01A-11D-A17G-09	8	2
TCGA-E2-A1IL-01A-11D-A14G-09	24	0
TCGA-E2-A1IN-01A-11D-A13L-09	6	158
TCGA-E2-A1IO-01A-11D-A142-09	7	1
TCGA-E2-A1IU-01A-11D-A14G-09	16	7
TCGA-E2-A1L6-01A-11D-A13L-09	19	2
TCGA-E2-A1L7-01A-11D-A142-09	48	3
TCGA-E2-A1L8-01A-11D-A13L-09	17	8
TCGA-E2-A1L9-01A-11D-A13L-09	24	1
TCGA-E2-A1LA-01A-11D-A142-09	61	16
TCGA-E2-A1LB-01A-11D-A142-09	23	25
TCGA-E2-A1LG-01A-21D-A14K-09	7	140
TCGA-E2-A1LH-01A-11D-A14G-09	100	65
TCGA-E2-A1LI-01A-12D-A159-09	5	12
TCGA-E2-A1LK-01A-21D-A14G-09	37	2
TCGA-E2-A1LL-01A-11D-A142-09	49	10
TCGA-E2-A1LS-01A-12D-A159-09	50	2
TCGA-E2-A2P6-01A-11D-A19Y-09	33	89
TCGA-E2-A56Z-01A-12D-A29N-09	32	0
TCGA-E2-A570-01A-11D-A29N-09	18	0
TCGA-E2-A572-01A-13D-A31U-09	16	1
TCGA-E2-A573-01A-11D-A29N-09	40	7
TCGA-E2-A574-01A-11D-A29N-09	53	55
TCGA-E2-A576-01A-11D-A31U-09	42	2
TCGA-E2-A9RU-01A-11D-A41F-09	51	18
TCGA-E9-A1N3-01A-12D-A159-09	18	5
TCGA-E9-A1N4-01A-11D-A14K-09	17	9
TCGA-E9-A1N5-01A-11D-A14G-09	22	15
TCGA-E9-A1N8-01A-11D-A142-09	18	5
TCGA-E9-A1N9-01A-11D-A14G-09	43	7
TCGA-E9-A1NA-01A-11D-A142-09	62	21
TCGA-E9-A1NC-01A-12W-A16L-09	132	31
TCGA-E9-A1ND-01A-11D-A142-09	69	22
TCGA-E9-A1NE-01A-21D-A14K-09	34	5
TCGA-E9-A1NF-01A-11D-A14G-09	32	18
TCGA-E9-A1NG-01A-21D-A14K-09	16	2
TCGA-E9-A1NH-01A-11D-A14G-09	25	1
TCGA-E9-A1NI-01A-11W-A16H-09	114	0
TCGA-E9-A1QZ-01A-21D-A167-09	15	0
TCGA-E9-A1R0-01A-22D-A16D-09	19	9
TCGA-E9-A1R2-01A-11D-A14G-09	23	15
TCGA-E9-A1R3-01A-31D-A14K-09	12	5
TCGA-E9-A1R4-01A-21D-A14G-09	45	67
TCGA-E9-A1R5-01A-11D-A14K-09	26	4
TCGA-E9-A1R6-01A-11D-A14G-09	29	0
TCGA-E9-A1R7-01A-11D-A14K-09	35	10
TCGA-E9-A1RA-01A-11D-A14G-09	14	4
TCGA-E9-A1RB-01A-11D-A17G-09	28	0
TCGA-E9-A1RC-01A-11D-A159-09	39	1
TCGA-E9-A1RD-01A-11D-A159-09	9	7
TCGA-E9-A1RE-01A-11D-A159-09	39	2
TCGA-E9-A1RF-01A-11D-A159-09	99	21
TCGA-E9-A1RG-01A-11D-A14G-09	24	7
TCGA-E9-A1RH-01A-21D-A167-09	69	16
TCGA-E9-A1RI-01A-11D-A167-09	11	3
TCGA-E9-A226-01A-21D-A159-09	21	25
TCGA-E9-A227-01A-11D-A159-09	10	3
TCGA-E9-A228-01A-31D-A159-09	32	11
TCGA-E9-A229-01A-31D-A17G-09	16	2
TCGA-E9-A22A-01A-11D-A159-09	13	12
TCGA-E9-A22B-01A-11D-A159-09	39	15
TCGA-E9-A22D-01A-11D-A159-09	18	1
TCGA-E9-A22E-01A-11D-A159-09	66	51
TCGA-E9-A22G-01A-11D-A159-09	69	14
TCGA-E9-A22H-01A-11D-A159-09	16	2
TCGA-E9-A243-01A-21D-A167-09	43	23
TCGA-E9-A244-01A-11D-A167-09	72	6
TCGA-E9-A245-01A-22D-A16D-09	20	4
TCGA-E9-A247-01A-11D-A167-09	42	3
TCGA-E9-A248-01A-11D-A167-09	14	1
TCGA-E9-A249-01A-11D-A167-09	13	1
TCGA-E9-A24A-01A-11D-A167-09	17	0
TCGA-E9-A295-01A-11D-A16D-09	60	7
TCGA-E9-A2JS-01A-11D-A17W-09	49	3
TCGA-E9-A2JT-01A-22D-A18P-09	4	15
TCGA-E9-A3HO-01A-11D-A20S-09	34	16
TCGA-E9-A3QA-01A-61D-A228-09	11	38
TCGA-E9-A3X8-01A-31D-A22X-09	16	10
TCGA-E9-A54Y-01A-11D-A25Q-09	32	9
TCGA-E9-A5FK-01A-11D-A27P-09	18	3
TCGA-E9-A5FL-01A-11D-A27P-09	62	23
TCGA-E9-A5UO-01A-11D-A28B-09	23	0
TCGA-E9-A6HE-01A-11D-A31U-09	14	0
TCGA-EW-A1IW-01A-11D-A13L-09	29	61
TCGA-EW-A1IX-01A-12D-A142-09	12	25
TCGA-EW-A1IY-01A-11D-A188-09	18	11
TCGA-EW-A1IZ-01A-11D-A188-09	314	3
TCGA-EW-A1J1-01A-11D-A188-09	20	0
TCGA-EW-A1J2-01A-21D-A13L-09	19	1
TCGA-EW-A1J3-01A-11D-A13L-09	19	3
TCGA-EW-A1J5-01A-11D-A13L-09	0	369
TCGA-EW-A1J6-01A-11D-A188-09	30	3
TCGA-EW-A1OV-01A-11D-A142-09	10	84
TCGA-EW-A1OX-01A-11D-A142-09	20	8
TCGA-EW-A1OY-01A-11D-A142-09	46	6
TCGA-EW-A1OZ-01A-11D-A142-09	46	10
TCGA-EW-A1P0-01A-11D-A142-09	14	1
TCGA-EW-A1P1-01A-31D-A14G-09	20	1
TCGA-EW-A1P3-01A-11D-A142-09	20	2
TCGA-EW-A1P4-01A-21D-A142-09	49	10
TCGA-EW-A1P5-01A-11D-A142-09	17	0
TCGA-EW-A1P6-01A-11D-A142-09	21	0
TCGA-EW-A1P7-01A-21D-A142-09	15	0
TCGA-EW-A1P8-01A-11D-A142-09	24	9
TCGA-EW-A1PA-01A-11D-A142-09	28	9
TCGA-EW-A1PB-01A-11D-A142-09	29	89
TCGA-EW-A1PD-01A-11D-A142-09	40	30
TCGA-EW-A1PE-01A-11D-A142-09	21	8
TCGA-EW-A1PG-01A-11D-A142-09	11	1
TCGA-EW-A1PH-01A-11D-A14K-09	31	4
TCGA-EW-A2FR-01A-11D-A21Q-09	22	15
TCGA-EW-A2FS-01A-11D-A17D-09	29	3
TCGA-EW-A2FV-01A-11D-A17D-09	24	2
TCGA-EW-A2FW-01A-11D-A17D-09	17	1
TCGA-EW-A423-01A-11D-A243-09	41	13
TCGA-EW-A6S9-01A-22D-A33E-09	20	1
TCGA-EW-A6SA-01A-21D-A32I-09	65	13
TCGA-EW-A6SB-01A-12D-A32I-09	46	4
TCGA-EW-A6SC-01A-12D-A32I-09	17	3
TCGA-EW-A6SD-01A-12D-A33E-09	24	21
TCGA-GI-A2C8-01A-11D-A16D-09	86	22
TCGA-GM-A2D9-01A-11D-A18P-09	0	427
TCGA-GM-A2DA-01A-11D-A18P-09	26	6
TCGA-GM-A2DB-01A-31D-A19Y-09	85	14
TCGA-GM-A2DC-01A-11D-A18P-09	20	0
TCGA-GM-A2DD-01A-11D-A17W-09	46	7
TCGA-GM-A2DF-01A-11D-A17W-09	30	8
TCGA-GM-A2DH-01A-11D-A17W-09	49	115
TCGA-GM-A2DI-01A-31D-A18P-09	13	42
TCGA-GM-A2DK-01A-21D-A17W-09	21	3
TCGA-GM-A2DL-01A-11D-A18P-09	27	14
TCGA-GM-A2DM-01A-11D-A17W-09	15	3
TCGA-GM-A2DN-01A-11D-A17W-09	12	4
TCGA-GM-A2DO-01A-11D-A19Y-09	5	168
TCGA-GM-A3NW-01A-21D-A228-09	27	32
TCGA-GM-A3XL-01A-11D-A22X-09	49	42
TCGA-GM-A4E0-01A-12D-A25Q-09	29	0
TCGA-GM-A5PV-01A-11D-A28B-09	16	9
TCGA-GM-A5PX-01A-12D-A28B-09	19	6
TCGA-HN-A2NL-01A-11D-A18P-09	60	8
TCGA-HN-A2OB-01A-21D-A27P-09	13	3
TCGA-JL-A3YX-01A-11D-A22X-09	15	13
TCGA-LD-A66U-01A-11D-A31U-09	20	2
TCGA-LD-A74U-01A-13D-A33E-09	34	189
TCGA-LD-A7W5-01A-22D-A351-09	24	13
TCGA-LD-A7W6-01A-81D-A351-09	21	4
TCGA-LD-A9QF-01A-32D-A41F-09	21	0
TCGA-LL-A440-01A-11D-A243-09	1	3
TCGA-LL-A50Y-01A-11D-A25Q-09	28	2
TCGA-LL-A5YL-01A-12D-A29N-09	35	21
TCGA-LL-A5YM-01A-11D-A28B-09	19	1
TCGA-LL-A5YN-01A-11D-A28B-09	23	1
TCGA-LL-A5YO-01A-21D-A28B-09	21	16
TCGA-LL-A5YP-01A-21D-A28B-09	52	16
TCGA-LL-A6FP-01A-11D-A31U-09	34	16
TCGA-LL-A6FQ-01A-11D-A31U-09	32	1
TCGA-LL-A6FR-01A-12D-A31U-09	30	1
TCGA-LL-A73Y-01A-11D-A33E-09	29	79
TCGA-LL-A73Z-01A-11D-A32I-09	40	2
TCGA-LL-A740-01A-21D-A32I-09	34	7
TCGA-LL-A7SZ-01A-32D-A351-09	38	4
TCGA-LL-A7T0-01A-31D-A351-09	37	4
TCGA-LL-A8F5-01A-11D-A36J-09	114	12
TCGA-LL-A9Q3-01A-11D-A41F-09	38	3
TCGA-OK-A5Q2-01A-11D-A27P-09	24	2
TCGA-OL-A5D6-01A-21D-A27P-09	29	9
TCGA-OL-A5D7-01A-11D-A27P-09	32	14
TCGA-OL-A5D8-01A-11D-A27P-09	20	2
TCGA-OL-A5DA-01A-11D-A27P-09	33	38
TCGA-OL-A5RU-01A-11D-A28B-09	31	1
TCGA-OL-A5RV-01A-12D-A28B-09	14	0
TCGA-OL-A5RW-01A-11D-A28B-09	43	121
TCGA-OL-A5RX-01A-11D-A28B-09	25	2
TCGA-OL-A5RY-01A-21D-A28B-09	9	0
TCGA-OL-A5RZ-01A-11D-A28B-09	85	12
TCGA-OL-A5S0-01A-11D-A28B-09	20	3
TCGA-OL-A66H-01A-11D-A29N-09	16	1
TCGA-OL-A66I-01A-21D-A29N-09	24	5
TCGA-OL-A66J-01A-11D-A29N-09	38	5
TCGA-OL-A66K-01A-11D-A29N-09	28	0
TCGA-OL-A66L-01A-12D-A31U-09	11	47
TCGA-OL-A66N-01A-12D-A31U-09	29	3
TCGA-OL-A66O-01A-11D-A31U-09	22	0
TCGA-OL-A66P-01A-11D-A31U-09	67	10
TCGA-OL-A6VO-01A-12D-A33E-09	17	1
TCGA-OL-A6VQ-01A-12D-A41F-09	25	34
TCGA-OL-A6VR-01A-32D-A33E-09	7	1
TCGA-OL-A97C-01A-32D-A41F-09	51	1
TCGA-PE-A5DC-01A-12D-A27P-09	72	22
TCGA-PE-A5DD-01A-12D-A27P-09	32	19
TCGA-PE-A5DE-01A-11D-A27P-09	38	397
TCGA-PL-A8LV-01A-21D-A41F-09	60	40
TCGA-PL-A8LX-01A-11D-A41F-09	30	0
TCGA-PL-A8LY-01A-11D-A41F-09	4	0
TCGA-PL-A8LZ-01A-31D-A36J-09	63	14
TCGA-S3-A6ZF-01A-32D-A32I-09	26	1
TCGA-S3-A6ZG-01A-22D-A32I-09	33	3
TCGA-S3-A6ZH-01A-22D-A32I-09	25	0
TCGA-S3-AA0Z-01A-11D-A41F-09	37	14
TCGA-S3-AA10-01A-21D-A41F-09	90	23
TCGA-S3-AA11-01A-31D-A41F-09	62	6
TCGA-S3-AA12-01A-11D-A41F-09	36	7
TCGA-S3-AA14-01A-11D-A41F-09	14	5
TCGA-S3-AA15-01A-11D-A41F-09	9	27
TCGA-S3-AA17-01A-11D-A41F-09	91	14
TCGA-UL-AAZ6-01A-11D-A41F-09	62	20
TCGA-UU-A93S-01A-21D-A41F-09	105	18
TCGA-V7-A7HQ-01A-11D-A33E-09	13	6
TCGA-W8-A86G-01A-21D-A36J-09	22	1
TCGA-WT-AB41-01A-11D-A41F-09	15	21
TCGA-WT-AB44-01A-11D-A41F-09	35	0
TCGA-XX-A899-01A-11D-A36J-09	15	13
TCGA-XX-A89A-01A-11D-A36J-09	27	131
