Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-XF-AAMJ-01A-11D-A42E-08	3	0	0	0	34	8	1
TCGA-XF-AAML-01A-11D-A42E-08	162	231	196	0	6	0	36
TCGA-XF-AAMQ-01A-11D-A42E-08	77	65	98	0	16	0	9
TCGA-XF-AAMR-01A-31D-A42E-08	35	43	0	6	16	9	6
TCGA-XF-AAMT-01A-11D-A42E-08	17	0	41	0	12	42	8
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	2	16	2	18	5
TCGA-XF-AAMX-01A-11D-A42E-08	86	42	94	32	31	94	23
TCGA-XF-AAMY-01A-11D-A42E-08	38	34	38	0	32	0	0
TCGA-XF-AAMZ-01A-11D-A42E-08	142	34	26	0	56	32	19
TCGA-XF-AAN0-01A-11D-A42E-08	180	121	167	0	5	0	21
TCGA-XF-AAN1-01A-31D-A42E-08	0	2	47	20	35	0	4
TCGA-XF-AAN2-01A-11D-A42E-08	237	180	165	0	0	0	2
TCGA-XF-AAN3-01A-11D-A42E-08	94	63	0	16	15	2	5
TCGA-XF-AAN4-01A-11D-A42E-08	17	0	3	15	2	0	1
TCGA-XF-AAN5-01A-11D-A42E-08	211	30	85	0	25	13	15
TCGA-XF-AAN7-01A-11D-A42E-08	0	23	17	53	45	32	0
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	1	1	0
TCGA-YC-A89H-01A-11D-A364-08	54	1756	0	207	70	76	12
TCGA-YC-A8S6-01A-31D-A38G-08	31	13	53	0	10	0	13
TCGA-YC-A9TC-01A-22D-A391-08	36	13	42	0	23	14	4
TCGA-YF-AA3L-01A-11D-A38G-08	8	14	171	83	36	65	9
TCGA-YF-AA3M-01A-11D-A42E-08	32	25	0	72	45	32	0
TCGA-ZF-A9R0-01A-11D-A38G-08	121	58	30	0	25	0	7
TCGA-ZF-A9R1-01A-11D-A391-08	40	24	0	3	34	10	1
TCGA-ZF-A9R2-01A-11D-A391-08	71	25	4	40	10	24	0
TCGA-ZF-A9R3-01A-11D-A38G-08	24	13	33	0	29	3	4
TCGA-ZF-A9R4-01A-11D-A38G-08	48	68	176	0	6	0	0
TCGA-ZF-A9R5-01A-12D-A42E-08	2	0	0	49	35	21	6
TCGA-ZF-A9R7-01A-11D-A38G-08	564	248	0	0	36	0	28
TCGA-ZF-A9R9-01A-11D-A38G-08	63	63	53	8	37	0	16
TCGA-ZF-A9RC-01A-11D-A38G-08	101	766	137	240	9	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	71	51	35	7	18	29	8
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	0	8	36	13	10
TCGA-ZF-A9RF-01A-11D-A38G-08	36	30	154	9	27	29	10
TCGA-ZF-A9RG-01A-21D-A42E-08	73	146	68	4	0	0	11
TCGA-ZF-A9RL-01A-11D-A38G-08	162	16	45	36	36	77	24
TCGA-ZF-A9RM-01A-11D-A38G-08	0	7	9	39	20	24	3
TCGA-ZF-A9RN-01A-11D-A42E-08	78	19	43	9	31	48	14
TCGA-ZF-AA4N-01A-11D-A38G-08	45	44	41	15	16	23	11
TCGA-ZF-AA4R-01A-11D-A38G-08	12	7	29	0	8	14	0
TCGA-ZF-AA4T-01A-11D-A38G-08	0	13	15	24	34	34	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	3	10	26	33	9	0
TCGA-ZF-AA4V-01A-11D-A38G-08	130	336	174	191	16	22	8
TCGA-ZF-AA4W-01A-12D-A38G-08	95	15	159	1	153	131	33
TCGA-ZF-AA4X-01A-11D-A38G-08	295	314	160	0	0	0	15
TCGA-ZF-AA51-01A-21D-A391-08	485	168	106	20	11	35	0
TCGA-ZF-AA52-01A-12D-A391-08	39	54	0	22	18	0	19
TCGA-ZF-AA53-01A-11D-A391-08	138	47	15	0	8	0	0
TCGA-ZF-AA54-01A-11D-A391-08	60	28	116	0	7	0	0
TCGA-ZF-AA56-01A-31D-A391-08	60	16	0	0	24	17	3
TCGA-ZF-AA58-01A-12D-A42E-08	78	41	53	45	8	46	0
TCGA-ZF-AA5H-01A-11D-A391-08	4	16	26	3	25	4	0
TCGA-ZF-AA5N-01A-11D-A42E-08	11	3	0	19	18	7	3
TCGA-ZF-AA5P-01A-11D-A391-08	9	0	28	0	8	0	7
