Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-B6-A0IB-01A-11W-A050-09	10	13	29	8	8
TCGA-B6-A0IC-01A-11W-A050-09	6	15	21	0	0
TCGA-B6-A0IE-01A-11W-A050-09	5	21	19	2	3
TCGA-B6-A0IH-01A-11D-A10Y-09	0	0	12	20	3
TCGA-B6-A0IJ-01A-11W-A050-09	31	78	18	0	7
TCGA-B6-A0IK-01A-12W-A071-09	110	0	0	70	13
TCGA-B6-A0IM-01A-11W-A050-09	0	22	10	9	0
TCGA-B6-A0IN-01A-11W-A050-09	1	21	1	26	1
TCGA-B6-A0RE-01A-11W-A071-09	34	78	35	14	10
TCGA-B6-A0RG-01A-11W-A071-09	14	39	9	2	1
TCGA-B6-A0RH-01A-21D-A10Y-09	6	7	7	9	2
TCGA-B6-A0RI-01A-11W-A071-09	6	8	2	1	5
TCGA-B6-A0RL-01A-11D-A099-09	6	5	14	29	4
TCGA-B6-A0RM-01A-11D-A099-09	1	1	12	16	1
TCGA-B6-A0RN-01A-12D-A099-09	1	5	16	4	1
TCGA-B6-A0RO-01A-22D-A099-09	0	17	0	13	7
TCGA-B6-A0RP-01A-21D-A099-09	0	12	6	5	0
TCGA-B6-A0RQ-01A-11D-A10Y-09	14	0	0	27	4
TCGA-B6-A0RS-01A-11D-A099-09	25	86	23	18	4
TCGA-B6-A0RT-01A-21D-A099-09	9	30	9	0	4
TCGA-B6-A0RU-01A-11D-A099-09	1	24	14	7	8
TCGA-B6-A0RV-01A-11D-A099-09	36	0	12	0	4
TCGA-B6-A0WS-01A-11D-A10Y-09	3	3	5	3	1
TCGA-B6-A0WT-01A-11D-A10G-09	0	0	10	7	3
TCGA-B6-A0WV-01A-11D-A10G-09	4	11	16	0	0
TCGA-B6-A0WW-01A-11D-A10G-09	5	9	10	2	6
TCGA-B6-A0WX-01A-11D-A10G-09	0	16	20	0	4
TCGA-B6-A0WY-01A-11D-A10G-09	3	7	15	0	3
TCGA-B6-A0WZ-01A-11D-A10G-09	48	0	0	24	5
TCGA-B6-A0X0-01A-21D-A10Y-09	0	12	0	5	5
TCGA-B6-A0X1-01A-11D-A10G-09	19	34	20	0	0
TCGA-B6-A0X4-01A-11D-A10G-09	0	0	0	9	14
TCGA-B6-A0X5-01A-21D-A10G-09	6	6	12	2	18
TCGA-B6-A1KC-01B-11D-A159-09	0	0	15	9	4
TCGA-B6-A1KF-01A-11D-A13L-09	2	19	7	16	6
TCGA-B6-A1KI-01A-11D-A14K-09	0	0	9	11	0
TCGA-B6-A1KN-01A-11D-A13L-09	3	23	15	8	9
TCGA-B6-A2IU-01A-32D-A19T-09	7	0	13	17	0
TCGA-B6-A401-01A-11D-A23C-09	1	5	10	3	3
TCGA-B6-A409-01A-11D-A243-09	7	13	12	14	4
TCGA-B6-A40B-01A-11D-A23C-09	10	17	8	15	0
TCGA-B6-A40C-01A-11D-A23C-09	0	0	14	28	0
TCGA-BH-A0AU-01A-11D-A12Q-09	0	6	8	5	0
TCGA-BH-A0AV-01A-31D-A10Y-09	11	29	18	5	3
TCGA-BH-A0AW-01A-11W-A071-09	74	15	10	49	18
TCGA-BH-A0AY-01A-21W-A019-09	7	29	10	29	10
TCGA-BH-A0AZ-01A-21D-A12Q-09	13	31	11	0	0
TCGA-BH-A0B0-01A-21D-A10Y-09	34	0	0	22	9
TCGA-BH-A0B1-01A-12W-A071-09	2	43	28	19	1
TCGA-BH-A0B3-01A-11W-A071-09	5	18	13	12	1
TCGA-BH-A0B4-01A-11W-A019-09	9	38	8	15	3
TCGA-BH-A0B5-01A-11D-A12Q-09	46	0	14	0	0
TCGA-BH-A0B6-01A-11D-A19Y-09	796	0	0	152	0
TCGA-BH-A0B7-01A-12D-A10Y-09	4	0	0	20	7
TCGA-BH-A0B8-01A-21W-A071-09	0	30	0	54	0
TCGA-BH-A0B9-01A-11W-A071-09	8	13	12	3	2
TCGA-BH-A0BA-01A-11W-A071-09	11	16	12	12	3
TCGA-BH-A0BC-01A-22D-A099-09	6	5	3	17	2
TCGA-BH-A0BD-01A-11W-A050-09	4	0	11	8	0
TCGA-BH-A0BF-01A-21D-A12Q-09	1	13	5	7	2
TCGA-BH-A0BG-01A-11D-A10Y-09	4	10	10	7	0
TCGA-BH-A0BJ-01A-11W-A071-09	2	21	2	8	1
TCGA-BH-A0BL-01A-11D-A10Y-09	3	36	10	5	5
TCGA-BH-A0BM-01A-11W-A071-09	9	21	10	11	0
TCGA-BH-A0BO-01A-23D-A12B-09	5	0	21	0	0
TCGA-BH-A0BP-01A-11D-A10Y-09	35	36	11	44	15
TCGA-BH-A0BQ-01A-21D-A10Y-09	0	0	7	15	3
TCGA-BH-A0BR-01A-21W-A12T-09	16	1	8	22	9
TCGA-BH-A0BS-01A-11D-A12Q-09	0	0	0	13	0
TCGA-BH-A0BT-01A-11D-A12Q-09	2	2	16	11	5
TCGA-BH-A0BV-01A-11W-A019-09	3	12	0	16	0
TCGA-BH-A0BW-01A-11D-A10Y-09	7	40	27	4	4
TCGA-BH-A0BZ-01A-31D-A12Q-09	31	122	49	0	12
TCGA-BH-A0C0-01A-21W-A071-09	8	60	22	1	7
TCGA-BH-A0C1-01B-11D-A12B-09	1	2	19	17	1
TCGA-BH-A0C3-01A-21D-A12Q-09	0	6	5	4	0
TCGA-BH-A0C7-01B-11D-A10Y-09	0	15	21	16	3
TCGA-BH-A0DD-01A-31D-A12Q-09	0	0	14	6	0
TCGA-BH-A0DE-01A-11D-A10Y-09	0	12	0	14	0
TCGA-BH-A0DG-01A-21D-A12Q-09	5	15	0	0	6
TCGA-BH-A0DH-01A-11D-A099-09	9	1	10	21	2
TCGA-BH-A0DI-01A-21D-A12Q-09	12	11	9	8	0
TCGA-BH-A0DK-01A-21W-A071-09	9	45	21	7	3
TCGA-BH-A0DL-01A-11D-A10Y-09	8	3	24	12	4
TCGA-BH-A0DO-01B-11D-A12B-09	6	3	9	5	3
TCGA-BH-A0DP-01A-21W-A071-09	5	21	0	13	5
TCGA-BH-A0DQ-01A-11D-A099-09	0	9	12	11	0
TCGA-BH-A0DS-01A-11W-A071-09	2	21	15	23	5
TCGA-BH-A0DT-01A-21D-A12B-09	0	0	0	13	0
TCGA-BH-A0DV-01A-21D-A12Q-09	3	5	0	2	0
TCGA-BH-A0DX-01A-11D-A10Y-09	26	0	0	38	0
TCGA-BH-A0DZ-01A-11W-A019-09	264	0	0	36	18
TCGA-BH-A0E0-01A-11W-A071-09	0	9	19	11	0
TCGA-BH-A0E1-01A-11W-A071-09	9	3	14	7	2
TCGA-BH-A0E2-01A-11W-A071-09	0	24	10	18	0
TCGA-BH-A0E7-01A-11W-A050-09	0	14	17	7	0
TCGA-BH-A0E9-01B-11D-A10Y-09	0	7	7	11	0
TCGA-BH-A0EA-01A-11D-A10Y-09	2	7	4	8	2
TCGA-BH-A0EB-01A-11W-A050-09	0	21	10	22	0
TCGA-BH-A0EE-01A-11W-A050-09	41	21	4	54	26
TCGA-BH-A0EI-01A-11D-A10Y-09	0	0	8	9	0
TCGA-BH-A0GY-01A-11W-A071-09	0	26	14	16	0
TCGA-BH-A0GZ-01A-11W-A071-09	3	14	0	15	0
TCGA-BH-A0H0-01A-11W-A071-09	2	15	2	7	1
TCGA-BH-A0H3-01A-11D-A12Q-09	0	4	4	5	0
TCGA-BH-A0H5-01A-21D-A10Y-09	91	0	0	23	18
TCGA-BH-A0H6-01A-21W-A071-09	0	6	11	9	0
TCGA-BH-A0H7-01A-13W-A071-09	12	18	22	20	7
TCGA-BH-A0H9-01A-11W-A071-09	8	20	11	6	4
TCGA-BH-A0HA-01A-11D-A12Q-09	21	0	233	32	13
TCGA-BH-A0HB-01A-11W-A071-09	1	6	1	25	7
TCGA-BH-A0HF-01A-11W-A071-09	0	0	0	1305	0
TCGA-BH-A0HI-01A-11D-A099-09	0	0	0	24	4
TCGA-BH-A0HK-01A-11W-A071-09	56	0	0	72	0
TCGA-BH-A0HL-01A-11W-A050-09	2	14	9	12	3
TCGA-BH-A0HN-01A-11D-A099-09	0	8	0	12	2
TCGA-BH-A0HO-01A-11W-A050-09	0	10	7	0	5
TCGA-BH-A0HP-01A-12D-A099-09	203	0	0	51	22
TCGA-BH-A0HQ-01A-11W-A050-09	4	10	5	24	2
TCGA-BH-A0HU-01A-11W-A050-09	1	22	5	5	3
TCGA-BH-A0HW-01A-11W-A050-09	0	0	20	9	2
TCGA-BH-A0HX-01A-21W-A071-09	14	38	13	16	3
TCGA-BH-A0HY-01A-11W-A071-09	3	18	20	13	10
TCGA-BH-A0RX-01A-21D-A099-09	0	0	16	16	6
TCGA-BH-A0W3-01A-11D-A10G-09	0	8	0	14	0
TCGA-BH-A0W4-01A-11D-A10G-09	4	6	7	7	7
TCGA-BH-A0W5-01A-11D-A10G-09	0	0	15	0	5
TCGA-BH-A0W7-01A-11D-A10Y-09	202	0	0	0	12
TCGA-BH-A0WA-01A-11D-A10G-09	10	51	0	35	0
TCGA-BH-A18F-01A-11D-A12B-09	7	0	0	35	8
TCGA-BH-A18G-01A-11D-A12B-09	0	0	1133	0	71
TCGA-BH-A18H-01A-11D-A12B-09	7	13	6	15	2
TCGA-BH-A18I-01A-11D-A12B-09	0	0	10	9	4
TCGA-BH-A18J-01A-11D-A12B-09	61	0	0	24	0
TCGA-BH-A18K-01A-11D-A12B-09	20	13	0	16	0
TCGA-BH-A18L-01A-32D-A12B-09	0	18	14	9	7
TCGA-BH-A18M-01A-11D-A12B-09	2	4	5	3	1
TCGA-BH-A18N-01A-11D-A12B-09	1	5	25	2	1
TCGA-BH-A18P-01A-11D-A12B-09	233	0	0	66	18
TCGA-BH-A18Q-01A-12D-A12B-09	9	53	17	0	0
TCGA-BH-A18R-01A-11D-A12B-09	4	15	3	8	1
TCGA-BH-A18S-01A-11D-A12B-09	0	15	10	0	4
TCGA-BH-A18T-01A-11D-A12B-09	15	53	12	0	0
TCGA-BH-A18U-01A-21D-A12B-09	60	0	0	71	0
TCGA-BH-A18V-01A-11D-A12B-09	83	93	0	0	11
TCGA-BH-A1EN-01A-11D-A17G-09	1	14	23	20	6
TCGA-BH-A1EO-01A-11D-A135-09	0	0	12	21	4
TCGA-BH-A1ES-01A-11D-A135-09	1	10	0	0	3
TCGA-BH-A1ET-01A-11D-A135-09	1	4	9	4	4
TCGA-BH-A1EU-01A-11D-A135-09	1	6	5	4	1
TCGA-BH-A1EV-01A-11D-A135-09	38	0	0	31	22
TCGA-BH-A1EW-01A-11D-A135-09	0	0	0	10	1
TCGA-BH-A1EX-01A-11D-A13L-09	0	5	8	0	3
TCGA-BH-A1EY-01A-11D-A13L-09	10	6	13	11	7
TCGA-BH-A1F0-01A-11D-A135-09	6	41	5	17	6
TCGA-BH-A1F2-01A-31D-A13L-09	7	6	21	17	2
TCGA-BH-A1F5-01A-12D-A13L-09	0	0	0	30	4
TCGA-BH-A1F6-01A-11D-A13L-09	0	14	13	12	0
TCGA-BH-A1F8-01A-11D-A13L-09	93	0	0	51	11
TCGA-BH-A1FC-01A-11D-A13L-09	22	22	35	7	6
TCGA-BH-A1FD-01A-11W-A14Q-09	0	14	17	8	0
TCGA-BH-A1FE-01A-11D-A13L-09	4	5	0	7	4
TCGA-BH-A1FG-01A-11D-A13L-09	1	5	7	1	2
TCGA-BH-A1FH-01A-12D-A13L-09	0	0	6	15	0
TCGA-BH-A1FJ-01A-11D-A13L-09	0	11	0	21	0
TCGA-BH-A1FL-01A-11D-A13L-09	0	10	0	11	0
TCGA-BH-A1FM-01A-11D-A13L-09	11	9	4	23	5
TCGA-BH-A1FN-01A-11D-A13L-09	57	44	15	5	1
TCGA-BH-A1FR-01A-11D-A13L-09	1	3	6	3	1
TCGA-BH-A1FU-01A-11D-A14G-09	16	37	28	4	10
TCGA-BH-A201-01A-11D-A14K-09	0	0	15	0	6
TCGA-BH-A202-01A-11D-A14K-09	1	10	7	6	4
TCGA-BH-A203-01A-12D-A167-09	9	12	24	19	8
TCGA-BH-A204-01A-11D-A159-09	0	13	9	6	6
TCGA-BH-A208-01A-11D-A159-09	27	18	4	19	3
TCGA-BH-A209-01A-11D-A17G-09	79	0	0	16	10
TCGA-BH-A28Q-01A-11D-A16D-09	0	0	10	14	0
TCGA-BH-A2L8-01A-11D-A18P-09	396	0	0	76	0
TCGA-BH-A42U-01A-12D-A243-09	7	7	0	7	2
TCGA-BH-A42V-01A-11D-A243-09	22	0	0	20	0
TCGA-BH-A5IZ-01A-11D-A27P-09	6	44	10	17	0
TCGA-BH-A5J0-01A-11D-A27P-09	33	0	0	41	0
TCGA-BH-A6R8-01A-21D-A33E-09	1	5	7	17	5
TCGA-BH-A6R9-01A-21D-A32I-09	0	9	0	4	3
TCGA-BH-A8FY-01A-11D-A36J-09	0	26	0	23	0
TCGA-BH-A8FZ-01A-11D-A351-09	7	34	19	0	5
TCGA-BH-A8G0-01A-11D-A351-09	0	5	10	0	1
TCGA-BH-AB28-01A-31D-A41F-09	3	0	19	11	0
TCGA-C8-A12K-01A-21D-A10Y-09	46	67	28	0	0
TCGA-C8-A12L-01A-11D-A10Y-09	2	39	13	13	2
TCGA-C8-A12M-01A-11D-A135-09	0	14	23	14	11
TCGA-C8-A12N-01A-11D-A10Y-09	4	3	13	2	2
TCGA-C8-A12O-01A-11D-A10Y-09	0	0	10	17	6
TCGA-C8-A12P-01A-11D-A10Y-09	84	26	22	25	9
TCGA-C8-A12Q-01A-11D-A10Y-09	58	4	1	28	14
TCGA-C8-A12T-01A-11D-A10Y-09	123	8	6	25	4
TCGA-C8-A12U-01A-11D-A10Y-09	0	0	20	26	0
TCGA-C8-A12V-01A-11D-A10Y-09	3	25	15	0	3
TCGA-C8-A12W-01A-11D-A10Y-09	0	0	20	24	12
TCGA-C8-A12X-01A-11D-A10Y-09	0	11	20	15	4
TCGA-C8-A12Y-01A-11D-A12B-09	3	0	27	10	3
TCGA-C8-A12Z-01A-11D-A10Y-09	19	0	17	8	0
TCGA-C8-A130-01A-31D-A10Y-09	3	1	18	15	3
TCGA-C8-A131-01A-11D-A10Y-09	3	20	6	13	9
TCGA-C8-A132-01A-31D-A10Y-09	30	21	19	0	0
TCGA-C8-A133-01A-32D-A12B-09	1	17	1	5	3
TCGA-C8-A134-01A-11D-A10Y-09	4	60	20	1	7
TCGA-C8-A135-01A-11D-A10Y-09	3	10	26	14	7
TCGA-C8-A137-01A-11D-A10Y-09	9	5	7	10	9
TCGA-C8-A138-01A-11D-A10Y-09	0	15	9	16	7
TCGA-C8-A1HE-01A-11D-A188-09	22	0	0	30	0
TCGA-C8-A1HF-01A-11D-A135-09	11	0	7	12	4
TCGA-C8-A1HG-01A-11D-A135-09	0	12	0	33	0
TCGA-C8-A1HI-01A-11D-A135-09	6	8	19	16	2
TCGA-C8-A1HJ-01A-11D-A13L-09	9	64	21	0	5
TCGA-C8-A1HK-01A-21D-A13L-09	18	13	13	2	9
TCGA-C8-A1HL-01A-11D-A135-09	0	0	18	8	0
TCGA-C8-A1HM-01A-12D-A135-09	308	0	44	0	0
TCGA-C8-A1HN-01A-11D-A135-09	0	17	15	14	0
TCGA-C8-A1HO-01A-11D-A13L-09	2	8	11	8	1
TCGA-C8-A26V-01A-11D-A16D-09	44	0	27	0	5
TCGA-C8-A26W-01A-11D-A16D-09	24	0	0	15	7
TCGA-C8-A26X-01A-31D-A16D-09	0	27	0	29	7
TCGA-C8-A26Y-01A-11D-A16D-09	614	0	0	84	0
TCGA-C8-A26Z-01A-11D-A16D-09	0	10	16	16	4
TCGA-C8-A273-01A-11D-A16D-09	0	5	0	5	4
TCGA-C8-A274-01A-11D-A16D-09	138	5	4	40	6
TCGA-C8-A275-01A-21D-A16D-09	73	8	8	19	2
TCGA-C8-A278-01A-11D-A167-09	8	7	11	9	5
TCGA-C8-A27A-01A-11D-A167-09	5	6	5	11	4
TCGA-C8-A27B-01A-11D-A167-09	70	66	0	0	0
TCGA-C8-A3M7-01A-12D-A21Q-09	76	0	0	67	11
TCGA-C8-A3M8-01A-11D-A20S-09	4	0	23	12	0
TCGA-C8-A8HP-01A-11D-A36J-09	152	0	0	29	16
TCGA-C8-A8HQ-01A-11D-A36J-09	186	0	0	51	29
TCGA-C8-A8HR-01A-11D-A36J-09	9	17	23	0	0
TCGA-C8-A9FZ-01A-11D-A41F-09	0	0	12	11	0
TCGA-D8-A13Y-01A-11D-A10Y-09	14	19	3	29	2
TCGA-D8-A13Z-01A-11D-A10Y-09	6	45	20	9	7
TCGA-D8-A140-01A-11D-A10Y-09	12	16	10	49	7
TCGA-D8-A141-01A-11D-A10Y-09	0	5	3	0	0
TCGA-D8-A142-01A-11D-A10Y-09	6	51	33	36	4
TCGA-D8-A143-01A-11D-A10Y-09	0	24	0	22	0
TCGA-D8-A145-01A-11D-A10Y-09	0	0	24	13	0
TCGA-D8-A146-01A-31D-A10Y-09	2	2	10	16	8
TCGA-D8-A147-01A-11D-A10Y-09	49	85	19	1	2
TCGA-D8-A1J8-01A-11D-A13L-09	405	0	194	99	57
TCGA-D8-A1J9-01A-11D-A13L-09	156	11	4	3	25
TCGA-D8-A1JA-01A-11D-A13L-09	933	0	0	0	0
TCGA-D8-A1JB-01A-11D-A13L-09	6	20	8	4	2
TCGA-D8-A1JC-01A-11D-A13L-09	49	0	0	34	12
TCGA-D8-A1JD-01A-11D-A13L-09	18	50	18	0	6
TCGA-D8-A1JE-01A-11D-A13L-09	0	8	14	11	0
TCGA-D8-A1JF-01A-11D-A13L-09	4	6	26	3	4
TCGA-D8-A1JG-01B-11D-A13L-09	6	25	24	22	58
TCGA-D8-A1JH-01A-11D-A188-09	3	10	8	2	1
TCGA-D8-A1JI-01A-11D-A13L-09	0	13	0	17	0
TCGA-D8-A1JJ-01A-31D-A14K-09	31	0	0	35	5
TCGA-D8-A1JK-01A-11D-A13L-09	22	95	24	33	13
TCGA-D8-A1JL-01A-11D-A13L-09	11	67	19	6	11
TCGA-D8-A1JM-01A-11D-A13L-09	1	22	5	13	4
TCGA-D8-A1JN-01A-11D-A13L-09	86	0	0	49	24
TCGA-D8-A1JP-01A-11D-A13L-09	10	81	3	10	3
TCGA-D8-A1JS-01A-11D-A13L-09	0	0	10	8	0
TCGA-D8-A1JT-01A-31D-A13L-09	0	13	10	14	0
TCGA-D8-A1JU-01A-11D-A13L-09	1	6	4	4	1
TCGA-D8-A1X5-01A-11D-A14G-09	2	15	13	8	8
TCGA-D8-A1X6-01A-11D-A14K-09	0	0	14	16	3
TCGA-D8-A1X7-01A-11D-A14K-09	1	7	7	9	1
TCGA-D8-A1X8-01A-11D-A14K-09	1	30	1	14	2
TCGA-D8-A1X9-01A-12D-A159-09	7	61	20	0	0
TCGA-D8-A1XA-01A-11D-A14G-09	0	0	12	12	0
TCGA-D8-A1XB-01A-11D-A14G-09	3	3	14	13	2
TCGA-D8-A1XC-01A-11D-A14G-09	0	0	15	17	0
TCGA-D8-A1XF-01A-11D-A14G-09	0	13	9	15	10
TCGA-D8-A1XG-01A-11D-A14G-09	0	12	12	0	3
TCGA-D8-A1XJ-01A-11D-A14K-09	17	0	0	62	10
TCGA-D8-A1XK-01A-21D-A14K-09	0	0	1017	0	0
TCGA-D8-A1XL-01A-11D-A14K-09	8	49	23	0	6
TCGA-D8-A1XM-01A-21D-A14K-09	15	0	0	27	14
TCGA-D8-A1XO-01A-11D-A14K-09	5	0	0	15	0
TCGA-D8-A1XQ-01A-11D-A14K-09	42	182	533	10	25
TCGA-D8-A1XR-01A-11D-A14K-09	0	0	15	11	0
TCGA-D8-A1XS-01A-11D-A14K-09	3	10	0	7	5
TCGA-D8-A1XT-01A-11D-A14K-09	2	11	3	18	2
TCGA-D8-A1XU-01A-11D-A14K-09	9	0	0	17	0
TCGA-D8-A1XV-01A-11D-A14K-09	3	10	12	7	0
TCGA-D8-A1XW-01A-11D-A14K-09	11	62	7	12	3
TCGA-D8-A1XY-01A-11D-A14K-09	2	6	17	20	3
TCGA-D8-A1XZ-01A-11D-A14K-09	4	13	29	24	6
TCGA-D8-A1Y0-01A-11D-A14K-09	11	32	14	0	4
TCGA-D8-A1Y1-01A-21D-A14K-09	0	0	106	88	0
TCGA-D8-A1Y2-01A-11D-A159-09	6	0	7	6	0
TCGA-D8-A1Y3-01A-11D-A159-09	0	13	18	18	5
TCGA-D8-A27E-01A-11D-A16D-09	1	6	1	1	2
TCGA-D8-A27F-01A-11D-A16D-09	8	37	18	0	0
TCGA-D8-A27G-01A-11D-A16D-09	737	0	0	116	42
TCGA-D8-A27I-01A-11D-A16D-09	5	10	10	3	3
TCGA-D8-A27K-01A-11D-A16D-09	0	6	7	8	0
TCGA-D8-A27L-01A-11D-A16D-09	14	0	0	21	3
TCGA-D8-A27M-01A-11D-A16D-09	10	26	18	0	9
TCGA-D8-A27N-01A-11D-A16D-09	1	11	16	18	1
TCGA-D8-A27P-01A-11D-A16D-09	0	9	5	13	0
TCGA-D8-A27R-01A-11D-A16D-09	1	13	4	8	4
TCGA-D8-A27T-01A-11D-A16D-09	0	0	7	13	0
TCGA-D8-A27V-01A-12D-A17D-09	161	0	0	28	14
TCGA-D8-A27W-01A-11D-A16D-09	3	2	21	13	3
TCGA-D8-A3Z6-01A-11D-A23C-09	1	5	10	7	2
TCGA-D8-A4Z1-01A-21D-A25Q-09	39	0	0	15	4
TCGA-D8-A73U-01A-11D-A33E-09	93	0	0	60	0
TCGA-D8-A73W-01A-22D-A351-09	0	9	19	12	0
TCGA-D8-A73X-01A-11D-A32I-09	3	5	17	10	3
TCGA-E2-A10A-01A-21D-A10Y-09	2	11	0	7	0
TCGA-E2-A10C-01A-21D-A10M-09	298	0	0	49	23
TCGA-E2-A14N-01A-31D-A135-09	12	48	10	1	7
TCGA-E2-A14O-01A-31D-A10Y-09	0	0	11	10	7
TCGA-E2-A14P-01A-31D-A12B-09	13	13	6	45	14
TCGA-E2-A14Q-01A-11D-A12B-09	3	3	6	20	1
TCGA-E2-A14R-01A-11D-A10Y-09	16	62	28	0	6
TCGA-E2-A14T-01A-11D-A10Y-09	3	4	15	11	3
TCGA-E2-A14V-01A-11D-A12B-09	30	28	25	10	11
TCGA-E2-A14W-01A-11D-A12B-09	10	49	12	3	4
TCGA-E2-A14X-01A-11D-A10Y-09	3	4	13	9	6
TCGA-E2-A14Y-01A-21D-A12B-09	21	0	14	0	0
TCGA-E2-A14Z-01A-11D-A10Y-09	12	23	0	26	9
TCGA-E2-A150-01A-11D-A12B-09	1	28	18	11	10
TCGA-E2-A152-01A-11D-A12B-09	89	10	1	20	13
TCGA-E2-A153-01A-12D-A12B-09	0	0	6	14	2
TCGA-E2-A154-01A-11D-A10Y-09	0	16	7	12	7
TCGA-E2-A155-01A-11D-A12B-09	8	13	16	29	4
TCGA-E2-A156-01A-11D-A12B-09	4	8	6	2	1
TCGA-E2-A158-01A-11D-A12B-09	0	56	17	0	4
TCGA-E2-A159-01A-11D-A10Y-09	99	26	16	0	0
TCGA-E2-A15A-01A-11D-A12B-09	1	32	11	8	1
TCGA-E2-A15C-01A-31D-A12B-09	0	0	18	18	0
TCGA-E2-A15D-01A-11D-A10Y-09	0	0	20	0	4
TCGA-E2-A15E-01A-11D-A12B-09	4	10	17	5	1
TCGA-E2-A15G-01A-11D-A12B-09	3	20	6	24	4
TCGA-E2-A15H-01A-11D-A12B-09	0	0	21	10	0
TCGA-E2-A15I-01A-21D-A135-09	1	7	1	20	2
TCGA-E2-A15J-01A-11D-A12Q-09	0	8	7	7	0
TCGA-E2-A15K-01A-11D-A12Q-09	1	12	13	17	4
TCGA-E2-A15L-01A-11D-A12B-09	3	4	17	3	2
TCGA-E2-A15M-01A-11D-A12B-09	22	26	26	29	4
TCGA-E2-A15O-01A-11D-A10Y-09	0	11	11	8	2
TCGA-E2-A15P-01A-11D-A10Y-09	0	0	14	7	0
TCGA-E2-A15R-01A-11D-A10Y-09	0	0	12	23	3
TCGA-E2-A15S-01A-11D-A10Y-09	6	24	12	8	0
TCGA-E2-A15T-01A-11D-A10Y-09	0	10	12	14	0
TCGA-E2-A1AZ-01A-11D-A12Q-09	16	24	0	0	14
TCGA-E2-A1B0-01A-11D-A12Q-09	5	10	18	11	5
TCGA-E2-A1B1-01A-21D-A12Q-09	19	0	0	35	0
TCGA-E2-A1B4-01A-11D-A12Q-09	4	13	0	15	4
TCGA-E2-A1B5-01A-21D-A12Q-09	11	2	2	13	3
TCGA-E2-A1B6-01A-31D-A12Q-09	3	23	16	0	0
TCGA-E2-A1BC-01A-11D-A14G-09	0	14	14	8	0
TCGA-E2-A1BD-01A-11D-A12Q-09	0	0	16	16	5
TCGA-E2-A1IE-01A-11D-A188-09	0	12	8	9	0
TCGA-E2-A1IF-01A-11D-A142-09	0	7	8	0	2
TCGA-E2-A1IG-01A-11D-A142-09	0	0	16	21	5
TCGA-E2-A1IH-01A-11D-A188-09	30	10	16	4	4
TCGA-E2-A1II-01A-11D-A142-09	1	15	10	1	2
TCGA-E2-A1IJ-01A-11D-A142-09	0	13	0	0	0
TCGA-E2-A1IK-01A-11D-A17G-09	2	0	6	0	4
TCGA-E2-A1IL-01A-11D-A14G-09	0	11	9	6	4
TCGA-E2-A1IN-01A-11D-A13L-09	127	33	0	25	0
TCGA-E2-A1IO-01A-11D-A142-09	0	5	0	5	1
TCGA-E2-A1IU-01A-11D-A14G-09	8	6	1	7	6
TCGA-E2-A1L6-01A-11D-A13L-09	0	9	0	7	6
TCGA-E2-A1L7-01A-11D-A142-09	1	41	10	5	4
TCGA-E2-A1L8-01A-11D-A13L-09	4	9	10	7	0
TCGA-E2-A1L9-01A-11D-A13L-09	0	7	9	9	2
TCGA-E2-A1LA-01A-11D-A142-09	12	46	27	0	0
TCGA-E2-A1LB-01A-11D-A142-09	20	16	11	0	5
TCGA-E2-A1LG-01A-21D-A14K-09	167	0	0	0	0
TCGA-E2-A1LH-01A-11D-A14G-09	47	100	29	0	7
TCGA-E2-A1LI-01A-12D-A159-09	10	10	0	0	0
TCGA-E2-A1LK-01A-21D-A14G-09	0	0	23	11	7
TCGA-E2-A1LL-01A-11D-A142-09	5	44	14	1	2
TCGA-E2-A1LS-01A-12D-A159-09	0	38	19	0	5
TCGA-E2-A2P6-01A-11D-A19Y-09	79	0	0	64	0
TCGA-E2-A56Z-01A-12D-A29N-09	0	8	26	0	4
TCGA-E2-A570-01A-11D-A29N-09	0	0	6	15	0
TCGA-E2-A572-01A-13D-A31U-09	0	0	13	7	0
TCGA-E2-A573-01A-11D-A29N-09	6	28	18	0	2
TCGA-E2-A574-01A-11D-A29N-09	52	16	12	29	12
TCGA-E2-A576-01A-11D-A31U-09	0	0	18	27	8
TCGA-E2-A9RU-01A-11D-A41F-09	11	2	21	34	10
TCGA-E9-A1N3-01A-12D-A159-09	3	16	5	0	2
TCGA-E9-A1N4-01A-11D-A14K-09	9	5	7	6	3
TCGA-E9-A1N5-01A-11D-A14G-09	16	7	11	5	3
TCGA-E9-A1N8-01A-11D-A142-09	3	19	0	0	6
TCGA-E9-A1N9-01A-11D-A14G-09	3	28	13	9	6
TCGA-E9-A1NA-01A-11D-A142-09	17	53	11	10	10
TCGA-E9-A1NC-01A-12W-A16L-09	20	114	47	0	0
TCGA-E9-A1ND-01A-11D-A142-09	19	38	40	2	1
TCGA-E9-A1NE-01A-21D-A14K-09	1	32	4	8	3
TCGA-E9-A1NF-01A-11D-A14G-09	11	12	0	27	6
TCGA-E9-A1NG-01A-21D-A14K-09	0	13	0	7	0
TCGA-E9-A1NH-01A-11D-A14G-09	1	8	7	9	2
TCGA-E9-A1NI-01A-11W-A16H-09	0	96	29	0	0
TCGA-E9-A1QZ-01A-21D-A167-09	0	8	6	3	0
TCGA-E9-A1R0-01A-22D-A16D-09	7	0	7	18	0
