Samples	SBS96A	SBS96B
TCGA-BH-A1EV-01A-11D-A135-09	2.15E-02	2.15E-02
TCGA-BH-A1EW-01A-11D-A135-09	3.72E-02	3.72E-02
TCGA-BH-A1EY-01A-11D-A13L-09	2.09E-02	2.09E-02
TCGA-BH-A1F0-01A-11D-A135-09	5.43E-02	5.43E-02
TCGA-BH-A1F2-01A-31D-A13L-09	4.14E-02	4.14E-02
TCGA-BH-A1F5-01A-12D-A13L-09	3.84E-02	3.84E-02
TCGA-BH-A1F8-01A-11D-A13L-09	7.93E-02	7.91E-02
TCGA-BH-A1FC-01A-11D-A13L-09	8.89E-02	8.88E-02
TCGA-BH-A1FD-01A-11W-A14Q-09	2.15E-02	2.15E-02
TCGA-BH-A1FH-01A-12D-A13L-09	2.23E-02	2.23E-02
TCGA-BH-A1FJ-01A-11D-A13L-09	3.70E-02	3.70E-02
TCGA-BH-A1FL-01A-11D-A13L-09	2.22E-02	2.22E-02
TCGA-BH-A1FM-01A-11D-A13L-09	3.41E-02	3.41E-02
TCGA-BH-A1FN-01A-11D-A13L-09	3.78E-02	3.78E-02
TCGA-BH-A1FU-01A-11D-A14G-09	3.73E-02	3.73E-02
TCGA-BH-A203-01A-12D-A167-09	2.24E-02	2.24E-02
TCGA-BH-A208-01A-11D-A159-09	3.73E-02	3.73E-02
TCGA-BH-A209-01A-11D-A17G-09	3.81E-02	3.81E-02
TCGA-BH-A28Q-01A-11D-A16D-09	2.09E-02	2.09E-02
TCGA-BH-A2L8-01A-11D-A18P-09	1.20E-01	1.20E-01
TCGA-BH-A42U-01A-12D-A243-09	3.56E-02	3.56E-02
TCGA-BH-A5J0-01A-11D-A27P-09	3.41E-02	3.41E-02
TCGA-BH-A8FY-01A-11D-A36J-09	6.65E-02	6.65E-02
TCGA-BH-A8FZ-01A-11D-A351-09	7.97E-02	7.97E-02
TCGA-BH-AB28-01A-31D-A41F-09	1.94E-02	1.94E-02
TCGA-C8-A12K-01A-21D-A10Y-09	3.70E-02	3.70E-02
TCGA-C8-A12L-01A-11D-A10Y-09	5.95E-03	5.95E-03
TCGA-C8-A12O-01A-11D-A10Y-09	2.24E-02	2.24E-02
TCGA-C8-A12P-01A-11D-A10Y-09	9.04E-02	9.04E-02
TCGA-C8-A12Q-01A-11D-A10Y-09	1.91E-02	1.91E-02
TCGA-C8-A12T-01A-11D-A10Y-09	4.44E-02	4.44E-02
TCGA-C8-A12W-01A-11D-A10Y-09	3.88E-02	3.88E-02
TCGA-C8-A12X-01A-11D-A10Y-09	4.05E-02	4.05E-02
TCGA-C8-A12Y-01A-11D-A12B-09	1.75E-02	1.75E-02
TCGA-C8-A130-01A-31D-A10Y-09	3.82E-02	3.82E-02
TCGA-C8-A132-01A-31D-A10Y-09	3.61E-02	3.61E-02
TCGA-C8-A134-01A-11D-A10Y-09	5.76E-02	5.76E-02
TCGA-C8-A135-01A-11D-A10Y-09	3.88E-02	3.88E-02
TCGA-C8-A137-01A-11D-A10Y-09	1.21E-02	1.21E-02
TCGA-C8-A1HF-01A-11D-A135-09	3.93E-02	3.93E-02
TCGA-C8-A1HG-01A-11D-A135-09	2.09E-02	2.09E-02
TCGA-C8-A1HI-01A-11D-A135-09	2.17E-02	2.17E-02
TCGA-C8-A1HJ-01A-11D-A13L-09	6.43E-02	6.42E-02
TCGA-C8-A1HK-01A-21D-A13L-09	3.86E-02	3.86E-02
TCGA-C8-A1HM-01A-12D-A135-09	7.17E-02	7.17E-02
TCGA-C8-A1HO-01A-11D-A13L-09	3.79E-02	3.79E-02
TCGA-C8-A26V-01A-11D-A16D-09	2.08E-02	2.08E-02
TCGA-C8-A26W-01A-11D-A16D-09	5.71E-02	5.71E-02
TCGA-C8-A26X-01A-31D-A16D-09	2.20E-02	2.20E-02
TCGA-C8-A26Y-01A-11D-A16D-09	1.17E-01	1.17E-01
TCGA-C8-A26Z-01A-11D-A16D-09	2.09E-02	2.09E-02
TCGA-C8-A274-01A-11D-A16D-09	4.19E-02	4.19E-02
TCGA-C8-A275-01A-21D-A16D-09	5.20E-02	5.20E-02
TCGA-C8-A278-01A-11D-A167-09	3.76E-02	3.76E-02
TCGA-C8-A27B-01A-11D-A167-09	1.27E-02	1.27E-02
TCGA-C8-A3M7-01A-12D-A21Q-09	2.09E-02	2.09E-02
TCGA-C8-A3M8-01A-11D-A20S-09	3.86E-02	3.85E-02
TCGA-C8-A8HP-01A-11D-A36J-09	6.49E-02	6.49E-02
TCGA-C8-A8HQ-01A-11D-A36J-09	3.04E-02	3.04E-02
TCGA-D8-A13Y-01A-11D-A10Y-09	3.42E-02	3.42E-02
TCGA-D8-A13Z-01A-11D-A10Y-09	3.85E-02	3.85E-02
TCGA-D8-A140-01A-11D-A10Y-09	1.75E-02	1.75E-02
TCGA-D8-A142-01A-11D-A10Y-09	1.11E-01	1.11E-01
TCGA-D8-A145-01A-11D-A10Y-09	2.09E-02	2.09E-02
TCGA-D8-A146-01A-31D-A10Y-09	2.24E-02	2.24E-02
TCGA-D8-A147-01A-11D-A10Y-09	5.16E-02	5.16E-02
TCGA-D8-A1J8-01A-11D-A13L-09	1.41E-01	1.41E-01
TCGA-D8-A1J9-01A-11D-A13L-09	5.43E-02	5.43E-02
TCGA-D8-A1JA-01A-11D-A13L-09	1.01E-01	1.01E-01
TCGA-D8-A1JB-01A-11D-A13L-09	3.90E-02	3.90E-02
TCGA-D8-A1JC-01A-11D-A13L-09	3.56E-02	3.56E-02
TCGA-D8-A1JD-01A-11D-A13L-09	3.42E-02	3.42E-02
TCGA-D8-A1JF-01A-11D-A13L-09	2.09E-02	2.09E-02
TCGA-D8-A1JG-01B-11D-A13L-09	6.15E-02	6.16E-02
TCGA-D8-A1JI-01A-11D-A13L-09	2.15E-02	2.15E-02
TCGA-D8-A1JJ-01A-31D-A14K-09	1.27E-02	1.27E-02
TCGA-D8-A1JK-01A-11D-A13L-09	9.08E-02	9.08E-02
TCGA-D8-A1JL-01A-11D-A13L-09	1.04E-01	1.04E-01
TCGA-D8-A1JM-01A-11D-A13L-09	1.75E-02	1.75E-02
TCGA-D8-A1JN-01A-11D-A13L-09	6.20E-02	6.20E-02
TCGA-D8-A1JP-01A-11D-A13L-09	5.55E-02	5.55E-02
TCGA-D8-A1X5-01A-11D-A14G-09	1.78E-02	1.78E-02
TCGA-D8-A1X6-01A-11D-A14K-09	2.09E-02	2.09E-02
TCGA-D8-A1X9-01A-12D-A159-09	4.83E-02	4.83E-02
TCGA-D8-A1XC-01A-11D-A14G-09	2.24E-02	2.24E-02
TCGA-D8-A1XF-01A-11D-A14G-09	1.56E-02	1.56E-02
TCGA-D8-A1XJ-01A-11D-A14K-09	1.56E-02	1.56E-02
TCGA-D8-A1XK-01A-21D-A14K-09	1.57E-01	1.56E-01
TCGA-D8-A1XL-01A-11D-A14K-09	2.22E-02	2.22E-02
TCGA-D8-A1XM-01A-21D-A14K-09	2.24E-02	2.24E-02
TCGA-D8-A1XQ-01A-11D-A14K-09	1.75E-01	1.75E-01
TCGA-D8-A1XS-01A-11D-A14K-09	3.92E-02	3.92E-02
TCGA-D8-A1XT-01A-11D-A14K-09	3.70E-02	3.70E-02
TCGA-D8-A1XU-01A-11D-A14K-09	2.23E-02	2.23E-02
TCGA-D8-A1XV-01A-11D-A14K-09	2.15E-02	2.15E-02
TCGA-D8-A1XW-01A-11D-A14K-09	2.23E-02	2.23E-02
TCGA-D8-A1XZ-01A-11D-A14K-09	2.15E-02	2.15E-02
TCGA-D8-A1Y0-01A-11D-A14K-09	1.94E-02	1.94E-02
TCGA-D8-A1Y1-01A-21D-A14K-09	8.01E-02	8.01E-02
TCGA-D8-A1Y2-01A-11D-A159-09	1.27E-02	1.27E-02
TCGA-D8-A1Y3-01A-11D-A159-09	2.23E-02	2.23E-02
TCGA-D8-A27F-01A-11D-A16D-09	3.48E-02	3.48E-02
TCGA-D8-A27G-01A-11D-A16D-09	1.55E-01	1.55E-01
TCGA-D8-A27K-01A-11D-A16D-09	2.20E-02	2.20E-02
TCGA-D8-A27M-01A-11D-A16D-09	2.15E-02	2.15E-02
TCGA-D8-A27P-01A-11D-A16D-09	3.89E-02	3.89E-02
TCGA-D8-A27V-01A-12D-A17D-09	4.19E-02	4.19E-02
TCGA-D8-A27W-01A-11D-A16D-09	1.32E-02	1.32E-02
TCGA-D8-A3Z6-01A-11D-A23C-09	2.23E-02	2.23E-02
TCGA-D8-A73U-01A-11D-A33E-09	5.04E-02	5.04E-02
TCGA-D8-A73W-01A-22D-A351-09	3.81E-02	3.81E-02
TCGA-E2-A10A-01A-21D-A10Y-09	1.50E-02	1.50E-02
TCGA-E2-A10C-01A-21D-A10M-09	1.23E-01	1.23E-01
TCGA-E2-A14N-01A-31D-A135-09	5.67E-02	5.67E-02
TCGA-E2-A14O-01A-31D-A10Y-09	2.09E-02	2.09E-02
TCGA-E2-A14P-01A-31D-A12B-09	6.01E-02	6.01E-02
TCGA-E2-A14Q-01A-11D-A12B-09	1.50E-02	1.50E-02
TCGA-E2-A14R-01A-11D-A10Y-09	8.95E-02	8.95E-02
TCGA-E2-A14T-01A-11D-A10Y-09	5.95E-03	5.95E-03
TCGA-E2-A14V-01A-11D-A12B-09	8.64E-02	8.64E-02
TCGA-E2-A14Y-01A-21D-A12B-09	2.20E-02	2.20E-02
TCGA-E2-A14Z-01A-11D-A10Y-09	3.82E-02	3.82E-02
TCGA-E2-A152-01A-11D-A12B-09	7.84E-02	7.82E-02
TCGA-E2-A155-01A-11D-A12B-09	2.24E-02	2.24E-02
TCGA-E2-A156-01A-11D-A12B-09	2.19E-02	2.19E-02
TCGA-E2-A158-01A-11D-A12B-09	8.44E-02	8.43E-02
TCGA-E2-A159-01A-11D-A10Y-09	9.62E-02	9.62E-02
TCGA-E2-A15A-01A-11D-A12B-09	4.03E-02	4.03E-02
TCGA-E2-A15D-01A-11D-A10Y-09	2.13E-02	2.13E-02
TCGA-E2-A15E-01A-11D-A12B-09	2.23E-02	2.23E-02
TCGA-E2-A15G-01A-11D-A12B-09	2.24E-02	2.24E-02
TCGA-E2-A15I-01A-21D-A135-09	1.75E-02	1.75E-02
TCGA-E2-A15K-01A-11D-A12Q-09	6.09E-02	6.09E-02
TCGA-E2-A15L-01A-11D-A12B-09	2.15E-02	2.15E-02
TCGA-E2-A15M-01A-11D-A12B-09	6.47E-02	6.47E-02
TCGA-E2-A15R-01A-11D-A10Y-09	4.00E-02	4.00E-02
TCGA-E2-A15S-01A-11D-A10Y-09	3.96E-02	3.96E-02
TCGA-E2-A15T-01A-11D-A10Y-09	3.92E-02	3.92E-02
TCGA-E2-A1AZ-01A-11D-A12Q-09	1.99E-02	1.99E-02
TCGA-E2-A1B0-01A-11D-A12Q-09	1.27E-02	1.27E-02
TCGA-E2-A1B4-01A-11D-A12Q-09	2.09E-02	2.09E-02
TCGA-E2-A1B6-01A-31D-A12Q-09	2.23E-02	2.23E-02
TCGA-E2-A1BC-01A-11D-A14G-09	4.03E-02	4.03E-02
TCGA-E2-A1BD-01A-11D-A12Q-09	2.24E-02	2.24E-02
TCGA-E2-A1IE-01A-11D-A188-09	3.84E-02	3.84E-02
TCGA-E2-A1IF-01A-11D-A142-09	2.14E-02	2.14E-02
TCGA-E2-A1IG-01A-11D-A142-09	4.47E-02	4.47E-02
TCGA-E2-A1IH-01A-11D-A188-09	4.75E-02	4.75E-02
TCGA-E2-A1II-01A-11D-A142-09	2.23E-02	2.23E-02
TCGA-E2-A1IL-01A-11D-A14G-09	2.13E-02	2.13E-02
TCGA-E2-A1IN-01A-11D-A13L-09	1.14E-01	1.14E-01
TCGA-E2-A1L7-01A-11D-A142-09	3.74E-02	3.74E-02
TCGA-E2-A1LA-01A-11D-A142-09	7.64E-02	7.64E-02
TCGA-E2-A1LB-01A-11D-A142-09	3.64E-02	3.64E-02
TCGA-E2-A1LG-01A-21D-A14K-09	8.02E-02	8.02E-02
TCGA-E2-A1LH-01A-11D-A14G-09	8.30E-02	8.30E-02
TCGA-E2-A1LK-01A-21D-A14G-09	3.76E-02	3.76E-02
TCGA-E2-A1LL-01A-11D-A142-09	1.60E-02	1.60E-02
TCGA-E2-A1LS-01A-12D-A159-09	6.60E-02	6.60E-02
TCGA-E2-A2P6-01A-11D-A19Y-09	7.39E-02	7.38E-02
TCGA-E2-A56Z-01A-12D-A29N-09	2.09E-02	2.09E-02
TCGA-E2-A570-01A-11D-A29N-09	2.10E-02	2.10E-02
TCGA-E2-A573-01A-11D-A29N-09	5.60E-02	5.60E-02
TCGA-E2-A574-01A-11D-A29N-09	2.15E-02	2.15E-02
TCGA-E2-A576-01A-11D-A31U-09	7.80E-02	7.80E-02
TCGA-E2-A9RU-01A-11D-A41F-09	2.20E-02	2.20E-02
TCGA-E9-A1N4-01A-11D-A14K-09	1.50E-02	1.50E-02
TCGA-E9-A1N5-01A-11D-A14G-09	3.57E-02	3.57E-02
TCGA-E9-A1N8-01A-11D-A142-09	4.07E-02	4.07E-02
TCGA-E9-A1N9-01A-11D-A14G-09	1.75E-02	1.75E-02
TCGA-E9-A1NA-01A-11D-A142-09	5.33E-02	5.33E-02
TCGA-E9-A1NC-01A-12W-A16L-09	7.52E-02	7.52E-02
TCGA-E9-A1ND-01A-11D-A142-09	2.23E-02	2.23E-02
TCGA-E9-A1NE-01A-21D-A14K-09	3.60E-02	3.60E-02
TCGA-E9-A1NG-01A-21D-A14K-09	2.24E-02	2.24E-02
TCGA-E9-A1NI-01A-11W-A16H-09	2.20E-02	2.20E-02
TCGA-E9-A1QZ-01A-21D-A167-09	2.17E-02	2.17E-02
TCGA-E9-A1R2-01A-11D-A14G-09	3.89E-02	3.89E-02
TCGA-E9-A1R3-01A-31D-A14K-09	2.16E-02	2.16E-02
TCGA-E9-A1R4-01A-21D-A14G-09	5.95E-03	5.95E-03
TCGA-E9-A1R5-01A-11D-A14K-09	2.22E-02	2.22E-02
TCGA-E9-A1R6-01A-11D-A14G-09	2.09E-02	2.09E-02
TCGA-E9-A1R7-01A-11D-A14K-09	2.22E-02	2.22E-02
TCGA-E9-A1RA-01A-11D-A14G-09	2.23E-02	2.23E-02
TCGA-E9-A1RD-01A-11D-A159-09	4.12E-02	4.12E-02
TCGA-E9-A1RE-01A-11D-A159-09	2.20E-02	2.20E-02
TCGA-E9-A1RF-01A-11D-A159-09	3.99E-02	3.99E-02
TCGA-E9-A1RH-01A-21D-A167-09	4.16E-02	4.16E-02
TCGA-E9-A226-01A-21D-A159-09	3.49E-02	3.49E-02
TCGA-E9-A22E-01A-11D-A159-09	3.61E-02	3.61E-02
TCGA-E9-A22G-01A-11D-A159-09	5.00E-02	5.00E-02
TCGA-E9-A244-01A-11D-A167-09	4.89E-02	4.89E-02
TCGA-E9-A245-01A-22D-A16D-09	2.23E-02	2.23E-02
TCGA-E9-A247-01A-11D-A167-09	2.07E-02	2.07E-02
TCGA-E9-A295-01A-11D-A16D-09	3.91E-02	3.91E-02
TCGA-E9-A2JS-01A-11D-A17W-09	4.02E-02	4.02E-02
TCGA-E9-A3HO-01A-11D-A20S-09	6.04E-02	6.04E-02
TCGA-E9-A3QA-01A-61D-A228-09	5.00E-02	5.01E-02
TCGA-E9-A3X8-01A-31D-A22X-09	3.95E-02	3.95E-02
TCGA-E9-A54Y-01A-11D-A25Q-09	5.95E-03	5.95E-03
TCGA-E9-A5FK-01A-11D-A27P-09	5.56E-02	5.56E-02
TCGA-E9-A5FL-01A-11D-A27P-09	3.97E-02	3.97E-02
TCGA-E9-A6HE-01A-11D-A31U-09	2.18E-02	2.18E-02
TCGA-EW-A1IW-01A-11D-A13L-09	3.31E-02	3.31E-02
TCGA-EW-A1IX-01A-12D-A142-09	2.15E-02	2.15E-02
TCGA-EW-A1IY-01A-11D-A188-09	2.09E-02	2.09E-02
TCGA-EW-A1IZ-01A-11D-A188-09	9.05E-02	9.05E-02
TCGA-EW-A1J2-01A-21D-A13L-09	4.40E-02	4.40E-02
TCGA-EW-A1J5-01A-11D-A13L-09	8.46E-02	8.46E-02
TCGA-EW-A1J6-01A-11D-A188-09	2.23E-02	2.23E-02
TCGA-EW-A1OV-01A-11D-A142-09	1.56E-02	1.56E-02
TCGA-EW-A1OY-01A-11D-A142-09	2.23E-02	2.23E-02
TCGA-EW-A1OZ-01A-11D-A142-09	2.21E-02	2.21E-02
TCGA-EW-A1P0-01A-11D-A142-09	2.24E-02	2.24E-02
TCGA-EW-A1P5-01A-11D-A142-09	2.09E-02	2.09E-02
TCGA-EW-A1P6-01A-11D-A142-09	3.92E-02	3.92E-02
TCGA-EW-A1P7-01A-21D-A142-09	1.32E-02	1.32E-02
TCGA-EW-A1PA-01A-11D-A142-09	3.99E-02	3.99E-02
TCGA-EW-A1PB-01A-11D-A142-09	4.42E-02	4.42E-02
TCGA-EW-A1PD-01A-11D-A142-09	5.35E-02	5.35E-02
TCGA-EW-A1PE-01A-11D-A142-09	3.69E-02	3.69E-02
TCGA-EW-A1PG-01A-11D-A142-09	2.23E-02	2.23E-02
TCGA-EW-A1PH-01A-11D-A14K-09	2.24E-02	2.24E-02
TCGA-EW-A2FR-01A-11D-A21Q-09	2.23E-02	2.23E-02
TCGA-EW-A2FV-01A-11D-A17D-09	1.75E-02	1.75E-02
TCGA-EW-A423-01A-11D-A243-09	3.60E-02	3.60E-02
TCGA-EW-A6S9-01A-22D-A33E-09	2.15E-02	2.15E-02
TCGA-EW-A6SA-01A-21D-A32I-09	5.39E-02	5.39E-02
TCGA-EW-A6SB-01A-12D-A32I-09	4.05E-02	4.05E-02
TCGA-EW-A6SD-01A-12D-A33E-09	4.81E-02	4.81E-02
TCGA-GI-A2C8-01A-11D-A16D-09	5.56E-02	5.56E-02
TCGA-GM-A2D9-01A-11D-A18P-09	1.16E-01	1.16E-01
TCGA-GM-A2DA-01A-11D-A18P-09	1.75E-02	1.75E-02
TCGA-GM-A2DD-01A-11D-A17W-09	2.20E-02	2.20E-02
TCGA-GM-A2DF-01A-11D-A17W-09	2.15E-02	2.15E-02
TCGA-GM-A2DH-01A-11D-A17W-09	5.95E-03	5.95E-03
TCGA-GM-A2DI-01A-31D-A18P-09	3.34E-02	3.34E-02
TCGA-GM-A2DK-01A-21D-A17W-09	2.20E-02	2.20E-02
TCGA-GM-A2DL-01A-11D-A18P-09	2.19E-02	2.19E-02
TCGA-GM-A2DM-01A-11D-A17W-09	2.20E-02	2.20E-02
TCGA-GM-A2DO-01A-11D-A19Y-09	5.19E-02	5.19E-02
TCGA-GM-A3NW-01A-21D-A228-09	5.95E-03	5.95E-03
TCGA-GM-A3XL-01A-11D-A22X-09	4.01E-02	4.01E-02
TCGA-GM-A4E0-01A-12D-A25Q-09	1.75E-02	1.75E-02
TCGA-GM-A5PX-01A-12D-A28B-09	2.24E-02	2.24E-02
TCGA-HN-A2NL-01A-11D-A18P-09	2.23E-02	2.23E-02
TCGA-JL-A3YX-01A-11D-A22X-09	6.29E-02	6.29E-02
TCGA-LD-A74U-01A-13D-A33E-09	5.71E-02	5.71E-02
TCGA-LD-A7W5-01A-22D-A351-09	2.15E-02	2.15E-02
TCGA-LL-A440-01A-11D-A243-09	2.18E-02	2.18E-02
TCGA-LL-A5YN-01A-11D-A28B-09	2.12E-02	2.12E-02
TCGA-LL-A5YO-01A-21D-A28B-09	2.21E-02	2.21E-02
TCGA-LL-A5YP-01A-21D-A28B-09	3.78E-02	3.78E-02
TCGA-LL-A6FQ-01A-11D-A31U-09	4.18E-02	4.18E-02
TCGA-LL-A73Y-01A-11D-A33E-09	3.60E-02	3.60E-02
TCGA-LL-A73Z-01A-11D-A32I-09	2.20E-02	2.20E-02
TCGA-LL-A740-01A-21D-A32I-09	3.86E-02	3.86E-02
TCGA-LL-A7T0-01A-31D-A351-09	5.10E-02	5.10E-02
TCGA-LL-A8F5-01A-11D-A36J-09	5.76E-02	5.76E-02
TCGA-LL-A9Q3-01A-11D-A41F-09	2.23E-02	2.23E-02
TCGA-OK-A5Q2-01A-11D-A27P-09	5.29E-02	5.29E-02
TCGA-OL-A5D7-01A-11D-A27P-09	2.21E-02	2.21E-02
TCGA-OL-A5DA-01A-11D-A27P-09	3.71E-02	3.71E-02
TCGA-OL-A5RW-01A-11D-A28B-09	5.18E-02	5.18E-02
TCGA-OL-A5RZ-01A-11D-A28B-09	3.86E-02	3.86E-02
TCGA-OL-A5S0-01A-11D-A28B-09	3.94E-02	3.94E-02
TCGA-OL-A66I-01A-21D-A29N-09	4.72E-02	4.72E-02
TCGA-OL-A66J-01A-11D-A29N-09	5.07E-02	5.07E-02
TCGA-OL-A66K-01A-11D-A29N-09	4.18E-02	4.18E-02
TCGA-OL-A66L-01A-12D-A31U-09	1.19E-02	1.19E-02
TCGA-OL-A66N-01A-12D-A31U-09	5.22E-02	5.22E-02
TCGA-OL-A66O-01A-11D-A31U-09	2.20E-02	2.20E-02
TCGA-OL-A66P-01A-11D-A31U-09	3.67E-02	3.67E-02
TCGA-OL-A6VQ-01A-12D-A41F-09	5.45E-02	5.46E-02
TCGA-OL-A97C-01A-32D-A41F-09	4.00E-02	4.00E-02
TCGA-PE-A5DC-01A-12D-A27P-09	7.46E-02	7.46E-02
TCGA-PE-A5DE-01A-11D-A27P-09	1.06E-01	1.06E-01
TCGA-PL-A8LV-01A-21D-A41F-09	2.23E-02	2.23E-02
TCGA-PL-A8LX-01A-11D-A41F-09	2.15E-02	2.15E-02
TCGA-PL-A8LZ-01A-31D-A36J-09	2.22E-02	2.22E-02
TCGA-S3-A6ZF-01A-32D-A32I-09	3.93E-02	3.93E-02
TCGA-S3-A6ZG-01A-22D-A32I-09	3.91E-02	3.91E-02
TCGA-S3-AA0Z-01A-11D-A41F-09	2.09E-02	2.09E-02
TCGA-S3-AA17-01A-11D-A41F-09	5.77E-02	5.77E-02
TCGA-UL-AAZ6-01A-11D-A41F-09	7.50E-02	7.50E-02
TCGA-UU-A93S-01A-21D-A41F-09	5.57E-02	5.57E-02
TCGA-V7-A7HQ-01A-11D-A33E-09	2.17E-02	2.17E-02
TCGA-WT-AB41-01A-11D-A41F-09	2.24E-02	2.24E-02
TCGA-WT-AB44-01A-11D-A41F-09	2.22E-02	2.22E-02
TCGA-XX-A899-01A-11D-A36J-09	4.98E-02	4.98E-02
TCGA-XX-A89A-01A-11D-A36J-09	8.50E-02	8.50E-02
TCGA-Z7-A8R6-01A-11D-A41F-09	1.27E-02	1.27E-02
