Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4W-01A-12D-A38G-08	128	22	86	176	21
TCGA-ZF-AA4X-01A-11D-A38G-08	265	269	0	6	29
TCGA-ZF-AA51-01A-21D-A391-08	352	129	53	30	5
TCGA-ZF-AA52-01A-12D-A391-08	26	39	14	17	16
TCGA-ZF-AA53-01A-11D-A391-08	104	37	0	13	0
TCGA-ZF-AA54-01A-11D-A391-08	77	32	34	13	0
TCGA-ZF-AA56-01A-31D-A391-08	40	10	0	29	5
TCGA-ZF-AA58-01A-12D-A42E-08	80	28	75	7	5
TCGA-ZF-AA5H-01A-11D-A391-08	14	17	4	24	1
TCGA-ZF-AA5N-01A-11D-A42E-08	7	2	24	13	2
TCGA-ZF-AA5P-01A-11D-A391-08	17	3	2	15	5
