Samples	SBS96A	SBS96B	SBS96C
TCGA-BH-A0BW-01A-11D-A10Y-09	3.99E-02	3.65E-02	3.47E-02
TCGA-BH-A0BZ-01A-31D-A12Q-09	1.18E-01	1.13E-01	1.02E-01
TCGA-BH-A0C1-01B-11D-A12B-09	2.24E-02	1.90E-02	1.97E-02
TCGA-BH-A0DI-01A-21D-A12Q-09	2.79E-02	2.99E-02	3.49E-02
TCGA-BH-A0DK-01A-21W-A071-09	2.99E-02	3.99E-02	3.82E-02
TCGA-BH-A0DL-01A-11D-A10Y-09	3.77E-02	3.90E-02	3.54E-02
TCGA-BH-A0DO-01B-11D-A12B-09	2.20E-02	1.59E-02	1.97E-02
TCGA-BH-A0DP-01A-21W-A071-09	3.00E-02	3.75E-02	3.66E-02
TCGA-BH-A0DQ-01A-11D-A099-09	2.24E-02	1.90E-02	1.97E-02
TCGA-BH-A0DS-01A-11W-A071-09	3.06E-02	2.99E-02	3.51E-02
TCGA-BH-A0DV-01A-21D-A12Q-09	2.21E-02	2.10E-02	1.93E-02
TCGA-BH-A0DZ-01A-11W-A019-09	4.72E-02	3.60E-02	4.69E-02
TCGA-BH-A0E0-01A-11W-A071-09	3.33E-02	2.50E-02	3.45E-02
TCGA-BH-A0EB-01A-11W-A050-09	2.24E-02	2.01E-02	1.83E-02
TCGA-BH-A0EE-01A-11W-A050-09	3.66E-02	3.80E-02	3.59E-02
TCGA-BH-A0EI-01A-11D-A10Y-09	3.75E-02	3.57E-02	3.63E-02
TCGA-BH-A0GY-01A-11W-A071-09	6.16E-02	5.31E-02	5.80E-02
TCGA-BH-A0GZ-01A-11W-A071-09	2.24E-02	1.90E-02	1.97E-02
TCGA-BH-A0H5-01A-21D-A10Y-09	3.42E-02	3.72E-02	3.59E-02
TCGA-BH-A0H7-01A-13W-A071-09	2.17E-02	2.13E-02	2.01E-02
TCGA-BH-A0H9-01A-11W-A071-09	4.06E-02	3.68E-02	3.51E-02
TCGA-BH-A0HA-01A-11D-A12Q-09	3.44E-02	3.73E-02	3.37E-02
TCGA-BH-A0HB-01A-11W-A071-09	3.23E-02	2.39E-02	3.39E-02
TCGA-BH-A0HF-01A-11W-A071-09	1.60E-01	1.60E-01	1.53E-01
TCGA-BH-A0HK-01A-11W-A071-09	5.63E-02	8.38E-02	7.91E-02
TCGA-BH-A0HO-01A-11W-A050-09	2.22E-02	2.10E-02	1.90E-02
TCGA-BH-A0HP-01A-12D-A099-09	1.72E-02	6.03E-02	6.03E-02
TCGA-BH-A0HQ-01A-11W-A050-09	3.47E-02	4.40E-02	4.75E-02
TCGA-BH-A0HU-01A-11W-A050-09	2.23E-02	2.01E-02	1.93E-02
TCGA-BH-A0HW-01A-11W-A050-09	2.20E-02	1.59E-02	1.97E-02
TCGA-BH-A0HX-01A-21W-A071-09	4.40E-02	5.14E-02	4.80E-02
TCGA-BH-A0HY-01A-11W-A071-09	3.37E-02	3.87E-02	3.56E-02
TCGA-BH-A0W5-01A-11D-A10G-09	3.17E-02	2.53E-02	3.36E-02
TCGA-BH-A0W7-01A-11D-A10Y-09	2.79E-02	4.22E-02	4.08E-02
TCGA-BH-A0WA-01A-11D-A10G-09	9.38E-03	2.23E-02	2.21E-02
TCGA-BH-A18F-01A-11D-A12B-09	2.23E-02	2.05E-02	1.91E-02
TCGA-BH-A18G-01A-11D-A12B-09	2.71E-01	2.28E-01	2.42E-01
TCGA-BH-A18I-01A-11D-A12B-09	2.23E-02	1.90E-02	1.87E-02
TCGA-BH-A18J-01A-11D-A12B-09	2.80E-02	3.88E-02	3.74E-02
TCGA-BH-A18K-01A-11D-A12B-09	2.23E-02	4.25E-02	4.20E-02
TCGA-BH-A18L-01A-32D-A12B-09	6.87E-02	5.62E-02	6.09E-02
TCGA-BH-A18P-01A-11D-A12B-09	5.62E-02	1.09E-01	1.10E-01
TCGA-BH-A18Q-01A-12D-A12B-09	6.57E-02	6.38E-02	5.95E-02
TCGA-BH-A18T-01A-11D-A12B-09	2.19E-02	1.92E-02	1.62E-02
TCGA-BH-A18U-01A-21D-A12B-09	4.87E-03	2.00E-03	5.26E-03
TCGA-BH-A18V-01A-11D-A12B-09	2.99E-02	6.03E-02	6.06E-02
TCGA-BH-A1EN-01A-11D-A17G-09	1.29E-02	2.23E-02	2.16E-02
TCGA-BH-A1F0-01A-11D-A135-09	3.30E-02	3.61E-02	3.38E-02
TCGA-BH-A1F5-01A-12D-A13L-09	3.83E-02	3.74E-02	3.56E-02
TCGA-BH-A1F6-01A-11D-A13L-09	9.38E-03	2.23E-02	2.21E-02
TCGA-BH-A1F8-01A-11D-A13L-09	1.97E-02	3.56E-02	3.73E-02
TCGA-BH-A1FC-01A-11D-A13L-09	2.68E-02	4.16E-02	4.11E-02
TCGA-BH-A1FE-01A-11D-A13L-09	2.20E-02	2.10E-02	1.96E-02
TCGA-BH-A1FG-01A-11D-A13L-09	2.21E-02	2.11E-02	1.93E-02
TCGA-BH-A1FL-01A-11D-A13L-09	1.51E-02	2.21E-02	2.22E-02
TCGA-BH-A1FN-01A-11D-A13L-09	3.35E-02	2.18E-02	3.48E-02
TCGA-BH-A1FR-01A-11D-A13L-09	2.05E-02	2.16E-02	2.10E-02
TCGA-BH-A1FU-01A-11D-A14G-09	4.59E-02	5.77E-02	6.06E-02
TCGA-BH-A204-01A-11D-A159-09	4.91E-02	5.15E-02	4.68E-02
TCGA-BH-A208-01A-11D-A159-09	1.14E-02	2.24E-02	2.22E-02
TCGA-BH-A209-01A-11D-A17G-09	4.14E-02	7.24E-02	7.38E-02
TCGA-BH-A2L8-01A-11D-A18P-09	8.08E-02	1.18E-01	1.23E-01
TCGA-BH-A42V-01A-11D-A243-09	4.87E-03	2.00E-03	5.26E-03
TCGA-BH-A5IZ-01A-11D-A27P-09	6.99E-02	6.50E-02	5.95E-02
TCGA-BH-A5J0-01A-11D-A27P-09	2.64E-02	3.19E-02	3.60E-02
TCGA-BH-A8FZ-01A-11D-A351-09	2.20E-02	1.59E-02	1.97E-02
TCGA-BH-AB28-01A-31D-A41F-09	2.23E-02	2.02E-02	1.96E-02
TCGA-C8-A12K-01A-21D-A10Y-09	2.22E-02	1.93E-02	1.75E-02
TCGA-C8-A12L-01A-11D-A10Y-09	2.00E-02	1.87E-02	2.24E-02
TCGA-C8-A12N-01A-11D-A10Y-09	2.14E-02	2.06E-02	2.12E-02
TCGA-C8-A12O-01A-11D-A10Y-09	4.87E-03	2.00E-03	5.26E-03
TCGA-C8-A12P-01A-11D-A10Y-09	4.19E-02	5.29E-02	4.82E-02
TCGA-C8-A12Q-01A-11D-A10Y-09	4.49E-02	4.26E-02	4.75E-02
TCGA-C8-A12T-01A-11D-A10Y-09	3.34E-02	5.25E-02	5.59E-02
TCGA-C8-A12U-01A-11D-A10Y-09	2.24E-02	2.01E-02	1.83E-02
TCGA-C8-A12V-01A-11D-A10Y-09	2.19E-02	2.11E-02	1.98E-02
TCGA-C8-A12W-01A-11D-A10Y-09	2.22E-02	1.90E-02	1.80E-02
TCGA-C8-A12Y-01A-11D-A12B-09	1.51E-02	2.21E-02	2.22E-02
TCGA-C8-A12Z-01A-11D-A10Y-09	2.76E-02	5.00E-02	5.11E-02
TCGA-C8-A130-01A-31D-A10Y-09	3.02E-02	2.84E-02	3.48E-02
TCGA-C8-A131-01A-11D-A10Y-09	2.18E-02	2.11E-02	2.00E-02
TCGA-C8-A135-01A-11D-A10Y-09	3.91E-02	3.40E-02	3.44E-02
TCGA-C8-A137-01A-11D-A10Y-09	4.46E-02	3.91E-02	3.55E-02
TCGA-C8-A138-01A-11D-A10Y-09	2.23E-02	1.95E-02	1.78E-02
TCGA-C8-A1HF-01A-11D-A135-09	2.21E-02	2.08E-02	1.98E-02
TCGA-C8-A1HI-01A-11D-A135-09	2.23E-02	1.95E-02	1.78E-02
TCGA-C8-A1HJ-01A-11D-A13L-09	6.05E-02	5.69E-02	5.54E-02
TCGA-C8-A1HL-01A-11D-A135-09	2.24E-02	2.01E-02	1.88E-02
TCGA-C8-A1HM-01A-12D-A135-09	8.06E-02	1.04E-01	1.02E-01
TCGA-C8-A1HO-01A-11D-A13L-09	6.10E-02	6.10E-02	5.45E-02
TCGA-C8-A26V-01A-11D-A16D-09	1.14E-02	2.24E-02	2.22E-02
TCGA-C8-A26W-01A-11D-A16D-09	3.46E-03	2.22E-02	2.22E-02
TCGA-C8-A26Y-01A-11D-A16D-09	1.39E-01	2.84E-01	2.86E-01
TCGA-C8-A274-01A-11D-A16D-09	4.74E-02	1.33E-01	1.35E-01
TCGA-C8-A275-01A-21D-A16D-09	3.86E-02	3.66E-02	3.56E-02
TCGA-C8-A278-01A-11D-A167-09	2.14E-02	2.06E-02	2.12E-02
TCGA-C8-A3M7-01A-12D-A21Q-09	3.95E-02	3.33E-02	3.65E-02
TCGA-C8-A3M8-01A-11D-A20S-09	1.29E-02	2.23E-02	2.16E-02
TCGA-C8-A8HP-01A-11D-A36J-09	4.53E-02	1.12E-01	1.14E-01
TCGA-C8-A8HQ-01A-11D-A36J-09	2.95E-02	9.98E-02	9.98E-02
TCGA-C8-A8HR-01A-11D-A36J-09	2.06E-02	2.20E-02	2.01E-02
TCGA-C8-A9FZ-01A-11D-A41F-09	2.20E-02	1.59E-02	1.97E-02
TCGA-D8-A13Z-01A-11D-A10Y-09	7.52E-02	6.25E-02	6.90E-02
TCGA-D8-A140-01A-11D-A10Y-09	6.96E-02	7.49E-02	6.96E-02
TCGA-D8-A141-01A-11D-A10Y-09	3.99E-02	3.47E-02	3.50E-02
TCGA-D8-A142-01A-11D-A10Y-09	5.97E-02	5.92E-02	5.69E-02
TCGA-D8-A147-01A-11D-A10Y-09	2.22E-02	2.11E-02	1.88E-02
TCGA-D8-A1J8-01A-11D-A13L-09	8.70E-02	2.50E-01	2.54E-01
TCGA-D8-A1J9-01A-11D-A13L-09	7.31E-02	1.39E-01	1.39E-01
TCGA-D8-A1JA-01A-11D-A13L-09	9.25E-02	2.94E-01	3.00E-01
TCGA-D8-A1JB-01A-11D-A13L-09	2.20E-02	2.08E-02	2.00E-02
TCGA-D8-A1JC-01A-11D-A13L-09	2.23E-02	2.03E-02	1.98E-02
TCGA-D8-A1JD-01A-11D-A13L-09	1.83E-02	2.23E-02	2.12E-02
TCGA-D8-A1JG-01B-11D-A13L-09	2.15E-02	2.15E-02	2.01E-02
TCGA-D8-A1JJ-01A-31D-A14K-09	2.20E-02	1.59E-02	1.97E-02
TCGA-D8-A1JL-01A-11D-A13L-09	4.97E-02	5.19E-02	4.95E-02
TCGA-D8-A1JM-01A-11D-A13L-09	2.20E-02	1.59E-02	1.97E-02
TCGA-D8-A1JN-01A-11D-A13L-09	3.32E-02	4.97E-02	4.98E-02
TCGA-D8-A1JP-01A-11D-A13L-09	2.04E-02	2.19E-02	2.07E-02
TCGA-D8-A1JS-01A-11D-A13L-09	2.24E-02	1.90E-02	1.97E-02
TCGA-D8-A1JT-01A-31D-A13L-09	2.23E-02	2.10E-02	1.82E-02
TCGA-D8-A1X7-01A-11D-A14K-09	2.21E-02	2.13E-02	1.91E-02
TCGA-D8-A1X9-01A-12D-A159-09	6.94E-02	6.38E-02	5.46E-02
TCGA-D8-A1XA-01A-11D-A14G-09	2.22E-02	1.93E-02	1.75E-02
TCGA-D8-A1XB-01A-11D-A14G-09	3.05E-02	2.69E-02	3.41E-02
TCGA-D8-A1XF-01A-11D-A14G-09	2.22E-02	2.05E-02	1.99E-02
TCGA-D8-A1XG-01A-11D-A14G-09	2.23E-02	2.00E-02	1.99E-02
TCGA-D8-A1XJ-01A-11D-A14K-09	1.74E-02	3.57E-02	3.71E-02
TCGA-D8-A1XK-01A-21D-A14K-09	1.91E-01	1.68E-01	1.50E-01
TCGA-D8-A1XM-01A-21D-A14K-09	2.23E-02	1.95E-02	1.78E-02
TCGA-D8-A1XQ-01A-11D-A14K-09	1.30E-01	1.10E-01	1.20E-01
TCGA-D8-A1XR-01A-11D-A14K-09	2.17E-02	2.11E-02	2.03E-02
TCGA-D8-A1XS-01A-11D-A14K-09	1.91E-02	2.20E-02	2.14E-02
TCGA-D8-A1XV-01A-11D-A14K-09	2.22E-02	2.11E-02	1.91E-02
TCGA-D8-A1Y0-01A-11D-A14K-09	3.95E-02	3.66E-02	3.69E-02
TCGA-D8-A1Y1-01A-21D-A14K-09	6.55E-02	6.27E-02	5.97E-02
TCGA-D8-A1Y2-01A-11D-A159-09	3.46E-03	2.22E-02	2.22E-02
TCGA-D8-A1Y3-01A-11D-A159-09	3.44E-02	3.57E-02	3.60E-02
TCGA-D8-A27F-01A-11D-A16D-09	2.18E-02	2.10E-02	2.04E-02
TCGA-D8-A27G-01A-11D-A16D-09	6.02E-02	2.67E-01	2.72E-01
TCGA-D8-A27I-01A-11D-A16D-09	2.23E-02	1.95E-02	1.78E-02
TCGA-D8-A27K-01A-11D-A16D-09	2.24E-02	1.90E-02	1.97E-02
TCGA-D8-A27M-01A-11D-A16D-09	2.17E-02	2.11E-02	2.03E-02
TCGA-D8-A27N-01A-11D-A16D-09	4.17E-02	3.68E-02	3.53E-02
TCGA-D8-A27P-01A-11D-A16D-09	2.20E-02	2.15E-02	1.88E-02
TCGA-D8-A27R-01A-11D-A16D-09	2.22E-02	2.11E-02	1.88E-02
TCGA-D8-A27V-01A-12D-A17D-09	5.05E-02	1.25E-01	1.26E-01
TCGA-D8-A27W-01A-11D-A16D-09	3.55E-02	3.65E-02	3.51E-02
TCGA-D8-A4Z1-01A-21D-A25Q-09	3.46E-03	2.22E-02	2.22E-02
TCGA-D8-A73U-01A-11D-A33E-09	9.75E-03	4.00E-03	1.05E-02
TCGA-E2-A10C-01A-21D-A10M-09	7.23E-02	2.41E-01	2.46E-01
TCGA-E2-A14P-01A-31D-A12B-09	2.97E-02	3.80E-02	3.66E-02
TCGA-E2-A14Q-01A-11D-A12B-09	2.16E-02	2.10E-02	2.07E-02
TCGA-E2-A14R-01A-11D-A10Y-09	9.00E-02	8.64E-02	8.60E-02
TCGA-E2-A14T-01A-11D-A10Y-09	4.87E-03	2.00E-03	5.26E-03
TCGA-E2-A14V-01A-11D-A12B-09	6.47E-02	6.06E-02	6.22E-02
TCGA-E2-A14Z-01A-11D-A10Y-09	3.22E-02	3.81E-02	3.62E-02
TCGA-E2-A152-01A-11D-A12B-09	4.96E-02	9.17E-02	9.33E-02
TCGA-E2-A154-01A-11D-A10Y-09	3.83E-02	3.35E-02	3.77E-02
TCGA-E2-A155-01A-11D-A12B-09	2.20E-02	1.82E-02	1.80E-02
TCGA-E2-A158-01A-11D-A12B-09	2.24E-02	2.01E-02	1.83E-02
TCGA-E2-A159-01A-11D-A10Y-09	4.51E-02	6.46E-02	6.51E-02
TCGA-E2-A15D-01A-11D-A10Y-09	2.21E-02	2.10E-02	1.93E-02
TCGA-E2-A15I-01A-21D-A135-09	2.22E-02	2.11E-02	1.88E-02
TCGA-E2-A15L-01A-11D-A12B-09	2.23E-02	2.03E-02	1.98E-02
TCGA-E2-A15O-01A-11D-A10Y-09	3.46E-03	2.22E-02	2.22E-02
TCGA-E2-A15P-01A-11D-A10Y-09	2.24E-02	1.90E-02	1.97E-02
TCGA-E2-A15R-01A-11D-A10Y-09	2.24E-02	1.90E-02	1.97E-02
TCGA-E2-A15S-01A-11D-A10Y-09	3.34E-02	3.80E-02	3.44E-02
TCGA-E2-A1B6-01A-31D-A12Q-09	2.15E-02	2.09E-02	2.08E-02
TCGA-E2-A1IL-01A-11D-A14G-09	4.10E-02	3.74E-02	3.76E-02
TCGA-E2-A1IN-01A-11D-A13L-09	6.30E-02	8.25E-02	7.83E-02
TCGA-E2-A1IU-01A-11D-A14G-09	2.22E-02	2.12E-02	1.86E-02
TCGA-E2-A1L7-01A-11D-A142-09	2.10E-02	2.09E-02	2.14E-02
TCGA-E2-A1L8-01A-11D-A13L-09	2.17E-02	2.15E-02	1.97E-02
TCGA-E2-A1LA-01A-11D-A142-09	2.15E-02	2.09E-02	2.08E-02
TCGA-E2-A1LG-01A-21D-A14K-09	4.16E-02	1.02E-01	1.03E-01
TCGA-E2-A1LH-01A-11D-A14G-09	5.83E-02	8.50E-02	8.36E-02
TCGA-E2-A1LI-01A-12D-A159-09	4.63E-02	4.92E-02	4.89E-02
TCGA-E2-A1LS-01A-12D-A159-09	9.38E-03	2.23E-02	2.21E-02
TCGA-E2-A2P6-01A-11D-A19Y-09	5.14E-02	5.34E-02	4.91E-02
TCGA-E2-A56Z-01A-12D-A29N-09	2.22E-02	1.90E-02	1.80E-02
TCGA-E2-A572-01A-13D-A31U-09	2.20E-02	2.08E-02	2.00E-02
TCGA-E2-A573-01A-11D-A29N-09	4.09E-02	3.42E-02	3.53E-02
TCGA-E2-A574-01A-11D-A29N-09	5.24E-02	6.70E-02	6.62E-02
TCGA-E9-A1N5-01A-11D-A14G-09	2.10E-02	2.19E-02	2.00E-02
TCGA-E9-A1N9-01A-11D-A14G-09	3.42E-02	3.64E-02	3.76E-02
TCGA-E9-A1NA-01A-11D-A142-09	7.58E-02	8.33E-02	7.73E-02
TCGA-E9-A1NC-01A-12W-A16L-09	6.72E-02	5.94E-02	5.76E-02
TCGA-E9-A1NE-01A-21D-A14K-09	2.23E-02	2.00E-02	1.99E-02
TCGA-E9-A1NG-01A-21D-A14K-09	3.84E-02	3.50E-02	3.44E-02
TCGA-E9-A1NH-01A-11D-A14G-09	2.22E-02	1.76E-02	2.16E-02
TCGA-E9-A1NI-01A-11W-A16H-09	7.08E-02	6.20E-02	6.02E-02
TCGA-E9-A1R4-01A-21D-A14G-09	1.29E-02	2.23E-02	2.16E-02
TCGA-E9-A1R7-01A-11D-A14K-09	2.60E-02	3.86E-02	3.83E-02
TCGA-E9-A1RB-01A-11D-A17G-09	2.23E-02	2.00E-02	1.99E-02
TCGA-E9-A1RF-01A-11D-A159-09	8.17E-02	7.86E-02	7.37E-02
TCGA-E9-A1RG-01A-11D-A14G-09	2.14E-02	2.06E-02	2.12E-02
TCGA-E9-A1RH-01A-21D-A167-09	2.23E-02	1.95E-02	1.78E-02
TCGA-E9-A1RI-01A-11D-A167-09	1.51E-02	2.21E-02	2.22E-02
TCGA-E9-A226-01A-21D-A159-09	3.46E-03	2.22E-02	2.22E-02
TCGA-E9-A229-01A-31D-A17G-09	2.17E-02	2.11E-02	2.03E-02
TCGA-E9-A22D-01A-11D-A159-09	1.29E-02	2.23E-02	2.16E-02
TCGA-E9-A22E-01A-11D-A159-09	3.61E-02	3.62E-02	3.50E-02
TCGA-E9-A22G-01A-11D-A159-09	4.82E-02	4.66E-02	4.33E-02
TCGA-E9-A243-01A-21D-A167-09	3.77E-02	3.90E-02	3.47E-02
TCGA-E9-A244-01A-11D-A167-09	5.18E-02	4.67E-02	4.99E-02
TCGA-E9-A245-01A-22D-A16D-09	3.97E-02	3.80E-02	3.65E-02
TCGA-E9-A247-01A-11D-A167-09	2.71E-02	2.50E-02	3.34E-02
TCGA-E9-A248-01A-11D-A167-09	9.38E-03	2.23E-02	2.21E-02
TCGA-E9-A249-01A-11D-A167-09	4.03E-02	3.32E-02	3.66E-02
TCGA-E9-A295-01A-11D-A16D-09	3.85E-02	3.60E-02	3.03E-02
TCGA-E9-A2JS-01A-11D-A17W-09	2.19E-02	2.08E-02	2.02E-02
TCGA-E9-A3HO-01A-11D-A20S-09	5.24E-02	5.49E-02	5.12E-02
TCGA-E9-A3QA-01A-61D-A228-09	3.92E-02	3.33E-02	3.54E-02
TCGA-E9-A3X8-01A-31D-A22X-09	4.55E-02	4.49E-02	4.91E-02
TCGA-E9-A54Y-01A-11D-A25Q-09	2.20E-02	1.59E-02	1.97E-02
TCGA-E9-A5FL-01A-11D-A27P-09	4.97E-02	4.69E-02	4.60E-02
TCGA-E9-A6HE-01A-11D-A31U-09	1.29E-02	2.23E-02	2.16E-02
TCGA-EW-A1IW-01A-11D-A13L-09	9.38E-03	2.23E-02	2.21E-02
TCGA-EW-A1IZ-01A-11D-A188-09	9.21E-02	8.50E-02	8.18E-02
TCGA-EW-A1J5-01A-11D-A13L-09	6.78E-02	1.18E-01	1.21E-01
TCGA-EW-A1OV-01A-11D-A142-09	5.88E-02	9.88E-02	9.61E-02
TCGA-EW-A1OY-01A-11D-A142-09	2.23E-02	2.00E-02	1.99E-02
TCGA-EW-A1OZ-01A-11D-A142-09	2.21E-02	2.10E-02	1.94E-02
TCGA-EW-A1P1-01A-31D-A14G-09	2.23E-02	2.13E-02	1.78E-02
TCGA-EW-A1P4-01A-21D-A142-09	3.97E-02	3.83E-02	3.29E-02
TCGA-EW-A1PB-01A-11D-A142-09	7.30E-02	6.93E-02	6.64E-02
TCGA-EW-A1PE-01A-11D-A142-09	2.05E-02	2.16E-02	2.10E-02
TCGA-EW-A1PG-01A-11D-A142-09	4.02E-02	3.84E-02	3.46E-02
TCGA-EW-A1PH-01A-11D-A14K-09	4.87E-03	2.00E-03	5.26E-03
TCGA-EW-A2FR-01A-11D-A21Q-09	2.23E-02	2.01E-02	1.93E-02
TCGA-EW-A2FS-01A-11D-A17D-09	1.96E-02	1.68E-02	2.22E-02
TCGA-EW-A2FV-01A-11D-A17D-09	2.23E-02	2.03E-02	1.94E-02
TCGA-EW-A2FW-01A-11D-A17D-09	2.23E-02	2.05E-02	1.91E-02
TCGA-EW-A423-01A-11D-A243-09	3.37E-02	5.50E-02	5.42E-02
TCGA-EW-A6S9-01A-22D-A33E-09	1.83E-02	2.23E-02	2.12E-02
TCGA-EW-A6SA-01A-21D-A32I-09	2.15E-02	2.09E-02	2.08E-02
TCGA-EW-A6SB-01A-12D-A32I-09	4.17E-02	3.54E-02	3.78E-02
TCGA-EW-A6SC-01A-12D-A32I-09	1.91E-02	2.20E-02	2.14E-02
TCGA-EW-A6SD-01A-12D-A33E-09	3.78E-02	3.86E-02	3.61E-02
TCGA-GI-A2C8-01A-11D-A16D-09	4.06E-02	3.64E-02	3.75E-02
TCGA-GM-A2D9-01A-11D-A18P-09	9.78E-02	1.93E-01	1.95E-01
TCGA-GM-A2DA-01A-11D-A18P-09	2.23E-02	2.00E-02	1.99E-02
TCGA-GM-A2DB-01A-31D-A19Y-09	5.67E-02	5.47E-02	5.10E-02
TCGA-GM-A2DD-01A-11D-A17W-09	2.24E-02	2.01E-02	1.83E-02
TCGA-GM-A2DF-01A-11D-A17W-09	3.86E-02	3.66E-02	3.42E-02
TCGA-GM-A2DH-01A-11D-A17W-09	6.48E-02	5.87E-02	6.03E-02
TCGA-GM-A2DI-01A-31D-A18P-09	2.76E-02	7.45E-02	7.45E-02
TCGA-GM-A2DK-01A-21D-A17W-09	1.51E-02	2.21E-02	2.22E-02
TCGA-GM-A2DM-01A-11D-A17W-09	4.20E-02	3.82E-02	3.58E-02
TCGA-GM-A2DN-01A-11D-A17W-09	2.19E-02	2.08E-02	2.02E-02
TCGA-GM-A2DO-01A-11D-A19Y-09	1.29E-02	2.23E-02	2.16E-02
TCGA-GM-A3NW-01A-21D-A228-09	4.96E-02	4.07E-02	4.84E-02
TCGA-GM-A3XL-01A-11D-A22X-09	5.06E-02	5.32E-02	5.52E-02
TCGA-GM-A4E0-01A-12D-A25Q-09	1.96E-02	1.68E-02	2.22E-02
TCGA-GM-A5PV-01A-11D-A28B-09	2.23E-02	1.90E-02	1.87E-02
TCGA-HN-A2NL-01A-11D-A18P-09	3.89E-02	3.57E-02	3.38E-02
TCGA-LD-A74U-01A-13D-A33E-09	1.88E-02	5.35E-02	5.38E-02
TCGA-LD-A7W5-01A-22D-A351-09	2.23E-02	1.95E-02	1.78E-02
TCGA-LD-A7W6-01A-81D-A351-09	4.02E-02	3.75E-02	3.45E-02
TCGA-LL-A50Y-01A-11D-A25Q-09	2.15E-02	2.09E-02	2.08E-02
TCGA-LL-A5YL-01A-12D-A29N-09	3.04E-02	2.89E-02	3.73E-02
TCGA-LL-A5YN-01A-11D-A28B-09	2.20E-02	2.15E-02	1.88E-02
TCGA-LL-A5YO-01A-21D-A28B-09	2.22E-02	2.08E-02	1.92E-02
TCGA-LL-A5YP-01A-21D-A28B-09	1.83E-02	2.23E-02	2.12E-02
TCGA-LL-A6FP-01A-11D-A31U-09	2.21E-02	2.10E-02	1.93E-02
TCGA-LL-A6FQ-01A-11D-A31U-09	6.34E-02	6.00E-02	5.31E-02
TCGA-LL-A6FR-01A-12D-A31U-09	4.07E-02	3.74E-02	3.53E-02
TCGA-LL-A73Y-01A-11D-A33E-09	4.22E-02	4.91E-02	4.62E-02
TCGA-LL-A740-01A-21D-A32I-09	4.52E-02	4.70E-02	4.81E-02
TCGA-LL-A7T0-01A-31D-A351-09	3.96E-02	3.19E-02	3.31E-02
TCGA-LL-A8F5-01A-11D-A36J-09	5.45E-02	5.03E-02	4.83E-02
TCGA-LL-A9Q3-01A-11D-A41F-09	3.05E-02	2.80E-02	3.42E-02
TCGA-OL-A5D7-01A-11D-A27P-09	3.74E-02	3.76E-02	3.54E-02
TCGA-OL-A5D8-01A-11D-A27P-09	2.20E-02	1.59E-02	1.97E-02
TCGA-OL-A5DA-01A-11D-A27P-09	3.07E-02	2.70E-02	3.38E-02
TCGA-OL-A5RW-01A-11D-A28B-09	5.86E-02	5.10E-02	6.34E-02
TCGA-OL-A5RX-01A-11D-A28B-09	2.23E-02	1.95E-02	1.78E-02
TCGA-OL-A5RY-01A-21D-A28B-09	1.96E-02	1.68E-02	2.22E-02
TCGA-OL-A5RZ-01A-11D-A28B-09	5.07E-02	4.15E-02	4.53E-02
TCGA-OL-A66I-01A-21D-A29N-09	2.19E-02	1.92E-02	1.62E-02
TCGA-OL-A66J-01A-11D-A29N-09	6.59E-02	5.56E-02	5.38E-02
TCGA-OL-A66L-01A-12D-A31U-09	3.50E-02	3.67E-02	3.48E-02
TCGA-OL-A66N-01A-12D-A31U-09	7.81E-02	7.15E-02	7.53E-02
TCGA-OL-A66P-01A-11D-A31U-09	2.24E-02	1.90E-02	1.97E-02
TCGA-OL-A6VQ-01A-12D-A41F-09	3.93E-02	3.89E-02	3.25E-02
TCGA-OL-A97C-01A-32D-A41F-09	2.24E-02	1.90E-02	1.97E-02
TCGA-PE-A5DC-01A-12D-A27P-09	1.91E-02	2.21E-02	2.11E-02
TCGA-PE-A5DD-01A-12D-A27P-09	3.08E-02	2.50E-02	3.38E-02
TCGA-PE-A5DE-01A-11D-A27P-09	1.06E-01	1.96E-01	1.99E-01
TCGA-PL-A8LV-01A-21D-A41F-09	3.27E-02	3.77E-02	3.61E-02
TCGA-S3-AA0Z-01A-11D-A41F-09	2.22E-02	2.05E-02	1.99E-02
TCGA-S3-AA10-01A-21D-A41F-09	3.39E-02	5.52E-02	5.45E-02
TCGA-S3-AA15-01A-11D-A41F-09	4.87E-03	2.00E-03	5.26E-03
TCGA-S3-AA17-01A-11D-A41F-09	3.38E-02	4.04E-02	3.92E-02
TCGA-UL-AAZ6-01A-11D-A41F-09	8.39E-02	7.57E-02	7.76E-02
TCGA-UU-A93S-01A-21D-A41F-09	4.05E-02	3.79E-02	3.60E-02
TCGA-WT-AB41-01A-11D-A41F-09	4.03E-02	3.52E-02	3.70E-02
TCGA-XX-A899-01A-11D-A36J-09	2.85E-02	2.94E-02	3.57E-02
TCGA-XX-A89A-01A-11D-A36J-09	5.26E-02	6.64E-02	6.41E-02
TCGA-Z7-A8R5-01A-42D-A41F-09	3.99E-02	3.73E-02	3.38E-02
TCGA-Z7-A8R6-01A-11D-A41F-09	4.73E-02	6.98E-02	6.90E-02
