Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4V-01A-11D-A38G-08	196	365	274	33	9
TCGA-ZF-AA4W-01A-12D-A38G-08	167	23	152	206	39
TCGA-ZF-AA4X-01A-11D-A38G-08	393	359	11	0	21
TCGA-ZF-AA51-01A-21D-A391-08	542	168	84	31	0
TCGA-ZF-AA52-01A-12D-A391-08	39	58	13	22	20
TCGA-ZF-AA53-01A-11D-A391-08	149	46	0	13	0
TCGA-ZF-AA54-01A-11D-A391-08	116	39	34	22	0
TCGA-ZF-AA56-01A-31D-A391-08	61	15	10	30	4
TCGA-ZF-AA58-01A-12D-A42E-08	100	44	110	16	1
TCGA-ZF-AA5H-01A-11D-A391-08	14	20	10	34	0
TCGA-ZF-AA5N-01A-11D-A42E-08	11	3	22	22	3
TCGA-ZF-AA5P-01A-11D-A391-08	22	1	8	13	8
