Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4W-01A-12D-A38G-08	122	19	85	165	23
TCGA-ZF-AA4X-01A-11D-A38G-08	263	259	0	2	28
TCGA-ZF-AA51-01A-21D-A391-08	349	118	53	29	6
TCGA-ZF-AA52-01A-12D-A391-08	26	38	14	18	14
TCGA-ZF-AA53-01A-11D-A391-08	105	35	0	13	0
TCGA-ZF-AA54-01A-11D-A391-08	76	32	30	15	0
TCGA-ZF-AA56-01A-31D-A391-08	41	9	0	28	5
TCGA-ZF-AA58-01A-12D-A42E-08	79	26	72	7	6
TCGA-ZF-AA5H-01A-11D-A391-08	14	16	6	21	1
TCGA-ZF-AA5N-01A-11D-A42E-08	7	2	23	14	2
TCGA-ZF-AA5P-01A-11D-A391-08	17	3	1	16	5
