Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-XF-AAMJ-01A-11D-A42E-08	3	0	0	0	9	32	2
TCGA-XF-AAML-01A-11D-A42E-08	174	244	171	0	0	4	38
TCGA-XF-AAMQ-01A-11D-A42E-08	86	71	82	0	0	16	10
TCGA-XF-AAMR-01A-31D-A42E-08	34	43	0	7	9	16	6
TCGA-XF-AAMT-01A-11D-A42E-08	20	1	35	0	43	12	9
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	4	13	18	3	5
TCGA-XF-AAMX-01A-11D-A42E-08	93	46	72	40	97	31	23
TCGA-XF-AAMY-01A-11D-A42E-08	40	36	33	0	0	33	0
TCGA-XF-AAMZ-01A-11D-A42E-08	142	38	19	0	34	56	20
TCGA-XF-AAN0-01A-11D-A42E-08	196	132	141	0	0	3	22
TCGA-XF-AAN1-01A-31D-A42E-08	0	3	44	21	2	34	4
TCGA-XF-AAN2-01A-11D-A42E-08	257	196	123	0	5	0	3
TCGA-XF-AAN3-01A-11D-A42E-08	91	65	0	16	2	16	5
TCGA-XF-AAN4-01A-11D-A42E-08	13	0	9	13	0	2	1
TCGA-XF-AAN5-01A-11D-A42E-08	217	36	68	0	19	24	15
TCGA-XF-AAN7-01A-11D-A42E-08	0	21	23	49	32	45	0
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	1	1	0
TCGA-YC-A89H-01A-11D-A364-08	46	1746	0	213	82	79	9
TCGA-YC-A8S6-01A-31D-A38G-08	38	16	41	0	0	11	14
TCGA-YC-A9TC-01A-22D-A391-08	37	14	40	0	14	22	5
TCGA-YF-AA3L-01A-11D-A38G-08	0	11	193	80	60	32	10
TCGA-YF-AA3M-01A-11D-A42E-08	28	24	8	65	35	46	0
TCGA-ZF-A9R0-01A-11D-A38G-08	122	62	26	0	0	24	7
TCGA-ZF-A9R1-01A-11D-A391-08	40	24	0	5	9	33	1
TCGA-ZF-A9R2-01A-11D-A391-08	62	24	25	33	21	9	0
TCGA-ZF-A9R3-01A-11D-A38G-08	34	16	5	10	8	29	4
TCGA-ZF-A9R4-01A-11D-A38G-08	70	80	140	0	0	7	1
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	8	42	22	36	5
TCGA-ZF-A9R7-01A-11D-A38G-08	555	259	0	0	0	35	27
TCGA-ZF-A9R9-01A-11D-A38G-08	70	67	34	14	1	38	16
TCGA-ZF-A9RC-01A-11D-A38G-08	80	757	171	236	0	9	0
TCGA-ZF-A9RD-01A-11D-A42E-08	71	53	31	7	31	18	8
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	0	11	12	34	10
TCGA-ZF-A9RF-01A-11D-A38G-08	38	32	147	15	28	24	11
TCGA-ZF-A9RG-01A-21D-A42E-08	80	151	49	11	0	0	11
TCGA-ZF-A9RL-01A-11D-A38G-08	143	15	93	16	71	33	25
TCGA-ZF-A9RM-01A-11D-A38G-08	0	6	13	34	25	21	3
TCGA-ZF-A9RN-01A-11D-A42E-08	91	24	4	24	53	33	13
TCGA-ZF-AA4N-01A-11D-A38G-08	47	46	32	19	24	16	11
TCGA-ZF-AA4R-01A-11D-A38G-08	14	8	25	0	15	8	0
TCGA-ZF-AA4T-01A-11D-A38G-08	2	13	8	29	33	35	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	3	12	23	11	32	0
TCGA-ZF-AA4V-01A-11D-A38G-08	116	338	201	178	23	13	8
TCGA-ZF-AA4W-01A-12D-A38G-08	153	31	0	53	161	157	32
TCGA-ZF-AA4X-01A-11D-A38G-08	319	337	112	0	0	0	16
TCGA-ZF-AA51-01A-21D-A391-08	494	182	68	29	41	11	0
TCGA-ZF-AA52-01A-12D-A391-08	39	54	0	21	0	19	19
TCGA-ZF-AA53-01A-11D-A391-08	142	52	4	1	0	9	0
TCGA-ZF-AA54-01A-11D-A391-08	73	33	97	1	0	7	0
TCGA-ZF-AA56-01A-31D-A391-08	58	17	0	2	17	23	3
TCGA-ZF-AA58-01A-12D-A42E-08	69	41	70	42	42	6	1
TCGA-ZF-AA5H-01A-11D-A391-08	1	16	32	2	3	24	0
TCGA-ZF-AA5N-01A-11D-A42E-08	10	3	0	20	7	18	3
TCGA-ZF-AA5P-01A-11D-A391-08	9	0	29	0	0	7	7
