Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-YF-AA3L-01A-11D-A38G-08	67	24	108	89	48	10
TCGA-YF-AA3M-01A-11D-A42E-08	29	22	65	26	48	0
TCGA-ZF-A9R0-01A-11D-A38G-08	131	55	9	0	30	0
TCGA-ZF-A9R1-01A-11D-A391-08	31	22	5	9	29	0
TCGA-ZF-A9R2-01A-11D-A391-08	64	20	36	27	12	0
TCGA-ZF-A9R3-01A-11D-A38G-08	38	13	7	3	31	4
TCGA-ZF-A9R4-01A-11D-A38G-08	142	99	0	17	26	0
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	45	14	34	5
TCGA-ZF-A9R7-01A-11D-A38G-08	534	215	0	0	47	25
TCGA-ZF-A9R9-01A-11D-A38G-08	81	65	18	2	40	19
TCGA-ZF-A9RC-01A-11D-A38G-08	136	734	283	0	25	0
TCGA-ZF-A9RD-01A-11D-A42E-08	73	48	16	37	20	10
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	10	3	39	9
TCGA-ZF-A9RF-01A-11D-A38G-08	86	44	41	62	35	11
TCGA-ZF-A9RG-01A-21D-A42E-08	98	142	24	6	6	12
TCGA-ZF-A9RL-01A-11D-A38G-08	156	16	52	86	40	23
TCGA-ZF-A9RM-01A-11D-A38G-08	1	4	37	23	21	4
TCGA-ZF-A9RN-01A-11D-A42E-08	85	21	20	55	32	15
TCGA-ZF-AA4N-01A-11D-A38G-08	56	42	24	25	21	13
TCGA-ZF-AA4R-01A-11D-A38G-08	20	9	10	15	10	1
TCGA-ZF-AA4T-01A-11D-A38G-08	2	13	21	36	35	0
TCGA-ZF-AA4U-01A-11D-A38G-08	3	5	25	8	34	0
TCGA-ZF-AA4V-01A-11D-A38G-08	183	322	237	33	25	5
TCGA-ZF-AA4W-01A-12D-A38G-08	136	20	43	141	167	30
TCGA-ZF-AA4X-01A-11D-A38G-08	357	325	0	20	1	27
TCGA-ZF-AA51-01A-21D-A391-08	489	131	55	38	26	6
TCGA-ZF-AA52-01A-12D-A391-08	35	47	23	0	16	19
TCGA-ZF-AA53-01A-11D-A391-08	141	44	0	0	12	0
TCGA-ZF-AA54-01A-11D-A391-08	104	31	32	17	10	0
TCGA-ZF-AA56-01A-31D-A391-08	55	12	0	11	24	5
TCGA-ZF-AA58-01A-12D-A42E-08	91	40	61	50	10	2
TCGA-ZF-AA5H-01A-11D-A391-08	14	18	4	6	29	0
TCGA-ZF-AA5N-01A-11D-A42E-08	8	3	19	7	18	4
TCGA-ZF-AA5P-01A-11D-A391-08	23	0	6	3	11	6
