Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-YF-AA3L-01A-11D-A38G-08	67	27	130	101	52	9
TCGA-YF-AA3M-01A-11D-A42E-08	29	24	72	29	52	0
TCGA-ZF-A9R0-01A-11D-A38G-08	138	56	8	0	31	8
TCGA-ZF-A9R1-01A-11D-A391-08	40	23	3	6	38	2
TCGA-ZF-A9R2-01A-11D-A391-08	72	22	44	23	13	0
TCGA-ZF-A9R3-01A-11D-A38G-08	39	15	7	7	34	4
TCGA-ZF-A9R4-01A-11D-A38G-08	149	99	0	21	29	0
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	48	19	40	6
TCGA-ZF-A9R7-01A-11D-A38G-08	578	224	0	0	44	30
TCGA-ZF-A9R9-01A-11D-A38G-08	87	67	23	0	46	17
TCGA-ZF-A9RC-01A-11D-A38G-08	148	789	296	0	20	0
TCGA-ZF-A9RD-01A-11D-A42E-08	84	51	16	37	23	8
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	7	11	38	11
TCGA-ZF-A9RF-01A-11D-A38G-08	94	41	51	59	40	10
TCGA-ZF-A9RG-01A-21D-A42E-08	101	152	25	7	5	12
TCGA-ZF-A9RL-01A-11D-A38G-08	178	11	47	90	45	25
TCGA-ZF-A9RM-01A-11D-A38G-08	0	7	41	27	24	3
TCGA-ZF-A9RN-01A-11D-A42E-08	92	19	22	57	37	15
TCGA-ZF-AA4N-01A-11D-A38G-08	60	46	28	29	21	11
TCGA-ZF-AA4R-01A-11D-A38G-08	24	9	5	20	12	0
TCGA-ZF-AA4T-01A-11D-A38G-08	2	14	27	37	40	0
TCGA-ZF-AA4U-01A-11D-A38G-08	2	4	26	11	38	0
TCGA-ZF-AA4V-01A-11D-A38G-08	196	351	248	43	30	9
TCGA-ZF-AA4W-01A-12D-A38G-08	151	21	32	168	179	36
TCGA-ZF-AA4X-01A-11D-A38G-08	395	344	0	23	0	22
TCGA-ZF-AA51-01A-21D-A391-08	541	155	58	46	25	0
TCGA-ZF-AA52-01A-12D-A391-08	40	54	19	0	20	19
TCGA-ZF-AA53-01A-11D-A391-08	151	43	2	0	12	0
TCGA-ZF-AA54-01A-11D-A391-08	113	36	30	14	18	0
TCGA-ZF-AA56-01A-31D-A391-08	59	14	2	14	27	4
TCGA-ZF-AA58-01A-12D-A42E-08	95	41	63	58	13	1
TCGA-ZF-AA5H-01A-11D-A391-08	14	19	8	8	29	0
TCGA-ZF-AA5N-01A-11D-A42E-08	10	2	22	4	20	3
TCGA-ZF-AA5P-01A-11D-A391-08	22	0	6	6	11	7
