Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-XF-AAMR-01A-31D-A42E-08	8	2	0	1	1	5	0
TCGA-XF-AAMT-01A-11D-A42E-08	1	4	4	0	2	7	0
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	0	7	0	0	3
TCGA-XF-AAMX-01A-11D-A42E-08	18	12	0	7	0	20	0
TCGA-XF-AAMY-01A-11D-A42E-08	4	1	9	0	0	1	2
TCGA-XF-AAMZ-01A-11D-A42E-08	3	16	10	0	14	0	6
TCGA-XF-AAN0-01A-11D-A42E-08	24	34	0	3	6	1	0
TCGA-XF-AAN1-01A-31D-A42E-08	2	0	1	4	3	4	1
TCGA-XF-AAN2-01A-11D-A42E-08	42	21	9	10	6	0	5
TCGA-XF-AAN3-01A-11D-A42E-08	8	0	20	0	0	0	0
TCGA-XF-AAN4-01A-11D-A42E-08	0	0	0	3	0	0	0
TCGA-XF-AAN5-01A-11D-A42E-08	14	23	16	0	4	2	1
TCGA-XF-AAN7-01A-11D-A42E-08	2	0	2	6	11	0	0
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	348	0	108	0	15	0	19
TCGA-YC-A8S6-01A-31D-A38G-08	3	11	0	0	6	0	1
TCGA-YC-A9TC-01A-22D-A391-08	1	7	0	9	1	1	4
TCGA-YF-AA3L-01A-11D-A38G-08	6	9	0	14	2	21	2
TCGA-YF-AA3M-01A-11D-A42E-08	3	3	3	22	5	4	0
TCGA-ZF-A9R0-01A-11D-A38G-08	3	5	23	0	0	0	0
TCGA-ZF-A9R1-01A-11D-A391-08	0	0	13	0	2	0	1
TCGA-ZF-A9R2-01A-11D-A391-08	3	6	0	15	0	0	0
TCGA-ZF-A9R3-01A-11D-A38G-08	4	5	0	0	8	2	2
TCGA-ZF-A9R4-01A-11D-A38G-08	15	14	7	2	5	0	1
TCGA-ZF-A9R5-01A-12D-A42E-08	3	0	1	0	5	10	0
TCGA-ZF-A9R7-01A-11D-A38G-08	38	54	40	0	0	0	6
TCGA-ZF-A9R9-01A-11D-A38G-08	17	8	3	0	5	2	3
TCGA-ZF-A9RC-01A-11D-A38G-08	163	25	0	30	34	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	12	7	0	9	1	3	2
TCGA-ZF-A9RE-01A-11D-A38G-08	0	0	3	0	2	3	1
TCGA-ZF-A9RF-01A-11D-A38G-08	2	7	7	17	7	0	8
TCGA-ZF-A9RG-01A-21D-A42E-08	24	8	15	0	4	0	8
TCGA-ZF-A9RL-01A-11D-A38G-08	3	26	5	0	12	12	6
TCGA-ZF-A9RM-01A-11D-A38G-08	0	0	7	3	4	1	0
TCGA-ZF-A9RN-01A-11D-A42E-08	7	15	0	0	2	15	0
TCGA-ZF-AA4N-01A-11D-A38G-08	10	2	1	8	2	2	2
TCGA-ZF-AA4R-01A-11D-A38G-08	0	8	0	0	0	5	0
TCGA-ZF-AA4T-01A-11D-A38G-08	1	0	2	0	3	10	2
TCGA-ZF-AA4U-01A-11D-A38G-08	0	1	0	9	0	0	0
TCGA-ZF-AA4V-01A-11D-A38G-08	92	26	0	13	11	13	7
TCGA-ZF-AA4W-01A-12D-A38G-08	7	13	0	0	10	42	15
TCGA-ZF-AA4X-01A-11D-A38G-08	29	44	28	1	0	1	5
TCGA-ZF-AA51-01A-21D-A391-08	32	60	20	20	0	0	2
TCGA-ZF-AA52-01A-12D-A391-08	10	0	9	0	0	0	2
TCGA-ZF-AA53-01A-11D-A391-08	5	16	0	4	0	0	0
TCGA-ZF-AA54-01A-11D-A391-08	4	13	3	0	2	2	3
TCGA-ZF-AA56-01A-31D-A391-08	4	4	5	4	0	0	0
TCGA-ZF-AA58-01A-12D-A42E-08	13	5	0	22	1	0	0
TCGA-ZF-AA5H-01A-11D-A391-08	1	0	0	5	5	0	0
TCGA-ZF-AA5N-01A-11D-A42E-08	0	1	0	0	1	1	0
TCGA-ZF-AA5P-01A-11D-A391-08	0	1	0	0	0	3	0
