Samples	SBS96A	SBS96B
TCGA-XF-AAN7-01A-11D-A42E-08	2.20E-01	2.20E-01
TCGA-YC-A89H-01A-11D-A364-08	5.57E-01	5.57E-01
TCGA-YC-A8S6-01A-31D-A38G-08	5.37E-02	5.37E-02
TCGA-YC-A9TC-01A-22D-A391-08	2.00E-02	2.00E-02
TCGA-YF-AA3L-01A-11D-A38G-08	3.14E-01	3.14E-01
TCGA-YF-AA3M-01A-11D-A42E-08	1.79E-01	1.79E-01
TCGA-ZF-A9R0-01A-11D-A38G-08	2.48E-01	2.48E-01
TCGA-ZF-A9R1-01A-11D-A391-08	8.69E-02	8.69E-02
TCGA-ZF-A9R2-01A-11D-A391-08	1.73E-01	1.73E-01
TCGA-ZF-A9R3-01A-11D-A38G-08	1.43E-01	1.43E-01
TCGA-ZF-A9R4-01A-11D-A38G-08	1.91E-01	1.91E-01
TCGA-ZF-A9R5-01A-12D-A42E-08	1.26E-01	1.26E-01
TCGA-ZF-A9R7-01A-11D-A38G-08	2.13E-01	2.13E-01
TCGA-ZF-A9R9-01A-11D-A38G-08	1.45E-01	1.45E-01
TCGA-ZF-A9RC-01A-11D-A38G-08	3.57E-01	3.59E-01
TCGA-ZF-A9RD-01A-11D-A42E-08	1.44E-01	1.44E-01
TCGA-ZF-A9RE-01A-11D-A38G-08	6.09E-02	6.09E-02
TCGA-ZF-A9RF-01A-11D-A38G-08	9.36E-02	9.36E-02
TCGA-ZF-A9RG-01A-21D-A42E-08	5.69E-02	5.69E-02
TCGA-ZF-A9RL-01A-11D-A38G-08	2.57E-01	2.57E-01
TCGA-ZF-A9RM-01A-11D-A38G-08	1.55E-01	1.54E-01
TCGA-ZF-A9RN-01A-11D-A42E-08	1.50E-01	1.50E-01
TCGA-ZF-AA4N-01A-11D-A38G-08	1.87E-01	1.87E-01
TCGA-ZF-AA4R-01A-11D-A38G-08	1.00E-02	1.00E-02
TCGA-ZF-AA4T-01A-11D-A38G-08	1.37E-01	1.36E-01
TCGA-ZF-AA4U-01A-11D-A38G-08	5.69E-02	5.69E-02
TCGA-ZF-AA4V-01A-11D-A38G-08	4.80E-01	4.80E-01
TCGA-ZF-AA4W-01A-12D-A38G-08	4.22E-01	4.22E-01
TCGA-ZF-AA4X-01A-11D-A38G-08	2.74E-01	2.74E-01
TCGA-ZF-AA51-01A-21D-A391-08	2.98E-01	2.98E-01
TCGA-ZF-AA52-01A-12D-A391-08	1.50E-01	1.50E-01
TCGA-ZF-AA53-01A-11D-A391-08	3.00E-02	3.00E-02
TCGA-ZF-AA54-01A-11D-A391-08	1.74E-01	1.74E-01
TCGA-ZF-AA56-01A-31D-A391-08	1.15E-01	1.15E-01
TCGA-ZF-AA58-01A-12D-A42E-08	2.15E-01	2.16E-01
TCGA-ZF-AA5H-01A-11D-A391-08	1.28E-01	1.28E-01
TCGA-ZF-AA5N-01A-11D-A42E-08	8.27E-02	8.27E-02
TCGA-ZF-AA5P-01A-11D-A391-08	8.10E-02	8.10E-02
