Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-XF-AAML-01A-11D-A42E-08	154	175	116	0	5	0	36
TCGA-XF-AAMQ-01A-11D-A42E-08	74	53	62	0	10	0	3
TCGA-XF-AAMR-01A-31D-A42E-08	31	33	0	7	16	3	5
TCGA-XF-AAMT-01A-11D-A42E-08	11	0	32	0	7	34	9
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	8	9	2	14	1
TCGA-XF-AAMX-01A-11D-A42E-08	76	26	64	36	27	71	20
TCGA-XF-AAMY-01A-11D-A42E-08	43	31	11	0	29	0	1
TCGA-XF-AAMZ-01A-11D-A42E-08	104	31	38	0	35	20	15
TCGA-XF-AAN0-01A-11D-A42E-08	178	109	70	0	11	0	21
TCGA-XF-AAN1-01A-31D-A42E-08	4	4	33	13	33	0	3
TCGA-XF-AAN2-01A-11D-A42E-08	226	151	53	0	2	18	7
TCGA-XF-AAN3-01A-11D-A42E-08	81	51	0	19	16	0	5
TCGA-XF-AAN4-01A-11D-A42E-08	15	0	2	11	3	0	0
TCGA-XF-AAN5-01A-11D-A42E-08	184	41	21	2	30	19	6
TCGA-XF-AAN7-01A-11D-A42E-08	0	16	36	37	31	23	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	1	0	0
TCGA-YC-A89H-01A-11D-A364-08	29	1185	6	168	62	80	0
TCGA-YC-A8S6-01A-31D-A38G-08	36	17	29	0	10	0	10
TCGA-YC-A9TC-01A-22D-A391-08	35	17	6	7	21	17	2
TCGA-YF-AA3L-01A-11D-A38G-08	14	21	135	71	23	44	12
TCGA-YF-AA3M-01A-11D-A42E-08	24	21	0	50	39	28	2
TCGA-ZF-A9R0-01A-11D-A38G-08	111	49	0	4	20	0	10
TCGA-ZF-A9R1-01A-11D-A391-08	34	19	0	4	30	10	3
TCGA-ZF-A9R2-01A-11D-A391-08	46	16	32	19	11	11	0
TCGA-ZF-A9R3-01A-11D-A38G-08	21	16	0	15	24	6	1
TCGA-ZF-A9R4-01A-11D-A38G-08	74	67	78	0	11	0	4
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	10	31	34	17	6
TCGA-ZF-A9R7-01A-11D-A38G-08	405	219	0	0	36	0	16
TCGA-ZF-A9R9-01A-11D-A38G-08	60	47	26	14	34	0	9
TCGA-ZF-A9RC-01A-11D-A38G-08	94	532	32	228	21	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	49	40	36	0	13	22	9
TCGA-ZF-A9RE-01A-11D-A38G-08	3	0	0	10	30	10	10
TCGA-ZF-A9RF-01A-11D-A38G-08	50	36	93	3	22	32	0
TCGA-ZF-A9RG-01A-21D-A42E-08	54	113	36	9	0	0	11
TCGA-ZF-A9RL-01A-11D-A38G-08	119	22	35	25	26	62	20
TCGA-ZF-A9RM-01A-11D-A38G-08	0	5	16	26	15	23	2
TCGA-ZF-A9RN-01A-11D-A42E-08	64	15	0	28	26	41	13
TCGA-ZF-AA4N-01A-11D-A38G-08	42	40	18	14	16	15	9
TCGA-ZF-AA4R-01A-11D-A38G-08	14	12	4	3	9	13	1
TCGA-ZF-AA4T-01A-11D-A38G-08	4	8	4	30	26	27	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	3	13	16	32	4	0
TCGA-ZF-AA4V-01A-11D-A38G-08	109	237	137	150	10	25	20
TCGA-ZF-AA4W-01A-12D-A38G-08	132	25	0	55	139	109	22
TCGA-ZF-AA4X-01A-11D-A38G-08	269	276	54	0	0	0	22
TCGA-ZF-AA51-01A-21D-A391-08	386	159	0	32	20	50	0
TCGA-ZF-AA52-01A-12D-A391-08	30	43	0	19	18	0	15
TCGA-ZF-AA53-01A-11D-A391-08	109	38	0	6	11	0	0
TCGA-ZF-AA54-01A-11D-A391-08	66	34	58	5	10	0	0
TCGA-ZF-AA56-01A-31D-A391-08	41	12	0	3	23	15	3
TCGA-ZF-AA58-01A-12D-A42E-08	71	30	37	39	4	28	3
TCGA-ZF-AA5H-01A-11D-A391-08	10	16	13	4	19	4	0
TCGA-ZF-AA5N-01A-11D-A42E-08	8	1	0	21	14	6	1
TCGA-ZF-AA5P-01A-11D-A391-08	14	2	12	0	10	1	6
