Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-XF-AAML-01A-11D-A42E-08	128	165	154	0	3	0	36
TCGA-XF-AAMQ-01A-11D-A42E-08	52	46	94	0	7	0	3
TCGA-XF-AAMR-01A-31D-A42E-08	31	34	0	6	16	3	5
TCGA-XF-AAMT-01A-11D-A42E-08	6	0	37	0	7	34	9
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	5	11	3	14	1
TCGA-XF-AAMX-01A-11D-A42E-08	69	24	75	33	27	72	20
TCGA-XF-AAMY-01A-11D-A42E-08	35	28	24	0	27	0	1
TCGA-XF-AAMZ-01A-11D-A42E-08	94	29	57	0	33	15	15
TCGA-XF-AAN0-01A-11D-A42E-08	150	99	112	0	7	0	21
TCGA-XF-AAN1-01A-31D-A42E-08	0	3	39	12	33	0	3
TCGA-XF-AAN2-01A-11D-A42E-08	205	144	95	0	0	5	8
TCGA-XF-AAN3-01A-11D-A42E-08	83	51	0	18	16	0	4
TCGA-XF-AAN4-01A-11D-A42E-08	15	0	0	13	3	0	0
TCGA-XF-AAN5-01A-11D-A42E-08	174	38	44	0	28	13	6
TCGA-XF-AAN7-01A-11D-A42E-08	0	18	19	47	33	26	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	1	0	0
TCGA-YC-A89H-01A-11D-A364-08	29	1183	13	164	61	80	0
TCGA-YC-A8S6-01A-31D-A38G-08	24	14	48	0	7	0	9
TCGA-YC-A9TC-01A-22D-A391-08	25	15	30	0	19	13	3
TCGA-YF-AA3L-01A-11D-A38G-08	12	21	112	85	27	52	11
TCGA-YF-AA3M-01A-11D-A42E-08	25	21	0	50	39	27	2
TCGA-ZF-A9R0-01A-11D-A38G-08	112	49	0	3	20	0	10
TCGA-ZF-A9R1-01A-11D-A391-08	35	19	0	2	30	12	2
TCGA-ZF-A9R2-01A-11D-A391-08	46	16	29	21	11	12	0
TCGA-ZF-A9R3-01A-11D-A38G-08	22	17	0	13	23	7	1
TCGA-ZF-A9R4-01A-11D-A38G-08	34	52	139	0	4	0	5
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	6	33	36	17	6
TCGA-ZF-A9R7-01A-11D-A38G-08	396	211	22	0	32	0	15
TCGA-ZF-A9R9-01A-11D-A38G-08	52	45	43	8	33	0	9
TCGA-ZF-A9RC-01A-11D-A38G-08	99	534	22	231	21	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	37	37	57	0	12	17	9
TCGA-ZF-A9RE-01A-11D-A38G-08	3	0	0	9	30	11	10
TCGA-ZF-A9RF-01A-11D-A38G-08	40	34	99	4	24	35	0
TCGA-ZF-A9RG-01A-21D-A42E-08	43	109	58	2	0	0	11
TCGA-ZF-A9RL-01A-11D-A38G-08	114	21	44	25	25	61	19
TCGA-ZF-A9RM-01A-11D-A38G-08	0	6	9	29	16	25	2
TCGA-ZF-A9RN-01A-11D-A42E-08	63	14	8	24	25	40	13
TCGA-ZF-AA4N-01A-11D-A38G-08	30	38	45	5	15	11	10
TCGA-ZF-AA4R-01A-11D-A38G-08	9	11	17	0	8	10	1
TCGA-ZF-AA4T-01A-11D-A38G-08	1	8	12	26	26	26	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	3	9	18	33	5	0
TCGA-ZF-AA4V-01A-11D-A38G-08	99	236	138	158	11	26	20
TCGA-ZF-AA4W-01A-12D-A38G-08	102	18	91	19	134	95	23
TCGA-ZF-AA4X-01A-11D-A38G-08	237	258	106	0	0	0	20
TCGA-ZF-AA51-01A-21D-A391-08	354	149	108	0	10	26	0
TCGA-ZF-AA52-01A-12D-A391-08	31	43	0	18	18	0	15
TCGA-ZF-AA53-01A-11D-A391-08	112	38	0	3	11	0	0
TCGA-ZF-AA54-01A-11D-A391-08	46	29	90	0	8	0	0
TCGA-ZF-AA56-01A-31D-A391-08	43	12	0	1	23	16	2
TCGA-ZF-AA58-01A-12D-A42E-08	69	30	34	42	5	29	3
TCGA-ZF-AA5H-01A-11D-A391-08	8	15	17	3	19	4	0
TCGA-ZF-AA5N-01A-11D-A42E-08	8	1	0	21	14	6	1
TCGA-ZF-AA5P-01A-11D-A391-08	14	3	9	1	11	2	5
