Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-B6-A0IB-01A-11W-A050-09	10	22	34	7	8
TCGA-B6-A0IC-01A-11W-A050-09	4	21	16	6	1
TCGA-B6-A0IE-01A-11W-A050-09	3	22	26	4	4
TCGA-B6-A0IH-01A-11D-A10Y-09	0	6	10	16	4
TCGA-B6-A0IJ-01A-11W-A050-09	34	78	24	0	8
TCGA-B6-A0IK-01A-12W-A071-09	119	13	0	83	13
TCGA-B6-A0IM-01A-11W-A050-09	0	28	12	9	4
TCGA-B6-A0IN-01A-11W-A050-09	0	25	12	21	1
TCGA-B6-A0RE-01A-11W-A071-09	43	83	37	14	11
TCGA-B6-A0RG-01A-11W-A071-09	18	43	16	1	1
TCGA-B6-A0RH-01A-21D-A10Y-09	9	2	2	22	1
TCGA-B6-A0RI-01A-11W-A071-09	11	10	2	0	7
TCGA-B6-A0RL-01A-11D-A099-09	6	3	10	40	3
TCGA-B6-A0RM-01A-11D-A099-09	2	3	10	17	1
TCGA-B6-A0RN-01A-12D-A099-09	1	5	18	6	2
TCGA-B6-A0RO-01A-22D-A099-09	0	17	6	8	8
TCGA-B6-A0RP-01A-21D-A099-09	0	10	6	8	1
TCGA-B6-A0RQ-01A-11D-A10Y-09	14	0	0	32	3
TCGA-B6-A0RS-01A-11D-A099-09	24	98	22	18	1
TCGA-B6-A0RT-01A-21D-A099-09	11	33	8	0	3
TCGA-B6-A0RU-01A-11D-A099-09	3	20	15	11	7
TCGA-B6-A0RV-01A-11D-A099-09	42	0	1	14	4
TCGA-B6-A0WS-01A-11D-A10Y-09	3	5	6	4	1
TCGA-B6-A0WT-01A-11D-A10G-09	0	1	10	6	5
TCGA-B6-A0WV-01A-11D-A10G-09	2	14	10	9	0
TCGA-B6-A0WW-01A-11D-A10G-09	11	7	12	8	1
TCGA-B6-A0WX-01A-11D-A10G-09	0	17	18	3	4
TCGA-B6-A0WY-01A-11D-A10G-09	4	9	15	3	3
TCGA-B6-A0WZ-01A-11D-A10G-09	52	1	0	29	3
TCGA-B6-A0X0-01A-21D-A10Y-09	0	11	1	6	5
TCGA-B6-A0X1-01A-11D-A10G-09	19	29	19	7	8
TCGA-B6-A0X4-01A-11D-A10G-09	0	7	0	10	11
TCGA-B6-A0X5-01A-21D-A10G-09	5	7	12	4	18
TCGA-B6-A1KC-01B-11D-A159-09	2	3	15	4	5
TCGA-B6-A1KF-01A-11D-A13L-09	4	22	10	18	4
TCGA-B6-A1KI-01A-11D-A14K-09	0	3	8	10	1
TCGA-B6-A1KN-01A-11D-A13L-09	1	21	18	17	8
TCGA-B6-A2IU-01A-32D-A19T-09	9	0	11	22	3
TCGA-B6-A401-01A-11D-A23C-09	0	9	10	6	1
TCGA-B6-A409-01A-11D-A243-09	4	16	15	25	2
TCGA-B6-A40B-01A-11D-A23C-09	10	20	2	30	0
TCGA-B6-A40C-01A-11D-A23C-09	0	8	13	26	0
TCGA-BH-A0AU-01A-11D-A12Q-09	1	7	8	6	0
TCGA-BH-A0AV-01A-31D-A10Y-09	13	37	19	3	2
TCGA-BH-A0AW-01A-11W-A071-09	87	21	13	52	11
TCGA-BH-A0AY-01A-21W-A019-09	9	31	12	30	11
TCGA-BH-A0AZ-01A-21D-A12Q-09	13	37	8	2	2
TCGA-BH-A0B0-01A-21D-A10Y-09	47	0	0	28	8
TCGA-BH-A0B1-01A-12W-A071-09	1	50	30	19	2
TCGA-BH-A0B3-01A-11W-A071-09	6	22	12	15	1
TCGA-BH-A0B4-01A-11W-A019-09	7	54	5	17	4
TCGA-BH-A0B5-01A-11D-A12Q-09	49	0	7	10	1
TCGA-BH-A0B6-01A-11D-A19Y-09	989	0	0	209	37
TCGA-BH-A0B7-01A-12D-A10Y-09	4	12	9	12	7
TCGA-BH-A0B8-01A-21W-A071-09	1	40	0	53	0
TCGA-BH-A0B9-01A-11W-A071-09	9	15	14	5	4
TCGA-BH-A0BA-01A-11W-A071-09	12	13	17	17	0
TCGA-BH-A0BC-01A-22D-A099-09	5	2	5	22	5
TCGA-BH-A0BD-01A-11W-A050-09	3	12	7	10	0
TCGA-BH-A0BF-01A-21D-A12Q-09	7	13	9	4	2
TCGA-BH-A0BG-01A-11D-A10Y-09	7	18	11	7	0
TCGA-BH-A0BJ-01A-11W-A071-09	2	24	5	11	2
TCGA-BH-A0BL-01A-11D-A10Y-09	3	35	9	11	6
TCGA-BH-A0BM-01A-11W-A071-09	9	29	13	11	0
TCGA-BH-A0BO-01A-23D-A12B-09	3	3	19	3	1
TCGA-BH-A0BP-01A-11D-A10Y-09	44	53	20	37	14
TCGA-BH-A0BQ-01A-21D-A10Y-09	0	5	6	14	3
TCGA-BH-A0BR-01A-21W-A12T-09	19	2	0	29	12
TCGA-BH-A0BS-01A-11D-A12Q-09	0	10	2	9	0
TCGA-BH-A0BT-01A-11D-A12Q-09	1	5	14	17	3
TCGA-BH-A0BV-01A-11W-A019-09	3	11	2	19	0
TCGA-BH-A0BW-01A-11D-A10Y-09	13	41	28	7	3
TCGA-BH-A0BZ-01A-31D-A12Q-09	38	155	53	0	15
TCGA-BH-A0C0-01A-21W-A071-09	11	65	18	2	5
TCGA-BH-A0C1-01B-11D-A12B-09	3	3	16	21	0
TCGA-BH-A0C3-01A-21D-A12Q-09	0	4	8	3	1
TCGA-BH-A0C7-01B-11D-A10Y-09	1	20	22	14	1
TCGA-BH-A0DD-01A-31D-A12Q-09	2	0	13	12	1
TCGA-BH-A0DE-01A-11D-A10Y-09	0	13	3	18	1
TCGA-BH-A0DG-01A-21D-A12Q-09	8	10	7	0	7
TCGA-BH-A0DH-01A-11D-A099-09	7	0	13	22	4
TCGA-BH-A0DI-01A-21D-A12Q-09	15	14	9	6	0
TCGA-BH-A0DK-01A-21W-A071-09	11	59	22	13	5
TCGA-BH-A0DL-01A-11D-A10Y-09	12	1	32	15	4
TCGA-BH-A0DO-01B-11D-A12B-09	6	8	6	1	5
TCGA-BH-A0DP-01A-21W-A071-09	7	28	0	14	4
TCGA-BH-A0DQ-01A-11D-A099-09	0	12	9	13	0
TCGA-BH-A0DS-01A-11W-A071-09	0	22	15	31	2
TCGA-BH-A0DT-01A-21D-A12B-09	1	1	2	11	0
TCGA-BH-A0DV-01A-21D-A12Q-09	2	9	0	3	0
TCGA-BH-A0DX-01A-11D-A10Y-09	31	1	0	35	1
TCGA-BH-A0DZ-01A-11W-A019-09	314	7	0	26	22
TCGA-BH-A0E0-01A-11W-A071-09	0	10	16	13	5
TCGA-BH-A0E1-01A-11W-A071-09	14	2	15	6	3
TCGA-BH-A0E2-01A-11W-A071-09	0	30	5	26	6
TCGA-BH-A0E7-01A-11W-A050-09	0	9	27	10	2
TCGA-BH-A0E9-01B-11D-A10Y-09	0	7	11	13	0
TCGA-BH-A0EA-01A-11D-A10Y-09	2	5	11	6	2
TCGA-BH-A0EB-01A-11W-A050-09	5	23	15	20	0
TCGA-BH-A0EE-01A-11W-A050-09	43	18	0	81	26
TCGA-BH-A0EI-01A-11D-A10Y-09	0	5	3	11	1
TCGA-BH-A0GY-01A-11W-A071-09	1	33	18	17	1
TCGA-BH-A0GZ-01A-11W-A071-09	1	13	3	23	1
TCGA-BH-A0H0-01A-11W-A071-09	1	16	0	11	1
TCGA-BH-A0H3-01A-11D-A12Q-09	0	4	1	10	0
TCGA-BH-A0H5-01A-21D-A10Y-09	106	1	0	17	20
TCGA-BH-A0H6-01A-21W-A071-09	0	5	13	11	0
TCGA-BH-A0H7-01A-13W-A071-09	15	13	29	23	6
TCGA-BH-A0H9-01A-11W-A071-09	11	20	11	7	5
TCGA-BH-A0HA-01A-11D-A12Q-09	19	0	247	48	9
TCGA-BH-A0HB-01A-11W-A071-09	2	12	6	23	6
TCGA-BH-A0HF-01A-11W-A071-09	23	338	0	1138	0
TCGA-BH-A0HI-01A-11D-A099-09	4	0	3	19	5
TCGA-BH-A0HK-01A-11W-A071-09	71	3	0	67	6
TCGA-BH-A0HL-01A-11W-A050-09	0	14	10	17	3
TCGA-BH-A0HN-01A-11D-A099-09	0	3	4	17	5
TCGA-BH-A0HO-01A-11W-A050-09	0	10	7	4	4
TCGA-BH-A0HP-01A-12D-A099-09	244	0	0	45	19
TCGA-BH-A0HQ-01A-11W-A050-09	7	8	3	35	2
TCGA-BH-A0HU-01A-11W-A050-09	3	23	9	5	3
TCGA-BH-A0HW-01A-11W-A050-09	0	1	23	11	2
TCGA-BH-A0HX-01A-21W-A071-09	12	44	12	18	2
TCGA-BH-A0HY-01A-11W-A071-09	4	19	30	11	12
TCGA-BH-A0RX-01A-21D-A099-09	0	0	17	17	7
TCGA-BH-A0W3-01A-11D-A10G-09	1	8	0	11	0
TCGA-BH-A0W4-01A-11D-A10G-09	5	7	12	5	7
TCGA-BH-A0W5-01A-11D-A10G-09	0	3	14	3	3
TCGA-BH-A0W7-01A-11D-A10Y-09	208	0	0	26	5
TCGA-BH-A0WA-01A-11D-A10G-09	10	51	5	36	0
TCGA-BH-A18F-01A-11D-A12B-09	10	0	0	33	8
TCGA-BH-A18G-01A-11D-A12B-09	5	0	1294	67	61
TCGA-BH-A18H-01A-11D-A12B-09	10	14	11	17	1
TCGA-BH-A18I-01A-11D-A12B-09	2	0	9	9	5
TCGA-BH-A18J-01A-11D-A12B-09	72	0	0	32	1
TCGA-BH-A18K-01A-11D-A12B-09	23	15	5	18	1
TCGA-BH-A18L-01A-32D-A12B-09	0	11	26	18	6
TCGA-BH-A18M-01A-11D-A12B-09	2	4	5	3	1
TCGA-BH-A18N-01A-11D-A12B-09	1	6	26	3	2
TCGA-BH-A18P-01A-11D-A12B-09	265	0	0	83	19
TCGA-BH-A18Q-01A-12D-A12B-09	7	65	6	9	2
TCGA-BH-A18R-01A-11D-A12B-09	4	17	4	7	2
TCGA-BH-A18S-01A-11D-A12B-09	3	13	12	0	5
TCGA-BH-A18T-01A-11D-A12B-09	16	48	20	1	1
TCGA-BH-A18U-01A-21D-A12B-09	61	11	0	75	0
TCGA-BH-A18V-01A-11D-A12B-09	91	112	17	0	7
TCGA-BH-A1EN-01A-11D-A17G-09	3	12	26	26	3
TCGA-BH-A1EO-01A-11D-A135-09	0	7	8	19	4
TCGA-BH-A1ES-01A-11D-A135-09	3	6	2	1	3
TCGA-BH-A1ET-01A-11D-A135-09	0	12	11	8	3
TCGA-BH-A1EU-01A-11D-A135-09	0	6	8	6	1
TCGA-BH-A1EV-01A-11D-A135-09	46	10	5	26	22
TCGA-BH-A1EW-01A-11D-A135-09	0	2	0	8	1
TCGA-BH-A1EX-01A-11D-A13L-09	0	5	11	4	5
TCGA-BH-A1EY-01A-11D-A13L-09	11	9	11	9	8
TCGA-BH-A1F0-01A-11D-A135-09	12	36	15	11	6
TCGA-BH-A1F2-01A-31D-A13L-09	7	5	14	28	4
TCGA-BH-A1F5-01A-12D-A13L-09	0	14	0	22	5
TCGA-BH-A1F6-01A-11D-A13L-09	4	15	17	11	1
TCGA-BH-A1F8-01A-11D-A13L-09	102	0	0	62	9
TCGA-BH-A1FC-01A-11D-A13L-09	23	23	36	14	7
TCGA-BH-A1FD-01A-11W-A14Q-09	1	16	16	7	1
TCGA-BH-A1FE-01A-11D-A13L-09	5	7	0	9	4
TCGA-BH-A1FG-01A-11D-A13L-09	0	6	13	6	1
TCGA-BH-A1FH-01A-12D-A13L-09	0	1	5	15	0
TCGA-BH-A1FJ-01A-11D-A13L-09	0	5	5	25	0
TCGA-BH-A1FL-01A-11D-A13L-09	0	8	3	11	1
TCGA-BH-A1FM-01A-11D-A13L-09	9	11	8	22	7
TCGA-BH-A1FN-01A-11D-A13L-09	66	48	8	9	0
TCGA-BH-A1FR-01A-11D-A13L-09	1	4	6	4	1
TCGA-BH-A1FU-01A-11D-A14G-09	19	49	32	1	13
TCGA-BH-A201-01A-11D-A14K-09	2	2	12	1	6
TCGA-BH-A202-01A-11D-A14K-09	2	9	6	9	2
TCGA-BH-A203-01A-12D-A167-09	10	3	35	23	12
TCGA-BH-A204-01A-11D-A159-09	2	19	12	13	4
TCGA-BH-A208-01A-11D-A159-09	38	18	8	18	3
TCGA-BH-A209-01A-11D-A17G-09	77	21	0	15	3
TCGA-BH-A28Q-01A-11D-A16D-09	0	4	9	12	0
TCGA-BH-A2L8-01A-11D-A18P-09	453	0	0	89	1
TCGA-BH-A42U-01A-12D-A243-09	6	10	0	7	1
TCGA-BH-A42V-01A-11D-A243-09	27	6	0	17	7
TCGA-BH-A5IZ-01A-11D-A27P-09	9	48	13	24	0
TCGA-BH-A5J0-01A-11D-A27P-09	36	0	0	40	13
TCGA-BH-A6R8-01A-21D-A33E-09	3	5	11	15	5
TCGA-BH-A6R9-01A-21D-A32I-09	0	12	0	7	3
TCGA-BH-A8FY-01A-11D-A36J-09	3	23	8	13	0
TCGA-BH-A8FZ-01A-11D-A351-09	8	46	21	1	6
TCGA-BH-A8G0-01A-11D-A351-09	0	6	11	3	3
TCGA-BH-AB28-01A-31D-A41F-09	2	9	15	8	2
TCGA-C8-A12K-01A-21D-A10Y-09	54	79	26	0	0
TCGA-C8-A12L-01A-11D-A10Y-09	0	48	13	11	2
TCGA-C8-A12M-01A-11D-A135-09	0	17	29	19	9
TCGA-C8-A12N-01A-11D-A10Y-09	3	2	12	6	2
TCGA-C8-A12O-01A-11D-A10Y-09	0	0	13	21	5
TCGA-C8-A12P-01A-11D-A10Y-09	94	27	10	40	13
TCGA-C8-A12Q-01A-11D-A10Y-09	67	4	0	36	16
TCGA-C8-A12T-01A-11D-A10Y-09	148	0	3	25	12
TCGA-C8-A12U-01A-11D-A10Y-09	4	16	15	24	0
TCGA-C8-A12V-01A-11D-A10Y-09	4	24	17	0	3
TCGA-C8-A12W-01A-11D-A10Y-09	0	6	28	24	9
TCGA-C8-A12X-01A-11D-A10Y-09	0	15	18	20	7
TCGA-C8-A12Y-01A-11D-A12B-09	3	0	29	12	3
TCGA-C8-A12Z-01A-11D-A10Y-09	13	4	8	26	4
TCGA-C8-A130-01A-31D-A10Y-09	3	1	20	17	6
TCGA-C8-A131-01A-11D-A10Y-09	4	22	8	20	11
TCGA-C8-A132-01A-31D-A10Y-09	34	23	16	6	0
TCGA-C8-A133-01A-32D-A12B-09	2	17	0	10	2
TCGA-C8-A134-01A-11D-A10Y-09	6	61	21	4	10
TCGA-C8-A135-01A-11D-A10Y-09	7	8	33	16	8
TCGA-C8-A137-01A-11D-A10Y-09	16	8	0	25	9
TCGA-C8-A138-01A-11D-A10Y-09	0	15	8	16	7
TCGA-C8-A1HE-01A-11D-A188-09	24	9	0	28	3
TCGA-C8-A1HF-01A-11D-A135-09	11	6	9	9	2
TCGA-C8-A1HG-01A-11D-A135-09	2	7	14	31	2
TCGA-C8-A1HI-01A-11D-A135-09	5	6	25	21	1
TCGA-C8-A1HJ-01A-11D-A13L-09	12	77	26	0	2
TCGA-C8-A1HK-01A-21D-A13L-09	25	14	15	0	8
TCGA-C8-A1HL-01A-11D-A135-09	0	7	11	9	1
TCGA-C8-A1HM-01A-12D-A135-09	325	50	35	0	15
TCGA-C8-A1HN-01A-11D-A135-09	0	19	19	19	2
TCGA-C8-A1HO-01A-11D-A13L-09	4	11	5	14	3
TCGA-C8-A26V-01A-11D-A16D-09	43	14	20	0	8
TCGA-C8-A26W-01A-11D-A16D-09	24	8	0	21	8
TCGA-C8-A26X-01A-31D-A16D-09	0	27	14	25	4
TCGA-C8-A26Y-01A-11D-A16D-09	617	81	0	74	36
TCGA-C8-A26Z-01A-11D-A16D-09	0	13	12	17	3
TCGA-C8-A273-01A-11D-A16D-09	0	5	5	6	2
TCGA-C8-A274-01A-11D-A16D-09	177	0	0	51	11
TCGA-C8-A275-01A-21D-A16D-09	76	22	2	17	4
TCGA-C8-A278-01A-11D-A167-09	9	9	8	11	6
TCGA-C8-A27A-01A-11D-A167-09	5	6	7	12	6
TCGA-C8-A27B-01A-11D-A167-09	75	61	18	0	3
TCGA-C8-A3M7-01A-12D-A21Q-09	102	0	0	87	17
TCGA-C8-A3M8-01A-11D-A20S-09	6	11	26	7	3
TCGA-C8-A8HP-01A-11D-A36J-09	180	0	0	43	18
TCGA-C8-A8HQ-01A-11D-A36J-09	241	0	0	70	25
TCGA-C8-A8HR-01A-11D-A36J-09	7	16	20	12	0
TCGA-C8-A9FZ-01A-11D-A41F-09	0	1	18	7	1
TCGA-D8-A13Y-01A-11D-A10Y-09	16	21	4	27	2
TCGA-D8-A13Z-01A-11D-A10Y-09	11	49	26	9	6
TCGA-D8-A140-01A-11D-A10Y-09	10	27	15	69	4
TCGA-D8-A141-01A-11D-A10Y-09	0	7	3	10	0
TCGA-D8-A142-01A-11D-A10Y-09	8	56	39	38	5
TCGA-D8-A143-01A-11D-A10Y-09	0	30	9	13	0
TCGA-D8-A145-01A-11D-A10Y-09	2	12	19	10	0
TCGA-D8-A146-01A-31D-A10Y-09	2	5	10	17	6
TCGA-D8-A147-01A-11D-A10Y-09	56	100	24	0	6
TCGA-D8-A1J8-01A-11D-A13L-09	457	0	213	139	71
TCGA-D8-A1J9-01A-11D-A13L-09	190	10	0	15	29
TCGA-D8-A1JA-01A-11D-A13L-09	1007	0	50	0	16
TCGA-D8-A1JB-01A-11D-A13L-09	6	24	6	9	3
TCGA-D8-A1JC-01A-11D-A13L-09	53	8	0	40	10
TCGA-D8-A1JD-01A-11D-A13L-09	15	58	15	9	10
TCGA-D8-A1JE-01A-11D-A13L-09	0	10	12	13	0
TCGA-D8-A1JF-01A-11D-A13L-09	4	7	27	4	2
TCGA-D8-A1JG-01B-11D-A13L-09	8	30	27	23	62
TCGA-D8-A1JH-01A-11D-A188-09	2	14	8	4	1
TCGA-D8-A1JI-01A-11D-A13L-09	0	11	8	15	2
TCGA-D8-A1JJ-01A-31D-A14K-09	31	0	8	34	8
TCGA-D8-A1JK-01A-11D-A13L-09	23	118	42	22	13
TCGA-D8-A1JL-01A-11D-A13L-09	13	73	25	2	8
TCGA-D8-A1JM-01A-11D-A13L-09	0	23	8	17	3
TCGA-D8-A1JN-01A-11D-A13L-09	100	0	0	61	33
TCGA-D8-A1JP-01A-11D-A13L-09	12	89	14	2	3
TCGA-D8-A1JS-01A-11D-A13L-09	0	3	8	12	2
TCGA-D8-A1JT-01A-31D-A13L-09	0	17	7	14	0
TCGA-D8-A1JU-01A-11D-A13L-09	0	2	8	6	1
TCGA-D8-A1X5-01A-11D-A14G-09	3	12	20	16	8
TCGA-D8-A1X6-01A-11D-A14K-09	1	6	15	13	3
TCGA-D8-A1X7-01A-11D-A14K-09	1	11	6	9	3
TCGA-D8-A1X8-01A-11D-A14K-09	0	27	6	13	1
TCGA-D8-A1X9-01A-12D-A159-09	10	61	22	0	2
TCGA-D8-A1XA-01A-11D-A14G-09	0	3	11	10	0
TCGA-D8-A1XB-01A-11D-A14G-09	4	2	11	17	3
TCGA-D8-A1XC-01A-11D-A14G-09	0	2	15	12	1
TCGA-D8-A1XF-01A-11D-A14G-09	1	14	14	16	10
TCGA-D8-A1XG-01A-11D-A14G-09	0	13	15	0	3
TCGA-D8-A1XJ-01A-11D-A14K-09	16	5	0	60	12
TCGA-D8-A1XK-01A-21D-A14K-09	12	227	952	0	4
TCGA-D8-A1XL-01A-11D-A14K-09	9	57	27	2	6
TCGA-D8-A1XM-01A-21D-A14K-09	14	1	0	37	11
TCGA-D8-A1XO-01A-11D-A14K-09	3	9	1	15	0
TCGA-D8-A1XQ-01A-11D-A14K-09	49	204	623	20	36
TCGA-D8-A1XR-01A-11D-A14K-09	1	0	16	9	0
TCGA-D8-A1XS-01A-11D-A14K-09	3	9	1	8	4
TCGA-D8-A1XT-01A-11D-A14K-09	1	9	4	20	2
TCGA-D8-A1XU-01A-11D-A14K-09	5	8	0	15	0
TCGA-D8-A1XV-01A-11D-A14K-09	4	9	10	8	0
TCGA-D8-A1XW-01A-11D-A14K-09	16	66	20	10	2
TCGA-D8-A1XY-01A-11D-A14K-09	0	2	22	30	3
TCGA-D8-A1XZ-01A-11D-A14K-09	4	14	29	26	6
TCGA-D8-A1Y0-01A-11D-A14K-09	14	39	17	0	7
TCGA-D8-A1Y1-01A-21D-A14K-09	0	0	115	100	13
TCGA-D8-A1Y2-01A-11D-A159-09	4	0	6	8	2
TCGA-D8-A1Y3-01A-11D-A159-09	0	8	22	27	4
TCGA-D8-A27E-01A-11D-A16D-09	0	8	1	3	1
TCGA-D8-A27F-01A-11D-A16D-09	13	33	16	0	3
TCGA-D8-A27G-01A-11D-A16D-09	875	0	0	121	38
TCGA-D8-A27I-01A-11D-A16D-09	6	9	11	7	3
TCGA-D8-A27K-01A-11D-A16D-09	0	8	7	6	1
TCGA-D8-A27L-01A-11D-A16D-09	17	0	0	29	2
TCGA-D8-A27M-01A-11D-A16D-09	12	38	15	0	9
TCGA-D8-A27N-01A-11D-A16D-09	0	13	15	22	2
TCGA-D8-A27P-01A-11D-A16D-09	0	5	11	11	1
TCGA-D8-A27R-01A-11D-A16D-09	3	15	6	6	4
TCGA-D8-A27T-01A-11D-A16D-09	0	3	7	19	0
TCGA-D8-A27V-01A-12D-A17D-09	179	0	0	46	13
TCGA-D8-A27W-01A-11D-A16D-09	1	0	23	19	2
TCGA-D8-A3Z6-01A-11D-A23C-09	4	5	12	15	1
TCGA-D8-A4Z1-01A-21D-A25Q-09	44	5	0	14	10
TCGA-D8-A73U-01A-11D-A33E-09	102	0	0	75	11
TCGA-D8-A73W-01A-22D-A351-09	3	13	21	9	0
TCGA-D8-A73X-01A-11D-A32I-09	4	4	19	14	5
TCGA-E2-A10A-01A-21D-A10Y-09	3	11	0	7	0
TCGA-E2-A10C-01A-21D-A10M-09	363	0	0	65	22
TCGA-E2-A14N-01A-31D-A135-09	10	46	16	5	5
TCGA-E2-A14O-01A-31D-A10Y-09	0	7	6	11	8
TCGA-E2-A14P-01A-31D-A12B-09	16	10	15	43	11
TCGA-E2-A14Q-01A-11D-A12B-09	2	6	4	22	0
TCGA-E2-A14R-01A-11D-A10Y-09	21	76	35	0	6
TCGA-E2-A14T-01A-11D-A10Y-09	5	3	16	8	6
TCGA-E2-A14V-01A-11D-A12B-09	35	21	24	21	9
TCGA-E2-A14W-01A-11D-A12B-09	11	51	12	5	6
TCGA-E2-A14X-01A-11D-A10Y-09	2	1	12	17	6
TCGA-E2-A14Y-01A-21D-A12B-09	22	6	7	6	0
TCGA-E2-A14Z-01A-11D-A10Y-09	18	23	0	29	9
TCGA-E2-A150-01A-11D-A12B-09	4	25	28	11	11
TCGA-E2-A152-01A-11D-A12B-09	100	10	0	25	18
TCGA-E2-A153-01A-12D-A12B-09	0	0	8	14	2
TCGA-E2-A154-01A-11D-A10Y-09	0	13	15	14	10
TCGA-E2-A155-01A-11D-A12B-09	7	16	22	28	5
TCGA-E2-A156-01A-11D-A12B-09	2	7	8	4	1
TCGA-E2-A158-01A-11D-A12B-09	3	46	24	3	5
TCGA-E2-A159-01A-11D-A10Y-09	120	21	9	12	0
TCGA-E2-A15A-01A-11D-A12B-09	0	29	12	15	0
TCGA-E2-A15C-01A-31D-A12B-09	0	6	17	18	1
TCGA-E2-A15D-01A-11D-A10Y-09	0	5	13	5	4
TCGA-E2-A15E-01A-11D-A12B-09	5	8	21	6	1
TCGA-E2-A15G-01A-11D-A12B-09	0	29	6	29	4
TCGA-E2-A15H-01A-11D-A12B-09	0	4	15	13	2
TCGA-E2-A15I-01A-21D-A135-09	0	10	0	22	1
TCGA-E2-A15J-01A-11D-A12Q-09	0	7	10	8	1
TCGA-E2-A15K-01A-11D-A12Q-09	0	10	15	22	3
TCGA-E2-A15L-01A-11D-A12B-09	3	5	19	6	2
TCGA-E2-A15M-01A-11D-A12B-09	24	25	28	34	1
TCGA-E2-A15O-01A-11D-A10Y-09	0	15	7	11	2
TCGA-E2-A15P-01A-11D-A10Y-09	0	6	12	10	2
TCGA-E2-A15R-01A-11D-A10Y-09	0	3	9	25	4
TCGA-E2-A15S-01A-11D-A10Y-09	10	30	18	5	0
TCGA-E2-A15T-01A-11D-A10Y-09	0	7	16	16	1
TCGA-E2-A1AZ-01A-11D-A12Q-09	25	21	7	0	12
TCGA-E2-A1B0-01A-11D-A12Q-09	2	17	15	15	7
TCGA-E2-A1B1-01A-21D-A12Q-09	26	5	0	24	1
TCGA-E2-A1B4-01A-11D-A12Q-09	5	17	0	15	5
TCGA-E2-A1B5-01A-21D-A12Q-09	15	3	2	17	4
TCGA-E2-A1B6-01A-31D-A12Q-09	3	21	20	2	0
TCGA-E2-A1BC-01A-11D-A14G-09	2	16	14	4	1
TCGA-E2-A1BD-01A-11D-A12Q-09	0	10	10	12	3
TCGA-E2-A1IE-01A-11D-A188-09	0	12	7	9	0
TCGA-E2-A1IF-01A-11D-A142-09	0	6	11	0	0
TCGA-E2-A1IG-01A-11D-A142-09	0	10	17	18	1
TCGA-E2-A1IH-01A-11D-A188-09	37	11	27	6	1
TCGA-E2-A1II-01A-11D-A142-09	1	13	13	2	2
TCGA-E2-A1IJ-01A-11D-A142-09	1	10	3	2	1
TCGA-E2-A1IK-01A-11D-A17G-09	1	6	2	0	7
TCGA-E2-A1IL-01A-11D-A14G-09	0	14	7	5	6
TCGA-E2-A1IN-01A-11D-A13L-09	164	19	9	30	0
TCGA-E2-A1IO-01A-11D-A142-09	1	1	1	5	3
TCGA-E2-A1IU-01A-11D-A14G-09	6	12	1	5	7
TCGA-E2-A1L6-01A-11D-A13L-09	0	8	1	8	6
TCGA-E2-A1L7-01A-11D-A142-09	5	40	15	5	2
TCGA-E2-A1L8-01A-11D-A13L-09	5	14	10	4	0
TCGA-E2-A1L9-01A-11D-A13L-09	0	5	8	12	3
TCGA-E2-A1LA-01A-11D-A142-09	9	63	25	2	1
TCGA-E2-A1LB-01A-11D-A142-09	21	13	8	7	6
TCGA-E2-A1LG-01A-21D-A14K-09	141	16	11	1	8
TCGA-E2-A1LH-01A-11D-A14G-09	56	106	33	0	8
TCGA-E2-A1LI-01A-12D-A159-09	11	12	2	0	2
TCGA-E2-A1LK-01A-21D-A14G-09	0	0	30	16	7
TCGA-E2-A1LL-01A-11D-A142-09	10	43	17	0	2
TCGA-E2-A1LS-01A-12D-A159-09	5	35	21	3	6
TCGA-E2-A2P6-01A-11D-A19Y-09	87	0	0	78	8
TCGA-E2-A56Z-01A-12D-A29N-09	0	10	21	14	8
TCGA-E2-A570-01A-11D-A29N-09	0	6	5	17	0
TCGA-E2-A572-01A-13D-A31U-09	1	2	15	7	0
TCGA-E2-A573-01A-11D-A29N-09	7	33	24	0	6
TCGA-E2-A574-01A-11D-A29N-09	59	27	12	38	11
TCGA-E2-A576-01A-11D-A31U-09	0	16	13	26	7
TCGA-E2-A9RU-01A-11D-A41F-09	15	6	28	37	15
TCGA-E9-A1N3-01A-12D-A159-09	3	16	11	0	2
TCGA-E9-A1N4-01A-11D-A14K-09	10	2	7	7	7
TCGA-E9-A1N5-01A-11D-A14G-09	11	14	12	3	3
TCGA-E9-A1N8-01A-11D-A142-09	7	11	7	0	7
TCGA-E9-A1N9-01A-11D-A14G-09	3	26	14	20	3
TCGA-E9-A1NA-01A-11D-A142-09	16	57	13	14	8
TCGA-E9-A1NC-01A-12W-A16L-09	19	145	53	0	1
TCGA-E9-A1ND-01A-11D-A142-09	18	35	42	11	0
TCGA-E9-A1NE-01A-21D-A14K-09	5	26	11	5	4
TCGA-E9-A1NF-01A-11D-A14G-09	11	14	0	25	5
TCGA-E9-A1NG-01A-21D-A14K-09	0	11	0	9	1
TCGA-E9-A1NH-01A-11D-A14G-09	0	9	10	11	2
TCGA-E9-A1NI-01A-11W-A16H-09	0	116	32	9	0
TCGA-E9-A1QZ-01A-21D-A167-09	0	10	8	3	0
TCGA-E9-A1R0-01A-22D-A16D-09	7	3	7	18	3
