Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4W-01A-12D-A38G-08	171	0	0	242	0
TCGA-ZF-AA4X-01A-11D-A38G-08	276	275	0	0	0
TCGA-ZF-AA51-01A-21D-A391-08	412	142	0	0	0
TCGA-ZF-AA52-01A-12D-A391-08	28	42	0	22	15
TCGA-ZF-AA53-01A-11D-A391-08	113	39	0	0	0
TCGA-ZF-AA54-01A-11D-A391-08	107	45	0	0	0
TCGA-ZF-AA56-01A-31D-A391-08	42	9	0	31	0
TCGA-ZF-AA58-01A-12D-A42E-08	81	27	81	0	0
TCGA-ZF-AA5H-01A-11D-A391-08	16	18	0	23	0
TCGA-ZF-AA5N-01A-11D-A42E-08	7	0	25	14	0
TCGA-ZF-AA5P-01A-11D-A391-08	19	0	0	16	5
