Samples	SBS96A	SBS96B	SBS96C
TCGA-LD-A7W5-01A-22D-A351-09	29	12	1
TCGA-LD-A7W6-01A-81D-A351-09	25	3	2
TCGA-LD-A9QF-01A-32D-A41F-09	21	0	1
TCGA-LL-A440-01A-11D-A243-09	4	2	0
TCGA-LL-A50Y-01A-11D-A25Q-09	34	3	0
TCGA-LL-A5YL-01A-12D-A29N-09	33	22	9
TCGA-LL-A5YM-01A-11D-A28B-09	20	1	2
TCGA-LL-A5YN-01A-11D-A28B-09	22	2	4
TCGA-LL-A5YO-01A-21D-A28B-09	24	13	4
TCGA-LL-A5YP-01A-21D-A28B-09	54	15	7
TCGA-LL-A6FP-01A-11D-A31U-09	33	15	9
TCGA-LL-A6FQ-01A-11D-A31U-09	41	2	4
TCGA-LL-A6FR-01A-12D-A31U-09	28	0	6
TCGA-LL-A73Y-01A-11D-A33E-09	26	85	14
TCGA-LL-A73Z-01A-11D-A32I-09	41	3	2
TCGA-LL-A740-01A-21D-A32I-09	40	6	5
TCGA-LL-A7SZ-01A-32D-A351-09	34	4	8
TCGA-LL-A7T0-01A-31D-A351-09	35	6	6
TCGA-LL-A8F5-01A-11D-A36J-09	128	16	9
TCGA-LL-A9Q3-01A-11D-A41F-09	41	3	6
TCGA-OK-A5Q2-01A-11D-A27P-09	19	2	8
TCGA-OL-A5D6-01A-21D-A27P-09	28	9	6
TCGA-OL-A5D7-01A-11D-A27P-09	39	15	1
TCGA-OL-A5D8-01A-11D-A27P-09	20	2	2
TCGA-OL-A5DA-01A-11D-A27P-09	29	43	11
TCGA-OL-A5RU-01A-11D-A28B-09	32	2	1
TCGA-OL-A5RV-01A-12D-A28B-09	14	0	2
TCGA-OL-A5RW-01A-11D-A28B-09	67	118	0
TCGA-OL-A5RX-01A-11D-A28B-09	26	2	0
TCGA-OL-A5RY-01A-21D-A28B-09	9	0	1
TCGA-OL-A5RZ-01A-11D-A28B-09	73	12	19
TCGA-OL-A5S0-01A-11D-A28B-09	25	3	4
TCGA-OL-A66H-01A-11D-A29N-09	19	1	0
TCGA-OL-A66I-01A-21D-A29N-09	30	6	0
TCGA-OL-A66J-01A-11D-A29N-09	42	7	4
TCGA-OL-A66K-01A-11D-A29N-09	32	1	1
TCGA-OL-A66L-01A-12D-A31U-09	16	47	8
TCGA-OL-A66N-01A-12D-A31U-09	37	4	1
TCGA-OL-A66O-01A-11D-A31U-09	25	1	0
TCGA-OL-A66P-01A-11D-A31U-09	67	10	14
TCGA-OL-A6VO-01A-12D-A33E-09	17	1	1
TCGA-OL-A6VQ-01A-12D-A41F-09	34	30	5
TCGA-OL-A6VR-01A-32D-A33E-09	7	1	2
TCGA-OL-A97C-01A-32D-A41F-09	53	2	3
TCGA-PE-A5DC-01A-12D-A27P-09	81	21	7
TCGA-PE-A5DD-01A-12D-A27P-09	32	21	7
TCGA-PE-A5DE-01A-11D-A27P-09	14	432	60
TCGA-PL-A8LV-01A-21D-A41F-09	63	40	6
TCGA-PL-A8LX-01A-11D-A41F-09	33	1	1
TCGA-PL-A8LY-01A-11D-A41F-09	6	0	0
TCGA-PL-A8LZ-01A-31D-A36J-09	63	13	12
TCGA-S3-A6ZF-01A-32D-A32I-09	33	1	2
TCGA-S3-A6ZG-01A-22D-A32I-09	33	3	6
TCGA-S3-A6ZH-01A-22D-A32I-09	26	0	4
TCGA-S3-AA0Z-01A-11D-A41F-09	42	13	2
TCGA-S3-AA10-01A-21D-A41F-09	105	25	0
TCGA-S3-AA11-01A-31D-A41F-09	56	7	8
TCGA-S3-AA12-01A-11D-A41F-09	36	6	5
TCGA-S3-AA14-01A-11D-A41F-09	16	5	1
TCGA-S3-AA15-01A-11D-A41F-09	10	26	3
TCGA-S3-AA17-01A-11D-A41F-09	86	17	18
TCGA-UL-AAZ6-01A-11D-A41F-09	69	22	7
TCGA-UU-A93S-01A-21D-A41F-09	119	26	1
TCGA-V7-A7HQ-01A-11D-A33E-09	16	5	2
TCGA-W8-A86G-01A-21D-A36J-09	25	2	1
TCGA-WT-AB41-01A-11D-A41F-09	23	18	4
TCGA-WT-AB44-01A-11D-A41F-09	36	1	5
TCGA-XX-A899-01A-11D-A36J-09	14	17	7
TCGA-XX-A89A-01A-11D-A36J-09	35	144	12
TCGA-Z7-A8R5-01A-42D-A41F-09	26	0	2
TCGA-Z7-A8R6-01A-11D-A41F-09	32	39	7
